type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-22 20:24:55,40.74929271,-73.98809518,9,2.207,,0.780,346,14,24,,
T,2021-10-22 20:24:56,40.74930551,-73.98809791,9,2.296,,0.900,346,14,24,,
T,2021-10-22 20:24:57,40.74931802,-73.98810049,9,1.997,,0.700,346,15,24,,
T,2021-10-22 20:24:58,40.74932910,-73.98810011,9,2.835,,0.710,346,16,24,,
T,2021-10-22 20:24:59,40.74934366,-73.98809920,9,4.687,,1.350,8,16,24,,
T,2021-10-22 20:25:00,40.74935710,-73.98809825,9,5.868,,0.710,4,14,24,,
T,2021-10-22 20:25:01,40.74936896,-73.98809769,9,5.766,,0.930,4,14,24,,
T,2021-10-22 20:25:02,40.74938300,-73.98809567,10,5.328,,1.150,4,14,24,,
T,2021-10-22 20:25:03,40.74939807,-73.98809396,10,4.770,,1.190,358,14,24,,
T,2021-10-22 20:25:04,40.74941269,-73.98809427,9,4.577,,1.110,358,12,24,,
T,2021-10-22 20:25:05,40.74942612,-73.98809889,9,3.796,,0.970,358,12,24,,
T,2021-10-22 20:25:06,40.74944021,-73.98810911,9,3.630,,1.590,358,13,24,,
T,2021-10-22 20:25:07,40.74945239,-73.98811902,9,3.209,,0.750,358,14,24,,
T,2021-10-22 20:25:08,40.74945907,-73.98812300,9,5.062,,0.410,358,14,24,,
T,2021-10-22 20:25:09,40.74946659,-73.98812284,9,4.537,,0.700,358,15,24,,
T,2021-10-22 20:25:10,40.74947837,-73.98812544,8,2.465,,1.180,358,15,24,,
T,2021-10-22 20:25:11,40.74949245,-73.98812953,8,2.011,,1.320,338,16,24,,
T,2021-10-22 20:25:12,40.74950430,-73.98813074,8,2.399,,0.880,339,16,24,,
T,2021-10-22 20:25:13,40.74951350,-73.98813086,8,1.687,,0.660,338,15,24,,
T,2021-10-22 20:25:14,40.74952139,-73.98812884,8,1.109,,0.600,338,15,24,,
T,2021-10-22 20:25:15,40.74952914,-73.98812669,8,-0.686,,0.760,338,16,24,,
T,2021-10-22 20:25:16,40.74953665,-73.98812495,8,-1.899,,0.630,14,16,24,,
T,2021-10-22 20:25:17,40.74954417,-73.98812333,8,-2.216,,0.640,13,16,24,,
T,2021-10-22 20:25:18,40.74955592,-73.98812525,9,-2.654,,1.430,13,16,24,,
T,2021-10-22 20:25:19,40.74957010,-73.98813224,12,-2.913,,1.400,13,16,24,,
T,2021-10-22 20:25:20,40.74958408,-73.98813159,10,-2.327,,1.620,41,16,25,,
T,2021-10-22 20:25:21,40.74959534,-73.98812661,10,-3.228,,0.690,39,16,25,,
T,2021-10-22 20:25:22,40.74960550,-73.98811929,9,-4.072,,1.270,28,17,25,,
T,2021-10-22 20:25:23,40.74961669,-73.98811603,9,-4.651,,0.890,38,17,25,,
T,2021-10-22 20:25:24,40.74962832,-73.98811434,9,-4.656,,1.130,10,18,25,,
T,2021-10-22 20:25:25,40.74964076,-73.98811119,9,-5.997,,1.010,5,19,25,,
T,2021-10-22 20:25:26,40.74965130,-73.98810712,9,-5.965,,0.760,9,19,25,,
T,2021-10-22 20:25:27,40.74965709,-73.98810450,8,-4.629,,0.000,,19,25,,
T,2021-10-22 20:25:28,40.74966605,-73.98810423,7,-5.455,,1.320,353,18,25,,
T,2021-10-22 20:25:29,40.74967693,-73.98810529,7,-5.261,,0.810,353,18,25,,
T,2021-10-22 20:25:30,40.74968605,-73.98810802,6,-5.596,,0.900,353,19,25,,
T,2021-10-22 20:25:31,40.74969603,-73.98810875,6,-4.970,,1.050,353,19,25,,
T,2021-10-22 20:25:32,40.74970695,-73.98810857,5,-4.871,,1.000,5,19,25,,
T,2021-10-22 20:25:33,40.74971755,-73.98810777,5,-4.801,,0.970,5,19,25,,
T,2021-10-22 20:25:34,40.74972801,-73.98810617,5,-4.881,,1.030,5,19,25,,
T,2021-10-22 20:25:35,40.74973807,-73.98810488,5,-4.782,,0.980,4,19,25,,
T,2021-10-22 20:25:36,40.74974644,-73.98810284,5,-3.960,,0.880,5,19,25,,
T,2021-10-22 20:25:37,40.74975450,-73.98810043,4,-2.531,,0.960,5,19,25,,
T,2021-10-22 20:25:38,40.74976455,-73.98810075,4,-4.159,,1.140,13,19,25,,
T,2021-10-22 20:25:39,40.74977456,-73.98809936,4,-4.488,,0.990,13,19,25,,
T,2021-10-22 20:25:40,40.74978370,-73.98809815,4,-4.776,,0.880,13,20,25,,
T,2021-10-22 20:25:41,40.74979068,-73.98809745,4,-4.358,,0.630,13,20,25,,
T,2021-10-22 20:25:42,40.74979533,-73.98809748,4,-3.954,,0.370,13,21,25,,
T,2021-10-22 20:25:43,40.74980102,-73.98810025,4,-4.604,,0.640,9,21,25,,
T,2021-10-22 20:25:45,40.74981540,-73.98810213,4,-4.354,,0.400,10,21,25,,
T,2021-10-22 20:25:46,40.74981901,-73.98810115,4,-4.241,,0.150,10,21,25,,
T,2021-10-22 20:25:47,40.74982147,-73.98810088,4,-4.065,,0.280,10,21,25,,
T,2021-10-22 20:25:48,40.74982444,-73.98810250,4,-3.879,,0.390,9,20,25,,
T,2021-10-22 20:25:49,40.74982752,-73.98810763,4,-3.933,,0.590,9,19,25,,
T,2021-10-22 20:25:50,40.74983089,-73.98811184,4,-3.788,,0.380,9,19,25,,
T,2021-10-22 20:25:51,40.74983422,-73.98811295,4,-3.927,,0.300,9,19,25,,
T,2021-10-22 20:25:52,40.74983738,-73.98811253,4,-4.086,,0.000,,19,25,,
T,2021-10-22 20:25:53,40.74983927,-73.98811277,4,-4.184,,0.000,,18,25,,
T,2021-10-22 20:25:54,40.74984241,-73.98811108,4,-3.515,,0.250,9,19,25,,
T,2021-10-22 20:25:55,40.74984662,-73.98810712,4,-3.888,,0.000,,19,25,,
T,2021-10-22 20:25:56,40.74985055,-73.98810825,4,-3.921,,0.430,285,19,25,,
T,2021-10-22 20:25:57,40.74985460,-73.98811267,4,-4.512,,0.000,,19,25,,
T,2021-10-22 20:25:58,40.74985732,-73.98811487,4,-4.660,,0.000,,19,25,,
T,2021-10-22 20:25:59,40.74985865,-73.98811656,4,-4.412,,0.000,,20,25,,
T,2021-10-22 20:26:00,40.74985964,-73.98811748,4,-4.272,,0.000,,21,25,,
T,2021-10-22 20:26:01,40.74986179,-73.98811805,4,-4.402,,0.000,,21,25,,
T,2021-10-22 20:26:02,40.74986433,-73.98811828,4,-4.724,,0.000,,21,25,,
T,2021-10-22 20:26:03,40.74986681,-73.98811760,4,-4.391,,0.000,,21,25,,
T,2021-10-22 20:26:04,40.74986834,-73.98811924,4,-4.688,,0.000,,20,25,,
T,2021-10-22 20:26:05,40.74986920,-73.98811838,4,-4.869,,0.000,,19,25,,
T,2021-10-22 20:26:06,40.74987124,-73.98811786,4,-4.575,,0.280,277,19,25,,
T,2021-10-22 20:26:07,40.74987580,-73.98811726,4,-4.375,,0.610,277,18,25,,
T,2021-10-22 20:26:08,40.74988536,-73.98811334,4,-4.468,,1.440,20,18,25,,
T,2021-10-22 20:26:09,40.74989723,-73.98810832,4,-4.551,,1.120,277,18,25,,
T,2021-10-22 20:26:10,40.74990607,-73.98810605,4,-4.780,,0.690,358,18,25,,
T,2021-10-22 20:26:11,40.74991166,-73.98810613,4,-4.893,,0.540,358,19,25,,
T,2021-10-22 20:26:12,40.74992210,-73.98810401,4,-5.474,,1.710,358,19,25,,
T,2021-10-22 20:26:13,40.74993467,-73.98809944,4,-5.752,,1.040,18,19,25,,
T,2021-10-22 20:26:14,40.74994410,-73.98809416,4,-5.731,,1.130,18,20,25,,
T,2021-10-22 20:26:15,40.74995309,-73.98808726,4,-5.768,,1.080,18,20,25,,
T,2021-10-22 20:26:16,40.74996227,-73.98807948,4,-6.482,,1.120,18,20,25,,
T,2021-10-22 20:26:17,40.74997210,-73.98807179,4,-6.275,,1.240,12,20,25,,
T,2021-10-22 20:26:18,40.74998552,-73.98806632,4,-6.126,,1.690,12,20,25,,
T,2021-10-22 20:26:19,40.74999710,-73.98806484,4,-5.668,,0.860,12,20,25,,
T,2021-10-22 20:26:20,40.75000347,-73.98806322,4,-5.655,,0.540,12,20,25,,
T,2021-10-22 20:26:21,40.75001145,-73.98805942,4,-5.187,,1.270,12,20,25,,
T,2021-10-22 20:26:22,40.75002210,-73.98805570,5,-4.720,,1.150,12,20,25,,
T,2021-10-22 20:26:23,40.75003034,-73.98805503,5,-4.760,,0.810,12,20,25,,
T,2021-10-22 20:26:24,40.75003488,-73.98805573,5,-4.892,,0.440,12,20,25,,
T,2021-10-22 20:26:25,40.75003808,-73.98805859,5,-4.940,,0.530,316,20,25,,
T,2021-10-22 20:26:26,40.75004194,-73.98806365,5,-5.031,,0.780,316,20,25,,
T,2021-10-22 20:26:27,40.75004606,-73.98806910,5,-5.630,,0.630,317,20,25,,
T,2021-10-22 20:26:28,40.75004846,-73.98807326,5,-5.214,,0.500,317,20,25,,
T,2021-10-22 20:26:29,40.75005214,-73.98807944,5,-5.986,,0.840,317,20,25,,
T,2021-10-22 20:26:30,40.75005577,-73.98808612,6,-5.523,,0.670,316,20,25,,
T,2021-10-22 20:26:31,40.75005878,-73.98809828,6,-5.466,,1.300,316,20,25,,
T,2021-10-22 20:26:32,40.75006228,-73.98811694,5,-5.549,,1.600,291,20,25,,
T,2021-10-22 20:26:33,40.75006467,-73.98813376,6,-5.954,,0.990,291,20,25,,
T,2021-10-22 20:26:34,40.75006544,-73.98814495,6,-6.029,,0.760,291,20,25,,
T,2021-10-22 20:26:35,40.75006687,-73.98815442,6,-7.084,,0.760,291,20,25,,
T,2021-10-22 20:26:36,40.75006971,-73.98816832,6,-6.583,,1.500,287,20,25,,
T,2021-10-22 20:26:37,40.75007217,-73.98818335,7,-6.583,,1.090,287,20,25,,
T,2021-10-22 20:26:38,40.75007542,-73.98819655,7,-6.716,,1.220,295,20,25,,
T,2021-10-22 20:26:39,40.75007917,-73.98820822,7,-6.594,,0.950,287,20,25,,
T,2021-10-22 20:26:40,40.75008256,-73.98821794,8,-7.072,,0.960,287,20,25,,
T,2021-10-22 20:26:41,40.75008744,-73.98822804,8,-7.477,,0.980,287,20,25,,
T,2021-10-22 20:26:42,40.75009084,-73.98823511,9,-7.428,,0.580,287,20,25,,
T,2021-10-22 20:26:43,40.75009284,-73.98824013,9,-7.792,,0.600,287,20,25,,
T,2021-10-22 20:26:44,40.75009723,-73.98825010,9,-7.095,,1.480,315,20,25,,
T,2021-10-22 20:26:45,40.75010168,-73.98826365,9,-7.392,,1.120,304,20,25,,
T,2021-10-22 20:26:46,40.75010250,-73.98827645,8,-6.404,,0.990,298,20,25,,
T,2021-10-22 20:26:47,40.75010362,-73.98829079,9,-6.211,,1.340,299,20,25,,
T,2021-10-22 20:26:48,40.75010661,-73.98830823,8,-5.382,,1.300,300,19,25,,
T,2021-10-22 20:26:49,40.75010748,-73.98832193,9,-5.636,,0.670,287,19,25,,
T,2021-10-22 20:26:50,40.75010551,-73.98833278,9,-5.450,,0.640,287,20,25,,
T,2021-10-22 20:26:51,40.75010453,-73.98834481,9,-4.805,,0.870,292,20,25,,
T,2021-10-22 20:26:52,40.75010445,-73.98836115,9,-6.057,,1.140,291,20,25,,
T,2021-10-22 20:26:53,40.75010456,-73.98837730,10,-6.574,,0.740,287,20,25,,
T,2021-10-22 20:26:54,40.75010779,-73.98839628,10,-6.537,,1.620,299,20,25,,
T,2021-10-22 20:26:55,40.75011031,-73.98841506,10,-6.986,,0.800,302,20,25,,
T,2021-10-22 20:26:56,40.75011295,-73.98842990,11,-7.220,,0.940,305,20,25,,
T,2021-10-22 20:26:57,40.75011924,-73.98844710,12,-9.196,,1.680,314,20,25,,
T,2021-10-22 20:26:58,40.75012059,-73.98846056,12,-10.803,,0.480,287,20,25,,
T,2021-10-22 20:26:59,40.75011995,-73.98846859,12,-13.743,,0.540,323,20,25,,
T,2021-10-22 20:27:00,40.75011905,-73.98847757,12,-14.594,,0.500,287,18,25,,
T,2021-10-22 20:27:01,40.75012174,-73.98848964,12,-15.902,,1.070,324,18,25,,
T,2021-10-22 20:27:02,40.75012425,-73.98850383,11,-17.779,,1.060,305,18,25,,
T,2021-10-22 20:27:03,40.75012479,-73.98851870,11,-18.841,,0.880,306,18,25,,
T,2021-10-22 20:27:04,40.75012457,-73.98853317,10,-20.314,,0.830,300,18,25,,
T,2021-10-22 20:27:05,40.75012452,-73.98854604,10,-21.089,,0.730,310,19,25,,
T,2021-10-22 20:27:06,40.75012525,-73.98855691,10,-21.902,,0.660,318,19,25,,
T,2021-10-22 20:27:07,40.75012619,-73.98856540,9,-23.309,,0.620,331,20,25,,
T,2021-10-22 20:27:08,40.75012705,-73.98857422,9,-23.866,,0.890,322,20,25,,
T,2021-10-22 20:27:09,40.75012861,-73.98858626,9,-24.179,,0.870,313,20,25,,
T,2021-10-22 20:27:10,40.75012888,-73.98859785,8,-24.188,,0.600,307,20,25,,
T,2021-10-22 20:27:11,40.75012654,-73.98860926,8,-23.346,,0.650,308,20,25,,
T,2021-10-22 20:27:12,40.75012616,-73.98862183,7,-22.697,,0.930,311,19,25,,
T,2021-10-22 20:27:13,40.75012664,-73.98863673,7,-20.825,,0.860,310,19,25,,
T,2021-10-22 20:27:14,40.75012715,-73.98865523,7,-19.219,,1.250,303,20,25,,
T,2021-10-22 20:27:15,40.75012619,-73.98867155,6,-17.137,,0.480,303,20,25,,
T,2021-10-22 20:27:16,40.75012579,-73.98869063,6,-16.286,,1.400,303,20,25,,
T,2021-10-22 20:27:17,40.75012811,-73.98871210,6,-15.430,,1.210,304,20,25,,
T,2021-10-22 20:27:18,40.75013065,-73.98873313,6,-14.164,,1.350,303,20,25,,
T,2021-10-22 20:27:19,40.75013126,-73.98875289,5,-13.813,,0.860,303,20,25,,
T,2021-10-22 20:27:20,40.75013285,-73.98877035,5,-15.088,,1.050,303,20,25,,
T,2021-10-22 20:27:21,40.75013602,-73.98878889,5,-15.014,,1.110,303,20,25,,
T,2021-10-22 20:27:22,40.75013986,-73.98880541,5,-14.677,,0.880,303,20,25,,
T,2021-10-22 20:27:23,40.75014450,-73.98882259,5,-13.412,,1.270,306,20,25,,
T,2021-10-22 20:27:24,40.75014944,-73.98883964,5,-13.409,,0.900,306,20,25,,
T,2021-10-22 20:27:25,40.75015147,-73.98885397,5,-13.270,,0.630,279,19,25,,
T,2021-10-22 20:27:26,40.75015484,-73.98886886,5,-13.795,,1.080,280,19,25,,
T,2021-10-22 20:27:27,40.75015906,-73.98888379,4,-13.560,,0.860,280,19,25,,
T,2021-10-22 20:27:28,40.75016188,-73.98889463,5,-14.499,,0.570,280,19,25,,
T,2021-10-22 20:27:29,40.75016262,-73.98890434,5,-14.125,,0.490,280,19,25,,
T,2021-10-22 20:27:30,40.75016488,-73.98892172,5,-14.038,,1.540,290,19,25,,
T,2021-10-22 20:27:31,40.75016942,-73.98893948,5,-13.942,,1.040,291,18,25,,
T,2021-10-22 20:27:32,40.75017398,-73.98895353,5,-14.092,,1.020,291,17,25,,
T,2021-10-22 20:27:33,40.75017628,-73.98896584,5,-13.655,,0.720,290,18,25,,
T,2021-10-22 20:27:34,40.75017593,-73.98897634,5,-13.656,,0.650,290,18,25,,
T,2021-10-22 20:27:35,40.75017583,-73.98898857,6,-13.295,,0.890,290,16,25,,
T,2021-10-22 20:27:36,40.75017805,-73.98900342,6,-12.645,,1.180,290,16,25,,
T,2021-10-22 20:27:37,40.75018284,-73.98901942,6,-12.277,,1.220,301,17,25,,
T,2021-10-22 20:27:38,40.75018821,-73.98903536,7,-11.488,,1.300,303,17,25,,
T,2021-10-22 20:27:39,40.75019438,-73.98905220,8,-11.133,,1.410,301,17,25,,
T,2021-10-22 20:27:40,40.75020017,-73.98906914,8,-10.906,,1.290,301,17,25,,
T,2021-10-22 20:27:41,40.75020527,-73.98908505,8,-12.176,,1.210,299,18,25,,
T,2021-10-22 20:27:42,40.75020976,-73.98909941,8,-13.620,,1.040,299,18,25,,
T,2021-10-22 20:27:43,40.75020942,-73.98911274,8,-15.333,,1.180,271,18,25,,
T,2021-10-22 20:27:44,40.75020617,-73.98912712,9,-15.756,,1.220,290,19,25,,
T,2021-10-22 20:27:45,40.75020136,-73.98913897,9,-16.232,,0.870,239,19,25,,
T,2021-10-22 20:27:46,40.75020048,-73.98915289,10,-17.396,,1.370,273,20,25,,
T,2021-10-22 20:27:47,40.75020878,-73.98916945,10,-18.230,,1.780,310,20,25,,
T,2021-10-22 20:27:48,40.75022033,-73.98918241,10,-18.785,,1.320,322,20,25,,
T,2021-10-22 20:27:49,40.75022887,-73.98919474,10,-18.676,,1.370,315,20,25,,
T,2021-10-22 20:27:50,40.75023327,-73.98920506,11,-19.140,,0.750,296,20,25,,
T,2021-10-22 20:27:51,40.75023285,-73.98921718,10,-19.097,,0.910,277,20,25,,
T,2021-10-22 20:27:52,40.75023595,-73.98923187,10,-19.511,,1.530,298,19,25,,
T,2021-10-22 20:27:53,40.75024166,-73.98924550,10,-19.614,,1.080,290,19,25,,
T,2021-10-22 20:27:54,40.75024904,-73.98925761,9,-19.466,,1.410,317,19,25,,
T,2021-10-22 20:27:55,40.75025802,-73.98927153,10,-19.251,,1.550,312,19,25,,
T,2021-10-22 20:27:56,40.75026481,-73.98928578,10,-19.612,,1.020,305,18,25,,
T,2021-10-22 20:27:57,40.75026535,-73.98929741,11,-18.855,,0.720,289,18,25,,
T,2021-10-22 20:27:58,40.75026469,-73.98930875,11,-19.291,,0.700,273,18,25,,
T,2021-10-22 20:27:59,40.75026314,-73.98932465,12,-19.439,,1.460,264,19,25,,
T,2021-10-22 20:28:00,40.75026345,-73.98933858,11,-20.127,,0.880,279,19,25,,
T,2021-10-22 20:28:01,40.75026535,-73.98934993,11,-19.935,,0.950,283,18,25,,
T,2021-10-22 20:28:02,40.75026376,-73.98936554,10,-19.254,,1.480,272,19,25,,
T,2021-10-22 20:28:03,40.75026786,-73.98938654,10,-19.568,,1.950,287,19,25,,
T,2021-10-22 20:28:04,40.75027253,-73.98940984,12,-19.549,,1.830,285,19,25,,
T,2021-10-22 20:28:05,40.75027233,-73.98942485,12,-18.951,,0.810,295,19,25,,
T,2021-10-22 20:28:06,40.75027515,-73.98944008,12,-18.938,,1.650,290,18,25,,
T,2021-10-22 20:28:07,40.75027626,-73.98945746,12,-18.759,,1.120,286,17,25,,
T,2021-10-22 20:28:08,40.75027779,-73.98947246,14,-17.971,,1.140,294,17,25,,
T,2021-10-22 20:28:09,40.75028348,-73.98949339,13,-16.897,,1.960,281,19,25,,
T,2021-10-22 20:28:10,40.75029360,-73.98951529,13,-15.708,,1.810,292,20,25,,
T,2021-10-22 20:28:11,40.75030230,-73.98953099,13,-15.418,,0.950,289,20,25,,
T,2021-10-22 20:28:12,40.75031516,-73.98954041,15,-14.187,,1.420,317,20,25,,
