type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-21 22:52:06,40.69220133,-73.98656140,4,32.662,,0.990,283,19,25,,
T,2021-10-21 22:52:07,40.69220201,-73.98657164,4,33.186,,0.810,283,19,25,,
T,2021-10-21 22:52:08,40.69220059,-73.98659265,4,33.905,,2.410,259,19,25,,
T,2021-10-21 22:52:09,40.69219727,-73.98661755,4,33.261,,1.590,259,19,25,,
T,2021-10-21 22:52:10,40.69219395,-73.98663673,4,31.635,,1.390,260,20,25,,
T,2021-10-21 22:52:11,40.69219100,-73.98665708,4,31.144,,1.680,265,20,25,,
T,2021-10-21 22:52:12,40.69218997,-73.98667720,4,30.224,,1.450,272,20,25,,
T,2021-10-21 22:52:13,40.69218979,-73.98669754,4,29.219,,1.660,273,19,25,,
T,2021-10-21 22:52:14,40.69218906,-73.98671427,4,29.512,,1.090,272,18,25,,
T,2021-10-21 22:52:15,40.69218780,-73.98673172,4,29.052,,1.600,267,17,25,,
T,2021-10-21 22:52:16,40.69218691,-73.98674991,4,27.975,,1.320,271,18,25,,
T,2021-10-21 22:52:17,40.69218643,-73.98676671,4,26.741,,1.340,271,18,25,,
T,2021-10-21 22:52:18,40.69218770,-73.98678371,4,25.476,,1.360,281,18,25,,
T,2021-10-21 22:52:19,40.69218909,-73.98679663,4,24.271,,0.730,273,18,25,,
T,2021-10-21 22:52:20,40.69219066,-73.98680857,5,23.272,,1.090,273,18,25,,
T,2021-10-21 22:52:21,40.69219151,-73.98682664,4,22.859,,1.680,273,18,25,,
T,2021-10-21 22:52:22,40.69219252,-73.98684539,4,22.062,,1.310,274,17,25,,
T,2021-10-21 22:52:23,40.69219404,-73.98686320,5,21.257,,1.450,280,17,25,,
T,2021-10-21 22:52:24,40.69219395,-73.98688166,4,21.222,,1.520,273,17,25,,
T,2021-10-21 22:52:25,40.69219151,-73.98690015,4,20.656,,1.440,258,17,25,,
T,2021-10-21 22:52:26,40.69218715,-73.98691842,4,20.750,,1.610,260,17,25,,
T,2021-10-21 22:52:27,40.69218578,-73.98693486,4,19.696,,1.290,262,17,25,,
T,2021-10-21 22:52:28,40.69218679,-73.98695008,4,19.523,,1.330,278,17,25,,
T,2021-10-21 22:52:29,40.69219191,-73.98696762,4,19.379,,1.870,295,17,25,,
T,2021-10-21 22:52:30,40.69219664,-73.98698306,4,18.545,,1.110,298,17,25,,
T,2021-10-21 22:52:31,40.69219929,-73.98699776,4,18.251,,1.570,298,16,25,,
T,2021-10-21 22:52:32,40.69220243,-73.98701191,4,17.124,,1.190,293,16,25,,
T,2021-10-21 22:52:33,40.69220765,-73.98702419,4,15.475,,1.460,310,16,25,,
T,2021-10-21 22:52:34,40.69221177,-73.98703947,4,15.990,,1.590,291,15,25,,
T,2021-10-21 22:52:35,40.69221367,-73.98705582,4,15.910,,1.450,276,15,25,,
T,2021-10-21 22:52:36,40.69221586,-73.98706799,4,15.253,,1.190,280,15,25,,
T,2021-10-21 22:52:37,40.69221929,-73.98707722,4,14.850,,1.060,280,15,25,,
T,2021-10-21 22:52:38,40.69222394,-73.98708383,4,14.717,,0.890,294,15,25,,
T,2021-10-21 22:52:39,40.69222820,-73.98709542,4,14.646,,1.690,289,15,25,,
T,2021-10-21 22:52:40,40.69223194,-73.98710795,5,14.508,,1.120,286,15,25,,
T,2021-10-21 22:52:41,40.69223710,-73.98711349,5,11.450,,0.970,286,15,25,,
T,2021-10-21 22:52:42,40.69224296,-73.98711460,5,9.240,,0.760,287,15,25,,
T,2021-10-21 22:52:43,40.69225185,-73.98711491,6,5.469,,1.420,287,15,25,,
T,2021-10-21 22:52:44,40.69226166,-73.98711707,6,2.822,,1.360,290,15,25,,
T,2021-10-21 22:52:45,40.69227097,-73.98711822,6,0.528,,0.990,288,15,25,,
T,2021-10-21 22:52:46,40.69227984,-73.98711449,7,-3.005,,0.600,288,15,25,,
T,2021-10-21 22:52:47,40.69228768,-73.98710880,7,-4.169,,0.550,288,16,25,,
T,2021-10-21 22:52:48,40.69230113,-73.98710609,7,-6.387,,1.630,344,16,25,,
T,2021-10-21 22:52:49,40.69231265,-73.98711124,7,-6.701,,1.750,301,16,25,,
T,2021-10-21 22:52:50,40.69231727,-73.98711727,8,-7.266,,0.960,341,17,25,,
T,2021-10-21 22:52:51,40.69231651,-73.98712033,8,-7.406,,0.900,341,17,25,,
T,2021-10-21 22:52:52,40.69231434,-73.98712521,8,-6.495,,0.830,280,17,25,,
T,2021-10-21 22:52:53,40.69231396,-73.98713427,8,-6.803,,1.200,281,19,25,,
T,2021-10-21 22:52:54,40.69231250,-73.98714368,9,-6.681,,0.720,280,18,25,,
T,2021-10-21 22:52:55,40.69230704,-73.98715106,9,-5.549,,0.720,280,18,25,,
T,2021-10-21 22:52:56,40.69229745,-73.98715951,9,-4.338,,0.640,280,18,25,,
T,2021-10-21 22:52:57,40.69228849,-73.98716642,9,-3.818,,0.410,279,18,25,,
T,2021-10-21 22:52:58,40.69227960,-73.98717417,9,-3.243,,0.520,279,18,25,,
T,2021-10-21 22:52:59,40.69227222,-73.98718191,8,-4.213,,0.420,279,18,25,,
T,2021-10-21 22:53:00,40.69226154,-73.98719201,8,-5.545,,0.910,279,18,25,,
T,2021-10-21 22:53:01,40.69225323,-73.98720239,8,-6.855,,0.710,279,19,25,,
T,2021-10-21 22:53:02,40.69223703,-73.98721260,7,-6.337,,2.180,212,20,25,,
T,2021-10-21 22:53:03,40.69221557,-73.98721867,7,-6.042,,1.690,189,20,25,,
T,2021-10-21 22:53:04,40.69219607,-73.98721929,7,-6.800,,1.620,183,20,25,,
T,2021-10-21 22:53:05,40.69218038,-73.98721993,6,-7.516,,1.220,186,20,25,,
T,2021-10-21 22:53:06,40.69216694,-73.98722175,6,-7.104,,1.210,193,20,25,,
T,2021-10-21 22:53:07,40.69215378,-73.98722680,7,-7.397,,1.280,194,20,25,,
T,2021-10-21 22:53:08,40.69213989,-73.98722892,7,-9.490,,1.440,172,20,25,,
T,2021-10-21 22:53:09,40.69212611,-73.98723006,7,-10.045,,1.180,173,20,25,,
T,2021-10-21 22:53:10,40.69211231,-73.98723234,9,-10.209,,1.360,173,20,25,,
T,2021-10-21 22:53:11,40.69209806,-73.98723345,11,-9.822,,1.250,173,20,25,,
T,2021-10-21 22:53:12,40.69208602,-73.98723537,10,-8.540,,0.970,174,21,25,,
T,2021-10-21 22:53:13,40.69207203,-73.98723923,9,-7.322,,1.590,190,21,25,,
T,2021-10-21 22:53:14,40.69205689,-73.98724415,9,-7.227,,1.360,195,21,25,,
T,2021-10-21 22:53:15,40.69203932,-73.98725201,9,-6.828,,2.040,201,21,25,,
T,2021-10-21 22:53:16,40.69202223,-73.98725638,9,-5.420,,1.290,195,21,25,,
T,2021-10-21 22:53:17,40.69200618,-73.98725918,9,-5.124,,1.580,185,21,25,,
T,2021-10-21 22:53:18,40.69198922,-73.98726176,9,-3.533,,1.460,177,21,25,,
T,2021-10-21 22:53:19,40.69197297,-73.98726669,9,-3.161,,1.430,193,21,25,,
T,2021-10-21 22:53:20,40.69195978,-73.98727125,9,-1.771,,0.960,192,20,25,,
T,2021-10-21 22:53:21,40.69194413,-73.98727613,9,-1.010,,1.850,192,20,25,,
T,2021-10-21 22:53:22,40.69192718,-73.98728079,9,-0.803,,1.320,192,20,25,,
T,2021-10-21 22:53:23,40.69191098,-73.98728764,9,-0.459,,1.580,194,19,25,,
T,2021-10-21 22:53:24,40.69189348,-73.98729548,9,0.172,,1.450,191,19,25,,
T,2021-10-21 22:53:25,40.69187657,-73.98730057,9,0.228,,1.340,175,19,25,,
T,2021-10-21 22:53:26,40.69186015,-73.98730332,9,0.449,,1.330,175,20,25,,
T,2021-10-21 22:53:27,40.69184296,-73.98730170,8,1.345,,1.370,175,20,25,,
T,2021-10-21 22:53:28,40.69182880,-73.98730268,9,2.615,,0.820,175,20,25,,
T,2021-10-21 22:53:29,40.69181449,-73.98730541,9,4.024,,1.270,175,20,25,,
T,2021-10-21 22:53:30,40.69180121,-73.98730917,8,4.962,,0.720,175,20,25,,
T,2021-10-21 22:53:31,40.69179047,-73.98731624,8,6.415,,0.810,175,20,25,,
T,2021-10-21 22:53:32,40.69177779,-73.98732634,8,7.036,,1.320,190,20,25,,
T,2021-10-21 22:53:33,40.69176327,-73.98733556,7,8.198,,1.350,184,20,25,,
T,2021-10-21 22:53:34,40.69174994,-73.98734435,6,9.319,,1.100,189,20,25,,
T,2021-10-21 22:53:35,40.69173722,-73.98735349,6,9.985,,1.120,203,20,25,,
T,2021-10-21 22:53:36,40.69172410,-73.98736181,6,10.324,,1.160,203,19,25,,
T,2021-10-21 22:53:37,40.69171311,-73.98736561,6,10.033,,1.040,203,19,25,,
T,2021-10-21 22:53:38,40.69170187,-73.98736831,5,10.127,,1.050,186,20,25,,
T,2021-10-21 22:53:39,40.69169104,-73.98737192,5,10.186,,1.010,186,20,25,,
T,2021-10-21 22:53:40,40.69167948,-73.98737827,4,9.688,,1.020,189,20,25,,
T,2021-10-21 22:53:41,40.69166627,-73.98738591,4,10.059,,1.570,183,20,25,,
T,2021-10-21 22:53:42,40.69165317,-73.98739036,4,9.922,,1.100,182,20,25,,
T,2021-10-21 22:53:43,40.69164055,-73.98739212,4,9.127,,1.350,182,19,25,,
T,2021-10-21 22:53:44,40.69162719,-73.98739332,4,9.573,,1.160,177,18,25,,
T,2021-10-21 22:53:45,40.69161622,-73.98739317,4,10.326,,1.030,177,19,25,,
T,2021-10-21 22:53:46,40.69160564,-73.98739287,4,10.071,,1.150,179,19,25,,
T,2021-10-21 22:53:47,40.69159598,-73.98739351,4,9.838,,0.870,179,19,25,,
T,2021-10-21 22:53:48,40.69158761,-73.98739349,4,9.294,,0.780,179,19,25,,
T,2021-10-21 22:53:49,40.69157940,-73.98739337,4,8.671,,0.760,179,19,25,,
T,2021-10-21 22:53:50,40.69156753,-73.98739451,4,8.387,,1.390,193,19,25,,
T,2021-10-21 22:53:51,40.69155394,-73.98739437,4,7.806,,1.200,183,19,25,,
T,2021-10-21 22:53:52,40.69154441,-73.98739326,4,7.544,,0.720,192,19,25,,
T,2021-10-21 22:53:53,40.69153974,-73.98739344,4,7.144,,0.520,192,19,25,,
T,2021-10-21 22:53:54,40.69153720,-73.98739121,4,6.997,,0.560,192,19,25,,
T,2021-10-21 22:53:55,40.69153824,-73.98738788,4,6.975,,0.000,,19,25,,
T,2021-10-21 22:53:56,40.69152941,-73.98739200,4,5.920,,1.520,192,19,25,,
T,2021-10-21 22:53:57,40.69151626,-73.98739628,4,5.277,,1.150,199,18,25,,
T,2021-10-21 22:53:58,40.69150355,-73.98739989,4,5.709,,1.340,194,18,25,,
T,2021-10-21 22:53:59,40.69149159,-73.98740211,5,5.641,,0.910,199,18,25,,
T,2021-10-21 22:54:00,40.69148014,-73.98739679,5,5.553,,1.420,198,18,25,,
T,2021-10-21 22:54:01,40.69147064,-73.98738518,5,5.960,,1.030,116,18,25,,
T,2021-10-21 22:54:02,40.69146315,-73.98737233,5,5.524,,1.060,116,20,25,,
T,2021-10-21 22:54:03,40.69145734,-73.98736183,5,6.130,,0.560,116,20,25,,
T,2021-10-21 22:54:04,40.69145268,-73.98734558,5,6.204,,1.690,85,21,25,,
T,2021-10-21 22:54:05,40.69144940,-73.98732502,5,6.495,,1.240,94,21,25,,
T,2021-10-21 22:54:06,40.69144733,-73.98731062,6,6.226,,0.700,85,22,25,,
T,2021-10-21 22:54:07,40.69144198,-73.98729862,7,5.919,,0.930,85,22,25,,
T,2021-10-21 22:54:08,40.69143148,-73.98728164,6,6.128,,1.680,130,22,25,,
T,2021-10-21 22:54:09,40.69141958,-73.98726138,6,6.053,,1.630,125,22,25,,
T,2021-10-21 22:54:10,40.69140894,-73.98724096,6,6.116,,1.480,129,21,25,,
T,2021-10-21 22:54:11,40.69139975,-73.98722077,6,5.958,,1.410,129,21,25,,
T,2021-10-21 22:54:12,40.69139049,-73.98720033,6,7.174,,1.590,118,20,25,,
T,2021-10-21 22:54:13,40.69138163,-73.98717960,6,7.512,,1.460,115,19,25,,
T,2021-10-21 22:54:14,40.69137122,-73.98715730,5,7.848,,2.200,115,19,25,,
T,2021-10-21 22:54:15,40.69136281,-73.98714126,5,7.273,,0.670,114,19,25,,
T,2021-10-21 22:54:16,40.69135361,-73.98712725,5,8.264,,1.930,120,19,25,,
T,2021-10-21 22:54:17,40.69134330,-73.98711169,5,8.931,,1.190,121,19,25,,
T,2021-10-21 22:54:18,40.69133486,-73.98710037,4,8.859,,1.200,120,18,25,,
T,2021-10-21 22:54:19,40.69132553,-73.98708805,4,8.811,,1.310,123,18,25,,
T,2021-10-21 22:54:20,40.69131664,-73.98707749,4,8.561,,0.990,119,18,25,,
T,2021-10-21 22:54:21,40.69131000,-73.98706834,4,8.499,,0.910,123,19,25,,
T,2021-10-21 22:54:22,40.69130421,-73.98705989,4,8.325,,0.890,123,19,25,,
T,2021-10-21 22:54:23,40.69129940,-73.98705258,5,8.028,,0.620,123,19,25,,
T,2021-10-21 22:54:24,40.69129362,-73.98704110,5,8.098,,1.420,123,19,25,,
T,2021-10-21 22:54:25,40.69129076,-73.98703278,5,7.255,,0.280,123,19,25,,
T,2021-10-21 22:54:26,40.69128362,-73.98701701,5,5.859,,2.080,119,19,25,,
T,2021-10-21 22:54:27,40.69127595,-73.98700020,5,5.351,,0.850,123,19,25,,
T,2021-10-21 22:54:28,40.69126976,-73.98698464,5,6.060,,1.600,123,18,25,,
T,2021-10-21 22:54:29,40.69126510,-73.98696874,5,5.901,,0.860,123,18,25,,
T,2021-10-21 22:54:30,40.69126248,-73.98695516,5,4.430,,1.010,123,18,25,,
T,2021-10-21 22:54:31,40.69125856,-73.98694123,5,4.715,,1.080,123,18,25,,
T,2021-10-21 22:54:32,40.69125407,-73.98692646,6,4.959,,1.200,123,19,25,,
T,2021-10-21 22:54:33,40.69124766,-73.98691189,6,4.759,,1.240,123,19,25,,
T,2021-10-21 22:54:34,40.69123880,-73.98689459,8,2.434,,1.090,123,19,25,,
T,2021-10-21 22:54:35,40.69122863,-73.98687902,8,0.677,,0.900,123,19,25,,
T,2021-10-21 22:54:36,40.69121836,-73.98686645,8,-1.428,,0.620,123,19,25,,
T,2021-10-21 22:54:37,40.69120925,-73.98685651,9,-3.074,,0.510,123,19,25,,
T,2021-10-21 22:54:38,40.69119859,-73.98684445,9,-4.957,,0.840,123,18,25,,
T,2021-10-21 22:54:39,40.69118603,-73.98682715,10,-6.056,,1.240,124,19,25,,
T,2021-10-21 22:54:40,40.69117216,-73.98680535,9,-7.550,,1.360,133,19,25,,
T,2021-10-21 22:54:41,40.69115951,-73.98678341,9,-8.277,,1.080,133,19,25,,
T,2021-10-21 22:54:42,40.69115004,-73.98676506,9,-8.989,,0.640,133,19,25,,
T,2021-10-21 22:54:43,40.69114076,-73.98674340,9,-10.160,,1.420,112,19,25,,
T,2021-10-21 22:54:44,40.69113222,-73.98672242,9,-10.903,,0.750,112,19,25,,
T,2021-10-21 22:54:45,40.69112511,-73.98670642,10,-9.586,,0.720,112,19,25,,
T,2021-10-21 22:54:46,40.69111529,-73.98669179,10,-9.491,,1.150,112,19,25,,
T,2021-10-21 22:54:47,40.69110502,-73.98667418,10,-9.497,,1.040,112,19,25,,
T,2021-10-21 22:54:48,40.69109789,-73.98665207,10,-9.651,,1.070,112,18,25,,
T,2021-10-21 22:54:49,40.69109694,-73.98662853,9,-9.308,,1.070,112,18,25,,
T,2021-10-21 22:54:50,40.69109942,-73.98660530,9,-9.191,,0.950,112,18,25,,
T,2021-10-21 22:54:51,40.69109921,-73.98658101,8,-8.468,,1.510,120,20,25,,
T,2021-10-21 22:54:52,40.69109597,-73.98655923,7,-8.484,,0.990,120,19,25,,
T,2021-10-21 22:54:53,40.69109079,-73.98654496,7,-6.738,,0.810,120,20,25,,
T,2021-10-21 22:54:54,40.69108744,-73.98653438,6,-7.187,,0.570,120,20,25,,
T,2021-10-21 22:54:55,40.69108803,-73.98652722,6,-8.463,,0.250,119,20,25,,
T,2021-10-21 22:54:56,40.69109191,-73.98652045,6,-7.679,,0.490,119,20,25,,
T,2021-10-21 22:54:57,40.69109822,-73.98651735,5,-6.971,,0.510,119,19,25,,
T,2021-10-21 22:54:58,40.69110993,-73.98651356,5,-8.068,,0.000,,19,25,,
T,2021-10-21 22:54:59,40.69111663,-73.98651102,5,-8.633,,0.000,,18,25,,
T,2021-10-21 22:55:00,40.69112528,-73.98650786,5,-9.397,,0.000,,19,25,,
T,2021-10-21 22:55:01,40.69113514,-73.98650596,5,-9.694,,0.000,,20,25,,
T,2021-10-21 22:55:02,40.69114138,-73.98650378,5,-9.534,,0.000,,20,25,,
T,2021-10-21 22:55:03,40.69114383,-73.98650109,6,-8.924,,0.000,,20,25,,
T,2021-10-21 22:55:04,40.69114517,-73.98649813,6,-8.291,,0.000,,20,25,,
T,2021-10-21 22:55:05,40.69114767,-73.98649623,6,-8.259,,0.000,,19,25,,
T,2021-10-21 22:55:06,40.69114975,-73.98649488,6,-7.967,,0.000,,20,25,,
T,2021-10-21 22:55:07,40.69115229,-73.98649200,6,-8.832,,0.000,,20,25,,
T,2021-10-21 22:55:08,40.69115298,-73.98649135,6,-8.855,,0.000,,20,25,,
T,2021-10-21 22:55:09,40.69115308,-73.98649121,6,-8.786,,0.000,,21,25,,
T,2021-10-21 22:55:10,40.69115284,-73.98649135,6,-8.632,,0.000,,21,25,,
T,2021-10-21 22:55:11,40.69115239,-73.98649165,6,-8.537,,0.000,,21,25,,
T,2021-10-21 22:55:12,40.69115213,-73.98649175,5,-8.512,,0.000,,19,25,,
T,2021-10-21 22:55:13,40.69115199,-73.98649179,5,-8.506,,0.000,,20,25,,
T,2021-10-21 22:55:14,40.69115196,-73.98649185,5,-8.481,,0.000,,20,25,,
T,2021-10-21 22:55:15,40.69115196,-73.98649193,5,-8.438,,0.000,,20,25,,
T,2021-10-21 22:55:16,40.69115193,-73.98649207,5,-8.407,,0.000,,19,25,,
T,2021-10-21 22:55:17,40.69115191,-73.98649212,5,-8.400,,0.000,,19,25,,
T,2021-10-21 22:55:18,40.69115187,-73.98649214,5,-8.388,,0.000,,19,25,,
T,2021-10-21 22:55:19,40.69115180,-73.98649221,5,-8.368,,0.000,,21,25,,
T,2021-10-21 22:55:20,40.69115175,-73.98649224,4,-8.362,,0.000,,20,25,,
T,2021-10-21 22:55:21,40.69115172,-73.98649221,4,-8.347,,0.000,,21,25,,
T,2021-10-21 22:55:22,40.69115167,-73.98649217,4,-8.336,,0.000,,21,25,,
T,2021-10-21 22:55:23,40.69115163,-73.98649216,4,-8.320,,0.000,,21,25,,
T,2021-10-21 22:55:24,40.69115160,-73.98649215,5,-8.303,,0.000,,21,25,,
T,2021-10-21 22:55:25,40.69115149,-73.98649215,5,-8.277,,0.000,,22,25,,
T,2021-10-21 22:55:26,40.69115137,-73.98649212,5,-8.260,,0.000,,22,25,,
T,2021-10-21 22:55:27,40.69115122,-73.98649212,5,-8.241,,0.000,,22,25,,
T,2021-10-21 22:55:28,40.69115107,-73.98649212,5,-8.221,,0.000,,21,25,,
T,2021-10-21 22:55:29,40.69115095,-73.98649211,5,-8.204,,0.000,,21,25,,
T,2021-10-21 22:55:30,40.69115084,-73.98649211,5,-8.189,,0.000,,22,25,,
T,2021-10-21 22:55:31,40.69115064,-73.98649490,5,-7.705,,0.230,118,22,25,,
T,2021-10-21 22:55:32,40.69114930,-73.98649653,5,-7.244,,0.000,,22,25,,
T,2021-10-21 22:55:33,40.69114701,-73.98649563,5,-6.959,,0.000,,21,25,,
T,2021-10-21 22:55:34,40.69114350,-73.98649445,5,-6.678,,0.000,,21,25,,
T,2021-10-21 22:55:35,40.69114233,-73.98649412,5,-6.235,,0.000,,21,25,,
T,2021-10-21 22:55:36,40.69114094,-73.98649409,6,-6.436,,0.000,,19,25,,
T,2021-10-21 22:55:37,40.69114022,-73.98649073,6,-6.822,,0.000,,20,25,,
T,2021-10-21 22:55:38,40.69114069,-73.98648491,6,-6.546,,0.350,118,20,25,,
T,2021-10-21 22:55:39,40.69114427,-73.98646930,6,-7.539,,0.000,,20,25,,
T,2021-10-21 22:55:40,40.69114864,-73.98646304,6,-7.564,,0.000,,20,25,,
T,2021-10-21 22:55:41,40.69114921,-73.98646363,6,-7.978,,0.000,,20,25,,
T,2021-10-21 22:55:42,40.69114905,-73.98646380,6,-7.681,,0.000,,19,25,,
T,2021-10-21 22:55:43,40.69115090,-73.98647115,6,-7.543,,0.940,118,19,25,,
T,2021-10-21 22:55:44,40.69115473,-73.98647773,6,-7.919,,0.550,118,19,25,,
T,2021-10-21 22:55:45,40.69115539,-73.98648903,6,-7.116,,1.590,277,19,25,,
T,2021-10-21 22:55:46,40.69115539,-73.98650286,6,-6.700,,0.940,118,18,25,,
T,2021-10-21 22:55:47,40.69115366,-73.98651116,6,-6.680,,0.750,118,19,25,,
T,2021-10-21 22:55:48,40.69114943,-73.98652147,6,-6.536,,1.340,256,19,25,,
T,2021-10-21 22:55:49,40.69114443,-73.98651981,6,-6.717,,0.000,,19,25,,
T,2021-10-21 22:55:50,40.69114353,-73.98651746,6,-6.864,,0.390,29,19,25,,
T,2021-10-21 22:55:51,40.69114400,-73.98651903,6,-7.517,,0.470,28,19,25,,
T,2021-10-21 22:55:52,40.69114871,-73.98651769,6,-7.101,,0.730,28,19,25,,
T,2021-10-21 22:55:53,40.69116055,-73.98651535,6,-7.231,,1.340,28,19,25,,
T,2021-10-21 22:55:54,40.69117448,-73.98652211,6,-6.490,,1.630,313,19,25,,
T,2021-10-21 22:55:55,40.69119054,-73.98653857,6,-5.526,,2.350,318,19,25,,
T,2021-10-21 22:55:56,40.69120189,-73.98655410,6,-5.446,,0.910,317,18,25,,
T,2021-10-21 22:55:57,40.69120814,-73.98656444,7,-4.885,,0.880,317,18,25,,
T,2021-10-21 22:55:58,40.69121319,-73.98657728,7,-4.773,,1.000,317,18,25,,
T,2021-10-21 22:55:59,40.69121686,-73.98659278,7,-5.323,,1.020,317,18,25,,
T,2021-10-21 22:56:00,40.69122063,-73.98661060,7,-5.560,,1.320,294,18,25,,
T,2021-10-21 22:56:01,40.69122478,-73.98662833,7,-5.500,,1.060,290,18,25,,
T,2021-10-21 22:56:02,40.69123056,-73.98664686,6,-5.408,,1.360,299,18,25,,
T,2021-10-21 22:56:03,40.69123679,-73.98666512,7,-5.659,,1.170,292,18,25,,
T,2021-10-21 22:56:04,40.69124474,-73.98668252,7,-5.427,,1.510,296,18,25,,
T,2021-10-21 22:56:05,40.69125178,-73.98670112,6,-5.434,,1.290,287,18,25,,
T,2021-10-21 22:56:06,40.69125661,-73.98671513,6,-5.405,,0.900,287,18,25,,
T,2021-10-21 22:56:07,40.69126029,-73.98672747,8,-6.064,,0.960,287,18,25,,
T,2021-10-21 22:56:08,40.69126735,-73.98674402,7,-5.723,,1.580,287,18,25,,
T,2021-10-21 22:56:09,40.69127738,-73.98676122,8,-5.778,,1.420,287,18,25,,
T,2021-10-21 22:56:10,40.69129222,-73.98677882,7,-4.033,,2.050,325,18,25,,
