type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-13 18:36:41,40.71270508,-74.00773245,14,-17.139,,1.020,187,16,26,,
T,2021-10-13 18:36:42,40.71268794,-74.00773539,12,-18.228,,0.980,191,15,26,,
T,2021-10-13 18:36:43,40.71267263,-74.00773423,13,-19.734,,1.000,178,16,26,,
T,2021-10-13 18:36:44,40.71265686,-74.00772485,13,-20.134,,1.200,150,17,26,,
T,2021-10-13 18:36:45,40.71263608,-74.00771899,13,-20.826,,1.690,173,17,26,,
T,2021-10-13 18:36:46,40.71261858,-74.00771727,14,-21.626,,1.160,175,20,26,,
T,2021-10-13 18:36:47,40.71260552,-74.00771249,14,-23.291,,1.160,155,20,26,,
T,2021-10-13 18:36:48,40.71259731,-74.00770110,14,-23.836,,1.070,139,20,26,,
T,2021-10-13 18:36:49,40.71259579,-74.00768840,13,-26.201,,0.910,130,20,26,,
T,2021-10-13 18:36:50,40.71259634,-74.00767493,13,-27.024,,0.830,105,19,26,,
T,2021-10-13 18:36:51,40.71259850,-74.00766479,13,-28.829,,0.540,113,20,26,,
T,2021-10-13 18:36:52,40.71259572,-74.00764921,13,-28.072,,1.180,127,20,26,,
T,2021-10-13 18:36:53,40.71259085,-74.00763943,13,-28.662,,1.040,151,20,26,,
T,2021-10-13 18:36:54,40.71258434,-74.00764822,12,-30.371,,1.070,189,20,26,,
T,2021-10-13 18:36:55,40.71258136,-74.00765847,12,-30.513,,0.760,214,20,26,,
T,2021-10-13 18:36:56,40.71258734,-74.00766556,11,-30.343,,0.000,,20,26,,
T,2021-10-13 18:36:57,40.71258909,-74.00766641,11,-30.323,,0.000,,20,26,,
T,2021-10-13 18:36:58,40.71258943,-74.00766610,11,-30.308,,0.000,,20,26,,
T,2021-10-13 18:36:59,40.71258941,-74.00766538,11,-30.283,,0.000,,20,26,,
T,2021-10-13 18:37:00,40.71258935,-74.00766478,11,-30.277,,0.000,,20,26,,
T,2021-10-13 18:37:01,40.71258914,-74.00766439,11,-30.246,,0.000,,19,26,,
T,2021-10-13 18:37:02,40.71258890,-74.00766434,11,-30.233,,0.000,,18,26,,
T,2021-10-13 18:37:03,40.71258868,-74.00766455,11,-30.234,,0.000,,19,26,,
T,2021-10-13 18:37:04,40.71258839,-74.00766456,11,-30.204,,0.000,,19,26,,
T,2021-10-13 18:37:05,40.71258826,-74.00766465,12,-30.213,,0.000,,19,26,,
T,2021-10-13 18:37:06,40.71258808,-74.00766347,12,-30.075,,0.000,,19,26,,
T,2021-10-13 18:37:07,40.71258783,-74.00766165,12,-29.900,,0.000,,21,26,,
T,2021-10-13 18:37:08,40.71258766,-74.00765936,13,-29.744,,0.000,,21,26,,
T,2021-10-13 18:37:09,40.71258753,-74.00765714,13,-29.603,,0.000,,21,26,,
T,2021-10-13 18:37:10,40.71258729,-74.00765493,13,-29.423,,0.000,,21,26,,
T,2021-10-13 18:37:11,40.71258711,-74.00765310,14,-29.311,,0.000,,21,26,,
T,2021-10-13 18:37:12,40.71258695,-74.00765154,14,-29.197,,0.000,,21,26,,
T,2021-10-13 18:37:13,40.71258682,-74.00765046,14,-29.120,,0.000,,20,26,,
T,2021-10-13 18:37:14,40.71258660,-74.00764958,14,-29.027,,0.000,,20,26,,
T,2021-10-13 18:37:15,40.71258639,-74.00764857,14,-28.917,,0.000,,20,26,,
T,2021-10-13 18:37:16,40.71258623,-74.00764753,14,-28.811,,0.000,,20,26,,
T,2021-10-13 18:37:17,40.71258589,-74.00764635,14,-28.685,,0.000,,20,26,,
T,2021-10-13 18:37:18,40.71258541,-74.00764533,14,-28.553,,0.000,,20,26,,
T,2021-10-13 18:37:19,40.71258518,-74.00764496,14,-28.520,,0.000,,21,26,,
T,2021-10-13 18:37:20,40.71258498,-74.00764470,14,-28.489,,0.000,,20,26,,
T,2021-10-13 18:37:21,40.71258470,-74.00764317,13,-28.331,,0.000,,20,26,,
T,2021-10-13 18:37:22,40.71258444,-74.00764229,13,-28.285,,0.000,,20,26,,
T,2021-10-13 18:37:23,40.71258418,-74.00764175,13,-28.258,,0.000,,19,26,,
T,2021-10-13 18:37:24,40.71258396,-74.00764125,13,-28.216,,0.000,,19,26,,
T,2021-10-13 18:37:25,40.71258370,-74.00764089,13,-28.179,,0.000,,19,26,,
T,2021-10-13 18:37:26,40.71258333,-74.00763995,13,-28.060,,0.000,,19,26,,
T,2021-10-13 18:37:27,40.71258303,-74.00763850,13,-27.911,,0.000,,19,26,,
T,2021-10-13 18:37:28,40.71258299,-74.00763806,13,-27.920,,0.000,,20,26,,
T,2021-10-13 18:37:29,40.71258301,-74.00763783,13,-27.911,,0.000,,20,26,,
T,2021-10-13 18:37:30,40.71258302,-74.00763700,12,-27.830,,0.000,,20,26,,
T,2021-10-13 18:37:31,40.71258289,-74.00763612,12,-27.722,,0.000,,20,26,,
T,2021-10-13 18:37:32,40.71258288,-74.00763556,12,-27.711,,0.000,,21,26,,
T,2021-10-13 18:37:33,40.71258284,-74.00763563,12,-27.703,,0.000,,21,26,,
T,2021-10-13 18:37:34,40.71258196,-74.00763453,12,-27.776,,0.340,166,21,26,,
T,2021-10-13 18:37:35,40.71259088,-74.00762250,10,-28.387,,1.220,38,21,26,,
T,2021-10-13 18:37:36,40.71260332,-74.00760940,10,-27.564,,1.390,38,21,26,,
T,2021-10-13 18:37:37,40.71261369,-74.00759366,10,-28.259,,1.330,53,21,26,,
T,2021-10-13 18:37:38,40.71262351,-74.00758486,10,-30.159,,0.850,35,21,26,,
T,2021-10-13 18:37:39,40.71262801,-74.00758056,10,-29.864,,0.270,35,21,26,,
T,2021-10-13 18:37:40,40.71263746,-74.00756313,10,-28.085,,1.560,49,20,26,,
T,2021-10-13 18:37:41,40.71264860,-74.00754036,9,-28.298,,1.890,56,20,26,,
T,2021-10-13 18:37:42,40.71265974,-74.00751859,9,-28.649,,1.790,57,20,26,,
T,2021-10-13 18:37:43,40.71266795,-74.00749371,9,-28.961,,2.000,71,19,26,,
T,2021-10-13 18:37:44,40.71267475,-74.00747628,9,-29.181,,1.610,66,18,26,,
T,2021-10-13 18:37:45,40.71268226,-74.00745926,8,-29.703,,1.640,66,18,26,,
T,2021-10-13 18:37:46,40.71268797,-74.00744163,8,-29.358,,1.570,69,18,26,,
T,2021-10-13 18:37:47,40.71269361,-74.00742649,8,-29.069,,1.400,69,18,27,,
T,2021-10-13 18:37:48,40.71270111,-74.00742341,7,-29.530,,1.060,48,17,27,,
T,2021-10-13 18:37:49,40.71270826,-74.00741696,7,-29.062,,1.060,60,17,27,,
T,2021-10-13 18:37:50,40.71271454,-74.00740657,7,-28.877,,1.110,77,18,27,,
T,2021-10-13 18:37:51,40.71271274,-74.00746811,7,-38.091,,0.000,,18,27,,
T,2021-10-13 18:37:52,40.71271928,-74.00741015,9,-27.737,,1.180,91,20,27,,
T,2021-10-13 18:37:53,40.71271158,-74.00736933,10,-26.627,,1.680,126,20,27,,
T,2021-10-13 18:37:54,40.71269742,-74.00741215,9,-30.554,,0.940,216,20,27,,
T,2021-10-13 18:37:55,40.71269185,-74.00743125,13,-30.031,,1.040,233,20,27,,
T,2021-10-13 18:37:56,40.71268986,-74.00744510,13,-29.609,,1.060,255,20,27,,
T,2021-10-13 18:37:57,40.71268530,-74.00745032,13,-29.275,,1.080,234,19,27,,
T,2021-10-13 18:37:58,40.71267823,-74.00745513,13,-28.931,,1.070,218,18,27,,
T,2021-10-13 18:37:59,40.71267342,-74.00746040,13,-28.970,,0.990,220,17,27,,
T,2021-10-13 18:38:00,40.71266893,-74.00747033,13,-28.521,,1.050,233,17,27,,
T,2021-10-13 18:38:01,40.71266478,-74.00748203,13,-28.329,,1.130,255,17,27,,
T,2021-10-13 18:38:02,40.71266450,-74.00749327,14,-28.571,,1.170,263,18,27,,
T,2021-10-13 18:38:03,40.71266365,-74.00750483,14,-28.679,,1.140,263,19,27,,
T,2021-10-13 18:38:04,40.71265834,-74.00751728,14,-28.477,,1.340,253,19,27,,
T,2021-10-13 18:38:05,40.71265175,-74.00752612,14,-28.014,,1.200,252,19,27,,
T,2021-10-13 18:38:06,40.71264577,-74.00752814,14,-26.790,,1.080,253,20,27,,
T,2021-10-13 18:38:07,40.71263835,-74.00753015,15,-24.707,,1.130,251,19,27,,
T,2021-10-13 18:38:08,40.71263412,-74.00754308,15,-24.320,,1.170,255,18,27,,
T,2021-10-13 18:38:09,40.71263380,-74.00755605,13,-25.233,,0.960,253,19,27,,
T,2021-10-13 18:38:10,40.71262498,-74.00757173,13,-25.574,,1.460,218,20,27,,
T,2021-10-13 18:38:11,40.71261265,-74.00759094,12,-27.529,,1.260,205,20,27,,
T,2021-10-13 18:38:12,40.71260089,-74.00761091,12,-28.792,,1.230,203,20,27,,
T,2021-10-13 18:38:13,40.71258863,-74.00762598,13,-29.633,,1.270,192,20,27,,
T,2021-10-13 18:38:14,40.71257565,-74.00764035,13,-29.864,,1.250,193,20,27,,
T,2021-10-13 18:38:15,40.71256365,-74.00766019,12,-31.531,,1.280,199,20,27,,
T,2021-10-13 18:38:16,40.71254895,-74.00769717,11,-33.962,,1.420,211,20,27,,
T,2021-10-13 18:38:17,40.71253862,-74.00772698,10,-34.147,,1.380,216,20,27,,
T,2021-10-13 18:38:18,40.71253224,-74.00775420,9,-34.672,,1.310,225,20,27,,
T,2021-10-13 18:38:19,40.71252527,-74.00777820,9,-35.097,,1.310,219,21,27,,
T,2021-10-13 18:38:20,40.71251468,-74.00779635,8,-34.749,,1.320,212,20,27,,
T,2021-10-13 18:38:21,40.71250197,-74.00781092,7,-34.073,,1.300,201,20,27,,
T,2021-10-13 18:38:22,40.71248927,-74.00782588,6,-33.524,,1.270,208,20,27,,
T,2021-10-13 18:38:23,40.71247891,-74.00783669,6,-33.230,,1.250,213,20,27,,
T,2021-10-13 18:38:24,40.71247110,-74.00784875,6,-32.890,,1.270,229,20,27,,
T,2021-10-13 18:38:25,40.71246309,-74.00785812,6,-31.775,,1.180,227,20,27,,
T,2021-10-13 18:38:26,40.71245167,-74.00786536,6,-31.525,,1.250,210,19,27,,
T,2021-10-13 18:38:27,40.71244140,-74.00787302,6,-31.381,,1.200,213,19,27,,
T,2021-10-13 18:38:28,40.71243005,-74.00787968,5,-30.956,,1.180,206,19,27,,
T,2021-10-13 18:38:29,40.71242079,-74.00788499,5,-30.399,,1.180,206,19,27,,
T,2021-10-13 18:38:30,40.71241158,-74.00788814,4,-29.505,,1.160,198,18,27,,
T,2021-10-13 18:38:31,40.71240054,-74.00789458,5,-29.866,,1.170,203,18,27,,
T,2021-10-13 18:38:32,40.71238801,-74.00789984,5,-28.969,,1.210,200,18,27,,
T,2021-10-13 18:38:33,40.71237606,-74.00790843,5,-28.723,,1.170,208,18,27,,
T,2021-10-13 18:38:34,40.71236326,-74.00791786,4,-28.538,,1.150,208,19,27,,
T,2021-10-13 18:38:35,40.71235217,-74.00792511,4,-27.873,,1.210,207,19,27,,
T,2021-10-13 18:38:36,40.71234312,-74.00793324,4,-27.272,,1.180,217,19,27,,
T,2021-10-13 18:38:37,40.71233676,-74.00794640,4,-27.412,,1.250,235,19,27,,
T,2021-10-13 18:38:38,40.71232729,-74.00795757,4,-27.303,,1.230,217,19,27,,
T,2021-10-13 18:38:39,40.71231668,-74.00796516,4,-27.356,,1.170,208,18,27,,
T,2021-10-13 18:38:40,40.71230155,-74.00796508,4,-27.239,,1.620,173,17,27,,
T,2021-10-13 18:38:41,40.71228925,-74.00795840,4,-26.659,,1.120,158,17,27,,
T,2021-10-13 18:38:42,40.71227613,-74.00795652,4,-25.672,,1.280,179,17,27,,
T,2021-10-13 18:38:43,40.71226383,-74.00796093,4,-25.129,,1.120,196,19,27,,
T,2021-10-13 18:38:44,40.71225289,-74.00796751,4,-24.576,,1.110,200,19,27,,
T,2021-10-13 18:38:45,40.71224235,-74.00797734,4,-24.325,,1.170,210,19,27,,
T,2021-10-13 18:38:46,40.71223315,-74.00798862,4,-23.882,,1.160,220,19,27,,
T,2021-10-13 18:38:47,40.71222371,-74.00799999,4,-23.620,,1.150,220,19,27,,
T,2021-10-13 18:38:48,40.71221513,-74.00801216,4,-23.556,,1.200,231,19,27,,
T,2021-10-13 18:38:49,40.71220845,-74.00802474,5,-23.020,,1.110,237,19,27,,
T,2021-10-13 18:38:50,40.71220086,-74.00803435,5,-22.965,,1.050,222,19,27,,
T,2021-10-13 18:38:51,40.71219347,-74.00804390,5,-22.813,,1.080,228,18,27,,
T,2021-10-13 18:38:52,40.71218461,-74.00805216,5,-21.863,,1.150,210,19,27,,
T,2021-10-13 18:38:53,40.71217717,-74.00806512,5,-21.422,,1.190,234,19,27,,
T,2021-10-13 18:38:54,40.71216800,-74.00807491,5,-21.797,,1.170,213,19,27,,
T,2021-10-13 18:38:55,40.71216256,-74.00808997,5,-22.064,,1.320,248,19,27,,
T,2021-10-13 18:38:56,40.71215655,-74.00810188,5,-22.038,,1.120,246,19,27,,
T,2021-10-13 18:38:57,40.71214775,-74.00810873,5,-21.621,,1.120,242,19,27,,
T,2021-10-13 18:38:58,40.71213837,-74.00811859,5,-21.868,,1.160,225,19,27,,
T,2021-10-13 18:38:59,40.71212888,-74.00812792,6,-22.470,,1.110,215,19,27,,
T,2021-10-13 18:39:00,40.71212142,-74.00813418,6,-23.436,,1.020,221,19,27,,
T,2021-10-13 18:39:01,40.71213311,-74.00810777,6,-19.789,,0.000,,19,27,,
T,2021-10-13 18:39:02,40.71213642,-74.00810072,6,-19.777,,0.000,,19,27,,
T,2021-10-13 18:39:03,40.71213726,-74.00809892,6,-19.739,,0.000,,19,27,,
T,2021-10-13 18:39:04,40.71213743,-74.00809852,6,-19.716,,0.000,,19,27,,
T,2021-10-13 18:39:05,40.71213708,-74.00810340,6,-20.019,,0.150,258,19,27,,
T,2021-10-13 18:39:06,40.71213695,-74.00810609,6,-20.060,,0.000,,18,27,,
T,2021-10-13 18:39:07,40.71213740,-74.00811169,6,-19.754,,0.650,292,18,27,,
T,2021-10-13 18:39:08,40.71214204,-74.00812382,6,-20.194,,1.130,304,17,27,,
T,2021-10-13 18:39:09,40.71214175,-74.00813831,6,-20.498,,1.050,270,17,27,,
T,2021-10-13 18:39:10,40.71213367,-74.00815208,6,-20.588,,0.880,237,18,27,,
T,2021-10-13 18:39:11,40.71212379,-74.00816587,6,-20.639,,1.090,222,19,27,,
T,2021-10-13 18:39:12,40.71211275,-74.00817791,6,-20.839,,1.160,213,19,27,,
T,2021-10-13 18:39:13,40.71210296,-74.00819205,11,-20.544,,1.110,219,20,27,,
T,2021-10-13 18:39:14,40.71209331,-74.00820320,11,-20.406,,1.120,212,20,27,,
T,2021-10-13 18:39:15,40.71208227,-74.00821233,11,-20.553,,1.170,207,20,27,,
T,2021-10-13 18:39:16,40.71207159,-74.00822082,11,-20.789,,1.160,206,20,27,,
T,2021-10-13 18:39:17,40.71205947,-74.00822849,11,-21.044,,1.190,200,18,27,,
T,2021-10-13 18:39:18,40.71204954,-74.00823521,12,-21.535,,1.130,199,18,27,,
T,2021-10-13 18:39:19,40.71204155,-74.00824416,12,-21.010,,1.060,207,17,27,,
T,2021-10-13 18:39:20,40.71203306,-74.00825401,12,-21.473,,1.050,204,17,27,,
T,2021-10-13 18:39:21,40.71202200,-74.00826013,12,-21.685,,1.090,190,18,27,,
T,2021-10-13 18:39:22,40.71201151,-74.00826580,12,-20.943,,1.050,196,18,27,,
T,2021-10-13 18:39:23,40.71199969,-74.00827390,12,-20.230,,1.080,203,19,27,,
T,2021-10-13 18:39:24,40.71198871,-74.00827935,12,-19.799,,1.100,196,19,27,,
T,2021-10-13 18:39:25,40.71197918,-74.00828409,12,-19.373,,1.060,195,19,27,,
T,2021-10-13 18:39:26,40.71197399,-74.00829113,12,-18.294,,1.010,210,20,27,,
T,2021-10-13 18:39:27,40.71196831,-74.00829789,12,-17.772,,0.960,213,19,27,,
T,2021-10-13 18:39:28,40.71196061,-74.00830268,12,-17.776,,1.020,197,19,27,,
T,2021-10-13 18:39:29,40.71195624,-74.00831110,12,-17.746,,0.820,242,19,27,,
T,2021-10-13 18:39:30,40.71195415,-74.00832888,13,-17.395,,1.390,262,20,27,,
T,2021-10-13 18:39:31,40.71194793,-74.00834437,13,-16.989,,1.240,246,20,27,,
T,2021-10-13 18:39:32,40.71193585,-74.00835548,13,-16.425,,1.360,218,19,27,,
T,2021-10-13 18:39:33,40.71192519,-74.00836053,13,-16.153,,0.940,216,19,27,,
T,2021-10-13 18:39:34,40.71191186,-74.00836451,13,-15.765,,1.170,200,19,27,,
T,2021-10-13 18:39:35,40.71190133,-74.00836996,13,-15.139,,1.130,217,19,27,,
T,2021-10-13 18:39:36,40.71189112,-74.00838114,13,-14.632,,1.260,227,19,27,,
T,2021-10-13 18:39:37,40.71187907,-74.00839133,14,-13.957,,1.220,221,18,27,,
T,2021-10-13 18:39:38,40.71185830,-74.00839150,15,-13.416,,1.750,184,18,27,,
T,2021-10-13 18:39:39,40.71184228,-74.00838881,14,-12.670,,1.130,180,18,27,,
T,2021-10-13 18:39:40,40.71182780,-74.00838567,15,-12.074,,1.200,170,18,27,,
T,2021-10-13 18:39:41,40.71181473,-74.00838144,15,-12.198,,1.060,161,17,27,,
T,2021-10-13 18:39:42,40.71180103,-74.00837786,15,-11.243,,1.140,175,17,27,,
T,2021-10-13 18:39:43,40.71179222,-74.00838307,15,-10.850,,1.070,198,17,27,,
T,2021-10-13 18:39:44,40.71178216,-74.00838944,15,-11.957,,1.090,191,18,27,,
T,2021-10-13 18:39:45,40.71177142,-74.00839700,15,-11.319,,1.170,208,18,27,,
T,2021-10-13 18:39:46,40.71176222,-74.00841109,14,-11.880,,1.020,229,18,27,,
T,2021-10-13 18:39:47,40.71175788,-74.00842808,14,-12.663,,1.040,250,19,27,,
T,2021-10-13 18:39:48,40.71175575,-74.00844251,13,-13.380,,0.970,256,19,27,,
T,2021-10-13 18:39:49,40.71175119,-74.00845669,13,-13.903,,0.970,257,19,27,,
T,2021-10-13 18:39:50,40.71174651,-74.00846906,13,-14.386,,0.970,254,18,27,,
T,2021-10-13 18:39:51,40.71174156,-74.00848250,13,-14.400,,0.990,258,18,27,,
T,2021-10-13 18:39:52,40.71172945,-74.00849609,13,-14.478,,1.310,232,18,27,,
T,2021-10-13 18:39:53,40.71171424,-74.00850421,13,-14.806,,1.020,224,20,27,,
T,2021-10-13 18:39:54,40.71169972,-74.00850945,13,-14.033,,1.020,224,20,27,,
T,2021-10-13 18:39:55,40.71169054,-74.00851586,13,-13.060,,1.080,239,20,27,,
T,2021-10-13 18:39:56,40.71168131,-74.00852274,12,-12.878,,1.010,235,20,27,,
T,2021-10-13 18:39:57,40.71167148,-74.00853089,12,-13.409,,1.000,229,20,27,,
T,2021-10-13 18:39:58,40.71166344,-74.00853759,12,-13.878,,1.010,229,20,27,,
T,2021-10-13 18:39:59,40.71165590,-74.00854747,12,-13.858,,1.100,252,19,27,,
T,2021-10-13 18:40:00,40.71164566,-74.00855598,12,-13.598,,1.060,239,19,27,,
T,2021-10-13 18:40:01,40.71163779,-74.00857030,12,-13.835,,1.070,254,18,27,,
T,2021-10-13 18:40:02,40.71163352,-74.00858364,12,-14.176,,1.090,272,17,27,,
T,2021-10-13 18:40:03,40.71163476,-74.00857952,12,-12.015,,0.980,294,19,27,,
T,2021-10-13 18:40:04,40.71162744,-74.00858203,12,-12.650,,1.310,247,19,27,,
T,2021-10-13 18:40:05,40.71161424,-74.00859040,12,-12.917,,1.530,231,19,27,,
T,2021-10-13 18:40:06,40.71159830,-74.00859433,12,-13.388,,1.310,214,19,27,,
T,2021-10-13 18:40:07,40.71158447,-74.00859606,11,-13.599,,1.300,196,18,27,,
T,2021-10-13 18:40:08,40.71156410,-74.00862239,5,-17.716,,1.580,196,18,27,,
T,2021-10-13 18:40:09,40.71154459,-74.00864127,5,-18.100,,1.520,193,21,27,,
T,2021-10-13 18:40:10,40.71152722,-74.00865719,5,-18.581,,1.500,182,21,27,,
T,2021-10-13 18:40:11,40.71151449,-74.00867623,5,-19.983,,1.390,188,21,27,,
T,2021-10-13 18:40:12,40.71149960,-74.00868632,5,-20.436,,1.400,176,21,27,,
T,2021-10-13 18:40:13,40.71148161,-74.00869814,6,-20.595,,1.590,203,21,27,,
T,2021-10-13 18:40:14,40.71146923,-74.00870707,6,-20.726,,1.400,183,20,27,,
