type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-16 21:58:48,40.71218079,-74.01042042,7,-9.688,,1.070,316,16,25,,
T,2021-10-16 21:58:49,40.71218958,-74.01042701,7,-9.728,,1.080,330,16,25,,
T,2021-10-16 21:58:50,40.71219546,-74.01043161,7,-9.127,,1.010,326,16,25,,
T,2021-10-16 21:58:51,40.71220176,-74.01043667,8,-9.664,,1.030,337,15,25,,
T,2021-10-16 21:58:52,40.71221265,-74.01044290,9,-9.963,,1.500,336,16,25,,
T,2021-10-16 21:58:53,40.71222120,-74.01044982,10,-9.897,,1.210,340,16,25,,
T,2021-10-16 21:58:54,40.71223043,-74.01045999,11,-9.782,,1.430,324,16,25,,
T,2021-10-16 21:58:55,40.71223860,-74.01047093,12,-9.695,,1.260,322,15,25,,
T,2021-10-16 21:58:56,40.71224657,-74.01048439,14,-9.758,,1.360,312,15,25,,
T,2021-10-16 21:58:57,40.71224888,-74.01050548,13,-9.967,,1.430,287,12,25,,
T,2021-10-16 21:58:58,40.71225024,-74.01052834,14,-10.617,,1.370,289,12,25,,
T,2021-10-16 21:58:59,40.71225375,-74.01054872,15,-10.630,,1.270,296,13,25,,
T,2021-10-16 21:59:00,40.71226137,-74.01056660,15,-11.447,,1.450,321,13,25,,
T,2021-10-16 21:59:01,40.71226879,-74.01057940,15,-12.094,,1.210,328,13,24,,
T,2021-10-16 21:59:02,40.71226367,-74.01061109,15,-11.954,,1.830,276,14,25,,
T,2021-10-16 21:59:03,40.71225300,-74.01063515,16,-12.453,,1.260,255,13,25,,
T,2021-10-16 21:59:04,40.71224565,-74.01065444,16,-11.108,,1.140,265,13,25,,
T,2021-10-16 21:59:05,40.71224182,-74.01067060,16,-11.135,,0.970,258,14,25,,
T,2021-10-16 21:59:06,40.71223625,-74.01068429,17,-11.726,,0.730,245,14,25,,
T,2021-10-16 21:59:07,40.71222235,-74.01069414,19,-11.582,,0.790,192,15,25,,
T,2021-10-16 21:59:08,40.71220491,-74.01070364,19,-11.813,,1.360,194,14,25,,
T,2021-10-16 21:59:09,40.71218871,-74.01070540,20,-11.605,,1.440,167,15,25,,
T,2021-10-16 21:59:10,40.71218129,-74.01070573,20,-11.144,,0.920,168,15,25,,
T,2021-10-16 21:59:11,40.71216675,-74.01070784,19,-9.877,,1.280,171,15,25,,
T,2021-10-16 21:59:12,40.71215094,-74.01071414,20,-9.500,,1.230,181,15,25,,
T,2021-10-16 21:59:13,40.71213751,-74.01072776,20,-9.459,,1.130,198,14,25,,
T,2021-10-16 21:59:14,40.71212853,-74.01074507,21,-9.595,,1.110,215,14,25,,
T,2021-10-16 21:59:15,40.71212091,-74.01076608,21,-9.696,,1.140,237,16,25,,
T,2021-10-16 21:59:16,40.71211463,-74.01078762,21,-9.827,,1.090,244,16,25,,
T,2021-10-16 21:59:17,40.71211000,-74.01080904,22,-10.715,,1.060,255,14,25,,
T,2021-10-16 21:59:18,40.71211280,-74.01083563,22,-11.024,,1.600,287,14,25,,
T,2021-10-16 21:59:19,40.71211549,-74.01085008,22,-10.580,,0.760,307,16,25,,
T,2021-10-16 21:59:20,40.71212551,-74.01086379,21,-11.127,,1.490,338,16,25,,
T,2021-10-16 21:59:21,40.71213252,-74.01087125,22,-11.824,,0.850,355,14,25,,
T,2021-10-16 21:59:22,40.71214166,-74.01087941,22,-13.248,,1.280,350,15,25,,
T,2021-10-16 21:59:23,40.71214635,-74.01089155,22,-13.796,,0.940,343,14,25,,
T,2021-10-16 21:59:24,40.71215427,-74.01090700,22,-14.481,,1.440,333,14,25,,
T,2021-10-16 21:59:25,40.71215953,-74.01092357,22,-14.792,,1.290,332,14,25,,
T,2021-10-16 21:59:26,40.71216355,-74.01093882,23,-14.685,,1.260,329,15,25,,
T,2021-10-16 21:59:27,40.71216443,-74.01095726,23,-14.148,,1.240,316,15,25,,
T,2021-10-16 21:59:28,40.71216195,-74.01097217,23,-14.775,,0.980,311,15,25,,
T,2021-10-16 21:59:29,40.71216269,-74.01099091,23,-15.243,,1.430,315,15,25,,
T,2021-10-16 21:59:30,40.71216582,-74.01100979,24,-15.652,,1.340,324,15,25,,
T,2021-10-16 21:59:31,40.71216763,-74.01102804,25,-15.908,,1.290,325,14,25,,
T,2021-10-16 21:59:32,40.71216819,-74.01104057,25,-17.274,,1.070,340,14,25,,
T,2021-10-16 21:59:33,40.71217155,-74.01105047,26,-18.340,,1.020,343,14,24,,
T,2021-10-16 21:59:34,40.71218026,-74.01106228,26,-18.626,,1.530,340,14,25,,
T,2021-10-16 21:59:35,40.71218774,-74.01107460,27,-18.634,,1.390,343,14,24,,
T,2021-10-16 21:59:36,40.71219379,-74.01108373,28,-18.971,,1.350,353,12,25,,
T,2021-10-16 21:59:37,40.71219621,-74.01109782,28,-19.879,,1.190,343,12,24,,
T,2021-10-16 21:59:38,40.71219398,-74.01111401,28,-21.017,,0.980,334,12,25,,
T,2021-10-16 21:59:39,40.71219768,-74.01113161,28,-21.568,,1.420,336,13,25,,
T,2021-10-16 21:59:40,40.71220309,-74.01115155,28,-21.146,,1.460,328,13,25,,
T,2021-10-16 21:59:41,40.71220520,-74.01118074,27,-20.838,,1.440,322,14,25,,
T,2021-10-16 21:59:42,40.71220113,-74.01120926,27,-20.142,,1.350,315,14,25,,
T,2021-10-16 21:59:43,40.71220783,-74.01122071,27,-19.974,,1.660,356,15,25,,
T,2021-10-16 21:59:44,40.71219603,-74.01122886,27,-16.044,,0.930,326,14,25,,
T,2021-10-16 21:59:45,40.71218527,-74.01124749,25,-12.742,,1.390,319,14,25,,
T,2021-10-16 21:59:46,40.71218085,-74.01126516,25,-10.671,,1.230,320,14,25,,
T,2021-10-16 21:59:47,40.71218158,-74.01127650,25,-10.010,,1.420,352,14,25,,
T,2021-10-16 21:59:48,40.71217010,-74.01128130,24,-9.747,,0.630,336,14,25,,
T,2021-10-16 21:59:49,40.71217492,-74.01128721,24,-8.751,,1.500,352,14,25,,
T,2021-10-16 21:59:50,40.71218285,-74.01129200,24,-8.484,,1.290,356,15,25,,
T,2021-10-16 21:59:51,40.71219260,-74.01129818,24,-8.056,,1.330,355,16,25,,
T,2021-10-16 21:59:52,40.71220318,-74.01129731,24,-7.733,,1.400,16,14,25,,
T,2021-10-16 21:59:53,40.71220571,-74.01130474,24,-7.447,,1.280,342,13,25,,
T,2021-10-16 21:59:54,40.71220784,-74.01131080,25,-7.612,,1.060,353,14,25,,
T,2021-10-16 21:59:55,40.71221808,-74.01131142,25,-7.348,,1.520,3,16,25,,
T,2021-10-16 21:59:56,40.71223142,-74.01130877,24,-7.084,,1.530,15,16,25,,
T,2021-10-16 21:59:57,40.71223529,-74.01130982,23,-7.541,,1.190,24,16,25,,
T,2021-10-16 21:59:58,40.71224393,-74.01130867,23,-7.381,,1.260,17,16,25,,
T,2021-10-16 21:59:59,40.71226419,-74.01133095,22,-13.199,,1.170,346,16,25,,
T,2021-10-16 22:00:00,40.71227519,-74.01132765,22,-13.116,,1.810,44,16,25,,
T,2021-10-16 22:00:01,40.71227796,-74.01132493,22,-12.122,,1.230,45,17,25,,
T,2021-10-16 22:00:02,40.71226761,-74.01132865,20,-8.465,,1.110,49,17,25,,
T,2021-10-16 22:00:03,40.71228432,-74.01133637,18,-12.612,,0.950,68,17,25,,
T,2021-10-16 22:00:04,40.71230049,-74.01134121,16,-10.860,,0.780,71,19,25,,
T,2021-10-16 22:00:05,40.71232979,-74.01134031,16,-11.471,,1.630,41,19,25,,
T,2021-10-16 22:00:06,40.71236380,-74.01137179,14,-17.591,,0.810,12,19,25,,
T,2021-10-16 22:00:07,40.71240237,-74.01140873,13,-24.410,,1.180,354,18,25,,
T,2021-10-16 22:00:08,40.71242656,-74.01142169,12,-28.239,,0.950,59,18,25,,
T,2021-10-16 22:00:09,40.71244647,-74.01143677,13,-29.432,,0.880,331,19,25,,
T,2021-10-16 22:00:10,40.71246973,-74.01145404,12,-32.168,,1.350,330,19,25,,
T,2021-10-16 22:00:11,40.71249078,-74.01147138,11,-33.212,,1.370,316,18,25,,
T,2021-10-16 22:00:12,40.71250917,-74.01149105,11,-36.010,,1.230,305,17,25,,
T,2021-10-16 22:00:13,40.71252708,-74.01151119,10,-37.759,,1.400,300,18,25,,
T,2021-10-16 22:00:14,40.71254391,-74.01153247,10,-39.704,,1.270,297,18,25,,
T,2021-10-16 22:00:15,40.71256119,-74.01155280,9,-41.272,,1.350,301,19,25,,
T,2021-10-16 22:00:16,40.71258386,-74.01157736,9,-40.654,,1.320,303,18,25,,
T,2021-10-16 22:00:17,40.71260264,-74.01160150,8,-40.807,,1.400,305,18,25,,
T,2021-10-16 22:00:18,40.71261786,-74.01162207,8,-40.801,,1.360,303,18,25,,
T,2021-10-16 22:00:19,40.71263174,-74.01164040,8,-40.152,,1.360,304,18,25,,
T,2021-10-16 22:00:20,40.71264886,-74.01166227,8,-39.582,,1.490,309,16,25,,
T,2021-10-16 22:00:21,40.71266183,-74.01167870,7,-39.492,,1.320,305,16,25,,
T,2021-10-16 22:00:22,40.71267443,-74.01169895,7,-39.744,,1.430,301,16,25,,
T,2021-10-16 22:00:23,40.71268831,-74.01171663,7,-39.351,,1.360,301,16,25,,
T,2021-10-16 22:00:24,40.71270367,-74.01173396,7,-38.373,,1.480,305,17,25,,
T,2021-10-16 22:00:25,40.71271498,-74.01175096,7,-37.576,,1.400,302,17,25,,
T,2021-10-16 22:00:26,40.71272325,-74.01176645,7,-37.694,,1.380,298,18,25,,
T,2021-10-16 22:00:27,40.71272844,-74.01178439,7,-38.279,,1.390,292,18,25,,
T,2021-10-16 22:00:28,40.71273668,-74.01179975,7,-38.134,,1.410,306,18,25,,
T,2021-10-16 22:00:29,40.71274597,-74.01181478,7,-37.714,,1.380,305,18,25,,
T,2021-10-16 22:00:30,40.71275392,-74.01183270,7,-37.577,,1.400,297,18,25,,
T,2021-10-16 22:00:31,40.71276332,-74.01184841,8,-36.859,,1.370,303,18,25,,
T,2021-10-16 22:00:32,40.71277292,-74.01186716,7,-37.149,,1.380,300,17,25,,
T,2021-10-16 22:00:33,40.71278159,-74.01188432,7,-36.526,,1.350,298,17,25,,
T,2021-10-16 22:00:34,40.71279027,-74.01189985,7,-34.838,,1.340,307,17,25,,
T,2021-10-16 22:00:35,40.71280130,-74.01191542,7,-34.766,,1.370,313,17,25,,
T,2021-10-16 22:00:36,40.71281646,-74.01192683,7,-35.214,,1.510,338,17,25,,
T,2021-10-16 22:00:37,40.71283083,-74.01193983,7,-36.068,,1.460,333,18,25,,
T,2021-10-16 22:00:38,40.71284259,-74.01195562,8,-36.886,,1.430,323,18,25,,
T,2021-10-16 22:00:39,40.71285266,-74.01197051,8,-36.996,,1.390,326,18,25,,
T,2021-10-16 22:00:40,40.71286596,-74.01197812,8,-38.158,,1.530,352,17,25,,
T,2021-10-16 22:00:41,40.71287521,-74.01200178,8,-36.529,,2.010,301,17,25,,
T,2021-10-16 22:00:42,40.71288507,-74.01201861,9,-36.472,,1.430,319,17,25,,
T,2021-10-16 22:00:43,40.71289599,-74.01202817,9,-37.670,,1.460,345,17,25,,
T,2021-10-16 22:00:44,40.71290072,-74.01205097,9,-38.232,,1.880,297,17,25,,
T,2021-10-16 22:00:45,40.71290528,-74.01207042,9,-37.465,,1.300,292,17,25,,
T,2021-10-16 22:00:46,40.71290893,-74.01209060,9,-38.681,,1.380,276,16,25,,
T,2021-10-16 22:00:47,40.71291075,-74.01210814,8,-38.122,,1.330,277,16,25,,
T,2021-10-16 22:00:48,40.71290850,-74.01212357,9,-37.833,,1.390,260,16,25,,
T,2021-10-16 22:00:49,40.71290873,-74.01213931,9,-37.454,,1.320,264,15,25,,
T,2021-10-16 22:00:50,40.71291396,-74.01215479,9,-37.471,,1.320,264,15,25,,
T,2021-10-16 22:00:51,40.71292161,-74.01217053,9,-37.925,,1.290,268,15,25,,
T,2021-10-16 22:00:52,40.71293733,-74.01218667,9,-36.895,,1.490,297,14,25,,
T,2021-10-16 22:00:53,40.71294665,-74.01220213,9,-36.064,,1.350,277,15,25,,
T,2021-10-16 22:00:54,40.71295400,-74.01221681,9,-36.699,,1.310,282,15,24,,
T,2021-10-16 22:00:55,40.71296280,-74.01223025,9,-36.680,,1.270,279,15,25,,
T,2021-10-16 22:00:56,40.71297290,-74.01224505,9,-36.376,,1.270,281,16,25,,
T,2021-10-16 22:00:57,40.71298206,-74.01226261,10,-35.852,,1.330,293,17,25,,
T,2021-10-16 22:00:58,40.71299108,-74.01227894,10,-35.293,,1.320,301,17,25,,
T,2021-10-16 22:00:59,40.71300292,-74.01229292,10,-34.641,,1.290,305,17,25,,
T,2021-10-16 22:01:00,40.71301462,-74.01230997,10,-34.059,,1.320,306,17,25,,
T,2021-10-16 22:01:01,40.71302319,-74.01232686,10,-34.323,,1.290,293,17,25,,
T,2021-10-16 22:01:02,40.71302875,-74.01234444,10,-33.805,,1.390,273,17,25,,
T,2021-10-16 22:01:03,40.71303561,-74.01236098,10,-34.300,,1.280,279,16,25,,
T,2021-10-16 22:01:04,40.71304271,-74.01237912,11,-34.875,,1.290,277,16,25,,
T,2021-10-16 22:01:05,40.71305269,-74.01239385,11,-34.461,,1.390,299,17,25,,
T,2021-10-16 22:01:06,40.71306244,-74.01240932,11,-33.428,,1.340,301,17,25,,
T,2021-10-16 22:01:07,40.71307106,-74.01242294,11,-33.101,,1.300,296,17,25,,
T,2021-10-16 22:01:08,40.71307774,-74.01243798,10,-32.774,,1.310,282,18,25,,
T,2021-10-16 22:01:09,40.71308786,-74.01245151,10,-31.980,,1.340,298,18,25,,
T,2021-10-16 22:01:10,40.71309957,-74.01246179,10,-31.866,,1.230,305,18,25,,
T,2021-10-16 22:01:11,40.71310921,-74.01247862,10,-31.702,,1.340,286,18,25,,
T,2021-10-16 22:01:12,40.71311697,-74.01249509,10,-29.791,,1.320,276,18,25,,
T,2021-10-16 22:01:13,40.71312496,-74.01251208,9,-28.605,,1.270,280,18,25,,
T,2021-10-16 22:01:14,40.71313417,-74.01252622,9,-27.197,,1.280,285,17,25,,
T,2021-10-16 22:01:15,40.71314640,-74.01254287,8,-26.678,,1.320,293,17,25,,
T,2021-10-16 22:01:16,40.71315796,-74.01256226,8,-27.068,,1.300,292,17,25,,
T,2021-10-16 22:01:17,40.71317091,-74.01257691,8,-26.443,,1.340,304,16,25,,
T,2021-10-16 22:01:18,40.71318155,-74.01259049,7,-25.643,,1.340,292,15,25,,
T,2021-10-16 22:01:19,40.71318959,-74.01260692,7,-24.122,,1.340,279,15,25,,
T,2021-10-16 22:01:20,40.71316824,-74.01262564,7,-23.460,,3.670,209,15,25,,
T,2021-10-16 22:01:21,40.71314482,-74.01259813,7,-23.194,,3.390,141,15,25,,
T,2021-10-16 22:01:22,40.71314165,-74.01257776,8,-21.873,,1.260,123,15,25,,
T,2021-10-16 22:01:23,40.71314162,-74.01256287,8,-19.895,,1.250,122,16,25,,
T,2021-10-16 22:01:24,40.71314008,-74.01254893,7,-18.041,,1.240,117,16,25,,
T,2021-10-16 22:01:25,40.71313817,-74.01253657,8,-16.580,,1.240,119,17,25,,
T,2021-10-16 22:01:26,40.71312987,-74.01252719,8,-17.304,,1.270,133,17,25,,
T,2021-10-16 22:01:27,40.71312131,-74.01251926,8,-16.669,,1.210,139,17,25,,
T,2021-10-16 22:01:28,40.71311544,-74.01251352,8,-16.224,,1.210,137,17,25,,
T,2021-10-16 22:01:29,40.71312885,-74.01252485,8,-15.887,,0.000,,16,25,,
T,2021-10-16 22:01:30,40.71313306,-74.01252869,8,-15.864,,0.000,,18,25,,
T,2021-10-16 22:01:31,40.71313436,-74.01252944,8,-15.921,,0.000,,18,25,,
T,2021-10-16 22:01:32,40.71313494,-74.01252942,7,-16.003,,0.000,,17,25,,
T,2021-10-16 22:01:33,40.71313521,-74.01252934,6,-16.041,,0.000,,16,25,,
T,2021-10-16 22:01:34,40.71313684,-74.01253013,6,-14.928,,0.000,,15,25,,
T,2021-10-16 22:01:35,40.71313751,-74.01253080,7,-14.736,,0.000,,15,25,,
T,2021-10-16 22:01:36,40.71313748,-74.01253102,7,-14.633,,0.000,,15,25,,
T,2021-10-16 22:01:37,40.71313763,-74.01253102,8,-14.537,,0.000,,15,25,,
T,2021-10-16 22:01:38,40.71313776,-74.01253097,8,-14.497,,0.000,,13,25,,
T,2021-10-16 22:01:39,40.71314565,-74.01253318,8,-16.217,,0.000,,15,25,,
T,2021-10-16 22:01:40,40.71314778,-74.01253468,8,-16.095,,0.000,,15,25,,
T,2021-10-16 22:01:41,40.71314865,-74.01253514,8,-16.048,,0.000,,16,25,,
T,2021-10-16 22:01:42,40.71314930,-74.01253536,9,-16.008,,0.000,,16,25,,
T,2021-10-16 22:01:43,40.71315247,-74.01253636,9,-16.683,,0.240,317,16,25,,
T,2021-10-16 22:01:44,40.71315427,-74.01253616,9,-16.690,,0.000,,17,25,,
T,2021-10-16 22:01:45,40.71315598,-74.01254056,8,-16.628,,0.270,273,18,25,,
T,2021-10-16 22:01:46,40.71315649,-74.01254219,9,-16.624,,0.000,,18,25,,
T,2021-10-16 22:01:47,40.71315680,-74.01254251,9,-16.605,,0.000,,17,25,,
T,2021-10-16 22:01:48,40.71315704,-74.01254265,9,-16.550,,0.000,,17,25,,
T,2021-10-16 22:01:49,40.71315732,-74.01254271,9,-16.507,,0.000,,16,25,,
T,2021-10-16 22:01:50,40.71315764,-74.01254278,9,-16.471,,0.000,,15,25,,
T,2021-10-16 22:01:51,40.71315801,-74.01254285,9,-16.434,,0.000,,15,25,,
T,2021-10-16 22:01:52,40.71315844,-74.01254293,9,-16.408,,0.000,,15,25,,
T,2021-10-16 22:01:53,40.71315869,-74.01254320,9,-16.362,,0.000,,14,25,,
T,2021-10-16 22:01:54,40.71315876,-74.01254349,9,-16.314,,0.000,,15,25,,
T,2021-10-16 22:01:55,40.71314283,-74.01254004,9,-16.847,,0.000,,15,25,,
T,2021-10-16 22:01:56,40.71313899,-74.01253943,9,-16.729,,0.000,,16,25,,
T,2021-10-16 22:01:57,40.71314024,-74.01254066,8,-17.002,,0.230,317,16,25,,
T,2021-10-16 22:01:58,40.71314105,-74.01254050,8,-16.402,,0.000,,16,25,,
T,2021-10-16 22:01:59,40.71314286,-74.01254094,9,-15.416,,0.240,328,16,25,,
T,2021-10-16 22:02:00,40.71314641,-74.01254376,10,-15.228,,0.370,320,17,25,,
T,2021-10-16 22:02:01,40.71315145,-74.01255965,11,-16.636,,0.440,321,17,25,,
T,2021-10-16 22:02:02,40.71315686,-74.01257583,10,-16.770,,1.040,292,16,25,,
T,2021-10-16 22:02:03,40.71316153,-74.01258968,10,-16.845,,0.830,285,16,25,,
T,2021-10-16 22:02:04,40.71316732,-74.01260574,9,-16.694,,1.130,289,16,25,,
T,2021-10-16 22:02:05,40.71317510,-74.01261889,9,-16.830,,1.110,296,16,25,,
T,2021-10-16 22:02:06,40.71318351,-74.01262811,8,-16.365,,1.150,292,16,25,,
T,2021-10-16 22:02:07,40.71319191,-74.01263489,7,-16.229,,1.100,293,16,25,,
T,2021-10-16 22:02:08,40.71320013,-74.01264009,7,-16.667,,1.060,305,15,25,,
T,2021-10-16 22:02:09,40.71320821,-74.01264575,7,-16.747,,1.010,307,15,25,,
T,2021-10-16 22:02:10,40.71321635,-74.01265334,8,-13.993,,1.320,312,14,26,,
T,2021-10-16 22:02:11,40.71322239,-74.01266964,8,-13.942,,1.600,291,14,26,,
T,2021-10-16 22:02:12,40.71322545,-74.01268232,9,-15.091,,0.750,296,14,26,,
T,2021-10-16 22:02:13,40.71323138,-74.01269437,10,-16.208,,1.170,305,15,26,,
T,2021-10-16 22:02:14,40.71323668,-74.01270481,12,-16.672,,1.060,305,16,26,,
T,2021-10-16 22:02:15,40.71323606,-74.01272589,13,-16.794,,1.600,269,16,26,,
T,2021-10-16 22:02:16,40.71323420,-74.01273617,12,-17.707,,0.770,257,16,26,,
T,2021-10-16 22:02:17,40.71323102,-74.01274812,12,-17.657,,1.220,250,16,26,,
T,2021-10-16 22:02:18,40.71322905,-74.01275806,12,-18.183,,1.050,252,16,26,,
T,2021-10-16 22:02:19,40.71322659,-74.01277641,13,-18.040,,1.150,261,16,26,,
T,2021-10-16 22:02:20,40.71322831,-74.01278984,13,-19.584,,0.980,259,15,26,,
T,2021-10-16 22:02:21,40.71322834,-74.01280472,13,-18.348,,1.080,258,16,26,,
T,2021-10-16 22:02:22,40.71322353,-74.01282203,14,-16.970,,1.150,249,16,26,,
T,2021-10-16 22:02:23,40.71322204,-74.01284047,14,-17.522,,1.020,254,16,26,,
T,2021-10-16 22:02:24,40.71322225,-74.01285995,15,-16.747,,1.100,265,17,26,,
T,2021-10-16 22:02:25,40.71322573,-74.01287648,15,-17.935,,0.960,272,17,26,,
T,2021-10-16 22:02:26,40.71322746,-74.01289269,15,-16.931,,1.010,262,17,26,,
T,2021-10-16 22:02:27,40.71322280,-74.01291140,15,-15.846,,1.110,245,18,26,,
T,2021-10-16 22:02:28,40.71322354,-74.01292404,15,-16.424,,0.990,259,18,26,,
T,2021-10-16 22:02:29,40.71322829,-74.01293803,16,-15.258,,1.210,271,17,26,,
T,2021-10-16 22:02:30,40.71323207,-74.01295132,16,-15.694,,1.200,260,18,26,,
T,2021-10-16 22:02:31,40.71324240,-74.01296275,15,-17.392,,1.150,288,18,26,,
T,2021-10-16 22:02:32,40.71324132,-74.01297248,15,-17.107,,1.010,275,18,26,,
T,2021-10-16 22:02:33,40.71323631,-74.01297271,15,-18.038,,0.690,250,17,26,,
T,2021-10-16 22:02:34,40.71323591,-74.01298132,15,-19.028,,1.240,255,17,26,,
T,2021-10-16 22:02:35,40.71323958,-74.01298351,15,-19.462,,0.610,277,18,26,,
T,2021-10-16 22:02:36,40.71324436,-74.01299141,15,-18.716,,0.880,273,18,26,,
T,2021-10-16 22:02:37,40.71325099,-74.01299194,15,-18.427,,0.400,307,18,26,,
T,2021-10-16 22:02:38,40.71325721,-74.01301328,15,-18.951,,1.490,285,17,26,,
T,2021-10-16 22:02:39,40.71325782,-74.01302732,15,-19.310,,1.000,273,17,26,,
T,2021-10-16 22:02:40,40.71325466,-74.01304238,15,-18.330,,0.810,287,17,26,,
T,2021-10-16 22:02:41,40.71324845,-74.01306387,15,-16.889,,1.400,262,18,26,,
T,2021-10-16 22:02:42,40.71324411,-74.01308139,15,-17.337,,1.190,255,18,26,,
T,2021-10-16 22:02:43,40.71324545,-74.01309687,15,-17.955,,1.250,274,18,26,,
T,2021-10-16 22:02:44,40.71325196,-74.01310965,16,-18.192,,1.220,299,18,26,,
T,2021-10-16 22:02:46,40.71325834,-74.01313046,16,-17.389,,1.140,278,,26,,
T,2021-10-16 22:02:47,40.71325487,-74.01314460,16,-16.507,,1.110,266,18,26,,
T,2021-10-16 22:02:48,40.71325051,-74.01315933,16,-16.422,,1.110,274,17,26,,
T,2021-10-16 22:02:49,40.71324656,-74.01317140,16,-14.562,,1.050,269,17,26,,
T,2021-10-16 22:02:50,40.71324196,-74.01318564,16,-13.501,,1.020,268,17,26,,
T,2021-10-16 22:02:51,40.71324104,-74.01320106,16,-13.511,,1.090,249,18,26,,
T,2021-10-16 22:02:52,40.71323788,-74.01321641,16,-12.329,,1.050,243,18,26,,
T,2021-10-16 22:02:53,40.71323133,-74.01323427,16,-10.663,,1.070,237,18,26,,
T,2021-10-16 22:02:54,40.71323309,-74.01325426,16,-10.614,,1.170,261,18,26,,
T,2021-10-16 22:02:55,40.71323681,-74.01327473,15,-9.878,,1.210,285,18,26,,
T,2021-10-16 22:02:56,40.71324234,-74.01330117,15,-10.378,,1.160,283,18,26,,
T,2021-10-16 22:02:57,40.71324501,-74.01332439,16,-11.043,,1.270,261,18,26,,
T,2021-10-16 22:02:58,40.71324774,-74.01333348,15,-11.541,,1.090,243,18,26,,
T,2021-10-16 22:02:59,40.71325276,-74.01334954,15,-12.576,,1.230,270,18,26,,
T,2021-10-16 22:03:00,40.71325831,-74.01336498,15,-12.577,,1.070,279,19,26,,
T,2021-10-16 22:03:01,40.71326399,-74.01338358,16,-13.376,,1.170,300,19,26,,
T,2021-10-16 22:03:02,40.71327668,-74.01339895,16,-15.338,,1.130,318,17,26,,
T,2021-10-16 22:03:03,40.71328318,-74.01341402,16,-18.107,,1.560,269,16,26,,
