type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-24 19:21:22,40.70296655,-74.01287025,11,-42.155,,0.870,344,,31,,
T,2021-09-24 19:21:23,40.70297434,-74.01287221,11,-42.153,,0.880,350,,31,,
T,2021-09-24 19:21:24,40.70298203,-74.01287554,12,-42.151,,0.890,342,,31,,
T,2021-09-24 19:21:25,40.70298605,-74.01287950,12,-39.820,,0.880,333,,31,,
T,2021-09-24 19:21:26,40.70298982,-74.01288276,12,-39.820,,0.890,344,16,31,,
T,2021-09-24 19:21:27,40.70300475,-74.01288290,11,-35.406,,0.930,4,16,31,,
T,2021-09-24 19:21:29,40.70301470,-74.01288391,11,-33.611,,0.840,352,10,31,,
T,2021-09-24 19:21:30,40.70301245,-74.01288562,10,-30.286,,0.920,357,10,31,,
T,2021-09-24 19:21:31,40.70301604,-74.01288767,10,-30.248,,0.920,352,17,31,,
T,2021-09-24 19:21:32,40.70302187,-74.01289062,10,-30.235,,0.910,347,17,31,,
T,2021-09-24 19:21:33,40.70302881,-74.01289366,11,-30.226,,0.900,345,9,31,,
T,2021-09-24 19:21:34,40.70303638,-74.01289639,11,-30.221,,0.910,346,9,31,,
T,2021-09-24 19:21:35,40.70304413,-74.01289935,12,-30.216,,0.910,344,7,31,,
T,2021-09-24 19:21:36,40.70305194,-74.01290223,12,-30.213,,0.900,345,7,31,,
T,2021-09-24 19:21:37,40.70305992,-74.01290475,13,-30.210,,0.910,347,,31,,
T,2021-09-24 19:21:38,40.70306800,-74.01290689,14,-30.206,,0.910,348,,31,,
T,2021-09-24 19:21:39,40.70307592,-74.01290900,15,-30.203,,0.900,349,,31,,
T,2021-09-24 19:21:40,40.70308386,-74.01291075,16,-30.201,,0.890,350,,31,,
T,2021-09-24 19:21:41,40.70309181,-74.01291291,17,-30.198,,0.900,348,,31,,
T,2021-09-24 19:21:43,40.70310575,-74.01292519,19,-30.192,,0.900,331,,31,,
T,2021-09-24 19:21:45,40.70312005,-74.01293709,21,-30.187,,0.910,336,,31,,
T,2021-09-24 19:21:47,40.70313579,-74.01294334,24,-30.180,,0.920,349,,31,,
T,2021-09-24 19:21:49,40.70315134,-74.01294869,25,-30.174,,0.910,341,,31,,
T,2021-09-24 19:21:52,40.70317470,-74.01296054,27,-30.165,,0.940,342,,31,,
T,2021-09-24 19:21:55,40.70319920,-74.01296856,28,-30.157,,0.940,350,,31,,
T,2021-09-24 19:21:58,40.70322358,-74.01297238,29,-30.147,,0.900,350,,31,,
T,2021-09-24 19:22:00,40.70323986,-74.01297686,29,-30.141,,0.930,348,,31,,
T,2021-09-24 19:22:02,40.70325630,-74.01298328,30,-30.135,,0.950,343,,31,,
T,2021-09-24 19:22:04,40.70326969,-74.01298609,21,-26.154,,0.950,350,,31,,
T,2021-09-24 19:22:06,40.70326675,-74.01298140,14,-26.126,,0.880,5,5,31,,
T,2021-09-24 19:22:08,40.70326254,-74.01297742,11,-25.503,,0.830,7,7,32,,
T,2021-09-24 19:22:10,40.70326721,-74.01298128,11,-26.649,,0.890,345,,32,,
T,2021-09-24 19:22:11,40.70327360,-74.01298247,11,-26.722,,0.890,354,10,32,,
T,2021-09-24 19:22:12,40.70328536,-74.01298360,10,-28.154,,0.890,19,10,32,,
T,2021-09-24 19:22:13,40.70330199,-74.01298862,10,-26.999,,0.910,360,11,32,,
T,2021-09-24 19:22:15,40.70332229,-74.01299631,11,-26.871,,0.850,350,,32,,
T,2021-09-24 19:22:16,40.70333065,-74.01299700,11,-26.853,,0.860,359,8,32,,
T,2021-09-24 19:22:17,40.70333856,-74.01300058,12,-26.844,,0.890,343,8,32,,
T,2021-09-24 19:22:18,40.70334631,-74.01300328,12,-26.838,,0.860,346,8,32,,
T,2021-09-24 19:22:20,40.70336378,-74.01300579,11,-24.028,,0.870,355,,32,,
T,2021-09-24 19:22:21,40.70337160,-74.01300551,12,-26.827,,0.870,357,7,32,,
T,2021-09-24 19:22:22,40.70337887,-74.01300497,13,-26.824,,0.880,350,7,32,,
T,2021-09-24 19:22:23,40.70338604,-74.01300746,13,-26.821,,0.870,343,7,32,,
T,2021-09-24 19:22:24,40.70339341,-74.01300995,14,-26.818,,0.870,345,7,32,,
T,2021-09-24 19:22:25,40.70340096,-74.01301216,14,-26.815,,0.870,347,7,32,,
T,2021-09-24 19:22:26,40.70340855,-74.01301433,13,-26.812,,0.860,347,7,32,,
T,2021-09-24 19:22:27,40.70341615,-74.01301623,14,-26.809,,0.860,349,,32,,
T,2021-09-24 19:22:28,40.70342383,-74.01301684,14,-26.806,,0.860,356,,32,,
T,2021-09-24 19:22:29,40.70343152,-74.01301630,16,-26.804,,0.850,359,,32,,
T,2021-09-24 19:22:30,40.70343923,-74.01301682,16,-26.801,,0.850,355,,32,,
T,2021-09-24 19:22:31,40.70344681,-74.01301824,17,-26.798,,0.850,352,,32,,
T,2021-09-24 19:22:32,40.70345435,-74.01301977,18,-26.795,,0.850,352,,32,,
T,2021-09-24 19:22:33,40.70346185,-74.01302110,18,-26.792,,0.840,353,,32,,
T,2021-09-24 19:22:34,40.70346932,-74.01302262,18,-26.790,,0.840,351,,32,,
T,2021-09-24 19:22:35,40.70347666,-74.01302500,18,-26.787,,0.840,348,,32,,
T,2021-09-24 19:22:36,40.70348408,-74.01302622,18,-26.784,,0.830,353,,32,,
T,2021-09-24 19:22:37,40.70349140,-74.01302712,19,-26.781,,0.820,355,,32,,
T,2021-09-24 19:22:38,40.70349850,-74.01302847,19,-26.779,,0.800,352,,32,,
T,2021-09-24 19:22:40,40.70351283,-74.01303040,19,-26.773,,0.800,353,,32,,
T,2021-09-24 19:22:42,40.70352830,-74.01303203,19,-26.768,,0.890,358,,32,,
T,2021-09-24 19:22:43,40.70353668,-74.01303370,20,-26.765,,0.930,351,,32,,
T,2021-09-24 19:22:44,40.70354533,-74.01303734,18,-27.600,,0.930,355,,32,,
T,2021-09-24 19:22:45,40.70355357,-74.01304090,19,-27.576,,0.900,347,6,32,,
T,2021-09-24 19:22:46,40.70356153,-74.01304384,20,-27.565,,0.890,348,6,32,,
T,2021-09-24 19:22:47,40.70356934,-74.01304494,19,-27.565,,0.880,355,6,31,,
T,2021-09-24 19:22:48,40.70357709,-74.01304592,19,-27.562,,0.870,355,6,31,,
T,2021-09-24 19:22:50,40.70358516,-74.01304119,18,-27.535,,0.850,0,,31,,
T,2021-09-24 19:22:51,40.70359746,-74.01304107,18,-27.532,,0.840,360,5,31,,
T,2021-09-24 19:22:52,40.70362346,-74.01304318,14,-23.705,,0.910,9,5,31,,
T,2021-09-24 19:22:53,40.70364015,-74.01304600,15,-23.635,,0.970,354,8,31,,
T,2021-09-24 19:22:55,40.70339666,-74.01302278,9,-29.612,,0.000,,,31,,
T,2021-09-24 19:22:56,40.70339658,-74.01302277,8,-29.613,,0.000,,8,31,,
T,2021-09-24 19:22:57,40.70339654,-74.01302276,9,-29.614,,0.000,,8,31,,
T,2021-09-24 19:22:58,40.70339630,-74.01302266,10,-29.406,,0.000,,8,31,,
T,2021-09-24 19:22:59,40.70339644,-74.01302273,11,-29.615,,0.000,,13,31,,
T,2021-09-24 19:23:00,40.70339648,-74.01302274,12,-29.615,,0.000,,13,31,,
T,2021-09-24 19:23:01,40.70339649,-74.01302275,12,-29.615,,0.000,,13,31,,
T,2021-09-24 19:23:02,40.70339649,-74.01302275,13,-29.615,,0.000,,13,31,,
T,2021-09-24 19:23:03,40.70339650,-74.01302275,15,-29.615,,0.000,,13,31,,
T,2021-09-24 19:23:04,40.70342909,-74.01300611,10,-28.263,,2.180,67,13,31,,
T,2021-09-24 19:23:05,40.70344438,-74.01299432,9,-25.917,,1.320,63,6,31,,
T,2021-09-24 19:23:06,40.70346378,-74.01298897,8,-24.738,,1.310,74,7,31,,
T,2021-09-24 19:23:07,40.70346816,-74.01297696,8,-25.194,,1.420,99,8,31,,
T,2021-09-24 19:23:08,40.70348913,-74.01297107,7,-26.037,,1.190,99,8,31,,
T,2021-09-24 19:23:09,40.70349923,-74.01296025,7,-26.176,,1.240,91,8,31,,
T,2021-09-24 19:23:10,40.70352762,-74.01295248,7,-27.342,,1.220,73,8,31,,
T,2021-09-24 19:23:11,40.70354893,-74.01294763,7,-25.025,,0.900,91,8,31,,
T,2021-09-24 19:23:12,40.70356693,-74.01294006,7,-23.085,,1.090,72,9,31,,
T,2021-09-24 19:23:13,40.70357657,-74.01293416,7,-21.884,,1.050,77,9,31,,
T,2021-09-24 19:23:14,40.70358230,-74.01292507,8,-22.430,,1.160,51,10,31,,
T,2021-09-24 19:23:15,40.70358376,-74.01291716,8,-24.937,,1.450,99,10,31,,
T,2021-09-24 19:23:16,40.70359209,-74.01291222,8,-27.727,,1.240,53,10,31,,
T,2021-09-24 19:23:17,40.70359692,-74.01290489,8,-29.105,,1.160,87,10,31,,
T,2021-09-24 19:23:18,40.70360176,-74.01289649,8,-29.427,,0.970,87,10,31,,
T,2021-09-24 19:23:19,40.70360795,-74.01288915,7,-30.215,,0.940,87,11,31,,
T,2021-09-24 19:23:20,40.70361278,-74.01287953,7,-30.391,,1.020,75,11,31,,
T,2021-09-24 19:23:21,40.70361349,-74.01286716,8,-30.631,,1.120,92,10,31,,
T,2021-09-24 19:23:22,40.70361357,-74.01285371,8,-30.189,,1.080,91,10,31,,
T,2021-09-24 19:23:23,40.70362103,-74.01283823,7,-31.648,,1.080,87,10,31,,
T,2021-09-24 19:23:25,40.70363140,-74.01281065,7,-31.341,,1.140,86,9,31,,
T,2021-09-24 19:23:27,40.70363352,-74.01278102,7,-31.563,,1.290,90,8,31,,
T,2021-09-24 19:23:29,40.70363533,-74.01275226,7,-33.814,,1.300,94,8,31,,
T,2021-09-24 19:23:30,40.70363599,-74.01273823,8,-33.984,,1.290,90,8,31,,
T,2021-09-24 19:23:31,40.70363716,-74.01272414,8,-34.065,,1.250,88,8,31,,
T,2021-09-24 19:23:32,40.70363837,-74.01271158,8,-34.636,,1.140,96,7,31,,
T,2021-09-24 19:23:33,40.70363775,-74.01270050,8,-34.900,,1.120,108,7,31,,
T,2021-09-24 19:23:34,40.70364011,-74.01268853,8,-34.024,,1.120,96,8,31,,
T,2021-09-24 19:23:35,40.70363756,-74.01267801,8,-32.655,,1.160,110,8,31,,
T,2021-09-24 19:23:36,40.70363875,-74.01266467,9,-32.833,,1.240,87,8,31,,
T,2021-09-24 19:23:37,40.70363859,-74.01265135,9,-32.920,,1.170,94,8,31,,
T,2021-09-24 19:23:38,40.70364232,-74.01263839,9,-32.359,,1.200,91,8,31,,
T,2021-09-24 19:23:39,40.70364073,-74.01262653,9,-31.542,,1.190,92,8,31,,
T,2021-09-24 19:23:40,40.70364005,-74.01261731,8,-32.817,,1.130,91,8,31,,
T,2021-09-24 19:23:41,40.70364018,-74.01260689,8,-32.086,,1.110,103,8,31,,
T,2021-09-24 19:23:42,40.70364229,-74.01259410,8,-32.353,,1.190,85,8,31,,
