type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-19 00:33:30,40.73386284,-73.99921722,4,-23.597,,1.090,44,20,28,,
T,2021-10-19 00:33:31,40.73386985,-73.99920396,4,-23.938,,1.300,80,18,28,,
T,2021-10-19 00:33:32,40.73388144,-73.99919684,4,-23.190,,1.220,48,18,28,,
T,2021-10-19 00:33:33,40.73389198,-73.99919196,4,-23.028,,1.060,43,17,28,,
T,2021-10-19 00:33:34,40.73390270,-73.99918463,4,-23.642,,1.070,47,18,28,,
T,2021-10-19 00:33:35,40.73391525,-73.99917819,4,-24.004,,1.090,39,20,28,,
T,2021-10-19 00:33:36,40.73392974,-73.99916746,4,-24.448,,1.190,33,20,28,,
T,2021-10-19 00:33:37,40.73393879,-73.99916324,4,-23.995,,0.970,51,21,28,,
T,2021-10-19 00:33:38,40.73394765,-73.99915794,4,-24.219,,1.050,49,21,28,,
T,2021-10-19 00:33:39,40.73395683,-73.99915075,4,-25.234,,1.060,40,22,28,,
T,2021-10-19 00:33:40,40.73396594,-73.99914361,4,-25.902,,1.060,46,21,28,,
T,2021-10-19 00:33:41,40.73397341,-73.99913956,4,-26.465,,1.020,46,20,28,,
T,2021-10-19 00:33:42,40.73398108,-73.99913282,4,-26.915,,1.030,48,20,28,,
T,2021-10-19 00:33:43,40.73398877,-73.99912282,4,-27.093,,1.050,48,20,28,,
T,2021-10-19 00:33:44,40.73399699,-73.99911311,4,-27.469,,1.050,48,21,28,,
T,2021-10-19 00:33:45,40.73400595,-73.99910324,4,-27.681,,1.090,39,20,28,,
T,2021-10-19 00:33:46,40.73401702,-73.99909591,4,-27.676,,1.120,28,21,28,,
T,2021-10-19 00:33:47,40.73402966,-73.99908992,4,-26.905,,1.110,31,21,28,,
T,2021-10-19 00:33:48,40.73403743,-73.99907850,4,-26.461,,1.210,67,21,28,,
T,2021-10-19 00:33:49,40.73404475,-73.99906509,4,-26.856,,1.300,66,21,28,,
T,2021-10-19 00:33:50,40.73405206,-73.99905164,4,-27.856,,1.250,63,20,28,,
T,2021-10-19 00:33:51,40.73405922,-73.99903755,4,-27.864,,1.370,69,20,28,,
T,2021-10-19 00:33:52,40.73406758,-73.99902325,4,-28.271,,1.490,56,20,28,,
T,2021-10-19 00:33:53,40.73407568,-73.99900975,4,-29.366,,1.510,63,19,28,,
T,2021-10-19 00:33:54,40.73408402,-73.99899874,4,-29.869,,1.490,50,19,28,,
T,2021-10-19 00:33:55,40.73409209,-73.99899081,4,-29.302,,1.400,55,19,28,,
T,2021-10-19 00:33:56,40.73410097,-73.99898399,5,-28.741,,1.340,49,21,28,,
T,2021-10-19 00:33:57,40.73411358,-73.99898682,4,-28.318,,1.240,38,21,28,,
T,2021-10-19 00:33:58,40.73413347,-73.99897557,4,-27.622,,1.670,25,21,28,,
T,2021-10-19 00:33:59,40.73415203,-73.99895590,4,-28.929,,1.880,34,21,28,,
T,2021-10-19 00:34:00,40.73416986,-73.99894465,5,-29.497,,1.800,24,21,28,,
T,2021-10-19 00:34:01,40.73418423,-73.99893556,4,-29.342,,1.710,29,21,28,,
T,2021-10-19 00:34:02,40.73419759,-73.99892773,4,-28.999,,1.670,28,20,28,,
T,2021-10-19 00:34:03,40.73421328,-73.99892335,4,-28.777,,1.710,12,20,28,,
T,2021-10-19 00:34:04,40.73422692,-73.99891556,4,-28.187,,1.630,26,18,28,,
T,2021-10-19 00:34:05,40.73424352,-73.99890361,4,-28.571,,1.760,28,18,28,,
T,2021-10-19 00:34:06,40.73425765,-73.99889689,4,-27.770,,1.520,26,18,28,,
T,2021-10-19 00:34:07,40.73427091,-73.99888755,4,-27.519,,1.600,33,18,28,,
T,2021-10-19 00:34:08,40.73428198,-73.99887631,4,-28.213,,1.550,36,18,28,,
T,2021-10-19 00:34:09,40.73429371,-73.99886430,4,-28.566,,1.610,40,19,28,,
T,2021-10-19 00:34:10,40.73430624,-73.99885358,4,-28.360,,1.580,36,19,28,,
T,2021-10-19 00:34:11,40.73431859,-73.99884216,4,-28.432,,1.590,39,19,28,,
T,2021-10-19 00:34:12,40.73433095,-73.99882925,4,-28.268,,1.580,40,19,28,,
T,2021-10-19 00:34:13,40.73434320,-73.99881621,4,-28.528,,1.570,42,20,28,,
T,2021-10-19 00:34:14,40.73435652,-73.99880480,4,-29.065,,1.560,40,20,28,,
T,2021-10-19 00:34:15,40.73437121,-73.99879978,4,-28.411,,1.580,26,20,28,,
T,2021-10-19 00:34:16,40.73438453,-73.99878746,4,-28.495,,1.690,43,20,28,,
T,2021-10-19 00:34:17,40.73439778,-73.99878186,4,-27.879,,1.480,20,21,28,,
T,2021-10-19 00:34:18,40.73441125,-73.99878049,4,-27.201,,1.510,25,21,28,,
T,2021-10-19 00:34:19,40.73442134,-73.99877246,4,-28.363,,1.230,43,21,28,,
T,2021-10-19 00:34:20,40.73443258,-73.99875793,4,-28.652,,1.780,49,21,28,,
T,2021-10-19 00:34:21,40.73444416,-73.99874110,4,-28.655,,1.940,50,22,28,,
T,2021-10-19 00:34:22,40.73445662,-73.99872631,4,-28.268,,1.830,43,21,28,,
T,2021-10-19 00:34:23,40.73447013,-73.99871383,4,-28.509,,1.820,37,22,28,,
T,2021-10-19 00:34:24,40.73448544,-73.99870502,4,-28.623,,1.810,33,22,28,,
T,2021-10-19 00:34:25,40.73450216,-73.99869917,4,-27.875,,1.850,21,21,28,,
T,2021-10-19 00:34:26,40.73451787,-73.99870012,4,-25.870,,1.660,13,21,28,,
T,2021-10-19 00:34:27,40.73453216,-73.99870140,4,-24.779,,1.620,15,19,28,,
T,2021-10-19 00:34:28,40.73454341,-73.99870063,4,-23.786,,1.520,25,19,28,,
T,2021-10-19 00:34:29,40.73455803,-73.99869927,4,-23.048,,1.600,17,18,28,,
T,2021-10-19 00:34:30,40.73456938,-73.99869110,4,-23.710,,1.560,36,18,28,,
T,2021-10-19 00:34:31,40.73458304,-73.99868285,4,-23.701,,1.530,31,19,28,,
T,2021-10-19 00:34:32,40.73459850,-73.99867532,4,-23.703,,1.560,25,19,28,,
T,2021-10-19 00:34:33,40.73461288,-73.99866916,4,-23.022,,1.520,28,19,28,,
T,2021-10-19 00:34:34,40.73462783,-73.99865561,4,-23.435,,1.620,19,19,28,,
T,2021-10-19 00:34:35,40.73464074,-73.99863530,4,-23.921,,1.640,33,20,28,,
T,2021-10-19 00:34:36,40.73465243,-73.99861976,4,-24.616,,1.520,26,20,28,,
T,2021-10-19 00:34:37,40.73466525,-73.99860258,4,-25.269,,1.540,28,20,28,,
T,2021-10-19 00:34:38,40.73467595,-73.99858858,4,-26.377,,1.480,35,21,28,,
T,2021-10-19 00:34:39,40.73468997,-73.99857658,4,-26.703,,1.540,31,21,28,,
T,2021-10-19 00:34:40,40.73470384,-73.99856865,4,-25.825,,1.580,20,21,28,,
T,2021-10-19 00:34:41,40.73471863,-73.99855864,4,-23.770,,1.730,33,20,28,,
T,2021-10-19 00:34:42,40.73473393,-73.99855566,4,-22.422,,1.600,16,20,28,,
T,2021-10-19 00:34:43,40.73474646,-73.99854747,4,-22.158,,1.550,35,20,28,,
T,2021-10-19 00:34:44,40.73476092,-73.99854021,4,-21.547,,1.640,18,20,28,,
T,2021-10-19 00:34:45,40.73477613,-73.99853839,4,-21.408,,1.590,10,20,28,,
T,2021-10-19 00:34:46,40.73478921,-73.99853634,4,-21.913,,1.590,6,20,28,,
T,2021-10-19 00:34:47,40.73480298,-73.99853198,4,-21.488,,1.630,13,20,28,,
T,2021-10-19 00:34:48,40.73481656,-73.99852873,4,-22.034,,1.650,16,20,28,,
T,2021-10-19 00:34:49,40.73483081,-73.99853034,4,-21.649,,1.680,3,20,28,,
T,2021-10-19 00:34:50,40.73484041,-73.99852334,4,-22.088,,1.580,29,20,28,,
T,2021-10-19 00:34:51,40.73485225,-73.99851952,4,-22.426,,1.620,19,20,28,,
T,2021-10-19 00:34:52,40.73486197,-73.99851165,4,-22.163,,1.630,33,20,28,,
T,2021-10-19 00:34:53,40.73487172,-73.99849832,4,-22.809,,1.620,41,19,28,,
T,2021-10-19 00:34:54,40.73488278,-73.99848607,4,-22.341,,1.600,40,19,28,,
T,2021-10-19 00:34:55,40.73489469,-73.99847525,4,-22.722,,1.600,33,18,28,,
T,2021-10-19 00:34:56,40.73490731,-73.99846774,4,-22.705,,1.530,24,18,28,,
T,2021-10-19 00:34:57,40.73492168,-73.99846390,4,-22.610,,1.680,10,18,28,,
T,2021-10-19 00:34:58,40.73493606,-73.99845773,4,-21.806,,1.610,23,18,28,,
T,2021-10-19 00:34:59,40.73494806,-73.99845004,4,-21.729,,1.540,24,18,27,,
T,2021-10-19 00:35:00,40.73495813,-73.99844267,4,-21.767,,1.450,29,18,27,,
T,2021-10-19 00:35:01,40.73497056,-73.99843486,4,-21.908,,1.570,24,19,27,,
T,2021-10-19 00:35:02,40.73498370,-73.99842682,4,-20.801,,1.560,27,19,27,,
T,2021-10-19 00:35:03,40.73499628,-73.99841936,4,-20.022,,1.510,22,19,27,,
T,2021-10-19 00:35:04,40.73500864,-73.99841080,4,-19.676,,1.500,24,19,27,,
T,2021-10-19 00:35:05,40.73502110,-73.99840438,4,-21.121,,1.460,18,19,27,,
T,2021-10-19 00:35:06,40.73503250,-73.99840033,4,-20.276,,1.470,31,19,27,,
T,2021-10-19 00:35:07,40.73504498,-73.99840072,4,-18.946,,1.310,26,18,27,,
T,2021-10-19 00:35:08,40.73505723,-73.99840357,4,-19.016,,1.430,18,20,27,,
T,2021-10-19 00:35:09,40.73507150,-73.99840124,4,-18.611,,1.440,18,21,27,,
T,2021-10-19 00:35:10,40.73508484,-73.99839939,4,-17.953,,1.350,24,22,27,,
T,2021-10-19 00:35:11,40.73509771,-73.99839232,4,-18.096,,1.460,35,22,27,,
T,2021-10-19 00:35:12,40.73510974,-73.99838716,4,-17.566,,1.420,38,22,27,,
T,2021-10-19 00:35:13,40.73512453,-73.99838438,4,-19.072,,1.380,31,22,27,,
T,2021-10-19 00:35:14,40.73513951,-73.99838240,5,-18.851,,1.440,37,20,27,,
T,2021-10-19 00:35:15,40.73515497,-73.99837958,5,-16.698,,1.540,24,21,27,,
T,2021-10-19 00:35:16,40.73516533,-73.99836955,5,-17.864,,1.460,43,21,27,,
T,2021-10-19 00:35:17,40.73517352,-73.99835666,5,-17.545,,1.470,57,21,27,,
T,2021-10-19 00:35:18,40.73518915,-73.99835099,5,-17.095,,2.080,9,21,27,,
T,2021-10-19 00:35:19,40.73520257,-73.99834525,5,-17.278,,1.530,39,21,27,,
T,2021-10-19 00:35:20,40.73520585,-73.99832714,5,-18.405,,1.320,59,21,27,,
T,2021-10-19 00:35:21,40.73521015,-73.99831215,5,-18.342,,1.280,58,19,27,,
T,2021-10-19 00:35:22,40.73521879,-73.99829655,5,-17.519,,1.300,36,19,27,,
T,2021-10-19 00:35:23,40.73522991,-73.99827937,5,-17.761,,1.390,34,17,27,,
T,2021-10-19 00:35:24,40.73524098,-73.99825870,5,-18.817,,1.490,46,17,27,,
T,2021-10-19 00:35:25,40.73525146,-73.99824190,4,-19.205,,1.220,41,18,27,,
T,2021-10-19 00:35:26,40.73526141,-73.99822517,4,-20.763,,1.180,40,18,27,,
T,2021-10-19 00:35:27,40.73527108,-73.99821045,4,-21.025,,1.070,36,18,27,,
T,2021-10-19 00:35:28,40.73528216,-73.99819951,4,-21.477,,1.150,35,19,27,,
T,2021-10-19 00:35:30,40.73530036,-73.99816571,4,-22.537,,1.140,52,,27,,
T,2021-10-19 00:35:31,40.73531135,-73.99815488,4,-22.647,,1.220,30,20,27,,
T,2021-10-19 00:35:32,40.73532062,-73.99814123,4,-22.641,,1.220,50,20,27,,
T,2021-10-19 00:35:33,40.73533750,-73.99813688,5,-22.273,,1.450,13,19,27,,
T,2021-10-19 00:35:34,40.73536350,-73.99814335,5,-20.714,,1.860,354,19,27,,
T,2021-10-19 00:35:35,40.73538649,-73.99814938,6,-19.760,,1.790,350,19,27,,
T,2021-10-19 00:35:36,40.73540177,-73.99814704,7,-20.260,,1.560,0,20,27,,
T,2021-10-19 00:35:37,40.73540572,-73.99814427,4,-20.454,,0.880,5,19,27,,
T,2021-10-19 00:35:38,40.73540279,-73.99814032,4,-20.430,,1.100,358,19,27,,
T,2021-10-19 00:35:39,40.73541010,-73.99813861,4,-19.891,,1.390,4,20,27,,
T,2021-10-19 00:35:40,40.73541551,-73.99813597,4,-20.165,,1.230,359,20,27,,
T,2021-10-19 00:35:41,40.73542469,-73.99813093,4,-19.756,,1.230,3,20,27,,
T,2021-10-19 00:35:42,40.73543346,-73.99813892,4,-17.786,,1.460,324,20,27,,
T,2021-10-19 00:35:43,40.73544612,-73.99813706,4,-17.315,,1.490,2,20,27,,
T,2021-10-19 00:35:44,40.73545735,-73.99813199,4,-17.096,,1.210,13,20,27,,
T,2021-10-19 00:35:45,40.73546971,-73.99812611,4,-16.679,,1.390,32,20,27,,
T,2021-10-19 00:35:46,40.73548798,-73.99812236,4,-15.775,,1.870,342,20,27,,
T,2021-10-19 00:35:47,40.73550146,-73.99811818,4,-16.863,,1.230,333,20,27,,
T,2021-10-19 00:35:48,40.73551329,-73.99810524,4,-19.519,,1.490,14,21,27,,
T,2021-10-19 00:35:49,40.73552209,-73.99808581,4,-20.549,,1.380,43,21,27,,
T,2021-10-19 00:35:50,40.73552903,-73.99806623,4,-21.292,,1.220,52,21,27,,
T,2021-10-19 00:35:51,40.73553992,-73.99805179,4,-20.986,,1.280,35,20,26,,
T,2021-10-19 00:35:52,40.73554822,-73.99803615,4,-21.975,,1.230,49,21,27,,
T,2021-10-19 00:35:53,40.73555780,-73.99802589,4,-21.674,,1.280,30,21,27,,
T,2021-10-19 00:35:54,40.73556839,-73.99801635,4,-20.939,,1.230,35,21,27,,
T,2021-10-19 00:35:55,40.73557881,-73.99800689,4,-20.060,,1.210,35,21,27,,
T,2021-10-19 00:35:56,40.73559102,-73.99799795,4,-19.007,,1.260,29,20,27,,
T,2021-10-19 00:35:57,40.73560082,-73.99798270,4,-19.263,,1.480,57,20,27,,
T,2021-10-19 00:35:58,40.73561182,-73.99797137,4,-18.933,,1.360,42,20,27,,
T,2021-10-19 00:35:59,40.73562319,-73.99796240,4,-18.482,,1.310,34,20,27,,
T,2021-10-19 00:36:00,40.73563316,-73.99795298,4,-17.655,,1.300,44,19,27,,
T,2021-10-19 00:36:01,40.73564477,-73.99794558,4,-17.561,,1.350,26,19,27,,
T,2021-10-19 00:36:02,40.73565728,-73.99794296,4,-17.840,,1.510,358,19,27,,
T,2021-10-19 00:36:03,40.73566898,-73.99793511,4,-17.738,,1.480,30,20,27,,
T,2021-10-19 00:36:04,40.73567820,-73.99792450,4,-19.652,,1.340,38,20,27,,
T,2021-10-19 00:36:05,40.73568986,-73.99791955,4,-19.720,,1.390,19,21,27,,
T,2021-10-19 00:36:06,40.73569973,-73.99791230,4,-19.424,,1.350,31,21,27,,
T,2021-10-19 00:36:07,40.73571304,-73.99790369,4,-18.452,,1.450,28,21,27,,
T,2021-10-19 00:36:08,40.73572236,-73.99789252,4,-18.616,,1.370,40,21,27,,
T,2021-10-19 00:36:09,40.73573255,-73.99788289,4,-18.796,,1.350,35,21,27,,
T,2021-10-19 00:36:10,40.73574557,-73.99787867,4,-18.991,,1.460,18,21,27,,
T,2021-10-19 00:36:11,40.73575781,-73.99787404,4,-19.453,,1.370,25,20,27,,
T,2021-10-19 00:36:12,40.73576894,-73.99786693,4,-20.397,,1.360,22,20,27,,
T,2021-10-19 00:36:13,40.73578001,-73.99785577,4,-20.495,,1.410,30,20,27,,
T,2021-10-19 00:36:14,40.73579124,-73.99784500,4,-20.454,,1.390,32,20,27,,
T,2021-10-19 00:36:15,40.73580389,-73.99783036,4,-20.657,,1.560,41,20,27,,
T,2021-10-19 00:36:16,40.73581479,-73.99781840,4,-20.917,,1.370,40,20,27,,
T,2021-10-19 00:36:17,40.73582343,-73.99780612,4,-20.775,,1.340,42,20,27,,
T,2021-10-19 00:36:18,40.73583380,-73.99779373,4,-20.546,,1.340,41,20,27,,
T,2021-10-19 00:36:19,40.73584352,-73.99778065,4,-20.769,,1.340,46,20,27,,
T,2021-10-19 00:36:20,40.73585275,-73.99776792,4,-20.975,,1.340,50,20,27,,
T,2021-10-19 00:36:21,40.73586408,-73.99775731,4,-20.335,,1.340,43,20,27,,
T,2021-10-19 00:36:22,40.73587326,-73.99774529,4,-20.262,,1.410,66,20,27,,
T,2021-10-19 00:36:23,40.73588992,-73.99773705,4,-20.077,,1.620,31,20,27,,
T,2021-10-19 00:36:24,40.73590745,-73.99773316,4,-20.812,,1.360,20,21,27,,
T,2021-10-19 00:36:25,40.73591913,-73.99772465,5,-19.885,,1.410,41,21,27,,
T,2021-10-19 00:36:26,40.73592409,-73.99770873,5,-21.308,,1.550,76,21,27,,
T,2021-10-19 00:36:27,40.73593094,-73.99769696,5,-20.991,,1.350,66,21,27,,
T,2021-10-19 00:36:28,40.73594003,-73.99768629,5,-19.877,,1.380,51,21,27,,
T,2021-10-19 00:36:29,40.73594981,-73.99767690,5,-19.881,,1.400,66,21,27,,
T,2021-10-19 00:36:30,40.73595900,-73.99766589,5,-19.963,,1.410,48,21,27,,
T,2021-10-19 00:36:31,40.73597118,-73.99765970,6,-18.921,,1.340,47,21,27,,
T,2021-10-19 00:36:32,40.73598104,-73.99765310,6,-18.726,,1.270,48,21,27,,
T,2021-10-19 00:36:33,40.73599080,-73.99764870,6,-18.591,,1.300,39,21,27,,
T,2021-10-19 00:36:34,40.73600085,-73.99764011,5,-18.348,,1.360,36,21,27,,
T,2021-10-19 00:36:35,40.73601177,-73.99763648,5,-18.054,,1.320,23,21,27,,
T,2021-10-19 00:36:36,40.73602317,-73.99763343,5,-18.408,,1.330,22,22,27,,
T,2021-10-19 00:36:37,40.73603515,-73.99763024,5,-18.574,,1.310,16,22,27,,
T,2021-10-19 00:36:38,40.73604675,-73.99762823,5,-18.893,,1.300,22,22,27,,
T,2021-10-19 00:36:39,40.73605906,-73.99762461,5,-17.744,,1.310,29,22,27,,
T,2021-10-19 00:36:40,40.73607134,-73.99762242,5,-17.460,,1.320,15,22,27,,
T,2021-10-19 00:36:41,40.73608265,-73.99762068,5,-16.763,,1.290,13,22,27,,
T,2021-10-19 00:36:42,40.73609276,-73.99761523,5,-16.668,,1.340,30,22,27,,
T,2021-10-19 00:36:43,40.73610130,-73.99760538,5,-15.774,,1.340,42,22,27,,
T,2021-10-19 00:36:44,40.73611177,-73.99759997,6,-16.496,,1.330,33,22,27,,
T,2021-10-19 00:36:45,40.73611839,-73.99759149,6,-15.372,,1.400,53,23,27,,
T,2021-10-19 00:36:46,40.73612893,-73.99758639,6,-15.745,,1.460,25,23,27,,
T,2021-10-19 00:36:47,40.73613438,-73.99757945,6,-14.708,,1.170,46,23,27,,
T,2021-10-19 00:36:48,40.73614788,-73.99757456,6,-15.029,,1.670,12,23,27,,
T,2021-10-19 00:36:49,40.73615958,-73.99757155,6,-14.752,,1.280,17,23,27,,
T,2021-10-19 00:36:50,40.73617028,-73.99756229,6,-13.754,,1.390,38,23,27,,
T,2021-10-19 00:36:51,40.73617999,-73.99755239,6,-14.229,,1.280,42,22,27,,
T,2021-10-19 00:36:52,40.73619121,-73.99754558,6,-14.009,,1.330,34,22,27,,
T,2021-10-19 00:36:53,40.73620277,-73.99754036,6,-14.107,,1.290,33,21,27,,
T,2021-10-19 00:36:54,40.73621340,-73.99753172,6,-14.076,,1.370,45,21,27,,
T,2021-10-19 00:36:55,40.73622375,-73.99752374,5,-14.529,,1.300,33,21,27,,
T,2021-10-19 00:36:56,40.73623687,-73.99751698,5,-14.774,,1.300,22,21,27,,
T,2021-10-19 00:36:57,40.73624840,-73.99750488,5,-14.842,,1.440,40,20,27,,
T,2021-10-19 00:36:58,40.73625849,-73.99749385,5,-14.737,,1.380,36,19,27,,
T,2021-10-19 00:36:59,40.73627159,-73.99748910,5,-15.172,,1.380,19,20,27,,
T,2021-10-19 00:37:00,40.73628628,-73.99748607,5,-16.243,,1.320,6,19,27,,
T,2021-10-19 00:37:01,40.73629932,-73.99747795,5,-15.458,,1.390,27,19,27,,
T,2021-10-19 00:37:02,40.73631389,-73.99747204,5,-14.086,,1.380,11,19,27,,
T,2021-10-19 00:37:03,40.73632914,-73.99745934,5,-15.132,,1.330,24,19,27,,
T,2021-10-19 00:37:04,40.73634227,-73.99744255,5,-15.433,,1.290,37,19,27,,
T,2021-10-19 00:37:05,40.73635545,-73.99743055,5,-15.281,,1.330,24,18,27,,
T,2021-10-19 00:37:06,40.73636780,-73.99741914,5,-15.024,,1.300,23,18,27,,
T,2021-10-19 00:37:07,40.73637986,-73.99740564,5,-15.628,,1.400,38,19,27,,
T,2021-10-19 00:37:08,40.73639295,-73.99739306,5,-16.535,,1.450,33,19,27,,
T,2021-10-19 00:37:09,40.73640804,-73.99738341,5,-16.786,,1.420,9,19,27,,
T,2021-10-19 00:37:10,40.73642082,-73.99737179,6,-17.219,,1.370,27,19,27,,
T,2021-10-19 00:37:11,40.73643083,-73.99736221,6,-17.599,,1.070,32,19,27,,
T,2021-10-19 00:37:12,40.73644256,-73.99734556,6,-18.406,,1.290,38,19,27,,
T,2021-10-19 00:37:13,40.73645506,-73.99733085,7,-18.791,,1.300,39,20,27,,
T,2021-10-19 00:37:14,40.73646814,-73.99732097,7,-18.919,,1.330,27,20,27,,
T,2021-10-19 00:37:15,40.73648092,-73.99731343,7,-19.009,,1.290,25,20,27,,
T,2021-10-19 00:37:16,40.73649286,-73.99730765,7,-17.411,,1.300,18,21,27,,
T,2021-10-19 00:37:17,40.73650474,-73.99730344,7,-17.560,,1.280,14,21,27,,
T,2021-10-19 00:37:18,40.73651842,-73.99728972,7,-19.767,,1.490,46,21,27,,
T,2021-10-19 00:37:19,40.73653499,-73.99728569,7,-20.124,,1.550,13,20,27,,
T,2021-10-19 00:37:20,40.73654905,-73.99728418,7,-20.034,,1.280,13,20,27,,
T,2021-10-19 00:37:21,40.73656096,-73.99728317,7,-18.101,,1.250,19,20,27,,
T,2021-10-19 00:37:22,40.73657285,-73.99727953,7,-17.966,,1.270,24,21,27,,
T,2021-10-19 00:37:23,40.73658528,-73.99727941,7,-17.416,,1.270,7,21,27,,
T,2021-10-19 00:37:24,40.73659693,-73.99728016,7,-15.135,,1.200,16,21,27,,
T,2021-10-19 00:37:25,40.73661020,-73.99728371,7,-14.771,,1.220,12,21,27,,
T,2021-10-19 00:37:26,40.73662390,-73.99729198,6,-13.274,,1.360,347,21,27,,
T,2021-10-19 00:37:27,40.73663757,-73.99729439,6,-12.478,,1.530,23,21,27,,
T,2021-10-19 00:37:28,40.73664798,-73.99730044,5,-11.967,,1.330,354,21,27,,
T,2021-10-19 00:37:29,40.73665716,-73.99730208,5,-11.814,,1.220,350,20,27,,
T,2021-10-19 00:37:30,40.73666863,-73.99729890,5,-11.240,,1.390,15,20,27,,
T,2021-10-19 00:37:31,40.73667749,-73.99728809,5,-9.835,,1.450,48,19,27,,
T,2021-10-19 00:37:32,40.73668240,-73.99727398,5,-9.074,,1.270,61,19,27,,
T,2021-10-19 00:37:33,40.73668410,-73.99725941,5,-7.240,,1.300,79,19,27,,
T,2021-10-19 00:37:34,40.73668385,-73.99724431,5,-4.967,,1.260,89,19,27,,
T,2021-10-19 00:37:35,40.73668117,-73.99722674,5,-4.758,,1.310,106,18,27,,
T,2021-10-19 00:37:36,40.73668026,-73.99720873,5,-3.902,,1.300,90,18,27,,
T,2021-10-19 00:37:37,40.73667451,-73.99719265,5,-2.324,,1.420,118,18,27,,
T,2021-10-19 00:37:38,40.73667068,-73.99717767,5,-2.283,,1.320,105,18,27,,
T,2021-10-19 00:37:39,40.73666920,-73.99715922,5,-1.825,,1.260,104,18,27,,
T,2021-10-19 00:37:40,40.73666322,-73.99714101,4,-0.555,,1.360,123,18,27,,
T,2021-10-19 00:37:41,40.73665991,-73.99712244,4,-1.039,,1.420,102,18,27,,
T,2021-10-19 00:37:42,40.73665342,-73.99710504,4,-1.481,,1.340,118,18,27,,
T,2021-10-19 00:37:43,40.73664799,-73.99708849,4,-0.725,,1.340,109,18,27,,
T,2021-10-19 00:37:44,40.73664265,-73.99707247,4,-0.485,,1.360,113,18,27,,
T,2021-10-19 00:37:45,40.73663965,-73.99705864,4,-0.686,,1.340,111,18,27,,
T,2021-10-19 00:37:46,40.73663449,-73.99704429,4,-0.558,,1.360,118,18,27,,
T,2021-10-19 00:37:47,40.73663311,-73.99702713,4,-0.405,,1.440,96,19,27,,
T,2021-10-19 00:37:48,40.73663218,-73.99701324,4,0.645,,1.330,93,18,27,,
T,2021-10-19 00:37:49,40.73662592,-73.99699782,4,0.920,,1.480,119,18,27,,
T,2021-10-19 00:37:50,40.73662472,-73.99698151,4,2.618,,1.430,91,18,27,,
T,2021-10-19 00:37:51,40.73662063,-73.99696800,4,3.340,,1.370,112,18,27,,
T,2021-10-19 00:37:52,40.73661938,-73.99695527,4,4.363,,1.370,91,17,27,,
T,2021-10-19 00:37:53,40.73661448,-73.99694177,4,4.440,,1.450,119,17,27,,
