type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-11-17 19:00:31,40.73016725,-73.99683131,4,-13.000,,1.070,336,11,19,,
T,2021-11-17 19:00:32,40.73018153,-73.99683262,4,-14.000,,0.870,344,11,19,,
T,2021-11-17 19:00:34,40.73020131,-73.99684062,4,-14.000,,0.910,338,11,19,,
T,2021-11-17 19:00:36,40.73022042,-73.99684266,5,-15.000,,0.900,354,12,20,,
T,2021-11-17 19:00:37,40.73023633,-73.99684424,4,-15.000,,0.980,359,12,20,,
T,2021-11-17 19:00:38,40.73024724,-73.99684929,4,-15.000,,1.160,359,11,20,,
T,2021-11-17 19:00:40,40.73026195,-73.99683300,4,-16.000,,0.840,15,12,20,,
T,2021-11-17 19:00:42,40.73027069,-73.99682807,4,-15.000,,0.520,359,12,20,,
T,2021-11-17 19:00:43,40.73028247,-73.99682843,4,-14.000,,0.940,348,11,20,,
T,2021-11-17 19:00:44,40.73029611,-73.99683375,4,-12.000,,1.090,334,11,20,,
T,2021-11-17 19:00:45,40.73030937,-73.99682954,4,-12.000,,0.980,330,11,20,,
T,2021-11-17 19:00:47,40.73033198,-73.99682228,4,-12.000,,1.400,1,12,20,,
T,2021-11-17 19:00:48,40.73034239,-73.99682951,4,-12.000,,1.270,344,11,20,,
T,2021-11-17 19:00:49,40.73035143,-73.99683861,3,-12.000,,1.300,346,10,20,,
T,2021-11-17 19:00:50,40.73036556,-73.99683989,4,-12.000,,1.480,341,10,20,,
T,2021-11-17 19:00:51,40.73037863,-73.99684901,4,-12.000,,1.330,341,11,20,,
T,2021-11-17 19:00:52,40.73039106,-73.99685643,4,-13.000,,1.270,335,11,20,,
T,2021-11-17 19:00:53,40.73040075,-73.99686614,4,-12.000,,1.190,331,10,20,,
T,2021-11-17 19:00:54,40.73041530,-73.99686185,4,-13.000,,1.350,350,10,20,,
T,2021-11-17 19:00:55,40.73042650,-73.99686544,5,-13.000,,1.500,342,10,20,,
T,2021-11-17 19:00:57,40.73044508,-73.99687599,5,-15.000,,1.070,316,10,20,,
T,2021-11-17 19:00:58,40.73045779,-73.99688376,4,-15.000,,0.890,338,11,20,,
T,2021-11-17 19:00:59,40.73046607,-73.99688939,5,-15.000,,0.860,330,11,20,,
T,2021-11-17 19:01:01,40.73048532,-73.99691205,5,-16.000,,1.420,314,11,22,,
T,2021-11-17 19:01:02,40.73048092,-73.99692412,5,-15.000,,0.750,297,11,22,,
T,2021-11-17 19:01:03,40.73048191,-73.99693023,5,-16.000,,0.590,296,8,22,,
T,2021-11-17 19:01:04,40.73048899,-73.99692619,5,-15.000,,0.000,,10,22,,
T,2021-11-17 19:01:05,40.73048316,-73.99692175,5,-16.000,,0.380,162,10,22,,
T,2021-11-17 19:01:06,40.73049077,-73.99693525,4,-15.000,,0.000,,10,22,,
T,2021-11-17 19:01:08,40.73049495,-73.99693301,4,-15.000,,0.000,,10,22,,
T,2021-11-17 19:01:09,40.73050546,-73.99693738,4,-15.000,,0.650,314,10,22,,
T,2021-11-17 19:01:10,40.73052027,-73.99695265,4,-14.000,,1.090,301,11,22,,
T,2021-11-17 19:01:11,40.73052555,-73.99697224,5,-14.000,,1.450,293,12,22,,
T,2021-11-17 19:01:12,40.73053576,-73.99698240,5,-14.000,,1.250,325,10,22,,
T,2021-11-17 19:01:13,40.73054983,-73.99699724,5,-13.000,,1.140,327,10,22,,
T,2021-11-17 19:01:14,40.73056073,-73.99700975,6,-14.000,,1.190,332,10,22,,
T,2021-11-17 19:01:15,40.73060207,-73.99700544,5,-15.000,,0.910,351,12,22,,
T,2021-11-17 19:01:18,40.73060761,-73.99701801,4,-16.000,,0.940,310,11,22,,
T,2021-11-17 19:01:19,40.73061659,-73.99702200,4,-16.000,,0.910,326,11,22,,
T,2021-11-17 19:01:21,40.73062581,-73.99704266,5,-17.000,,0.920,292,11,22,,
T,2021-11-17 19:01:22,40.73062962,-73.99705507,5,-17.000,,1.110,293,11,22,,
T,2021-11-17 19:01:24,40.73063654,-73.99708945,4,-18.000,,0.990,280,12,22,,
T,2021-11-17 19:01:25,40.73064327,-73.99710208,4,-18.000,,0.770,277,11,22,,
T,2021-11-17 19:01:26,40.73064348,-73.99711819,4,-18.000,,1.040,268,11,22,,
T,2021-11-17 19:01:27,40.73065867,-73.99713701,4,-18.000,,1.160,295,11,22,,
T,2021-11-17 19:01:28,40.73067204,-73.99714294,4,-18.000,,0.700,309,11,22,,
T,2021-11-17 19:01:30,40.73067383,-73.99715515,4,-18.000,,0.620,275,11,22,,
T,2021-11-17 19:01:31,40.73066913,-73.99716618,4,-18.000,,0.880,258,9,22,,
T,2021-11-17 19:01:32,40.73066423,-73.99718033,4,-18.000,,1.000,237,10,22,,
T,2021-11-17 19:01:33,40.73066078,-73.99719579,5,-18.000,,0.930,234,8,22,,
T,2021-11-17 19:01:34,40.73065524,-73.99720748,5,-18.000,,0.790,229,11,22,,
T,2021-11-17 19:01:35,40.73063919,-73.99722132,5,-18.000,,1.450,226,10,22,,
T,2021-11-17 19:01:38,40.73064995,-73.99722329,4,-19.000,,0.330,249,10,22,,
T,2021-11-17 19:01:39,40.73064606,-73.99722783,4,-20.000,,0.000,,10,22,,
T,2021-11-17 19:01:45,40.73065702,-73.99722332,6,-21.000,,0.000,,4,22,,
T,2021-11-17 19:01:52,40.73066427,-73.99721298,8,-22.000,,0.000,,9,22,,
T,2021-11-17 19:04:08,40.73066174,-73.99720704,7,-22.000,,0.000,,6,20,,
T,2021-11-17 19:04:09,40.73066385,-73.99721666,6,-21.000,,0.370,330,10,21,,
T,2021-11-17 19:04:10,40.73065429,-73.99722419,5,-21.000,,0.690,294,10,21,,
T,2021-11-17 19:04:11,40.73065237,-73.99724826,5,-21.000,,0.940,294,10,22,,
T,2021-11-17 19:04:13,40.73065156,-73.99726911,4,-21.000,,0.630,289,13,22,,
T,2021-11-17 19:04:15,40.73066108,-73.99727467,4,-21.000,,0.620,290,13,22,,
T,2021-11-17 19:04:16,40.73067749,-73.99727636,4,-21.000,,0.860,290,13,22,,
T,2021-11-17 19:04:18,40.73067740,-73.99729971,3,-21.000,,1.030,290,13,22,,
T,2021-11-17 19:04:20,40.73066972,-73.99731576,3,-22.000,,0.990,268,12,22,,
T,2021-11-17 19:04:21,40.73066912,-73.99732839,3,-21.000,,0.970,268,12,22,,
T,2021-11-17 19:04:23,40.73066675,-73.99735009,4,-22.000,,1.030,268,11,22,,
T,2021-11-17 19:04:24,40.73066653,-73.99737156,4,-22.000,,1.370,268,12,22,,
T,2021-11-17 19:04:26,40.73067072,-73.99739295,4,-21.000,,0.770,302,11,22,,
T,2021-11-17 19:04:27,40.73067130,-73.99740070,4,-21.000,,0.460,302,11,22,,
T,2021-11-17 19:04:28,40.73067294,-73.99740313,4,-20.000,,0.000,,10,22,,
T,2021-11-17 19:04:31,40.73068135,-73.99739423,4,-21.000,,0.000,,11,22,,
T,2021-11-17 19:04:32,40.73068176,-73.99739297,4,-21.000,,0.000,,11,22,,
T,2021-11-17 19:04:33,40.73067827,-73.99739719,4,-21.000,,0.240,302,12,22,,
T,2021-11-17 19:04:34,40.73067666,-73.99741262,4,-20.000,,0.940,302,12,22,,
T,2021-11-17 19:04:35,40.73066823,-73.99743079,4,-20.000,,1.160,256,12,22,,
T,2021-11-17 19:04:36,40.73065997,-73.99744707,4,-20.000,,1.180,255,12,22,,
T,2021-11-17 19:04:37,40.73065428,-73.99745697,4,-20.000,,1.200,255,11,22,,
T,2021-11-17 19:04:38,40.73065375,-73.99747381,4,-21.000,,1.290,255,12,22,,
T,2021-11-17 19:04:39,40.73064184,-73.99749499,3,-19.000,,0.960,244,12,22,,
T,2021-11-17 19:04:40,40.73063682,-73.99750564,3,-19.000,,1.030,244,12,22,,
T,2021-11-17 19:04:42,40.73062557,-73.99752606,3,-19.000,,0.980,243,13,22,,
T,2021-11-17 19:04:43,40.73061789,-73.99753321,3,-19.000,,1.050,242,12,22,,
T,2021-11-17 19:04:45,40.73061510,-73.99755515,3,-19.000,,1.290,242,13,22,,
T,2021-11-17 19:04:46,40.73061268,-73.99756883,3,-19.000,,1.250,242,13,22,,
T,2021-11-17 19:04:47,40.73061332,-73.99758241,3,-20.000,,1.190,242,12,22,,
T,2021-11-17 19:04:48,40.73060657,-73.99759996,3,-20.000,,1.430,242,13,22,,
T,2021-11-17 19:04:49,40.73060192,-73.99761241,3,-21.000,,1.500,242,13,22,,
T,2021-11-17 19:04:50,40.73059086,-73.99762205,3,-20.000,,1.360,242,12,22,,
T,2021-11-17 19:04:52,40.73058043,-73.99763715,3,-21.000,,0.870,242,12,22,,
T,2021-11-17 19:04:54,40.73056494,-73.99766346,3,-21.000,,1.380,221,13,22,,
T,2021-11-17 19:04:55,40.73055742,-73.99768015,3,-20.000,,1.330,238,13,22,,
T,2021-11-17 19:04:56,40.73054947,-73.99769164,3,-20.000,,1.340,238,13,22,,
T,2021-11-17 19:04:57,40.73054384,-73.99770387,3,-20.000,,1.160,224,13,22,,
T,2021-11-17 19:04:59,40.73053675,-73.99771752,3,-20.000,,0.990,227,12,22,,
T,2021-11-17 19:05:00,40.73052686,-73.99773123,3,-19.000,,1.520,227,11,22,,
T,2021-11-17 19:05:01,40.73052041,-73.99774036,3,-19.000,,1.320,227,11,22,,
T,2021-11-17 19:05:02,40.73051475,-73.99775213,3,-19.000,,1.260,227,11,22,,
T,2021-11-17 19:05:03,40.73050621,-73.99776090,3,-20.000,,1.240,227,10,22,,
T,2021-11-17 19:05:05,40.73049540,-73.99777978,3,-20.000,,1.190,227,10,22,,
T,2021-11-17 19:05:06,40.73048953,-73.99779065,3,-20.000,,1.170,227,11,22,,
T,2021-11-17 19:05:07,40.73048368,-73.99780448,4,-20.000,,1.190,227,9,22,,
T,2021-11-17 19:05:09,40.73047789,-73.99782811,4,-20.000,,1.210,227,10,22,,
T,2021-11-17 19:05:10,40.73047278,-73.99784253,4,-20.000,,1.110,227,10,22,,
T,2021-11-17 19:05:11,40.73047034,-73.99785676,5,-20.000,,0.970,227,11,22,,
T,2021-11-17 19:05:12,40.73046115,-73.99787298,4,-19.000,,1.350,244,10,22,,
T,2021-11-17 19:05:14,40.73045191,-73.99789832,5,-19.000,,1.310,241,12,22,,
T,2021-11-17 19:05:16,40.73045604,-73.99791327,5,-18.000,,0.710,243,12,22,,
T,2021-11-17 19:05:17,40.73044496,-73.99793159,5,-18.000,,1.280,235,12,21,,
T,2021-11-17 19:05:18,40.73043725,-73.99794282,4,-18.000,,1.270,235,12,22,,
T,2021-11-17 19:05:19,40.73043423,-73.99795476,4,-18.000,,1.230,238,12,22,,
T,2021-11-17 19:05:20,40.73042310,-73.99796117,4,-17.000,,0.950,237,12,22,,
T,2021-11-17 19:05:21,40.73041438,-73.99796590,4,-17.000,,0.700,237,11,22,,
T,2021-11-17 19:05:23,40.73040589,-73.99798925,4,-16.000,,1.000,230,11,22,,
T,2021-11-17 19:05:25,40.73039786,-73.99799785,3,-17.000,,0.700,230,11,22,,
T,2021-11-17 19:05:27,40.73038849,-73.99801800,4,-17.000,,0.810,230,11,22,,
T,2021-11-17 19:05:28,40.73038318,-73.99803017,4,-17.000,,0.780,230,11,22,,
T,2021-11-17 19:05:29,40.73039461,-73.99804057,4,-18.000,,0.920,230,12,22,,
T,2021-11-17 19:05:31,40.73039605,-73.99806307,4,-16.000,,0.820,229,12,22,,
T,2021-11-17 19:05:32,40.73040710,-73.99808269,5,-16.000,,1.290,230,13,22,,
T,2021-11-17 19:05:33,40.73041824,-73.99809853,5,-16.000,,1.250,230,12,22,,
T,2021-11-17 19:05:34,40.73042308,-73.99811095,5,-17.000,,0.620,230,12,22,,
T,2021-11-17 19:05:35,40.73042410,-73.99812634,5,-17.000,,0.620,230,12,22,,
T,2021-11-17 19:05:37,40.73043027,-73.99814837,6,-17.000,,0.700,230,13,21,,
T,2021-11-17 19:05:38,40.73043235,-73.99816382,5,-17.000,,0.600,230,11,21,,
T,2021-11-17 19:05:39,40.73043566,-73.99817987,5,-18.000,,1.060,277,14,21,,
T,2021-11-17 19:05:40,40.73043457,-73.99819350,6,-18.000,,0.820,277,13,21,,
T,2021-11-17 19:05:41,40.73043200,-73.99821828,6,-17.000,,1.290,277,12,21,,
T,2021-11-17 19:05:42,40.73044370,-73.99823424,6,-17.000,,1.310,277,11,21,,
T,2021-11-17 19:05:43,40.73045242,-73.99824082,6,-17.000,,1.130,277,11,21,,
T,2021-11-17 19:05:44,40.73045720,-73.99825132,7,-17.000,,0.720,278,11,21,,
T,2021-11-17 19:05:45,40.73047293,-73.99826316,8,-17.000,,1.290,278,11,21,,
T,2021-11-17 19:05:47,40.73047331,-73.99828068,8,-17.000,,0.810,278,12,21,,
T,2021-11-17 19:05:48,40.73048253,-73.99829377,8,-17.000,,0.470,278,10,21,,
T,2021-11-17 19:05:49,40.73049658,-73.99831215,8,-16.000,,0.930,278,10,21,,
T,2021-11-17 19:05:50,40.73050042,-73.99832919,7,-17.000,,0.570,278,10,21,,
T,2021-11-17 19:05:51,40.73049366,-73.99834609,8,-17.000,,0.650,278,10,21,,
T,2021-11-17 19:05:52,40.73050183,-73.99836417,8,-17.000,,1.100,305,11,21,,
T,2021-11-17 19:05:53,40.73051104,-73.99838321,8,-17.000,,1.150,310,11,21,,
T,2021-11-17 19:05:54,40.73052024,-73.99839623,7,-17.000,,0.770,278,11,21,,
T,2021-11-17 19:05:56,40.73052497,-73.99840837,9,-15.000,,0.530,278,11,21,,
T,2021-11-17 19:05:57,40.73054003,-73.99842642,8,-13.000,,0.750,278,10,21,,
T,2021-11-17 19:05:58,40.73054201,-73.99844728,7,-14.000,,0.680,282,11,21,,
T,2021-11-17 19:05:59,40.73055154,-73.99846808,6,-14.000,,0.750,296,11,21,,
T,2021-11-17 19:06:00,40.73056338,-73.99848905,5,-13.000,,0.850,274,11,20,,
T,2021-11-17 19:06:01,40.73055938,-73.99850768,5,-13.000,,1.140,277,11,21,,
T,2021-11-17 19:06:02,40.73056342,-73.99852208,5,-13.000,,0.760,265,11,21,,
T,2021-11-17 19:06:04,40.73057388,-73.99854401,4,-14.000,,1.190,299,12,20,,
T,2021-11-17 19:06:05,40.73057323,-73.99855930,4,-14.000,,1.060,298,12,21,,
T,2021-11-17 19:06:07,40.73058037,-73.99858493,3,-15.000,,1.230,298,11,21,,
T,2021-11-17 19:06:08,40.73059568,-73.99859137,4,-14.000,,1.220,298,12,21,,
T,2021-11-17 19:06:09,40.73060291,-73.99860783,4,-14.000,,1.160,298,12,21,,
T,2021-11-17 19:06:11,40.73060457,-73.99863247,4,-15.000,,0.980,295,11,21,,
T,2021-11-17 19:06:12,40.73061365,-73.99864422,4,-16.000,,0.830,295,12,21,,
T,2021-11-17 19:06:13,40.73061346,-73.99865687,4,-16.000,,0.990,295,12,21,,
T,2021-11-17 19:06:15,40.73062568,-73.99866974,4,-14.000,,0.550,296,12,21,,
T,2021-11-17 19:06:16,40.73063173,-73.99868081,5,-14.000,,0.600,296,12,21,,
T,2021-11-17 19:06:17,40.73065312,-73.99868360,6,-13.000,,0.850,296,13,21,,
T,2021-11-17 19:06:19,40.73065874,-73.99870641,7,-12.000,,0.640,296,11,21,,
T,2021-11-17 19:06:20,40.73067750,-73.99871003,7,-12.000,,0.750,296,11,21,,
T,2021-11-17 19:06:21,40.73069198,-73.99871258,7,-12.000,,0.580,296,11,21,,
T,2021-11-17 19:06:22,40.73070309,-73.99871300,7,-12.000,,0.000,,11,21,,
T,2021-11-17 19:06:23,40.73070183,-73.99872358,7,-12.000,,0.490,297,11,21,,
T,2021-11-17 19:06:24,40.73071024,-73.99872950,6,-11.000,,0.460,297,10,21,,
T,2021-11-17 19:06:25,40.73070827,-73.99874230,6,-11.000,,0.520,297,11,21,,
T,2021-11-17 19:06:26,40.73072024,-73.99876294,6,-11.000,,1.110,315,13,21,,
T,2021-11-17 19:06:27,40.73071147,-73.99877181,5,-11.000,,0.440,297,13,21,,
T,2021-11-17 19:06:29,40.73070234,-73.99877288,5,-12.000,,0.710,297,12,21,,
T,2021-11-17 19:06:31,40.73068930,-73.99877138,5,-12.000,,0.570,297,10,20,,
T,2021-11-17 19:06:32,40.73068461,-73.99877841,4,-13.000,,0.890,216,11,20,,
T,2021-11-17 19:06:33,40.73068125,-73.99877371,4,-13.000,,0.000,,13,20,,
T,2021-11-17 19:06:34,40.73067905,-73.99877037,4,-13.000,,0.320,297,13,19,,
T,2021-11-17 19:06:36,40.73066516,-73.99875830,3,-14.000,,0.570,135,9,21,,
T,2021-11-17 19:06:37,40.73065538,-73.99875351,3,-14.000,,0.810,159,9,21,,
T,2021-11-17 19:06:38,40.73065384,-73.99878117,4,-14.000,,0.360,297,9,21,,
T,2021-11-17 19:06:39,40.73065417,-73.99878594,4,-14.000,,0.000,,9,21,,
T,2021-11-17 19:06:46,40.73064154,-73.99878513,10,-14.000,,0.000,,8,20,,
T,2021-11-17 19:06:47,40.73063614,-73.99878403,10,-14.000,,0.000,,8,20,,
T,2021-11-17 19:06:48,40.73063786,-73.99879646,10,-15.000,,0.320,297,9,20,,
T,2021-11-17 19:06:49,40.73064639,-73.99880468,10,-15.000,,0.380,297,9,20,,
T,2021-11-17 19:06:50,40.73063233,-73.99880756,10,-17.000,,0.750,284,11,20,,
T,2021-11-17 19:06:51,40.73064211,-73.99882250,10,-17.000,,0.950,297,12,20,,
T,2021-11-17 19:06:52,40.73065473,-73.99883122,10,-16.000,,0.840,326,10,20,,
T,2021-11-17 19:06:53,40.73066627,-73.99883763,10,-16.000,,0.850,339,10,20,,
T,2021-11-17 19:06:54,40.73068008,-73.99884775,10,-15.000,,0.810,330,8,20,,
T,2021-11-17 19:06:56,40.73068438,-73.99888840,11,-16.000,,0.910,318,10,20,,
T,2021-11-17 19:06:58,40.73070323,-73.99890613,11,-14.000,,0.990,310,13,20,,
T,2021-11-17 19:06:59,40.73071522,-73.99891815,11,-14.000,,0.920,316,12,20,,
T,2021-11-17 19:07:00,40.73072586,-73.99892598,12,-13.000,,0.890,319,13,20,,
T,2021-11-17 19:07:01,40.73073800,-73.99894513,12,-13.000,,0.970,320,9,20,,
T,2021-11-17 19:07:02,40.73074688,-73.99894936,13,-15.000,,1.170,320,10,20,,
T,2021-11-17 19:07:03,40.73073152,-73.99897494,13,-14.000,,1.180,294,13,20,,
T,2021-11-17 19:07:04,40.73073638,-73.99899570,13,-14.000,,1.260,290,13,20,,
T,2021-11-17 19:07:05,40.73072744,-73.99902271,14,-14.000,,1.370,278,12,20,,
T,2021-11-17 19:07:06,40.73073540,-73.99903971,15,-12.000,,1.390,282,12,20,,
T,2021-11-17 19:07:07,40.73074940,-73.99907364,17,-12.000,,1.780,287,12,20,,
T,2021-11-17 19:07:08,40.73080240,-73.99906520,19,-11.000,,1.920,322,10,20,,
T,2021-11-17 19:07:09,40.73078439,-73.99908899,17,-14.000,,1.530,304,11,20,,
T,2021-11-17 19:07:10,40.73079049,-73.99911688,19,-14.000,,1.310,298,12,20,,
T,2021-11-17 19:07:11,40.73079327,-73.99914056,18,-15.000,,1.730,297,9,20,,
T,2021-11-17 19:07:12,40.73081903,-73.99915053,15,-13.000,,1.300,313,9,20,,
T,2021-11-17 19:07:13,40.73080955,-73.99916108,14,-14.000,,1.110,316,12,20,,
T,2021-11-17 19:07:15,40.73081495,-73.99917300,13,-14.000,,1.140,304,12,20,,
T,2021-11-17 19:07:17,40.73082926,-73.99918501,12,-14.000,,1.270,309,12,20,,
T,2021-11-17 19:07:18,40.73083770,-73.99919553,13,-13.000,,1.400,320,11,20,,
T,2021-11-17 19:07:19,40.73083819,-73.99921786,12,-11.000,,1.240,312,11,20,,
T,2021-11-17 19:07:20,40.73084699,-73.99923100,12,-12.000,,1.240,315,10,20,,
T,2021-11-17 19:07:21,40.73085861,-73.99924705,12,-11.000,,1.160,313,12,20,,
T,2021-11-17 19:07:22,40.73086206,-73.99926634,12,-9.000,,1.120,316,12,20,,
T,2021-11-17 19:07:23,40.73087697,-73.99927994,12,-9.000,,1.350,339,11,20,,
T,2021-11-17 19:07:24,40.73088576,-73.99929463,12,-8.000,,1.070,334,11,20,,
T,2021-11-17 19:07:25,40.73089301,-73.99930827,12,-8.000,,0.980,301,12,20,,
T,2021-11-17 19:07:26,40.73090862,-73.99932502,12,-6.000,,0.990,314,11,20,,
T,2021-11-17 19:07:27,40.73091689,-73.99934150,12,-6.000,,1.020,314,11,20,,
T,2021-11-17 19:07:28,40.73092900,-73.99935594,12,-5.000,,1.050,308,12,19,,
T,2021-11-17 19:07:29,40.73093118,-73.99936919,12,-7.000,,1.160,317,9,20,,
T,2021-11-17 19:07:30,40.73095250,-73.99938408,12,-6.000,,1.390,312,10,20,,
T,2021-11-17 19:07:31,40.73097134,-73.99939942,12,-6.000,,1.350,310,10,20,,
T,2021-11-17 19:07:32,40.73097802,-73.99941848,12,-7.000,,0.850,299,12,20,,
T,2021-11-17 19:07:33,40.73098708,-73.99942645,12,-7.000,,1.060,296,12,20,,
T,2021-11-17 19:07:34,40.73099132,-73.99944419,12,-7.000,,1.100,302,11,20,,
T,2021-11-17 19:07:35,40.73100157,-73.99945536,12,-7.000,,0.810,315,11,20,,
T,2021-11-17 19:07:36,40.73100965,-73.99946355,13,-7.000,,0.950,311,12,20,,
T,2021-11-17 19:07:37,40.73102405,-73.99947552,13,-6.000,,1.200,314,9,20,,
T,2021-11-17 19:07:38,40.73103309,-73.99948839,12,-6.000,,1.110,307,9,20,,
T,2021-11-17 19:07:39,40.73101827,-73.99950225,13,-7.000,,1.060,276,11,20,,
T,2021-11-17 19:07:40,40.73102810,-73.99950932,12,-8.000,,1.090,292,11,20,,
T,2021-11-17 19:07:41,40.73104424,-73.99950508,12,-9.000,,0.930,314,10,20,,
T,2021-11-17 19:07:42,40.73106107,-73.99950928,12,-8.000,,0.700,335,10,20,,
T,2021-11-17 19:07:44,40.73105324,-73.99952643,11,-8.000,,0.900,226,13,20,,
T,2021-11-17 19:07:45,40.73105433,-73.99955487,11,-7.000,,1.160,241,12,20,,
T,2021-11-17 19:07:46,40.73104606,-73.99957492,10,-9.000,,0.760,275,14,20,,
T,2021-11-17 19:07:47,40.73105914,-73.99957897,10,-9.000,,0.620,230,13,20,,
T,2021-11-17 19:07:48,40.73105611,-73.99958700,10,-9.000,,0.360,287,14,20,,
T,2021-11-17 19:07:49,40.73105628,-73.99959239,6,-9.000,,0.000,,13,20,,
T,2021-11-17 19:07:50,40.73106094,-73.99958269,6,-9.000,,0.940,86,13,20,,
T,2021-11-17 19:07:51,40.73107670,-73.99957498,5,-10.000,,0.890,49,12,20,,
T,2021-11-17 19:07:52,40.73108709,-73.99956667,5,-11.000,,0.970,40,12,20,,
T,2021-11-17 19:07:53,40.73109781,-73.99956953,5,-12.000,,1.080,19,12,20,,
T,2021-11-17 19:07:54,40.73111244,-73.99955597,5,-13.000,,1.050,32,12,20,,
T,2021-11-17 19:07:55,40.73112471,-73.99955159,5,-13.000,,0.930,42,11,20,,
T,2021-11-17 19:07:56,40.73113697,-73.99954744,5,-12.000,,0.900,39,10,20,,
T,2021-11-17 19:07:57,40.73114759,-73.99954492,5,-13.000,,1.460,24,12,20,,
