type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-12 22:08:12,40.69472728,-73.94377789,36,-24.000,,,,6,18,20211012-180812,GPS Logger: 20211012-180812
T,2021-10-13 21:42:27,40.69523259,-73.94335471,26,14.000,,,,5,20,,
T,2021-10-13 21:42:28,40.69524413,-73.94334664,21,14.000,,0.000,,6,20,,
T,2021-10-13 21:42:29,40.69523354,-73.94336417,22,14.000,,0.000,,6,20,,
T,2021-10-13 21:42:30,40.69522331,-73.94338191,19,14.000,,0.000,,6,20,,
T,2021-10-13 21:42:32,40.69524322,-73.94336759,17,14.000,,,,6,20,,
T,2021-10-13 21:42:33,40.69527073,-73.94335321,16,17.000,,,,6,20,,
T,2021-10-13 21:42:34,40.69528563,-73.94335000,15,18.000,,,,6,20,,
T,2021-10-13 21:42:35,40.69530423,-73.94333812,15,20.000,,,,5,20,,
T,2021-10-13 21:42:36,40.69532439,-73.94332544,14,21.000,,,,5,20,,
T,2021-10-13 21:42:37,40.69534022,-73.94329782,16,22.000,,,,5,20,,
T,2021-10-13 21:42:38,40.69535373,-73.94329207,16,23.000,,,,5,20,,
T,2021-10-13 21:42:39,40.69537006,-73.94330309,18,23.000,,,,5,20,,
T,2021-10-13 21:42:41,40.69538945,-73.94330836,22,24.000,,,,5,20,,
T,2021-10-13 21:42:42,40.69540442,-73.94328852,22,25.000,,,,5,20,,
T,2021-10-13 21:42:43,40.69543348,-73.94327262,22,24.000,,,,5,20,,
T,2021-10-13 21:42:45,40.69545343,-73.94326461,26,26.000,,,,5,20,,
T,2021-10-13 21:42:46,40.69546370,-73.94326618,27,25.000,,,,5,20,,
T,2021-10-13 21:42:47,40.69547995,-73.94324294,28,26.000,,,,5,20,,
T,2021-10-13 21:42:48,40.69552042,-73.94322987,28,24.000,,,,5,20,,
T,2021-10-13 21:42:49,40.69553680,-73.94320532,27,26.000,,,,5,20,,
T,2021-10-13 21:42:50,40.69555461,-73.94321487,29,25.000,,,,5,20,,
T,2021-10-13 21:42:51,40.69557668,-73.94323265,30,23.000,,,,5,20,,
T,2021-10-13 21:42:52,40.69560538,-73.94323130,33,20.000,,,,5,20,,
T,2021-10-13 21:42:53,40.69561479,-73.94323491,36,19.000,,,,5,20,,
T,2021-10-13 21:42:54,40.69564965,-73.94321687,35,18.000,,,,5,20,,
T,2021-10-13 21:42:55,40.69567647,-73.94320513,35,17.000,,,,5,20,,
T,2021-10-13 21:42:56,40.69570218,-73.94319692,36,16.000,,,,5,20,,
T,2021-10-13 21:42:57,40.69571411,-73.94316898,34,15.000,,,,5,20,,
T,2021-10-13 21:43:00,40.69573045,-73.94317871,35,16.000,,,,5,20,,
T,2021-10-13 21:43:01,40.69574442,-73.94316035,35,16.000,,,,5,20,,
T,2021-10-13 21:43:02,40.69576188,-73.94316603,34,14.000,,,,5,20,,
T,2021-10-13 21:43:03,40.69578570,-73.94314146,35,15.000,,,,5,20,,
T,2021-10-13 21:43:04,40.69580203,-73.94312196,36,15.000,,,,5,20,,
T,2021-10-13 21:43:05,40.69586029,-73.94306508,36,15.000,,,,5,20,,
T,2021-10-13 21:43:06,40.69587926,-73.94307055,38,14.000,,,,4,20,,
T,2021-10-13 21:43:07,40.69590002,-73.94307087,35,13.000,,,,5,20,,
T,2021-10-13 21:43:08,40.69592157,-73.94308408,36,11.000,,,,5,20,,
T,2021-10-13 21:43:09,40.69594167,-73.94306954,36,11.000,,,,5,20,,
T,2021-10-13 21:43:10,40.69598183,-73.94303883,34,12.000,,,,5,20,,
T,2021-10-13 21:43:11,40.69602151,-73.94302360,34,10.000,,,,5,20,,
T,2021-10-13 21:43:12,40.69603425,-73.94301245,33,9.000,,,,5,20,,
T,2021-10-13 21:43:13,40.69604929,-73.94300673,33,10.000,,,,5,20,,
T,2021-10-13 21:43:14,40.69605762,-73.94302487,35,9.000,,,,5,20,,
T,2021-10-13 21:43:15,40.69605629,-73.94305355,35,8.000,,,,5,20,,
T,2021-10-13 21:43:16,40.69608013,-73.94307225,37,3.000,,,,5,20,,
T,2021-10-13 21:43:17,40.69610903,-73.94307044,39,1.000,,1.250,6,5,20,,
T,2021-10-13 21:43:18,40.69612363,-73.94307271,40,0.000,,1.010,5,5,20,,
T,2021-10-13 21:43:19,40.69605337,-73.94319841,35,0.000,,,,5,20,,
T,2021-10-13 21:43:20,40.69603688,-73.94325293,32,-1.000,,,,5,20,,
T,2021-10-13 21:43:21,40.69601438,-73.94330349,30,-1.000,,,,5,20,,
T,2021-10-13 21:43:22,40.69600615,-73.94333658,29,-1.000,,,,5,20,,
T,2021-10-13 21:43:23,40.69600807,-73.94337449,28,-3.000,,,,5,20,,
T,2021-10-13 21:43:24,40.69599099,-73.94338033,25,-3.000,,,,5,20,,
T,2021-10-13 21:43:25,40.69596195,-73.94341817,17,-2.000,,1.270,62,5,20,,
T,2021-10-13 21:43:26,40.69597980,-73.94342515,15,-3.000,,1.330,58,5,20,,
T,2021-10-13 21:43:27,40.69598491,-73.94341355,13,-2.000,,1.290,58,6,20,,
T,2021-10-13 21:43:29,40.69599170,-73.94340110,12,-1.000,,1.010,42,6,18,,
T,2021-10-13 21:43:30,40.69600345,-73.94339512,12,-1.000,,,,6,17,,
T,2021-10-13 21:43:31,40.69601538,-73.94340582,10,-2.000,,0.740,46,6,17,,
T,2021-10-13 21:43:32,40.69603145,-73.94341336,9,-2.000,,0.770,39,6,17,,
T,2021-10-13 21:43:33,40.69604184,-73.94340882,10,-3.000,,0.610,39,7,17,,
T,2021-10-13 21:43:34,40.69603736,-73.94341001,9,-2.000,,0.000,,7,17,,
T,2021-10-13 21:43:39,40.69604789,-73.94341987,10,-2.000,,0.000,,7,17,,
