type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-17 18:23:07,40.75654532,-73.98290960,70,297.000,,2.070,230,1,21,,
T,2021-10-17 18:23:08,40.75651755,-73.98291184,70,298.000,,2.030,222,3,21,,
T,2021-10-17 18:23:09,40.75650079,-73.98293744,79,298.000,,1.990,227,2,21,,
T,2021-10-17 18:23:10,40.75649031,-73.98290608,70,298.000,,1.630,214,2,21,,
T,2021-10-17 18:23:11,40.75646531,-73.98320143,64,296.000,,3.800,248,2,21,,
T,2021-10-17 18:23:12,40.75644309,-73.98323964,62,296.000,,3.190,235,4,21,,
T,2021-10-17 18:23:13,40.75638917,-73.98310642,68,297.000,,2.730,195,2,21,,
T,2021-10-17 18:23:14,40.75638980,-73.98300017,64,297.000,,2.720,159,3,21,,
T,2021-10-17 18:23:15,40.75638083,-73.98304320,74,297.000,,1.960,178,2,20,,
T,2021-10-17 18:23:16,40.75638140,-73.98306847,82,297.000,,1.520,206,3,21,,
T,2021-10-17 18:23:17,40.75636537,-73.98309607,87,297.000,,1.650,219,2,21,,
T,2021-10-17 18:23:18,40.75630095,-73.98318213,81,294.000,,2.180,225,2,21,,
T,2021-10-17 18:23:19,40.75626197,-73.98322937,72,293.000,,1.760,216,4,21,,
T,2021-10-17 18:23:20,40.75620188,-73.98325235,71,294.000,,1.840,215,5,21,,
T,2021-10-17 18:23:21,40.75626957,-73.98324059,44,293.000,,1.270,252,5,21,,
T,2021-10-17 18:23:22,40.75621078,-73.98321320,45,293.000,,1.120,216,4,21,,
T,2021-10-17 18:23:23,40.75619916,-73.98324349,47,293.000,,1.320,233,2,21,,
T,2021-10-17 18:23:25,40.75617349,-73.98325851,55,293.000,,1.190,221,3,21,,
T,2021-10-17 18:23:26,40.75615671,-73.98328317,60,294.000,,1.270,224,3,21,,
T,2021-10-17 18:23:28,40.75613326,-73.98330388,63,294.000,,0.960,229,4,21,,
T,2021-10-17 18:23:29,40.75607503,-73.98331020,70,294.000,,1.350,213,2,21,,
T,2021-10-17 18:23:30,40.75603893,-73.98331780,80,294.000,,1.370,217,2,21,,
T,2021-10-17 18:23:31,40.75599754,-73.98332860,91,295.000,,1.600,211,2,21,,
T,2021-10-17 18:23:32,40.75597247,-73.98334223,101,295.000,,1.600,211,2,21,,
T,2021-10-17 18:23:33,40.75593370,-73.98335910,115,295.000,,1.820,208,4,21,,
T,2021-10-17 18:23:34,40.75588493,-73.98337760,130,295.000,,2.020,206,2,21,,
T,2021-10-17 18:23:35,40.75584037,-73.98336793,139,295.000,,1.940,199,2,21,,
T,2021-10-17 18:23:36,40.75578801,-73.98339651,152,294.000,,2.080,200,2,21,,
T,2021-10-17 18:23:37,40.75573877,-73.98343347,161,294.000,,1.110,214,2,21,,
T,2021-10-17 18:23:38,40.75571407,-73.98344873,177,294.000,,1.080,218,2,21,,
T,2021-10-17 18:23:39,40.75509464,-73.98479732,191,-35.000,,1.060,217,2,21,,
T,2021-10-17 18:23:40,40.75507303,-73.98483786,132,-56.000,,1.750,242,5,21,,
T,2021-10-17 18:23:41,40.75511864,-73.98524844,119,-34.000,,1.750,250,5,21,,
T,2021-10-17 18:23:42,40.75510272,-73.98541212,118,-32.000,,1.980,242,5,21,,
T,2021-10-17 18:23:43,40.75509640,-73.98543577,127,-32.000,,1.650,244,3,21,,
T,2021-10-17 18:23:44,40.75508432,-73.98535774,120,-37.000,,1.610,238,3,22,,
T,2021-10-17 18:23:45,40.75508741,-73.98533510,113,-46.000,,1.680,237,3,22,,
T,2021-10-17 18:23:46,40.75502412,-73.98525382,109,-54.000,,1.830,208,5,22,,
T,2021-10-17 18:23:47,40.75500927,-73.98524943,108,-55.000,,1.340,216,5,22,,
T,2021-10-17 18:23:48,40.75500095,-73.98517391,107,-54.000,,0.720,213,5,22,,
T,2021-10-17 18:23:49,40.75499170,-73.98517536,102,-56.000,,1.060,241,4,22,,
T,2021-10-17 18:23:50,40.75500903,-73.98506961,92,-53.000,,0.520,248,4,22,,
T,2021-10-17 18:23:51,40.75502104,-73.98508110,92,-52.000,,0.180,13,4,22,,
T,2021-10-17 18:23:52,40.75503163,-73.98492930,91,-54.000,,0.280,107,4,22,,
T,2021-10-17 18:23:53,40.75504179,-73.98469293,89,-59.000,,0.310,70,3,22,,
T,2021-10-17 18:23:54,40.75503639,-73.98455578,86,-59.000,,0.240,90,5,22,,
T,2021-10-17 18:23:55,40.75503703,-73.98453184,79,-58.000,,0.240,74,4,22,,
T,2021-10-17 18:23:56,40.75505220,-73.98452736,83,-57.000,,0.380,102,5,22,,
T,2021-10-17 18:23:58,40.75506522,-73.98445743,76,-58.000,,0.830,201,3,22,,
T,2021-10-17 18:23:59,40.75503776,-73.98436508,68,-58.000,,0.980,218,3,22,,
T,2021-10-17 18:24:00,40.75506514,-73.98431952,66,-59.000,,1.030,222,5,22,,
T,2021-10-17 18:24:01,40.75503170,-73.98426586,65,-60.000,,0.900,161,4,22,,
T,2021-10-17 18:24:02,40.75502418,-73.98421916,67,-62.000,,0.520,176,5,21,,
T,2021-10-17 18:24:03,40.75501860,-73.98420244,71,-63.000,,0.480,205,5,21,,
T,2021-10-17 18:24:04,40.75502675,-73.98416178,76,-62.000,,0.260,142,3,21,,
T,2021-10-17 18:24:05,40.75503784,-73.98412427,79,-63.000,,0.450,126,4,21,,
T,2021-10-17 18:24:06,40.75503063,-73.98401613,81,-61.000,,0.770,102,5,21,,
T,2021-10-17 18:24:07,40.75504420,-73.98395650,80,-63.000,,0.670,78,4,21,,
T,2021-10-17 18:24:08,40.75498163,-73.98390266,80,-63.000,,0.560,140,4,21,,
T,2021-10-17 18:24:09,40.75498680,-73.98379855,81,-64.000,,1.050,82,4,19,,
T,2021-10-17 18:24:10,40.75497836,-73.98374847,84,-66.000,,0.780,74,6,21,,
T,2021-10-17 18:24:11,40.75498091,-73.98365816,79,-67.000,,0.790,85,5,21,,
T,2021-10-17 18:24:12,40.75496916,-73.98359963,77,-70.000,,0.430,99,4,21,,
T,2021-10-17 18:24:13,40.75495348,-73.98355409,77,-72.000,,0.320,123,3,21,,
T,2021-10-17 18:24:14,40.75494865,-73.98349695,71,-73.000,,0.440,123,4,21,,
T,2021-10-17 18:24:16,40.75493749,-73.98345248,85,-75.000,,0.610,138,3,21,,
T,2021-10-17 18:24:17,40.75491798,-73.98345410,79,-76.000,,0.410,112,4,21,,
T,2021-10-17 18:24:18,40.75497972,-73.98332892,67,-76.000,,1.100,69,4,21,,
T,2021-10-17 18:24:19,40.75495814,-73.98336445,64,-77.000,,0.200,129,4,21,,
T,2021-10-17 18:24:20,40.75495295,-73.98338069,66,-76.000,,0.000,,5,21,,
T,2021-10-17 18:24:21,40.75495396,-73.98336836,69,-77.000,,0.220,145,5,21,,
T,2021-10-17 18:24:22,40.75493935,-73.98339411,71,-77.000,,0.240,166,3,21,,
T,2021-10-17 18:24:23,40.75493820,-73.98337009,77,-77.000,,0.410,95,3,21,,
T,2021-10-17 18:24:24,40.75496777,-73.98335214,75,-77.000,,0.570,53,2,21,,
T,2021-10-17 18:24:25,40.75492983,-73.98333228,79,-77.000,,0.820,116,3,21,,
T,2021-10-17 18:24:26,40.75490736,-73.98328202,84,-77.000,,1.350,129,3,21,,
T,2021-10-17 18:24:27,40.75488384,-73.98320762,77,-78.000,,1.780,125,3,21,,
T,2021-10-17 18:24:28,40.75489436,-73.98351832,62,-115.000,,0.730,203,3,21,,
T,2021-10-17 18:24:29,40.75488232,-73.98356186,56,-122.000,,0.690,148,5,21,,
T,2021-10-17 18:24:30,40.75487817,-73.98358851,55,-129.000,,0.670,135,5,21,,
T,2021-10-17 18:24:31,40.75486765,-73.98363076,53,-135.000,,0.500,164,5,21,,
T,2021-10-17 18:24:32,40.75491293,-73.98359383,52,-140.000,,0.000,,5,21,,
T,2021-10-17 18:24:33,40.75490379,-73.98360484,51,-142.000,,0.710,182,4,21,,
T,2021-10-17 18:24:34,40.75490422,-73.98359119,51,-142.000,,0.310,98,4,21,,
T,2021-10-17 18:24:35,40.75490818,-73.98357616,51,-145.000,,0.170,73,5,21,,
T,2021-10-17 18:24:36,40.75490407,-73.98359292,51,-150.000,,0.400,136,4,21,,
T,2021-10-17 18:24:38,40.75488334,-73.98358783,52,-153.000,,0.650,169,4,21,,
T,2021-10-17 18:24:39,40.75487352,-73.98359258,54,-154.000,,0.720,183,4,21,,
T,2021-10-17 18:24:40,40.75486481,-73.98364032,57,-158.000,,1.640,233,4,21,,
T,2021-10-17 18:24:41,40.75486549,-73.98362274,54,-167.000,,0.660,220,4,21,,
T,2021-10-17 18:24:42,40.75485485,-73.98364686,53,-169.000,,0.790,181,4,21,,
T,2021-10-17 18:24:43,40.75483820,-73.98366781,51,-169.000,,0.530,160,3,21,,
T,2021-10-17 18:24:44,40.75485108,-73.98364693,50,-173.000,,0.540,141,3,21,,
T,2021-10-17 18:24:45,40.75484016,-73.98366576,50,-172.000,,0.570,170,4,21,,
T,2021-10-17 18:24:46,40.75492521,-73.98360148,54,-182.000,,0.690,30,4,21,,
T,2021-10-17 18:24:48,40.75491482,-73.98358303,51,-185.000,,0.430,142,4,21,,
T,2021-10-17 18:24:49,40.75492681,-73.98358429,51,-188.000,,0.310,216,4,21,,
T,2021-10-17 18:24:53,40.75490255,-73.98355364,59,-191.000,,0.810,146,4,21,,
T,2021-10-17 18:24:54,40.75487843,-73.98354414,53,-191.000,,1.100,150,4,21,,
T,2021-10-17 18:24:55,40.75486453,-73.98353685,53,-191.000,,1.190,154,4,21,,
T,2021-10-17 18:24:56,40.75484509,-73.98354640,54,-191.000,,0.800,166,4,21,,
T,2021-10-17 18:24:57,40.75485565,-73.98350860,54,-193.000,,0.800,139,4,21,,
T,2021-10-17 18:24:59,40.75483409,-73.98351067,67,-192.000,,0.930,149,3,21,,
T,2021-10-17 18:25:00,40.75491031,-73.98342910,71,-195.000,,1.250,63,3,20,,
T,2021-10-17 18:25:01,40.75485052,-73.98340205,73,-195.000,,1.550,116,3,20,,
T,2021-10-17 18:25:02,40.75491447,-73.98332629,76,-196.000,,1.940,75,3,20,,
T,2021-10-17 18:25:03,40.75488414,-73.98324353,78,-196.000,,2.650,98,4,20,,
T,2021-10-17 18:25:04,40.75483677,-73.98332214,59,-197.000,,0.560,133,4,20,,
T,2021-10-17 18:25:05,40.75486045,-73.98328654,57,-198.000,,0.550,104,5,20,,
T,2021-10-17 18:25:06,40.75485134,-73.98332852,56,-197.000,,0.290,104,4,20,,
T,2021-10-17 18:25:07,40.75484581,-73.98330431,62,-197.000,,0.580,120,5,20,,
T,2021-10-17 18:25:08,40.75480803,-73.98327161,60,-197.000,,1.070,139,5,20,,
T,2021-10-17 18:25:09,40.75480758,-73.98325050,64,-197.000,,0.940,131,4,20,,
T,2021-10-17 18:25:10,40.75478900,-73.98325823,74,-197.000,,0.880,141,3,20,,
T,2021-10-17 18:25:11,40.75482625,-73.98318466,83,-198.000,,1.160,89,3,20,,
T,2021-10-17 18:25:12,40.75481580,-73.98319196,95,-198.000,,0.940,102,3,20,,
T,2021-10-17 18:25:13,40.75479900,-73.98320370,107,-198.000,,0.900,126,3,20,,
T,2021-10-17 18:25:14,40.75477934,-73.98323171,101,-198.000,,1.410,169,3,20,,
T,2021-10-17 18:25:15,40.75473851,-73.98324272,105,-198.000,,1.290,166,4,19,,
T,2021-10-17 18:25:16,40.75470893,-73.98329741,81,-198.000,,1.390,187,4,19,,
T,2021-10-17 18:25:17,40.75474354,-73.98354756,60,-198.000,,1.960,241,4,20,,
T,2021-10-17 18:25:18,40.75472133,-73.98367966,52,-198.000,,2.520,244,5,20,,
T,2021-10-17 18:25:19,40.75470726,-73.98380418,47,-198.000,,2.750,256,5,20,,
T,2021-10-17 18:25:20,40.75476633,-73.98368791,49,-199.000,,1.220,284,5,21,,
T,2021-10-17 18:25:21,40.75481668,-73.98359057,55,-199.000,,0.790,353,5,21,,
T,2021-10-17 18:25:22,40.75481779,-73.98364120,53,-200.000,,0.690,286,5,21,,
T,2021-10-17 18:25:23,40.75482681,-73.98369404,52,-200.000,,0.910,281,4,21,,
T,2021-10-17 18:25:24,40.75481469,-73.98365730,54,-200.000,,0.350,195,4,21,,
T,2021-10-17 18:25:25,40.75478759,-73.98370899,48,-200.000,,0.920,186,4,21,,
T,2021-10-17 18:25:26,40.75477776,-73.98372200,47,-200.000,,0.670,159,5,21,,
T,2021-10-17 18:25:28,40.75478563,-73.98371216,45,-199.000,,0.230,304,5,21,,
T,2021-10-17 18:25:29,40.75475019,-73.98369602,49,-200.000,,0.640,160,4,21,,
T,2021-10-17 18:25:30,40.75471826,-73.98369548,51,-200.000,,0.860,179,4,21,,
T,2021-10-17 18:25:31,40.75470729,-73.98371730,53,-200.000,,0.760,194,4,21,,
T,2021-10-17 18:25:32,40.75469157,-73.98373636,57,-200.000,,0.820,197,4,21,,
T,2021-10-17 18:25:33,40.75472236,-73.98366604,60,-199.000,,0.450,122,4,21,,
T,2021-10-17 18:25:35,40.75470837,-73.98363431,80,-199.000,,0.940,126,4,21,,
T,2021-10-17 18:25:36,40.75467388,-73.98362594,87,-199.000,,1.240,139,4,20,,
T,2021-10-17 18:25:37,40.75465073,-73.98363572,96,-199.000,,1.230,152,4,21,,
T,2021-10-17 18:25:38,40.75460436,-73.98362050,105,-200.000,,1.510,157,4,21,,
T,2021-10-17 18:25:39,40.75454171,-73.98364481,112,-200.000,,1.890,170,4,21,,
T,2021-10-17 18:25:40,40.75451232,-73.98387776,74,-200.000,,2.140,228,4,21,,
T,2021-10-17 18:25:41,40.75449664,-73.98388586,82,-200.000,,1.960,228,4,21,,
T,2021-10-17 18:25:42,40.75449389,-73.98386849,84,-200.000,,1.600,224,3,21,,
T,2021-10-17 18:25:43,40.75450530,-73.98378999,75,-200.000,,0.920,190,3,21,,
T,2021-10-17 18:25:44,40.75448528,-73.98378558,76,-200.000,,0.960,181,5,21,,
T,2021-10-17 18:25:45,40.75442331,-73.98378045,67,-200.000,,1.090,137,3,21,,
T,2021-10-17 18:25:46,40.75444173,-73.98385436,66,-200.000,,0.710,153,3,21,,
T,2021-10-17 18:25:47,40.75447010,-73.98378679,63,-200.000,,0.610,145,4,21,,
T,2021-10-17 18:25:48,40.75445726,-73.98378098,63,-200.000,,0.940,172,3,21,,
T,2021-10-17 18:25:49,40.75442299,-73.98380083,60,-200.000,,0.880,166,4,21,,
T,2021-10-17 18:25:50,40.75440002,-73.98380823,60,-200.000,,0.740,162,3,21,,
T,2021-10-17 18:25:51,40.75440400,-73.98378686,62,-200.000,,0.710,177,4,21,,
T,2021-10-17 18:25:52,40.75442490,-73.98374084,63,-200.000,,0.440,143,4,21,,
T,2021-10-17 18:25:53,40.75440120,-73.98373591,60,-200.000,,0.820,186,3,21,,
T,2021-10-17 18:25:54,40.75443086,-73.98365227,61,-200.000,,0.530,120,3,21,,
T,2021-10-17 18:25:56,40.75441967,-73.98364201,65,-200.000,,0.590,140,4,21,,
T,2021-10-17 18:25:57,40.75449622,-73.98348175,65,-199.000,,2.090,67,4,21,,
T,2021-10-17 18:25:58,40.75454457,-73.98337639,66,-199.000,,2.550,69,3,21,,
T,2021-10-17 18:25:59,40.75446806,-73.98340140,69,-199.000,,1.780,103,4,21,,
T,2021-10-17 18:26:00,40.75446777,-73.98337623,74,-199.000,,1.610,99,4,21,,
T,2021-10-17 18:26:01,40.75446930,-73.98342712,52,-199.000,,0.000,,3,21,,
T,2021-10-17 18:26:02,40.75448057,-73.98340752,52,-199.000,,0.000,,4,21,,
T,2021-10-17 18:26:04,40.75447951,-73.98339520,52,-199.000,,0.000,,4,21,,
T,2021-10-17 18:26:07,40.75447249,-73.98338598,52,-199.000,,0.000,,4,21,,
T,2021-10-17 18:26:09,40.75446410,-73.98337070,55,-199.000,,0.000,,4,21,,
T,2021-10-17 18:26:11,40.75446322,-73.98335618,55,-199.000,,0.000,,5,21,,
T,2021-10-17 18:26:12,40.75446415,-73.98334343,53,-199.000,,0.000,,4,21,,
T,2021-10-17 18:26:14,40.75445870,-73.98332863,56,-197.000,,0.000,,5,21,,
T,2021-10-17 18:26:17,40.75445243,-73.98331720,56,-196.000,,0.000,,5,21,,
T,2021-10-17 18:26:21,40.75444381,-73.98329978,57,-194.000,,0.000,,5,21,,
T,2021-10-17 18:26:25,40.75443776,-73.98328792,63,-193.000,,0.000,,5,21,,
T,2021-10-17 18:26:31,40.75443337,-73.98327406,68,-193.000,,0.000,,3,21,,
T,2021-10-17 18:26:35,40.75442982,-73.98326165,71,-192.000,,0.000,,5,21,,
T,2021-10-17 18:26:41,40.75442555,-73.98325093,64,-191.000,,0.000,,4,21,,
T,2021-10-17 18:26:49,40.75442214,-73.98323872,68,-191.000,,0.000,,4,21,,
T,2021-10-17 18:27:14,40.75441722,-73.98324906,53,-190.000,,0.000,,4,22,,
T,2021-10-17 18:27:54,40.75441143,-73.98323866,41,-190.000,,0.000,,4,22,,
T,2021-10-17 18:28:01,40.75440519,-73.98321298,50,-190.000,,0.000,,5,21,,
T,2021-10-17 18:28:06,40.75440003,-73.98319298,35,-190.000,,0.000,,6,21,,
T,2021-10-17 18:28:08,40.75439624,-73.98317725,33,-191.000,,0.000,,5,22,,
T,2021-10-17 18:28:10,40.75439161,-73.98315911,36,-191.000,,0.000,,6,22,,
T,2021-10-17 18:28:13,40.75438773,-73.98314804,43,-191.000,,0.000,,5,22,,
T,2021-10-17 18:28:19,40.75436473,-73.98314842,46,-178.000,,0.000,,6,22,,
T,2021-10-17 18:28:20,40.75435272,-73.98315241,46,-170.000,,0.000,,5,22,,
T,2021-10-17 18:28:23,40.75434373,-73.98315363,42,-164.000,,0.000,,5,22,,
T,2021-10-17 18:28:32,40.75433782,-73.98316371,34,-160.000,,0.000,,7,22,,
T,2021-10-17 18:28:47,40.75433061,-73.98315660,44,-159.000,,0.000,,6,22,,
T,2021-10-17 18:29:02,40.75432132,-73.98315421,30,-157.000,,0.000,,5,22,,
T,2021-10-17 18:29:21,40.75431423,-73.98314655,42,-155.000,,0.000,,5,22,,
T,2021-10-17 18:29:37,40.75430928,-73.98313641,28,-154.000,,0.000,,5,22,,
T,2021-10-17 18:29:52,40.75430599,-73.98312530,27,-154.000,,0.000,,6,22,,
T,2021-10-17 18:30:06,40.75430065,-73.98311565,36,-153.000,,0.000,,5,22,,
T,2021-10-17 18:30:25,40.75429236,-73.98310931,31,-151.000,,0.000,,6,22,,
T,2021-10-17 18:30:47,40.75428315,-73.98310697,27,-148.000,,0.000,,6,22,,
T,2021-10-17 18:31:31,40.75427982,-73.98309594,29,-147.000,,0.000,,7,22,,
T,2021-10-17 18:31:49,40.75423939,-73.98309727,22,-128.000,,0.000,,7,22,,
T,2021-10-17 18:31:50,40.75422841,-73.98309813,20,-123.000,,0.000,,7,22,,
T,2021-10-17 18:31:55,40.75421960,-73.98310222,24,-119.000,,0.000,,7,22,,
T,2021-10-17 18:32:04,40.75420961,-73.98310386,20,-115.000,,0.000,,8,22,,
T,2021-10-17 18:32:09,40.75420058,-73.98310225,25,-111.000,,0.000,,9,22,,
T,2021-10-17 18:32:20,40.75419069,-73.98309925,27,-106.000,,0.000,,5,22,,
T,2021-10-17 18:32:35,40.75418137,-73.98309792,18,-102.000,,0.000,,6,22,,
T,2021-10-17 18:32:49,40.75417197,-73.98309703,23,-98.000,,0.000,,7,22,,
T,2021-10-17 18:33:14,40.75416420,-73.98309001,25,-95.000,,0.000,,6,22,,
T,2021-10-17 18:33:33,40.75415896,-73.98308003,23,-93.000,,0.000,,8,22,,
T,2021-10-17 18:33:46,40.75415111,-73.98307139,22,-90.000,,0.000,,7,22,,
T,2021-10-17 18:33:54,40.75414392,-73.98306234,24,-88.000,,0.000,,6,22,,
T,2021-10-17 18:34:19,40.75413671,-73.98305489,36,-86.000,,0.000,,6,22,,
T,2021-10-17 18:34:31,40.75413005,-73.98304676,36,-84.000,,0.000,,7,20,,
T,2021-10-17 18:34:49,40.75412186,-73.98304098,47,-82.000,,0.000,,6,20,,
T,2021-10-17 18:35:01,40.75411261,-73.98304061,48,-79.000,,0.000,,5,20,,
T,2021-10-17 18:35:15,40.75410371,-73.98303812,33,-76.000,,0.000,,8,20,,
T,2021-10-17 18:35:47,40.75409465,-73.98303820,26,-72.000,,0.000,,8,20,,
T,2021-10-17 18:36:22,40.75408640,-73.98303314,31,-68.000,,0.000,,6,20,,
T,2021-10-17 18:37:41,40.75407741,-73.98303681,29,-63.000,,0.000,,7,20,,
T,2021-10-17 18:38:19,40.75406809,-73.98303801,39,-59.000,,0.000,,4,20,,
T,2021-10-17 18:39:03,40.75406028,-73.98304392,33,-56.000,,0.000,,6,20,,
T,2021-10-17 18:39:42,40.75405176,-73.98304861,39,-52.000,,0.000,,7,20,,
T,2021-10-17 18:40:17,40.75404246,-73.98305121,18,-48.000,,0.000,,9,20,,
T,2021-10-17 18:40:19,40.75405454,-73.98304029,19,-51.000,,0.000,,6,21,,
T,2021-10-17 18:40:21,40.75406228,-73.98303231,17,-53.000,,0.000,,9,21,,
T,2021-10-17 18:40:58,40.75405354,-73.98303659,25,-49.000,,0.000,,7,21,,
T,2021-10-17 18:41:12,40.75404461,-73.98303887,27,-46.000,,0.000,,6,21,,
