type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-21 21:33:53,40.73000577,-73.99310572,17,-4.000,,3.360,217,8,19,,
T,2021-09-21 21:33:54,40.72997334,-73.99312006,19,-4.000,,3.760,212,6,19,,
T,2021-09-21 21:33:55,40.72993855,-73.99309371,22,-5.000,,3.560,199,7,19,,
T,2021-09-21 21:33:56,40.72988930,-73.99309948,17,-4.000,,4.930,199,7,19,,
T,2021-09-21 21:33:57,40.72982364,-73.99312486,15,-4.000,,5.520,204,7,19,,
T,2021-09-21 21:33:58,40.72977180,-73.99315163,14,-4.000,,6.010,209,7,19,,
T,2021-09-21 21:33:59,40.72972087,-73.99318776,14,-4.000,,5.990,211,5,19,,
T,2021-09-21 21:34:00,40.72967454,-73.99323749,14,-4.000,,5.600,208,6,19,,
T,2021-09-21 21:34:01,40.72964204,-73.99326019,14,-5.000,,4.750,213,6,19,,
T,2021-09-21 21:34:02,40.72961443,-73.99327537,14,-4.000,,3.440,213,7,19,,
T,2021-09-21 21:34:03,40.72959531,-73.99329271,14,-3.000,,2.740,221,5,19,,
T,2021-09-21 21:34:05,40.72956675,-73.99333458,14,-3.000,,2.740,227,5,19,,
T,2021-09-21 21:34:06,40.72953301,-73.99335819,14,-3.000,,3.230,206,5,19,,
T,2021-09-21 21:34:07,40.72948772,-73.99338971,16,-3.000,,3.810,207,7,19,,
T,2021-09-21 21:34:08,40.72944205,-73.99347378,16,-4.000,,4.490,215,6,18,,
T,2021-09-21 21:34:09,40.72942510,-73.99349524,16,-3.000,,4.410,215,7,19,,
T,2021-09-21 21:34:10,40.72939046,-73.99353755,17,-3.000,,4.680,217,7,19,,
T,2021-09-21 21:34:11,40.72936585,-73.99360023,17,-1.000,,5.470,227,7,19,,
T,2021-09-21 21:34:12,40.72933664,-73.99362909,17,-1.000,,5.510,230,7,19,,
T,2021-09-21 21:34:13,40.72928338,-73.99365610,18,-1.000,,6.030,215,6,19,,
T,2021-09-21 21:34:14,40.72925120,-73.99367538,18,-2.000,,5.500,215,6,19,,
T,2021-09-21 21:34:15,40.72920054,-73.99369528,20,-2.000,,5.850,213,6,19,,
T,2021-09-21 21:34:16,40.72912681,-73.99377410,17,-2.000,,7.140,214,5,19,,
T,2021-09-21 21:34:17,40.72907489,-73.99380368,17,-2.000,,7.020,210,6,19,,
T,2021-09-21 21:34:18,40.72901465,-73.99386757,16,-1.000,,8.100,218,6,19,,
T,2021-09-21 21:34:19,40.72891898,-73.99393698,17,-1.000,,8.350,217,6,19,,
T,2021-09-21 21:34:20,40.72887582,-73.99393371,15,-3.000,,8.240,213,5,19,,
T,2021-09-21 21:34:21,40.72880843,-73.99397849,15,-3.000,,8.690,212,5,19,,
T,2021-09-21 21:34:22,40.72872095,-73.99402909,14,-3.000,,9.170,212,6,19,,
T,2021-09-21 21:34:23,40.72862295,-73.99409608,13,-5.000,,9.690,213,6,19,,
T,2021-09-21 21:34:24,40.72854737,-73.99415102,13,-7.000,,9.590,214,6,19,,
T,2021-09-21 21:34:25,40.72845980,-73.99423247,12,-9.000,,9.350,211,6,19,,
T,2021-09-21 21:34:26,40.72840156,-73.99428314,13,-8.000,,8.950,212,6,19,,
T,2021-09-21 21:34:27,40.72831192,-73.99432876,13,-12.000,,9.200,206,8,19,,
T,2021-09-21 21:34:28,40.72825528,-73.99439029,13,-10.000,,8.650,214,8,19,,
T,2021-09-21 21:34:29,40.72819801,-73.99443834,13,-9.000,,7.950,212,8,19,,
T,2021-09-21 21:34:30,40.72814755,-73.99448516,14,-7.000,,7.680,213,8,19,,
T,2021-09-21 21:34:31,40.72808774,-73.99455553,14,-6.000,,8.190,219,8,19,,
T,2021-09-21 21:34:32,40.72802824,-73.99463128,13,-8.000,,8.490,217,8,19,,
T,2021-09-21 21:34:33,40.72795350,-73.99466563,13,-6.000,,8.830,214,8,19,,
T,2021-09-21 21:34:34,40.72788088,-73.99474458,13,-7.000,,9.000,215,8,19,,
T,2021-09-21 21:34:35,40.72781784,-73.99481976,14,-7.000,,8.820,216,8,19,,
T,2021-09-21 21:34:36,40.72775051,-73.99486068,14,-8.000,,8.790,210,6,19,,
T,2021-09-21 21:34:37,40.72768412,-73.99493136,14,-7.000,,9.150,217,6,19,,
T,2021-09-21 21:34:38,40.72762255,-73.99499551,15,-7.000,,8.670,217,7,19,,
T,2021-09-21 21:34:39,40.72756763,-73.99503757,14,-7.000,,7.620,214,7,19,,
T,2021-09-21 21:34:40,40.72752117,-73.99509192,14,-7.000,,6.670,218,7,19,,
T,2021-09-21 21:34:41,40.72749325,-73.99513082,15,-6.000,,5.610,218,7,19,,
T,2021-09-21 21:34:42,40.72746649,-73.99512379,14,-5.000,,3.750,208,6,19,,
T,2021-09-21 21:34:43,40.72745138,-73.99512264,14,-4.000,,1.960,205,7,19,,
T,2021-09-21 21:34:44,40.72741358,-73.99516304,14,-7.000,,2.130,202,7,19,,
T,2021-09-21 21:34:45,40.72740041,-73.99517718,14,-8.000,,1.020,206,7,19,,
T,2021-09-21 21:34:46,40.72738338,-73.99519130,14,-9.000,,0.940,207,6,19,,
T,2021-09-21 21:34:47,40.72734871,-73.99514730,16,-9.000,,2.260,142,6,19,,
T,2021-09-21 21:34:48,40.72732098,-73.99510735,16,-8.000,,3.010,140,7,20,,
T,2021-09-21 21:34:49,40.72727223,-73.99509142,18,-8.000,,3.700,153,7,20,,
T,2021-09-21 21:34:50,40.72721043,-73.99505210,20,-8.000,,4.910,155,8,20,,
T,2021-09-21 21:34:51,40.72716180,-73.99501326,19,-8.000,,5.050,153,5,20,,
T,2021-09-21 21:34:52,40.72713445,-73.99493755,19,-8.000,,4.960,141,6,20,,
T,2021-09-21 21:34:53,40.72709989,-73.99488614,18,-9.000,,4.910,135,6,20,,
T,2021-09-21 21:34:54,40.72706244,-73.99484995,17,-9.000,,4.530,131,6,20,,
T,2021-09-21 21:34:55,40.72705182,-73.99479072,15,-10.000,,3.350,125,5,20,,
T,2021-09-21 21:34:56,40.72702319,-73.99478360,14,-10.000,,2.690,127,6,20,,
T,2021-09-21 21:34:57,40.72700007,-73.99477328,14,-12.000,,2.430,130,5,20,,
T,2021-09-21 21:34:58,40.72698338,-73.99475708,12,-13.000,,2.300,130,6,20,,
T,2021-09-21 21:34:59,40.72697618,-73.99474983,12,-13.000,,1.700,123,5,20,,
T,2021-09-21 21:35:00,40.72695406,-73.99474654,11,-13.000,,2.160,132,5,20,,
T,2021-09-21 21:35:01,40.72693290,-73.99472886,11,-14.000,,2.800,124,7,20,,
T,2021-09-21 21:35:02,40.72689054,-73.99475000,11,-19.000,,3.640,133,7,20,,
T,2021-09-21 21:35:03,40.72686627,-73.99470758,11,-18.000,,3.630,128,7,20,,
T,2021-09-21 21:35:04,40.72685618,-73.99466517,11,-17.000,,3.130,122,8,20,,
T,2021-09-21 21:35:05,40.72683662,-73.99468976,11,-20.000,,1.650,140,7,20,,
T,2021-09-21 21:35:06,40.72684916,-73.99465002,12,-18.000,,1.470,110,7,20,,
T,2021-09-21 21:35:07,40.72683107,-73.99464893,12,-19.000,,1.120,113,8,20,,
T,2021-09-21 21:35:10,40.72683520,-73.99460745,11,-16.000,,0.730,112,8,20,,
T,2021-09-21 21:35:12,40.72682504,-73.99459378,10,-14.000,,0.980,135,9,20,,
T,2021-09-21 21:35:13,40.72681858,-73.99458430,10,-14.000,,1.470,141,9,20,,
T,2021-09-21 21:35:14,40.72680692,-73.99457762,11,-15.000,,1.440,142,9,19,,
T,2021-09-21 21:35:15,40.72679299,-73.99456890,11,-15.000,,1.430,145,8,19,,
T,2021-09-21 21:35:16,40.72677787,-73.99456779,12,-16.000,,1.280,149,8,19,,
T,2021-09-21 21:35:17,40.72676254,-73.99455047,13,-15.000,,1.470,148,8,20,,
T,2021-09-21 21:35:18,40.72674484,-73.99455377,14,-16.000,,1.840,152,8,20,,
T,2021-09-21 21:35:19,40.72673954,-73.99450621,13,-17.000,,2.090,126,8,20,,
T,2021-09-21 21:35:20,40.72672795,-73.99448361,13,-17.000,,1.730,119,8,20,,
T,2021-09-21 21:35:21,40.72670928,-73.99449297,13,-17.000,,0.850,119,8,19,,
T,2021-09-21 21:35:22,40.72668333,-73.99452048,13,-17.000,,0.410,174,8,19,,
T,2021-09-21 21:35:23,40.72666330,-73.99452496,13,-18.000,,0.590,167,7,20,,
T,2021-09-21 21:35:24,40.72664810,-73.99452487,14,-18.000,,0.810,161,7,20,,
T,2021-09-21 21:35:25,40.72666275,-73.99448309,13,-18.000,,0.700,110,6,20,,
T,2021-09-21 21:35:26,40.72666763,-73.99446519,13,-17.000,,0.510,92,6,20,,
T,2021-09-21 21:35:27,40.72665789,-73.99446547,12,-18.000,,0.460,124,8,20,,
T,2021-09-21 21:35:28,40.72665925,-73.99445279,11,-18.000,,0.520,127,7,20,,
T,2021-09-21 21:35:29,40.72665833,-73.99443775,10,-17.000,,0.410,120,7,20,,
T,2021-09-21 21:35:30,40.72666244,-73.99442691,10,-17.000,,0.000,,6,20,,
T,2021-09-21 21:35:33,40.72665216,-73.99443423,10,-18.000,,0.000,,7,20,,
T,2021-09-21 21:35:34,40.72665784,-73.99442331,10,-19.000,,0.000,,7,20,,
T,2021-09-21 21:35:35,40.72666639,-73.99441333,10,-19.000,,0.000,,7,20,,
T,2021-09-21 21:35:37,40.72667887,-73.99439127,10,-20.000,,0.000,,7,20,,
T,2021-09-21 21:35:39,40.72667378,-73.99440243,11,-21.000,,0.000,,6,20,,
T,2021-09-21 21:35:41,40.72667429,-73.99440154,11,-21.000,,0.000,,6,20,,
T,2021-09-21 21:35:42,40.72669980,-73.99434796,11,-22.000,,0.690,79,5,20,,
T,2021-09-21 21:35:43,40.72670584,-73.99432042,11,-25.000,,1.190,108,5,20,,
T,2021-09-21 21:35:44,40.72672154,-73.99428823,11,-28.000,,1.340,106,8,20,,
T,2021-09-21 21:35:45,40.72672139,-73.99425800,10,-26.000,,1.840,105,7,19,,
T,2021-09-21 21:35:46,40.72671360,-73.99424105,10,-27.000,,1.920,105,8,20,,
T,2021-09-21 21:35:47,40.72672619,-73.99419987,11,-26.000,,2.130,78,8,20,,
T,2021-09-21 21:35:48,40.72674808,-73.99416606,11,-27.000,,2.420,54,8,19,,
T,2021-09-21 21:35:49,40.72676225,-73.99414398,11,-27.000,,2.380,45,8,19,,
T,2021-09-21 21:35:50,40.72677527,-73.99412874,12,-27.000,,2.380,42,8,19,,
T,2021-09-21 21:35:51,40.72681180,-73.99410016,14,-25.000,,2.930,31,8,19,,
T,2021-09-21 21:35:52,40.72682811,-73.99408602,14,-24.000,,2.930,29,7,19,,
T,2021-09-21 21:35:53,40.72687297,-73.99403996,14,-25.000,,3.460,25,7,19,,
T,2021-09-21 21:35:54,40.72694091,-73.99398035,14,-28.000,,4.080,26,7,19,,
T,2021-09-21 21:35:55,40.72699458,-73.99392004,13,-28.000,,4.360,34,8,19,,
T,2021-09-21 21:35:56,40.72702552,-73.99389308,13,-28.000,,4.050,28,7,19,,
T,2021-09-21 21:35:57,40.72708137,-73.99382915,14,-29.000,,4.280,26,7,19,,
T,2021-09-21 21:35:58,40.72710385,-73.99380073,14,-28.000,,3.620,32,8,19,,
T,2021-09-21 21:35:59,40.72712761,-73.99377815,14,-27.000,,3.420,32,8,19,,
T,2021-09-21 21:36:00,40.72714716,-73.99376784,14,-27.000,,3.010,28,8,20,,
T,2021-09-21 21:36:02,40.72715689,-73.99371610,14,-26.000,,2.330,67,8,20,,
T,2021-09-21 21:36:03,40.72716710,-73.99371305,14,-26.000,,1.530,40,7,20,,
T,2021-09-21 21:36:05,40.72717461,-73.99368108,13,-26.000,,1.060,47,7,20,,
T,2021-09-21 21:36:06,40.72717517,-73.99368481,13,-26.000,,0.660,44,7,20,,
T,2021-09-21 21:36:07,40.72717007,-73.99368755,14,-26.000,,0.000,,6,20,,
T,2021-09-21 21:36:08,40.72716252,-73.99368281,14,-26.000,,0.000,,6,20,,
T,2021-09-21 21:36:09,40.72716932,-73.99367338,14,-24.000,,0.600,37,8,20,,
T,2021-09-21 21:36:10,40.72719289,-73.99363916,14,-23.000,,0.990,48,8,20,,
T,2021-09-21 21:36:11,40.72720660,-73.99361624,13,-23.000,,1.100,40,8,20,,
T,2021-09-21 21:36:12,40.72721580,-73.99360851,13,-21.000,,1.010,43,10,20,,
T,2021-09-21 21:36:13,40.72721854,-73.99358918,12,-21.000,,1.590,76,9,20,,
T,2021-09-21 21:36:14,40.72725358,-73.99354831,12,-18.000,,1.940,45,8,20,,
T,2021-09-21 21:36:16,40.72725811,-73.99356776,11,-18.000,,0.450,43,9,20,,
T,2021-09-21 21:36:17,40.72726657,-73.99356496,11,-18.000,,0.000,,9,20,,
T,2021-09-21 21:36:19,40.72727624,-73.99356454,11,-17.000,,0.000,,10,20,,
T,2021-09-21 21:36:23,40.72728240,-73.99357013,11,-17.000,,0.000,,10,20,,
T,2021-09-21 21:36:24,40.72728058,-73.99356151,12,-16.000,,0.390,127,9,19,,
T,2021-09-21 21:36:25,40.72728516,-73.99355628,12,-15.000,,0.000,,9,19,,
T,2021-09-21 21:36:28,40.72727560,-73.99356732,11,-15.000,,0.000,,10,20,,
T,2021-09-21 21:36:30,40.72728369,-73.99357523,11,-14.000,,0.000,,8,20,,
T,2021-09-21 21:36:37,40.72729182,-73.99357635,13,-12.000,,0.000,,9,20,,
T,2021-09-21 21:36:38,40.72729604,-73.99357973,12,-13.000,,0.200,125,9,20,,
T,2021-09-21 21:36:39,40.72729161,-73.99359389,12,-12.000,,0.000,,7,20,,
T,2021-09-21 21:36:40,40.72729173,-73.99360761,12,-13.000,,0.000,,7,20,,
T,2021-09-21 21:36:44,40.72730448,-73.99361909,13,-13.000,,0.000,,7,20,,
T,2021-09-21 21:36:45,40.72731197,-73.99362605,14,-13.000,,0.000,,7,20,,
T,2021-09-21 21:36:50,40.72731829,-73.99363563,19,-12.000,,0.000,,6,20,,
T,2021-09-21 21:37:15,40.72750916,-73.99417571,18,-19.000,,0.000,,7,20,,
T,2021-09-21 21:37:16,40.72749235,-73.99422022,15,-23.000,,0.000,,7,20,,
T,2021-09-21 21:37:17,40.72747284,-73.99425591,15,-25.000,,0.000,,7,20,,
T,2021-09-21 21:37:18,40.72746556,-73.99427640,14,-26.000,,0.000,,7,21,,
T,2021-09-21 21:37:19,40.72745936,-73.99428543,16,-26.000,,0.000,,6,21,,
T,2021-09-21 21:37:21,40.72745292,-73.99429870,17,-26.000,,0.000,,6,20,,
T,2021-09-21 21:37:22,40.72744129,-73.99428447,17,-23.000,,0.000,,6,20,,
T,2021-09-21 21:37:31,40.72740022,-73.99438566,10,-36.000,,0.000,,5,21,,
T,2021-09-21 21:37:32,40.72738760,-73.99440799,8,-37.000,,0.000,,6,20,,
T,2021-09-21 21:37:33,40.72739433,-73.99439817,7,-39.000,,0.000,,6,20,,
T,2021-09-21 21:37:36,40.72740112,-73.99438482,5,-40.000,,0.000,,8,20,,
T,2021-09-21 21:37:45,40.72739899,-73.99437982,8,-40.000,,0.000,,9,20,,
T,2021-09-21 21:37:46,40.72740249,-73.99436984,8,-40.000,,0.550,76,9,20,,
T,2021-09-21 21:37:47,40.72741285,-73.99432470,12,-43.000,,0.000,,9,20,,
T,2021-09-21 21:37:48,40.72738712,-73.99425478,14,-44.000,,3.510,105,9,21,,
T,2021-09-21 21:37:49,40.72737727,-73.99421977,12,-43.000,,3.210,110,8,21,,
T,2021-09-21 21:37:50,40.72735798,-73.99416533,9,-43.000,,2.670,116,9,21,,
T,2021-09-21 21:37:51,40.72732029,-73.99410260,7,-43.000,,1.830,134,9,21,,
T,2021-09-21 21:37:52,40.72729553,-73.99408775,7,-42.000,,1.780,144,9,21,,
T,2021-09-21 21:37:53,40.72729486,-73.99406147,5,-42.000,,0.900,192,9,21,,
T,2021-09-21 21:37:54,40.72728146,-73.99408099,5,-41.000,,0.500,210,11,21,,
T,2021-09-21 21:37:55,40.72727174,-73.99408243,4,-41.000,,0.670,180,10,20,,
T,2021-09-21 21:37:57,40.72726263,-73.99409306,3,-40.000,,0.400,205,10,20,,
T,2021-09-21 21:38:00,40.72727856,-73.99408124,6,-44.000,,0.260,102,8,20,,
T,2021-09-21 21:38:01,40.72730073,-73.99407785,5,-48.000,,0.350,205,11,21,,
T,2021-09-21 21:38:02,40.72730109,-73.99409062,6,-49.000,,0.380,212,10,21,,
T,2021-09-21 21:38:03,40.72730593,-73.99410768,6,-49.000,,0.880,302,11,20,,
T,2021-09-21 21:38:04,40.72729901,-73.99411938,6,-50.000,,0.570,269,10,20,,
T,2021-09-21 21:38:06,40.72728918,-73.99413549,6,-50.000,,0.440,239,11,20,,
T,2021-09-21 21:38:07,40.72727510,-73.99414035,7,-50.000,,0.680,205,11,20,,
T,2021-09-21 21:38:08,40.72726416,-73.99414200,6,-50.000,,0.660,255,11,21,,
T,2021-09-21 21:38:11,40.72725037,-73.99415323,6,-48.000,,0.670,203,11,21,,
T,2021-09-21 21:38:13,40.72723347,-73.99414921,7,-43.000,,0.870,192,11,20,,
T,2021-09-21 21:38:17,40.72722131,-73.99415621,9,-36.000,,0.650,217,11,20,,
T,2021-09-21 21:38:18,40.72720989,-73.99415734,9,-33.000,,0.490,213,10,21,,
T,2021-09-21 21:38:20,40.72719410,-73.99415472,9,-27.000,,0.500,209,11,21,,
T,2021-09-21 21:38:23,40.72719537,-73.99417370,9,-25.000,,0.570,225,11,21,,
T,2021-09-21 21:38:26,40.72718824,-73.99418245,9,-22.000,,0.620,246,9,21,,
T,2021-09-21 21:38:27,40.72717990,-73.99418254,9,-19.000,,0.590,209,10,21,,
T,2021-09-21 21:38:28,40.72718163,-73.99418355,9,-18.000,,0.000,,8,20,,
T,2021-09-21 21:38:30,40.72718502,-73.99418302,9,-17.000,,0.000,,11,20,,
T,2021-09-21 21:38:31,40.72717622,-73.99419118,9,-16.000,,0.710,210,8,20,,
T,2021-09-21 21:38:32,40.72718286,-73.99419929,9,-17.000,,0.530,234,8,20,,
T,2021-09-21 21:38:34,40.72718103,-73.99421169,9,-16.000,,0.530,233,9,21,,
T,2021-09-21 21:38:36,40.72716445,-73.99422235,9,-15.000,,0.830,204,9,21,,
T,2021-09-21 21:38:38,40.72714971,-73.99424002,8,-15.000,,0.760,202,9,21,,
T,2021-09-21 21:38:39,40.72713929,-73.99424597,8,-15.000,,0.730,213,9,21,,
T,2021-09-21 21:38:41,40.72713098,-73.99426410,8,-17.000,,0.720,224,10,21,,
T,2021-09-21 21:38:42,40.72712137,-73.99426950,9,-17.000,,0.470,205,9,21,,
T,2021-09-21 21:38:43,40.72711880,-73.99427912,9,-17.000,,0.510,223,10,21,,
T,2021-09-21 21:38:44,40.72711869,-73.99428283,9,-17.000,,0.000,,10,21,,
T,2021-09-21 21:38:46,40.72711546,-73.99429021,9,-16.000,,0.000,,11,21,,
T,2021-09-21 21:38:47,40.72711245,-73.99429764,10,-17.000,,0.460,209,10,20,,
T,2021-09-21 21:38:48,40.72710336,-73.99430702,10,-16.000,,0.860,206,10,20,,
T,2021-09-21 21:38:50,40.72708531,-73.99431767,10,-18.000,,0.940,183,11,20,,
T,2021-09-21 21:38:51,40.72707129,-73.99432504,9,-17.000,,0.850,208,10,21,,
T,2021-09-21 21:38:52,40.72706351,-73.99433293,9,-15.000,,0.600,211,11,20,,
T,2021-09-21 21:38:53,40.72704988,-73.99433950,9,-15.000,,0.780,214,11,20,,
T,2021-09-21 21:38:54,40.72703758,-73.99434611,9,-14.000,,0.790,206,11,20,,
T,2021-09-21 21:38:55,40.72703180,-73.99435522,9,-15.000,,0.730,221,11,21,,
T,2021-09-21 21:38:56,40.72701478,-73.99436572,8,-14.000,,0.930,210,10,21,,
T,2021-09-21 21:38:57,40.72699323,-73.99436792,10,-9.000,,0.850,211,10,21,,
T,2021-09-21 21:38:58,40.72697668,-73.99436067,9,-6.000,,0.600,167,10,21,,
T,2021-09-21 21:38:59,40.72695735,-73.99436051,10,-2.000,,0.730,195,10,21,,
T,2021-09-21 21:39:00,40.72694484,-73.99436377,9,0.000,,1.030,198,9,21,,
T,2021-09-21 21:39:01,40.72692695,-73.99436601,9,1.000,,0.690,192,9,21,,
T,2021-09-21 21:39:02,40.72691257,-73.99437131,9,3.000,,0.860,202,10,21,,
T,2021-09-21 21:39:03,40.72687463,-73.99434605,10,3.000,,1.110,178,10,21,,
T,2021-09-21 21:39:04,40.72685214,-73.99433361,10,2.000,,0.780,214,10,21,,
T,2021-09-21 21:39:05,40.72683099,-73.99431576,10,1.000,,0.530,238,9,20,,
T,2021-09-21 21:39:06,40.72680853,-73.99429932,10,1.000,,0.340,221,11,20,,
T,2021-09-21 21:39:07,40.72678425,-73.99428442,10,0.000,,0.750,191,11,20,,
T,2021-09-21 21:39:08,40.72678683,-73.99426975,9,-2.000,,0.640,121,11,20,,
T,2021-09-21 21:39:09,40.72677121,-73.99425392,9,-1.000,,0.300,52,11,20,,
T,2021-09-21 21:39:11,40.72675480,-73.99422423,10,-2.000,,0.710,107,11,20,,
T,2021-09-21 21:39:12,40.72673918,-73.99420949,10,-3.000,,0.670,141,11,20,,
T,2021-09-21 21:39:13,40.72672420,-73.99419337,10,-2.000,,0.800,150,11,20,,
T,2021-09-21 21:39:14,40.72671534,-73.99417025,10,-2.000,,0.930,127,11,20,,
T,2021-09-21 21:39:15,40.72670758,-73.99414695,10,-3.000,,0.890,112,10,20,,
T,2021-09-21 21:39:16,40.72669462,-73.99412927,10,-3.000,,0.960,141,10,20,,
T,2021-09-21 21:39:17,40.72668305,-73.99411092,10,-3.000,,0.870,137,11,20,,
T,2021-09-21 21:39:18,40.72667405,-73.99409036,10,-3.000,,0.900,124,9,21,,
T,2021-09-21 21:39:19,40.72666479,-73.99407174,10,-3.000,,0.880,130,10,20,,
T,2021-09-21 21:39:20,40.72665285,-73.99405453,9,-3.000,,0.920,139,10,20,,
T,2021-09-21 21:39:21,40.72664297,-73.99403786,9,-3.000,,0.830,128,9,21,,
T,2021-09-21 21:39:22,40.72663734,-73.99402132,9,-3.000,,0.610,114,8,20,,
T,2021-09-21 21:39:23,40.72663002,-73.99401019,9,-3.000,,0.460,143,8,20,,
T,2021-09-21 21:39:24,40.72661907,-73.99399818,9,-4.000,,0.570,138,8,21,,
T,2021-09-21 21:39:25,40.72661210,-73.99398319,9,-4.000,,0.730,84,9,21,,
T,2021-09-21 21:39:26,40.72660511,-73.99397105,9,-4.000,,0.550,102,10,20,,
T,2021-09-21 21:39:27,40.72659759,-73.99396120,10,-4.000,,0.650,116,8,21,,
T,2021-09-21 21:39:28,40.72658471,-73.99394854,11,-4.000,,0.900,126,9,21,,
T,2021-09-21 21:39:29,40.72657239,-73.99393984,12,-4.000,,0.660,131,9,21,,
T,2021-09-21 21:39:30,40.72655669,-73.99391962,12,-4.000,,1.240,130,8,21,,
T,2021-09-21 21:39:31,40.72653709,-73.99390823,13,-4.000,,1.350,144,8,21,,
T,2021-09-21 21:39:32,40.72652138,-73.99389241,14,-4.000,,1.430,146,10,21,,
T,2021-09-21 21:39:33,40.72650985,-73.99388401,16,-5.000,,1.050,150,10,21,,
T,2021-09-21 21:39:34,40.72648746,-73.99387164,15,-5.000,,1.300,157,11,21,,
T,2021-09-21 21:39:35,40.72647592,-73.99385820,14,-5.000,,1.060,142,11,20,,
T,2021-09-21 21:39:36,40.72645664,-73.99384652,13,-6.000,,0.830,137,11,20,,
T,2021-09-21 21:39:37,40.72644563,-73.99383828,13,-6.000,,1.180,158,10,19,,
T,2021-09-21 21:39:38,40.72643411,-73.99383659,12,-7.000,,0.950,137,10,20,,
T,2021-09-21 21:39:39,40.72641867,-73.99382094,13,-7.000,,1.100,124,11,19,,
T,2021-09-21 21:39:40,40.72640425,-73.99380713,13,-7.000,,1.000,123,11,19,,
T,2021-09-21 21:39:41,40.72639302,-73.99380016,12,-7.000,,0.720,123,10,19,,
T,2021-09-21 21:39:42,40.72639903,-73.99379064,12,-8.000,,0.940,108,10,19,,
T,2021-09-21 21:39:43,40.72638753,-73.99378316,12,-8.000,,0.940,129,10,20,,
T,2021-09-21 21:39:44,40.72637250,-73.99377053,12,-9.000,,0.840,135,10,20,,
T,2021-09-21 21:39:45,40.72635927,-73.99375934,11,-9.000,,0.750,122,9,20,,
T,2021-09-21 21:39:46,40.72634795,-73.99374620,10,-9.000,,0.760,116,10,19,,
T,2021-09-21 21:39:47,40.72633537,-73.99373019,10,-9.000,,1.000,126,10,19,,
T,2021-09-21 21:39:48,40.72631196,-73.99372114,11,-9.000,,1.250,136,9,20,,
T,2021-09-21 21:39:49,40.72630579,-73.99370805,10,-9.000,,0.690,101,9,20,,
T,2021-09-21 21:39:50,40.72628402,-73.99371325,11,-10.000,,1.550,183,10,20,,
T,2021-09-21 21:39:51,40.72626088,-73.99370858,12,-11.000,,1.390,168,10,19,,
T,2021-09-21 21:39:52,40.72624697,-73.99371520,11,-13.000,,1.010,173,10,19,,
T,2021-09-21 21:39:53,40.72622623,-73.99371399,10,-13.000,,1.810,181,11,19,,
T,2021-09-21 21:39:54,40.72621043,-73.99370368,10,-12.000,,1.380,161,8,19,,
T,2021-09-21 21:39:55,40.72619173,-73.99369545,10,-13.000,,1.240,156,8,19,,
T,2021-09-21 21:39:56,40.72618109,-73.99367295,10,-11.000,,1.190,146,11,19,,
T,2021-09-21 21:39:57,40.72617322,-73.99365765,9,-11.000,,1.330,150,11,19,,
T,2021-09-21 21:39:58,40.72616940,-73.99367714,10,-12.000,,1.020,177,11,20,,
T,2021-09-21 21:40:01,40.72615982,-73.99366574,9,-13.000,,0.880,133,11,20,,
T,2021-09-21 21:40:02,40.72615604,-73.99365408,9,-13.000,,0.740,147,10,20,,
T,2021-09-21 21:40:04,40.72616139,-73.99364442,11,-14.000,,0.610,104,10,20,,
T,2021-09-21 21:40:05,40.72615561,-73.99363263,12,-14.000,,0.740,109,10,20,,
T,2021-09-21 21:40:06,40.72614268,-73.99360866,12,-15.000,,0.760,124,9,20,,
T,2021-09-21 21:40:07,40.72611916,-73.99359632,12,-15.000,,1.110,174,11,20,,
T,2021-09-21 21:40:08,40.72610948,-73.99358299,14,-14.000,,1.270,157,7,20,,
T,2021-09-21 21:40:09,40.72610083,-73.99357111,15,-14.000,,1.170,148,7,20,,
T,2021-09-21 21:40:10,40.72609035,-73.99355345,17,-13.000,,1.130,157,8,20,,
T,2021-09-21 21:40:11,40.72607803,-73.99353780,19,-12.000,,1.130,165,8,20,,
T,2021-09-21 21:40:13,40.72611643,-73.99356138,19,-10.000,,0.620,245,10,19,,
T,2021-09-21 21:40:14,40.72610399,-73.99354344,17,-8.000,,0.790,89,9,20,,
T,2021-09-21 21:40:15,40.72610418,-73.99353733,17,-7.000,,0.000,,11,20,,
T,2021-09-21 21:40:17,40.72610574,-73.99352290,16,-5.000,,0.000,,10,20,,
T,2021-09-21 21:40:18,40.72608222,-73.99350396,16,-4.000,,0.840,165,10,20,,
T,2021-09-21 21:40:20,40.72606961,-73.99348673,18,-2.000,,0.650,185,10,20,,
T,2021-09-21 21:40:21,40.72607219,-73.99348090,18,0.000,,0.310,134,10,20,,
T,2021-09-21 21:40:22,40.72608905,-73.99348011,16,0.000,,0.000,,9,20,,
T,2021-09-21 21:40:24,40.72608427,-73.99346961,16,2.000,,0.000,,9,20,,
T,2021-09-21 21:40:25,40.72610579,-73.99346955,17,3.000,,0.720,31,8,19,,
T,2021-09-21 21:40:26,40.72606361,-73.99341794,19,2.000,,1.740,111,8,19,,
T,2021-09-21 21:40:27,40.72605447,-73.99339403,16,3.000,,1.350,132,9,20,,
T,2021-09-21 21:40:28,40.72606906,-73.99339285,14,5.000,,1.030,334,11,20,,
