type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-14 02:17:14,40.70063898,-73.94299372,6,-21.000,,0.410,248,14,19,,
T,2021-10-14 02:17:15,40.70062456,-73.94301610,5,-23.000,,0.840,279,14,19,,
T,2021-10-14 02:17:16,40.70061005,-73.94303613,5,-24.000,,0.740,258,13,19,,
T,2021-10-14 02:17:17,40.70060343,-73.94305055,5,-24.000,,0.820,262,13,19,,
T,2021-10-14 02:17:18,40.70059884,-73.94307408,4,-24.000,,1.150,263,14,19,,
T,2021-10-14 02:17:19,40.70059154,-73.94309338,4,-24.000,,1.340,262,13,20,,
T,2021-10-14 02:17:20,40.70058512,-73.94311021,4,-25.000,,0.980,262,13,20,,
T,2021-10-14 02:17:21,40.70057113,-73.94313327,4,-27.000,,1.280,262,13,19,,
T,2021-10-14 02:17:22,40.70055737,-73.94315219,4,-28.000,,1.270,262,13,20,,
T,2021-10-14 02:17:23,40.70054874,-73.94318151,4,-29.000,,1.350,262,15,20,,
T,2021-10-14 02:17:24,40.70054221,-73.94320209,4,-29.000,,1.030,272,14,20,,
T,2021-10-14 02:17:25,40.70053883,-73.94322087,4,-30.000,,0.910,272,14,20,,
T,2021-10-14 02:17:26,40.70053480,-73.94324592,4,-29.000,,1.000,272,15,20,,
T,2021-10-14 02:17:27,40.70053359,-73.94326380,4,-29.000,,1.050,272,14,20,,
T,2021-10-14 02:17:28,40.70052461,-73.94328358,4,-29.000,,1.300,262,15,20,,
T,2021-10-14 02:17:29,40.70052006,-73.94330458,4,-28.000,,1.320,262,14,20,,
T,2021-10-14 02:17:30,40.70051840,-73.94331881,4,-28.000,,1.030,262,14,20,,
T,2021-10-14 02:17:31,40.70051224,-73.94334122,4,-27.000,,1.150,262,14,20,,
T,2021-10-14 02:17:32,40.70051177,-73.94335897,4,-26.000,,1.140,262,14,20,,
T,2021-10-14 02:17:33,40.70050911,-73.94337792,3,-25.000,,1.200,262,14,20,,
T,2021-10-14 02:17:34,40.70050531,-73.94339659,3,-25.000,,1.400,266,14,20,,
T,2021-10-14 02:17:35,40.70049953,-73.94341839,3,-25.000,,1.360,266,15,20,,
T,2021-10-14 02:17:36,40.70049338,-73.94344210,3,-25.000,,0.910,269,15,20,,
T,2021-10-14 02:17:37,40.70049084,-73.94346325,3,-25.000,,1.280,269,14,20,,
T,2021-10-14 02:17:38,40.70048749,-73.94348230,3,-24.000,,1.280,269,14,20,,
T,2021-10-14 02:17:39,40.70048469,-73.94350305,3,-23.000,,1.100,269,14,20,,
T,2021-10-14 02:17:40,40.70048467,-73.94351127,3,-22.000,,0.000,,14,20,,
T,2021-10-14 02:17:41,40.70047847,-73.94353402,3,-21.000,,0.950,254,14,20,,
T,2021-10-14 02:17:42,40.70047864,-73.94355228,4,-21.000,,1.040,255,15,20,,
T,2021-10-14 02:17:43,40.70047339,-73.94357509,3,-21.000,,1.120,255,15,20,,
T,2021-10-14 02:17:44,40.70047575,-73.94359061,4,-21.000,,0.890,282,14,20,,
T,2021-10-14 02:17:45,40.70047506,-73.94360639,4,-22.000,,1.000,282,14,20,,
T,2021-10-14 02:17:46,40.70047196,-73.94362152,4,-22.000,,1.000,282,15,20,,
T,2021-10-14 02:17:47,40.70046925,-73.94364060,4,-21.000,,1.100,282,15,20,,
T,2021-10-14 02:17:48,40.70046352,-73.94366474,4,-20.000,,0.930,282,15,20,,
T,2021-10-14 02:17:49,40.70046066,-73.94368112,4,-19.000,,0.390,282,15,20,,
T,2021-10-14 02:17:50,40.70045497,-73.94369929,4,-18.000,,0.860,282,14,20,,
T,2021-10-14 02:17:51,40.70045073,-73.94371879,3,-18.000,,0.850,281,15,20,,
T,2021-10-14 02:17:52,40.70044503,-73.94373544,3,-19.000,,0.880,260,14,20,,
T,2021-10-14 02:17:53,40.70044280,-73.94375509,3,-18.000,,1.060,260,14,20,,
T,2021-10-14 02:17:54,40.70044216,-73.94376760,3,-18.000,,1.030,260,15,20,,
T,2021-10-14 02:17:55,40.70043934,-73.94379017,3,-17.000,,1.210,260,15,20,,
T,2021-10-14 02:17:56,40.70043275,-73.94380886,3,-18.000,,0.930,272,16,20,,
T,2021-10-14 02:17:57,40.70043224,-73.94382915,3,-18.000,,1.110,272,16,20,,
T,2021-10-14 02:17:58,40.70042460,-73.94384581,3,-17.000,,1.160,272,16,20,,
T,2021-10-14 02:17:59,40.70041935,-73.94386779,3,-17.000,,1.130,271,15,20,,
T,2021-10-14 02:18:00,40.70041975,-73.94388738,3,-17.000,,1.020,271,15,20,,
T,2021-10-14 02:18:02,40.70042037,-73.94391259,3,-16.000,,1.050,274,15,20,,
T,2021-10-14 02:18:03,40.70041836,-73.94393083,3,-16.000,,1.030,273,15,20,,
T,2021-10-14 02:18:04,40.70041961,-73.94395026,3,-16.000,,0.960,263,15,20,,
T,2021-10-14 02:18:05,40.70041892,-73.94396541,3,-15.000,,0.760,263,15,20,,
T,2021-10-14 02:18:06,40.70041962,-73.94398382,3,-15.000,,1.070,263,16,20,,
T,2021-10-14 02:18:07,40.70042004,-73.94400201,4,-15.000,,1.180,263,15,20,,
T,2021-10-14 02:18:08,40.70042353,-73.94401650,3,-15.000,,1.130,267,14,20,,
T,2021-10-14 02:18:09,40.70042183,-73.94403725,3,-15.000,,1.200,267,15,20,,
T,2021-10-14 02:18:10,40.70041925,-73.94406126,3,-15.000,,1.380,260,15,20,,
T,2021-10-14 02:18:11,40.70041813,-73.94408263,3,-14.000,,1.280,260,15,20,,
T,2021-10-14 02:18:12,40.70041524,-73.94410684,3,-14.000,,1.300,260,16,20,,
T,2021-10-14 02:18:13,40.70041192,-73.94412459,3,-14.000,,1.060,260,15,20,,
T,2021-10-14 02:18:14,40.70041081,-73.94413936,3,-14.000,,1.010,267,16,20,,
T,2021-10-14 02:18:15,40.70041044,-73.94415376,3,-14.000,,1.110,267,15,20,,
T,2021-10-14 02:18:16,40.70040520,-73.94417175,3,-14.000,,1.200,267,15,20,,
T,2021-10-14 02:18:17,40.70040371,-73.94418984,3,-14.000,,1.220,267,16,20,,
T,2021-10-14 02:18:19,40.70040379,-73.94421344,3,-14.000,,1.150,267,15,20,,
T,2021-10-14 02:18:20,40.70039586,-73.94423605,3,-15.000,,1.280,267,15,20,,
T,2021-10-14 02:18:22,40.70038810,-73.94425905,3,-17.000,,0.630,267,16,20,,
T,2021-10-14 02:18:23,40.70038148,-73.94427507,3,-17.000,,1.030,267,16,20,,
T,2021-10-14 02:18:24,40.70037379,-73.94428892,3,-18.000,,0.860,267,15,20,,
T,2021-10-14 02:18:26,40.70037294,-73.94430685,3,-20.000,,1.030,280,15,20,,
T,2021-10-14 02:18:28,40.70037648,-73.94433502,3,-20.000,,1.190,280,15,20,,
T,2021-10-14 02:18:29,40.70037390,-73.94435682,3,-21.000,,1.290,280,15,20,,
T,2021-10-14 02:18:30,40.70037271,-73.94437476,3,-21.000,,1.340,280,15,20,,
T,2021-10-14 02:18:31,40.70036334,-73.94438739,3,-22.000,,1.200,257,15,20,,
T,2021-10-14 02:18:32,40.70035897,-73.94439986,3,-22.000,,1.130,257,15,20,,
T,2021-10-14 02:18:33,40.70035187,-73.94442169,3,-22.000,,1.240,255,15,20,,
T,2021-10-14 02:18:35,40.70034579,-73.94443528,3,-23.000,,0.310,255,15,20,,
T,2021-10-14 02:18:36,40.70034288,-73.94444809,3,-24.000,,0.450,255,16,20,,
T,2021-10-14 02:18:38,40.70032488,-73.94446664,3,-27.000,,0.760,254,16,20,,
T,2021-10-14 02:18:39,40.70031429,-73.94447631,3,-27.000,,0.770,254,15,20,,
T,2021-10-14 02:18:40,40.70030317,-73.94448283,3,-26.000,,1.030,194,15,20,,
T,2021-10-14 02:18:41,40.70029021,-73.94447940,3,-26.000,,1.100,193,15,20,,
T,2021-10-14 02:18:42,40.70028152,-73.94447088,3,-27.000,,1.160,193,15,20,,
T,2021-10-14 02:18:43,40.70026898,-73.94446856,3,-26.000,,1.160,178,16,20,,
T,2021-10-14 02:18:44,40.70025541,-73.94446377,3,-27.000,,1.120,178,15,20,,
T,2021-10-14 02:18:46,40.70023576,-73.94446607,3,-27.000,,1.100,178,15,20,,
T,2021-10-14 02:18:47,40.70022507,-73.94446588,3,-27.000,,1.270,178,15,20,,
T,2021-10-14 02:18:48,40.70021457,-73.94446694,3,-27.000,,1.110,184,15,20,,
T,2021-10-14 02:18:49,40.70020483,-73.94446281,3,-28.000,,1.200,183,14,20,,
T,2021-10-14 02:18:50,40.70019224,-73.94446104,3,-27.000,,1.220,178,14,20,,
T,2021-10-14 02:18:51,40.70018199,-73.94445993,3,-27.000,,1.250,178,14,20,,
T,2021-10-14 02:18:52,40.70017034,-73.94445252,3,-27.000,,1.170,173,15,20,,
T,2021-10-14 02:18:53,40.70015925,-73.94445376,3,-27.000,,1.040,173,15,20,,
T,2021-10-14 02:18:54,40.70014762,-73.94445552,3,-28.000,,1.070,173,15,20,,
T,2021-10-14 02:18:56,40.70012823,-73.94445143,3,-29.000,,0.950,173,15,20,,
T,2021-10-14 02:18:57,40.70011253,-73.94444322,3,-29.000,,1.230,173,14,20,,
T,2021-10-14 02:18:59,40.70009902,-73.94443842,3,-29.000,,0.900,173,15,20,,
T,2021-10-14 02:19:00,40.70008951,-73.94443058,3,-29.000,,1.020,173,15,20,,
T,2021-10-14 02:19:01,40.70007771,-73.94442660,3,-28.000,,0.860,173,14,20,,
T,2021-10-14 02:19:02,40.70006862,-73.94442738,3,-28.000,,0.950,173,14,20,,
T,2021-10-14 02:19:04,40.70005043,-73.94442598,3,-28.000,,0.530,173,15,20,,
T,2021-10-14 02:19:05,40.70003982,-73.94442443,3,-28.000,,0.770,172,15,20,,
T,2021-10-14 02:19:06,40.70002341,-73.94442241,3,-28.000,,1.110,172,15,20,,
T,2021-10-14 02:19:07,40.70001440,-73.94442057,3,-28.000,,1.010,172,15,20,,
T,2021-10-14 02:19:09,40.69999861,-73.94441758,3,-27.000,,0.860,172,15,20,,
T,2021-10-14 02:19:11,40.69997658,-73.94442109,3,-27.000,,0.930,172,15,20,,
T,2021-10-14 02:19:12,40.69996401,-73.94441742,3,-27.000,,1.310,172,15,20,,
T,2021-10-14 02:19:13,40.69995340,-73.94441510,3,-26.000,,0.950,172,15,20,,
T,2021-10-14 02:19:14,40.69994394,-73.94441216,3,-26.000,,0.830,172,15,20,,
T,2021-10-14 02:19:16,40.69992450,-73.94441265,3,-26.000,,0.810,172,14,20,,
T,2021-10-14 02:19:17,40.69991083,-73.94440960,3,-26.000,,1.230,157,15,20,,
T,2021-10-14 02:19:19,40.69989462,-73.94441441,3,-26.000,,0.650,158,15,20,,
T,2021-10-14 02:19:21,40.69987497,-73.94440591,4,-25.000,,0.980,147,15,20,,
T,2021-10-14 02:19:22,40.69986431,-73.94439523,4,-25.000,,1.230,165,15,20,,
T,2021-10-14 02:19:24,40.69984408,-73.94437898,4,-24.000,,0.730,165,15,20,,
T,2021-10-14 02:19:25,40.69983194,-73.94437154,3,-25.000,,0.430,164,15,20,,
T,2021-10-14 02:19:26,40.69982170,-73.94436896,3,-26.000,,0.930,167,15,20,,
T,2021-10-14 02:19:27,40.69980638,-73.94436309,3,-25.000,,1.160,167,15,20,,
T,2021-10-14 02:19:28,40.69978978,-73.94435576,3,-25.000,,1.140,167,15,20,,
T,2021-10-14 02:19:30,40.69977509,-73.94435602,3,-26.000,,0.860,168,15,20,,
T,2021-10-14 02:19:31,40.69976270,-73.94435686,3,-27.000,,1.280,168,15,20,,
T,2021-10-14 02:19:32,40.69974840,-73.94436358,3,-27.000,,1.070,168,15,20,,
T,2021-10-14 02:19:33,40.69973000,-73.94435921,3,-27.000,,1.220,176,15,20,,
T,2021-10-14 02:19:34,40.69971845,-73.94435390,3,-27.000,,1.100,176,15,20,,
T,2021-10-14 02:19:36,40.69970022,-73.94435058,3,-27.000,,1.100,165,15,20,,
T,2021-10-14 02:19:37,40.69968530,-73.94434651,3,-27.000,,1.050,165,15,20,,
T,2021-10-14 02:19:39,40.69967165,-73.94434359,3,-28.000,,0.650,165,15,20,,
T,2021-10-14 02:19:41,40.69965654,-73.94434989,3,-28.000,,0.850,165,15,20,,
T,2021-10-14 02:19:42,40.69964817,-73.94435510,3,-29.000,,1.000,197,15,20,,
T,2021-10-14 02:19:43,40.69963680,-73.94435495,3,-29.000,,1.130,197,14,20,,
T,2021-10-14 02:19:44,40.69961806,-73.94434476,3,-28.000,,1.440,197,15,20,,
T,2021-10-14 02:19:45,40.69960969,-73.94433986,3,-28.000,,0.860,197,14,19,,
T,2021-10-14 02:19:46,40.69959811,-73.94433993,3,-27.000,,0.930,197,14,20,,
T,2021-10-14 02:19:47,40.69958950,-73.94433090,3,-27.000,,1.060,197,14,20,,
T,2021-10-14 02:19:49,40.69957183,-73.94432469,3,-28.000,,1.390,197,15,20,,
T,2021-10-14 02:19:51,40.69956220,-73.94432271,3,-28.000,,0.890,197,12,20,,
T,2021-10-14 02:19:52,40.69955252,-73.94431152,3,-27.000,,1.380,139,11,20,,
T,2021-10-14 02:19:53,40.69953918,-73.94430546,3,-27.000,,1.310,140,11,20,,
T,2021-10-14 02:19:54,40.69952836,-73.94429286,3,-27.000,,1.340,139,9,20,,
T,2021-10-14 02:19:55,40.69951855,-73.94427524,4,-27.000,,1.450,139,9,20,,
T,2021-10-14 02:19:56,40.69950560,-73.94426485,4,-27.000,,1.510,139,9,20,,
T,2021-10-14 02:19:57,40.69949412,-73.94426472,5,-28.000,,1.530,160,12,20,,
T,2021-10-14 02:19:58,40.69948194,-73.94425850,6,-28.000,,1.370,139,9,20,,
T,2021-10-14 02:19:59,40.69946685,-73.94425550,6,-27.000,,1.350,159,10,20,,
T,2021-10-14 02:20:00,40.69945867,-73.94424989,6,-27.000,,1.110,159,9,20,,
T,2021-10-14 02:20:01,40.69945042,-73.94426492,7,-27.000,,0.770,139,9,20,,
T,2021-10-14 02:20:02,40.69943906,-73.94426594,6,-26.000,,1.230,176,9,20,,
T,2021-10-14 02:20:03,40.69942718,-73.94425005,6,-25.000,,1.730,137,8,20,,
T,2021-10-14 02:20:04,40.69941866,-73.94425726,6,-24.000,,0.990,161,8,20,,
T,2021-10-14 02:20:05,40.69941123,-73.94426739,5,-23.000,,0.570,139,11,20,,
T,2021-10-14 02:20:06,40.69939474,-73.94426360,5,-23.000,,0.750,169,11,20,,
T,2021-10-14 02:20:07,40.69938392,-73.94426967,5,-23.000,,0.690,167,11,20,,
T,2021-10-14 02:20:08,40.69937201,-73.94427142,5,-23.000,,0.880,164,10,20,,
T,2021-10-14 02:20:09,40.69936421,-73.94428687,5,-22.000,,0.670,169,11,20,,
T,2021-10-14 02:20:10,40.69935336,-73.94428450,5,-22.000,,0.850,162,11,20,,
T,2021-10-14 02:20:11,40.69933291,-73.94427004,4,-22.000,,1.140,166,14,20,,
T,2021-10-14 02:20:12,40.69932420,-73.94428054,5,-23.000,,0.960,174,14,20,,
T,2021-10-14 02:20:13,40.69931962,-73.94429622,4,-22.000,,0.890,197,13,20,,
T,2021-10-14 02:20:14,40.69931187,-73.94428718,4,-23.000,,0.630,181,13,20,,
T,2021-10-14 02:20:15,40.69930209,-73.94428536,4,-22.000,,0.990,163,14,21,,
T,2021-10-14 02:20:16,40.69928781,-73.94427592,4,-22.000,,0.720,164,13,21,,
T,2021-10-14 02:20:17,40.69927807,-73.94427024,4,-22.000,,0.470,164,14,21,,
T,2021-10-14 02:20:18,40.69925926,-73.94426624,4,-22.000,,1.290,163,15,21,,
T,2021-10-14 02:20:19,40.69924762,-73.94427347,4,-23.000,,1.170,164,13,21,,
T,2021-10-14 02:20:20,40.69923403,-73.94427124,4,-24.000,,1.110,164,13,21,,
T,2021-10-14 02:20:21,40.69921650,-73.94425287,4,-23.000,,0.940,163,14,21,,
T,2021-10-14 02:20:22,40.69921186,-73.94426626,4,-24.000,,0.710,177,14,21,,
T,2021-10-14 02:20:23,40.69920222,-73.94427004,4,-24.000,,1.010,177,12,21,,
T,2021-10-14 02:20:24,40.69918396,-73.94425997,4,-24.000,,1.360,177,14,21,,
T,2021-10-14 02:20:25,40.69917523,-73.94426552,4,-25.000,,1.150,177,13,21,,
T,2021-10-14 02:20:26,40.69915449,-73.94424537,3,-24.000,,1.010,176,14,21,,
T,2021-10-14 02:20:27,40.69914571,-73.94424866,3,-24.000,,0.990,176,14,21,,
T,2021-10-14 02:20:28,40.69913488,-73.94424430,3,-23.000,,0.950,176,16,21,,
T,2021-10-14 02:20:29,40.69910988,-73.94423322,3,-24.000,,1.180,176,15,21,,
T,2021-10-14 02:20:30,40.69909469,-73.94422492,3,-24.000,,1.050,154,15,21,,
T,2021-10-14 02:20:31,40.69908526,-73.94422214,3,-23.000,,0.860,155,14,21,,
T,2021-10-14 02:20:32,40.69907341,-73.94421822,3,-22.000,,0.940,155,14,21,,
T,2021-10-14 02:20:34,40.69905865,-73.94422375,3,-22.000,,0.670,155,14,21,,
T,2021-10-14 02:20:35,40.69904580,-73.94422511,3,-23.000,,0.650,155,14,21,,
T,2021-10-14 02:20:37,40.69902631,-73.94422705,3,-24.000,,0.630,177,14,21,,
T,2021-10-14 02:20:38,40.69901612,-73.94422832,3,-23.000,,0.590,178,14,21,,
T,2021-10-14 02:20:40,40.69899197,-73.94421601,3,-23.000,,1.050,177,14,21,,
T,2021-10-14 02:20:42,40.69897863,-73.94421025,3,-23.000,,0.940,178,14,21,,
T,2021-10-14 02:20:43,40.69896820,-73.94420725,3,-23.000,,0.850,177,14,21,,
T,2021-10-14 02:20:44,40.69895285,-73.94420762,3,-23.000,,0.800,178,14,21,,
T,2021-10-14 02:20:45,40.69894258,-73.94420386,3,-23.000,,0.860,178,14,21,,
T,2021-10-14 02:20:46,40.69892919,-73.94420018,3,-23.000,,0.900,164,15,21,,
T,2021-10-14 02:20:47,40.69892006,-73.94419542,3,-23.000,,1.170,164,14,21,,
T,2021-10-14 02:20:49,40.69890893,-73.94418635,3,-22.000,,0.770,164,12,21,,
T,2021-10-14 02:20:51,40.69888811,-73.94417418,3,-22.000,,1.170,164,13,21,,
T,2021-10-14 02:20:52,40.69886825,-73.94416826,4,-23.000,,1.410,164,14,21,,
T,2021-10-14 02:20:53,40.69885509,-73.94415514,3,-23.000,,1.550,155,13,21,,
T,2021-10-14 02:20:54,40.69884353,-73.94413756,4,-23.000,,1.470,140,13,21,,
T,2021-10-14 02:20:55,40.69882742,-73.94413435,4,-24.000,,1.300,145,13,21,,
T,2021-10-14 02:20:56,40.69881721,-73.94412467,5,-23.000,,1.200,164,14,21,,
T,2021-10-14 02:20:58,40.69879815,-73.94412410,4,-24.000,,1.020,172,12,21,,
T,2021-10-14 02:21:00,40.69878613,-73.94411268,4,-24.000,,1.070,163,10,21,,
T,2021-10-14 02:21:01,40.69877698,-73.94411545,4,-23.000,,0.830,163,12,21,,
T,2021-10-14 02:21:02,40.69877032,-73.94410312,4,-24.000,,1.010,162,12,21,,
T,2021-10-14 02:21:03,40.69875661,-73.94411178,5,-24.000,,1.090,163,12,21,,
T,2021-10-14 02:21:04,40.69874525,-73.94411645,5,-24.000,,1.150,163,10,21,,
T,2021-10-14 02:21:05,40.69873317,-73.94410887,5,-24.000,,1.220,163,11,21,,
T,2021-10-14 02:21:06,40.69872509,-73.94411837,5,-25.000,,0.990,163,10,21,,
T,2021-10-14 02:21:07,40.69871136,-73.94410036,5,-24.000,,1.220,165,9,21,,
T,2021-10-14 02:21:08,40.69869802,-73.94409220,4,-24.000,,1.300,164,13,21,,
T,2021-10-14 02:21:09,40.69868267,-73.94409530,4,-24.000,,1.060,178,13,21,,
T,2021-10-14 02:21:10,40.69867435,-73.94409040,4,-23.000,,1.180,178,13,21,,
T,2021-10-14 02:21:12,40.69865607,-73.94408486,4,-23.000,,1.090,172,12,20,,
T,2021-10-14 02:21:13,40.69864442,-73.94407912,4,-23.000,,1.090,172,12,21,,
T,2021-10-14 02:21:14,40.69863230,-73.94407130,4,-23.000,,1.170,172,14,21,,
T,2021-10-14 02:21:15,40.69861663,-73.94406128,4,-23.000,,0.920,172,13,21,,
T,2021-10-14 02:21:17,40.69860260,-73.94407123,4,-22.000,,0.900,171,11,21,,
T,2021-10-14 02:21:18,40.69859259,-73.94407110,4,-23.000,,0.890,190,14,21,,
T,2021-10-14 02:21:19,40.69858229,-73.94406500,4,-22.000,,0.710,189,13,21,,
T,2021-10-14 02:21:20,40.69857072,-73.94406475,4,-22.000,,1.210,176,12,21,,
T,2021-10-14 02:21:21,40.69855868,-73.94406128,4,-21.000,,1.210,168,13,21,,
T,2021-10-14 02:21:23,40.69854612,-73.94407643,4,-21.000,,0.910,170,13,21,,
T,2021-10-14 02:21:24,40.69853555,-73.94407458,4,-21.000,,1.020,170,14,21,,
T,2021-10-14 02:21:25,40.69852248,-73.94407359,3,-22.000,,1.120,170,14,21,,
T,2021-10-14 02:21:26,40.69851292,-73.94407346,3,-22.000,,1.010,170,13,21,,
T,2021-10-14 02:21:27,40.69850160,-73.94407097,3,-22.000,,1.180,170,13,21,,
T,2021-10-14 02:21:28,40.69849036,-73.94406803,3,-22.000,,1.040,170,13,21,,
T,2021-10-14 02:21:29,40.69847866,-73.94406460,3,-21.000,,1.060,170,13,21,,
T,2021-10-14 02:21:30,40.69846749,-73.94406326,3,-21.000,,1.190,170,13,21,,
T,2021-10-14 02:21:31,40.69845729,-73.94406142,3,-21.000,,1.080,170,13,21,,
T,2021-10-14 02:21:32,40.69844478,-73.94405554,3,-21.000,,1.190,170,14,21,,
T,2021-10-14 02:21:33,40.69843442,-73.94405585,3,-21.000,,1.060,170,14,21,,
T,2021-10-14 02:21:34,40.69842485,-73.94405783,3,-21.000,,0.960,170,13,20,,
T,2021-10-14 02:21:36,40.69840627,-73.94405177,3,-21.000,,1.230,172,13,21,,
T,2021-10-14 02:21:37,40.69839564,-73.94405088,3,-22.000,,0.860,173,13,21,,
T,2021-10-14 02:21:38,40.69838636,-73.94405954,3,-21.000,,1.140,173,14,21,,
T,2021-10-14 02:21:39,40.69837533,-73.94406302,3,-21.000,,1.240,185,13,21,,
T,2021-10-14 02:21:40,40.69836448,-73.94406408,3,-21.000,,1.240,182,13,21,,
T,2021-10-14 02:21:41,40.69835312,-73.94406294,3,-21.000,,1.300,182,13,21,,
T,2021-10-14 02:21:42,40.69834143,-73.94406853,3,-21.000,,1.240,182,13,21,,
T,2021-10-14 02:21:43,40.69832994,-73.94407778,3,-22.000,,1.250,172,12,21,,
T,2021-10-14 02:21:44,40.69831923,-73.94407947,3,-21.000,,1.030,173,14,21,,
T,2021-10-14 02:21:45,40.69830630,-73.94407259,3,-21.000,,1.380,163,14,21,,
T,2021-10-14 02:21:46,40.69829796,-73.94406636,3,-20.000,,0.840,163,15,21,,
T,2021-10-14 02:21:47,40.69828789,-73.94407054,3,-20.000,,0.880,163,15,21,,
T,2021-10-14 02:21:48,40.69827333,-73.94406488,3,-19.000,,1.230,163,15,21,,
T,2021-10-14 02:21:49,40.69826047,-73.94405529,3,-19.000,,1.110,169,15,21,,
T,2021-10-14 02:21:50,40.69824999,-73.94405771,3,-19.000,,1.220,169,15,21,,
T,2021-10-14 02:21:51,40.69824154,-73.94406190,3,-19.000,,0.900,169,15,21,,
T,2021-10-14 02:21:52,40.69823094,-73.94405910,3,-19.000,,1.040,169,15,21,,
T,2021-10-14 02:21:53,40.69822077,-73.94406209,3,-20.000,,0.970,169,15,21,,
T,2021-10-14 02:21:55,40.69820106,-73.94405924,3,-19.000,,0.980,169,15,21,,
T,2021-10-14 02:21:56,40.69818793,-73.94405788,3,-18.000,,1.040,180,15,21,,
T,2021-10-14 02:21:57,40.69817366,-73.94405074,3,-18.000,,1.270,180,15,21,,
T,2021-10-14 02:21:58,40.69816025,-73.94404678,3,-17.000,,1.160,180,15,21,,
T,2021-10-14 02:22:00,40.69814059,-73.94405505,3,-17.000,,1.110,180,14,21,,
T,2021-10-14 02:22:02,40.69812341,-73.94405934,3,-17.000,,0.970,198,15,21,,
T,2021-10-14 02:22:03,40.69811059,-73.94405900,3,-17.000,,1.180,198,14,21,,
T,2021-10-14 02:22:04,40.69810047,-73.94405958,3,-18.000,,1.090,198,14,21,,
T,2021-10-14 02:22:06,40.69808298,-73.94406349,3,-18.000,,1.080,188,15,21,,
T,2021-10-14 02:22:07,40.69807125,-73.94406148,3,-18.000,,1.190,187,13,21,,
T,2021-10-14 02:22:08,40.69805956,-73.94406138,3,-19.000,,1.120,186,14,21,,
T,2021-10-14 02:22:09,40.69804874,-73.94405860,3,-19.000,,1.220,185,14,21,,
T,2021-10-14 02:22:10,40.69803891,-73.94405483,3,-19.000,,1.190,176,13,21,,
T,2021-10-14 02:22:11,40.69802963,-73.94405343,3,-19.000,,1.120,176,15,21,,
T,2021-10-14 02:22:12,40.69801909,-73.94405425,3,-19.000,,1.030,179,13,21,,
T,2021-10-14 02:22:14,40.69800094,-73.94405689,3,-19.000,,1.060,180,15,21,,
T,2021-10-14 02:22:15,40.69798949,-73.94404639,3,-19.000,,1.350,158,12,21,,
T,2021-10-14 02:22:16,40.69797888,-73.94404443,3,-20.000,,1.130,160,13,21,,
T,2021-10-14 02:22:18,40.69795768,-73.94403601,3,-20.000,,1.330,178,14,21,,
T,2021-10-14 02:22:19,40.69794684,-73.94403385,3,-20.000,,1.110,174,11,21,,
T,2021-10-14 02:22:20,40.69793637,-73.94403351,3,-20.000,,0.930,174,12,21,,
T,2021-10-14 02:22:21,40.69792641,-73.94404036,3,-20.000,,1.110,191,14,21,,
T,2021-10-14 02:22:22,40.69791130,-73.94403957,3,-20.000,,1.270,190,14,21,,
T,2021-10-14 02:22:23,40.69789784,-73.94403944,3,-20.000,,1.100,192,12,21,,
T,2021-10-14 02:22:24,40.69788595,-73.94403618,3,-21.000,,1.090,192,13,21,,
T,2021-10-14 02:22:25,40.69787354,-73.94402956,3,-20.000,,1.290,192,12,21,,
T,2021-10-14 02:22:26,40.69786439,-73.94403372,3,-20.000,,1.260,192,14,21,,
T,2021-10-14 02:22:27,40.69785613,-73.94404254,3,-21.000,,0.880,182,13,21,,
T,2021-10-14 02:22:29,40.69783467,-73.94403648,3,-20.000,,0.990,156,14,21,,
T,2021-10-14 02:22:30,40.69781857,-73.94402826,3,-20.000,,1.370,156,12,21,,
T,2021-10-14 02:22:31,40.69780627,-73.94402351,3,-21.000,,1.230,156,13,20,,
T,2021-10-14 02:22:32,40.69779459,-73.94401816,3,-21.000,,1.190,156,12,20,,
T,2021-10-14 02:22:34,40.69777568,-73.94401446,3,-21.000,,1.100,156,12,20,,
T,2021-10-14 02:22:35,40.69776285,-73.94401142,3,-21.000,,0.980,156,13,20,,
T,2021-10-14 02:22:36,40.69774936,-73.94400578,3,-20.000,,1.100,156,14,20,,
T,2021-10-14 02:22:37,40.69773241,-73.94400107,3,-20.000,,1.260,164,14,20,,
T,2021-10-14 02:22:39,40.69771502,-73.94399552,3,-19.000,,1.130,164,13,20,,
T,2021-10-14 02:22:40,40.69770107,-73.94399666,3,-19.000,,1.300,176,14,20,,
T,2021-10-14 02:22:41,40.69768579,-73.94398877,3,-19.000,,1.250,175,14,20,,
T,2021-10-14 02:22:42,40.69767457,-73.94399405,3,-20.000,,0.990,198,14,20,,
T,2021-10-14 02:22:43,40.69766099,-73.94398651,3,-20.000,,1.300,173,14,20,,
T,2021-10-14 02:22:44,40.69765261,-73.94397766,3,-20.000,,1.380,173,14,20,,
T,2021-10-14 02:22:45,40.69764143,-73.94397022,3,-19.000,,1.180,182,13,20,,
T,2021-10-14 02:22:47,40.69762892,-73.94396812,3,-20.000,,1.000,182,14,20,,
T,2021-10-14 02:22:48,40.69761745,-73.94396373,3,-19.000,,1.120,182,13,20,,
