type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-11-17 17:13:45,40.75899484,-73.98564756,116,190.000,,0.940,242,5,23,,
T,2021-11-17 17:13:46,40.75894720,-73.98569936,125,189.000,,1.320,232,5,23,,
T,2021-11-17 17:13:47,40.75888732,-73.98577271,131,190.000,,1.790,230,4,23,,
T,2021-11-17 17:13:48,40.75891104,-73.98578690,140,190.000,,1.470,236,4,22,,
T,2021-11-17 17:13:49,40.75895966,-73.98579152,147,190.000,,1.060,255,6,23,,
T,2021-11-17 17:13:50,40.75968848,-73.98517160,100,177.000,,4.670,13,6,23,,
T,2021-11-17 17:13:51,40.75997068,-73.98490965,80,169.000,,6.040,15,6,23,,
T,2021-11-17 17:13:52,40.75983525,-73.98500415,65,163.000,,3.270,11,6,23,,
T,2021-11-17 17:13:54,40.75976023,-73.98504376,56,160.000,,1.540,9,7,23,,
T,2021-11-17 17:13:55,40.75968393,-73.98509881,53,158.000,,1.320,338,6,23,,
T,2021-11-17 17:13:56,40.75962312,-73.98513051,53,157.000,,0.950,333,8,23,,
T,2021-11-17 17:13:58,40.75957150,-73.98519147,47,156.000,,1.180,310,4,23,,
T,2021-11-17 17:13:59,40.75957314,-73.98522813,46,155.000,,1.220,304,8,23,,
T,2021-11-17 17:14:00,40.75955899,-73.98524648,45,154.000,,0.760,294,8,23,,
T,2021-11-17 17:14:01,40.75953772,-73.98529186,45,150.000,,1.040,287,6,23,,
T,2021-11-17 17:14:02,40.75954878,-73.98532825,48,150.000,,1.090,283,6,23,,
T,2021-11-17 17:14:03,40.75954311,-73.98536523,52,149.000,,1.190,282,8,23,,
T,2021-11-17 17:14:04,40.75952638,-73.98540360,54,148.000,,1.300,277,7,23,,
T,2021-11-17 17:14:05,40.75951161,-73.98544805,55,147.000,,1.310,279,5,23,,
T,2021-11-17 17:14:06,40.75948483,-73.98549656,55,146.000,,1.160,280,7,23,,
T,2021-11-17 17:14:07,40.75946763,-73.98551291,50,144.000,,0.380,270,7,23,,
T,2021-11-17 17:14:08,40.75944432,-73.98555006,51,143.000,,0.980,277,7,23,,
T,2021-11-17 17:14:09,40.75943337,-73.98557831,51,142.000,,0.980,283,6,23,,
T,2021-11-17 17:14:10,40.75942296,-73.98560122,53,141.000,,0.890,285,5,23,,
T,2021-11-17 17:14:11,40.75939400,-73.98562157,52,141.000,,0.530,255,6,23,,
T,2021-11-17 17:14:12,40.75937620,-73.98564099,49,140.000,,0.250,270,7,23,,
T,2021-11-17 17:14:13,40.75935186,-73.98567488,49,139.000,,0.480,256,7,23,,
T,2021-11-17 17:14:14,40.75934051,-73.98569836,47,138.000,,0.260,302,5,23,,
T,2021-11-17 17:14:15,40.75934451,-73.98572605,45,138.000,,0.680,358,5,23,,
T,2021-11-17 17:14:16,40.75934014,-73.98574928,45,137.000,,0.980,4,6,23,,
T,2021-11-17 17:14:18,40.75934710,-73.98570071,44,127.000,,0.840,23,6,23,,
T,2021-11-17 17:14:19,40.75935754,-73.98571039,41,123.000,,1.240,337,7,23,,
T,2021-11-17 17:14:20,40.75936435,-73.98576728,42,122.000,,0.830,327,7,23,,
T,2021-11-17 17:14:21,40.75934905,-73.98577824,43,117.000,,1.090,305,7,23,,
T,2021-11-17 17:14:22,40.75934362,-73.98578795,46,112.000,,1.240,298,6,23,,
T,2021-11-17 17:14:23,40.75933726,-73.98581847,47,111.000,,1.570,290,6,23,,
T,2021-11-17 17:14:24,40.75934704,-73.98583184,49,109.000,,1.520,298,7,22,,
T,2021-11-17 17:14:25,40.75935566,-73.98584199,50,106.000,,1.010,310,6,22,,
T,2021-11-17 17:14:26,40.75935239,-73.98587457,51,104.000,,1.240,296,8,21,,
T,2021-11-17 17:14:27,40.75935206,-73.98590642,50,102.000,,1.130,276,7,21,,
T,2021-11-17 17:14:28,40.75935286,-73.98592979,49,99.000,,1.160,275,6,20,,
T,2021-11-17 17:14:29,40.75938883,-73.98593721,47,98.000,,1.170,286,6,20,,
T,2021-11-17 17:14:30,40.75938615,-73.98595373,46,97.000,,0.810,274,8,20,,
T,2021-11-17 17:14:31,40.75937489,-73.98599662,43,90.000,,1.000,264,7,21,,
T,2021-11-17 17:14:32,40.75938154,-73.98600930,40,90.000,,1.030,270,7,21,,
T,2021-11-17 17:14:33,40.75936511,-73.98602110,37,87.000,,1.240,258,8,21,,
T,2021-11-17 17:14:34,40.75935612,-73.98605254,32,85.000,,1.260,254,8,21,,
T,2021-11-17 17:14:35,40.75932986,-73.98609985,31,80.000,,1.340,263,8,20,,
T,2021-11-17 17:14:36,40.75935125,-73.98610395,31,78.000,,1.170,269,9,21,,
T,2021-11-17 17:14:37,40.75936142,-73.98611905,32,78.000,,1.280,278,9,21,,
T,2021-11-17 17:14:39,40.75937872,-73.98610927,33,79.000,,0.440,213,5,21,,
T,2021-11-17 17:14:40,40.75935131,-73.98611753,35,78.000,,0.820,173,6,21,,
T,2021-11-17 17:14:41,40.75932063,-73.98613397,33,75.000,,0.750,193,5,20,,
T,2021-11-17 17:14:42,40.75930321,-73.98615501,33,73.000,,1.250,224,6,19,,
T,2021-11-17 17:14:43,40.75929138,-73.98618450,35,72.000,,1.290,230,6,20,,
T,2021-11-17 17:14:44,40.75928057,-73.98621670,36,70.000,,1.220,236,5,20,,
T,2021-11-17 17:14:45,40.75926713,-73.98624253,38,68.000,,1.310,229,7,20,,
T,2021-11-17 17:14:46,40.75923875,-73.98625542,38,67.000,,1.980,204,6,20,,
T,2021-11-17 17:14:47,40.75922148,-73.98626495,38,64.000,,1.480,198,6,20,,
T,2021-11-17 17:14:48,40.75920833,-73.98628243,36,64.000,,1.510,215,4,20,,
T,2021-11-17 17:14:50,40.75923037,-73.98628694,37,63.000,,0.800,229,7,20,,
T,2021-11-17 17:14:51,40.75924653,-73.98631797,39,59.000,,1.010,274,7,20,,
T,2021-11-17 17:14:52,40.75927574,-73.98634433,38,55.000,,1.360,313,5,20,,
T,2021-11-17 17:14:53,40.75927984,-73.98636684,40,53.000,,1.170,310,6,20,,
T,2021-11-17 17:14:54,40.75926410,-73.98640491,43,50.000,,1.060,299,7,20,,
T,2021-11-17 17:14:55,40.75926753,-73.98644758,40,48.000,,1.450,291,7,20,,
T,2021-11-17 17:14:56,40.75921326,-73.98646676,44,45.000,,0.750,211,7,20,,
T,2021-11-17 17:14:57,40.75918353,-73.98650680,44,42.000,,1.220,225,8,20,,
T,2021-11-17 17:14:58,40.75914340,-73.98656076,44,39.000,,1.680,225,7,20,,
T,2021-11-17 17:14:59,40.75915075,-73.98659556,45,38.000,,1.850,230,6,19,,
T,2021-11-17 17:15:00,40.75925079,-73.98655691,47,36.000,,0.640,268,7,19,,
T,2021-11-17 17:15:01,40.75923335,-73.98659684,47,34.000,,0.960,249,6,19,,
T,2021-11-17 17:15:02,40.75925503,-73.98663489,48,33.000,,1.330,258,5,18,,
T,2021-11-17 17:15:03,40.75934831,-73.98661190,46,31.000,,1.070,302,7,19,,
T,2021-11-17 17:15:04,40.75933864,-73.98665322,48,31.000,,1.260,284,7,19,,
T,2021-11-17 17:15:05,40.75934435,-73.98668772,51,29.000,,1.530,285,7,19,,
T,2021-11-17 17:15:06,40.75932389,-73.98673985,55,29.000,,1.730,269,5,19,,
T,2021-11-17 17:15:07,40.75927794,-73.98681273,53,26.000,,2.230,257,5,19,,
T,2021-11-17 17:15:08,40.75931108,-73.98681355,45,25.000,,1.150,281,5,19,,
T,2021-11-17 17:15:09,40.75929687,-73.98685280,46,24.000,,1.110,279,7,19,,
T,2021-11-17 17:15:10,40.75932200,-73.98686743,48,24.000,,1.030,307,6,18,,
T,2021-11-17 17:15:11,40.75929148,-73.98690676,46,26.000,,1.200,291,6,18,,
T,2021-11-17 17:15:12,40.75939080,-73.98682966,44,21.000,,1.170,308,8,18,,
T,2021-11-17 17:15:13,40.75941470,-73.98683998,46,21.000,,1.180,321,6,18,,
T,2021-11-17 17:15:14,40.75942006,-73.98686068,48,22.000,,1.220,316,6,18,,
T,2021-11-17 17:15:15,40.75942396,-73.98688476,48,22.000,,1.370,311,6,18,,
T,2021-11-17 17:15:16,40.75943939,-73.98689709,50,22.000,,1.350,312,8,18,,
T,2021-11-17 17:15:17,40.75943735,-73.98693269,47,24.000,,1.390,303,5,18,,
T,2021-11-17 17:15:18,40.75945290,-73.98695333,45,26.000,,1.360,304,5,18,,
T,2021-11-17 17:15:19,40.75947067,-73.98696547,48,27.000,,1.170,309,6,18,,
T,2021-11-17 17:15:20,40.75947656,-73.98698481,50,28.000,,1.320,301,6,18,,
T,2021-11-17 17:15:21,40.75954870,-73.98695064,46,28.000,,1.370,332,6,18,,
T,2021-11-17 17:15:22,40.75948685,-73.98702212,44,29.000,,1.280,292,5,18,,
T,2021-11-17 17:15:23,40.75952710,-73.98700863,37,28.000,,1.260,312,6,18,,
T,2021-11-17 17:15:24,40.75957318,-73.98698804,35,28.000,,1.320,335,6,18,,
T,2021-11-17 17:15:25,40.75961279,-73.98697422,33,28.000,,1.500,343,5,18,,
T,2021-11-17 17:15:26,40.75955606,-73.98702426,34,28.000,,1.020,306,5,18,,
T,2021-11-17 17:15:27,40.75959797,-73.98701129,38,29.000,,1.030,322,6,18,,
T,2021-11-17 17:15:28,40.75954526,-73.98705682,39,30.000,,1.010,277,7,17,,
T,2021-11-17 17:15:29,40.75954426,-73.98707469,44,31.000,,0.990,268,7,17,,
T,2021-11-17 17:15:30,40.75953028,-73.98710569,50,31.000,,1.010,241,7,18,,
T,2021-11-17 17:15:31,40.75956655,-73.98710043,54,30.000,,1.030,283,6,18,,
T,2021-11-17 17:15:32,40.75962347,-73.98708502,57,31.000,,1.190,310,5,18,,
T,2021-11-17 17:15:33,40.75965771,-73.98708702,58,31.000,,1.260,320,5,18,,
T,2021-11-17 17:15:34,40.75956262,-73.98717294,57,29.000,,1.400,273,5,18,,
T,2021-11-17 17:15:35,40.75955537,-73.98719682,50,30.000,,1.330,269,5,17,,
T,2021-11-17 17:15:36,40.75955708,-73.98722652,51,30.000,,1.280,267,5,17,,
T,2021-11-17 17:15:37,40.75957028,-73.98723816,54,30.000,,1.400,271,6,18,,
T,2021-11-17 17:15:38,40.75957871,-73.98725139,58,31.000,,1.490,273,5,18,,
T,2021-11-17 17:15:39,40.75955811,-73.98728687,62,30.000,,1.550,269,5,18,,
T,2021-11-17 17:15:40,40.75954110,-73.98732291,65,30.000,,1.980,270,6,18,,
T,2021-11-17 17:15:41,40.75954668,-73.98733652,58,30.000,,1.550,278,6,18,,
T,2021-11-17 17:15:42,40.75950594,-73.98738682,56,32.000,,1.540,267,6,18,,
T,2021-11-17 17:15:43,40.75952970,-73.98739454,58,33.000,,1.500,270,6,18,,
T,2021-11-17 17:15:44,40.75950733,-73.98743042,58,33.000,,1.480,264,4,17,,
T,2021-11-17 17:15:45,40.75946064,-73.98747473,58,34.000,,1.630,252,4,17,,
T,2021-11-17 17:15:46,40.75942689,-73.98752090,59,34.000,,1.840,252,5,18,,
T,2021-11-17 17:15:47,40.75943822,-73.98752890,64,36.000,,1.620,248,5,18,,
T,2021-11-17 17:15:48,40.75945770,-73.98753956,71,36.000,,1.600,255,5,18,,
T,2021-11-17 17:15:49,40.75948498,-73.98754449,77,37.000,,1.590,264,6,17,,
T,2021-11-17 17:15:50,40.75945662,-73.98758870,80,39.000,,1.760,257,5,17,,
T,2021-11-17 17:15:51,40.75943005,-73.98763159,77,40.000,,2.230,245,6,17,,
T,2021-11-17 17:15:52,40.75957736,-73.98752492,51,39.000,,1.020,287,6,17,,
T,2021-11-17 17:15:53,40.75977557,-73.98738388,45,37.000,,1.320,330,8,18,,
T,2021-11-17 17:15:54,40.75980677,-73.98738231,42,38.000,,1.370,333,7,18,,
T,2021-11-17 17:15:55,40.75983163,-73.98738666,39,38.000,,1.410,334,8,19,,
T,2021-11-17 17:15:56,40.75981344,-73.98742243,40,38.000,,1.190,308,6,20,,
T,2021-11-17 17:15:57,40.75979255,-73.98745255,39,38.000,,1.170,301,8,20,,
T,2021-11-17 17:15:58,40.75972148,-73.98752334,33,37.000,,1.220,284,8,20,,
T,2021-11-17 17:15:59,40.75969679,-73.98756016,33,37.000,,1.250,285,5,20,,
T,2021-11-17 17:16:00,40.75966234,-73.98760464,31,38.000,,1.390,278,7,20,,
T,2021-11-17 17:16:01,40.75966490,-73.98762344,30,38.000,,1.390,281,5,20,,
T,2021-11-17 17:16:02,40.75967301,-73.98763758,27,38.000,,1.370,284,7,20,,
T,2021-11-17 17:16:03,40.75968312,-73.98764961,25,38.000,,1.370,282,6,19,,
T,2021-11-17 17:16:04,40.75968074,-73.98767020,23,38.000,,1.400,279,6,19,,
T,2021-11-17 17:16:05,40.75968958,-73.98767935,23,38.000,,1.370,282,4,19,,
T,2021-11-17 17:16:06,40.75969962,-73.98769222,28,39.000,,1.310,282,5,19,,
T,2021-11-17 17:16:07,40.75972412,-73.98768910,26,39.000,,1.070,301,6,20,,
T,2021-11-17 17:16:08,40.75972390,-73.98771108,29,40.000,,1.090,281,4,20,,
T,2021-11-17 17:16:09,40.75974262,-73.98772290,30,40.000,,1.150,287,7,20,,
T,2021-11-17 17:16:10,40.75974857,-73.98773556,29,40.000,,1.240,292,6,20,,
T,2021-11-17 17:16:11,40.75977338,-73.98774230,30,41.000,,1.350,298,6,20,,
T,2021-11-17 17:16:12,40.75975531,-73.98777504,29,41.000,,1.520,251,6,19,,
T,2021-11-17 17:16:14,40.75967511,-73.98784865,29,42.000,,1.820,234,6,19,,
T,2021-11-17 17:16:15,40.75950717,-73.98799675,36,43.000,,2.770,231,6,20,,
T,2021-11-17 17:16:16,40.75946686,-73.98804923,33,44.000,,2.590,231,7,19,,
T,2021-11-17 17:16:17,40.75939882,-73.98811168,40,45.000,,2.730,227,8,19,,
T,2021-11-17 17:16:18,40.75926680,-73.98823469,40,45.000,,3.600,224,7,21,,
T,2021-11-17 17:16:19,40.75925644,-73.98827121,43,45.000,,3.740,229,7,21,,
T,2021-11-17 17:16:20,40.75923497,-73.98830087,37,47.000,,1.090,256,7,20,,
T,2021-11-17 17:16:21,40.75925472,-73.98831734,37,48.000,,0.960,259,7,20,,
T,2021-11-17 17:16:22,40.75935573,-73.98826000,28,48.000,,0.620,302,5,21,,
T,2021-11-17 17:16:23,40.75938822,-73.98825548,23,49.000,,0.270,306,6,21,,
T,2021-11-17 17:16:24,40.75950903,-73.98816827,21,48.000,,0.820,26,8,21,,
T,2021-11-17 17:16:25,40.75956797,-73.98812287,17,48.000,,1.300,25,8,21,,
T,2021-11-17 17:16:26,40.75961956,-73.98808575,15,49.000,,1.750,28,7,21,,
T,2021-11-17 17:16:27,40.75963806,-73.98808172,14,48.000,,1.640,30,6,22,,
T,2021-11-17 17:16:28,40.75967871,-73.98805156,14,48.000,,1.720,35,6,22,,
T,2021-11-17 17:16:29,40.75971548,-73.98802372,16,47.000,,1.540,41,6,22,,
T,2021-11-17 17:16:30,40.75976212,-73.98798640,17,47.000,,1.840,39,8,22,,
T,2021-11-17 17:16:32,40.75977463,-73.98798651,19,50.000,,1.260,40,8,22,,
T,2021-11-17 17:16:33,40.75979369,-73.98797799,19,51.000,,1.230,33,8,22,,
T,2021-11-17 17:16:34,40.75980430,-73.98797910,19,53.000,,1.020,37,8,22,,
T,2021-11-17 17:16:35,40.75982891,-73.98795685,20,52.000,,1.220,29,7,22,,
T,2021-11-17 17:16:36,40.75985216,-73.98794990,20,54.000,,1.200,34,9,22,,
T,2021-11-17 17:16:38,40.75986218,-73.98795588,21,57.000,,1.020,23,9,22,,
T,2021-11-17 17:16:39,40.75987851,-73.98795184,21,58.000,,0.990,15,8,22,,
T,2021-11-17 17:16:40,40.75989744,-73.98794495,22,59.000,,1.060,22,7,21,,
T,2021-11-17 17:16:41,40.75992472,-73.98793469,24,59.000,,1.220,19,7,21,,
T,2021-11-17 17:16:42,40.75994392,-73.98792209,25,61.000,,1.440,29,7,22,,
T,2021-11-17 17:16:43,40.75996929,-73.98790602,26,62.000,,1.560,31,7,22,,
T,2021-11-17 17:16:44,40.75998863,-73.98789453,28,63.000,,1.480,29,7,22,,
T,2021-11-17 17:16:45,40.76002566,-73.98786934,29,64.000,,1.490,32,9,22,,
T,2021-11-17 17:16:46,40.76004919,-73.98784859,31,64.000,,1.470,42,9,22,,
T,2021-11-17 17:16:47,40.76005467,-73.98785542,30,65.000,,0.000,,9,22,,
T,2021-11-17 17:16:48,40.76006836,-73.98784462,31,65.000,,0.000,,6,22,,
T,2021-11-17 17:16:49,40.76006306,-73.98785417,33,68.000,,0.930,35,7,22,,
T,2021-11-17 17:16:50,40.76008905,-73.98784004,33,69.000,,1.090,28,9,22,,
T,2021-11-17 17:16:51,40.76008400,-73.98785191,35,70.000,,0.000,,9,22,,
T,2021-11-17 17:16:52,40.76010124,-73.98783921,35,71.000,,0.000,,9,22,,
T,2021-11-17 17:16:53,40.76012481,-73.98781737,35,71.000,,1.090,38,7,22,,
T,2021-11-17 17:16:54,40.76012624,-73.98782018,34,73.000,,0.000,,7,22,,
T,2021-11-17 17:16:55,40.76012773,-73.98781800,31,73.000,,0.000,,8,22,,
T,2021-11-17 17:16:56,40.76016511,-73.98777381,31,73.000,,1.220,53,8,22,,
T,2021-11-17 17:16:57,40.76017726,-73.98777064,29,74.000,,1.120,25,7,22,,
T,2021-11-17 17:16:59,40.76019881,-73.98774962,29,79.000,,1.370,56,5,22,,
T,2021-11-17 17:17:01,40.76019764,-73.98776939,31,84.000,,0.860,12,8,22,,
T,2021-11-17 17:17:02,40.76019722,-73.98778232,32,86.000,,0.780,359,9,22,,
T,2021-11-17 17:17:03,40.76020558,-73.98778883,33,87.000,,0.920,6,6,22,,
T,2021-11-17 17:17:04,40.76020983,-73.98777544,34,90.000,,0.750,18,7,22,,
T,2021-11-17 17:17:06,40.76022734,-73.98775144,28,93.000,,1.340,32,8,22,,
T,2021-11-17 17:17:07,40.76023787,-73.98773153,25,95.000,,1.310,22,8,22,,
T,2021-11-17 17:17:08,40.76025068,-73.98772805,23,96.000,,1.400,28,6,22,,
T,2021-11-17 17:17:09,40.76024836,-73.98776032,23,94.000,,1.320,25,6,22,,
T,2021-11-17 17:17:10,40.76024907,-73.98777634,23,94.000,,1.190,19,6,22,,
T,2021-11-17 17:17:11,40.76027394,-73.98782747,21,75.000,,1.290,12,7,22,,
T,2021-11-17 17:17:12,40.76030293,-73.98781056,19,76.000,,1.270,24,6,22,,
T,2021-11-17 17:17:14,40.76032070,-73.98781844,16,71.000,,1.220,20,7,22,,
T,2021-11-17 17:17:16,40.76033268,-73.98781538,15,68.000,,1.250,28,6,22,,
T,2021-11-17 17:17:17,40.76034167,-73.98781106,15,69.000,,1.310,18,7,22,,
T,2021-11-17 17:17:18,40.76033881,-73.98779684,14,66.000,,1.340,23,8,22,,
T,2021-11-17 17:17:19,40.76031622,-73.98777104,13,61.000,,0.990,51,8,22,,
T,2021-11-17 17:17:20,40.76029466,-73.98774886,12,56.000,,1.240,30,9,22,,
T,2021-11-17 17:17:21,40.76028961,-73.98772341,11,49.000,,1.230,42,9,22,,
T,2021-11-17 17:17:22,40.76028520,-73.98770468,11,46.000,,1.420,47,9,22,,
T,2021-11-17 17:17:23,40.76027653,-73.98768790,10,44.000,,1.310,47,9,22,,
T,2021-11-17 17:17:24,40.76027713,-73.98767502,10,41.000,,1.250,42,7,22,,
T,2021-11-17 17:17:26,40.76028059,-73.98765177,9,38.000,,1.340,39,9,22,,
T,2021-11-17 17:17:28,40.76027855,-73.98762829,10,35.000,,1.150,49,9,22,,
T,2021-11-17 17:17:29,40.76026876,-73.98761072,11,33.000,,1.160,77,9,22,,
T,2021-11-17 17:17:30,40.76025406,-73.98760088,10,33.000,,1.070,110,8,22,,
T,2021-11-17 17:17:31,40.76024977,-73.98758536,11,33.000,,1.050,112,8,22,,
T,2021-11-17 17:17:32,40.76023219,-73.98756731,12,31.000,,1.610,134,9,22,,
T,2021-11-17 17:17:33,40.76022248,-73.98755154,14,29.000,,1.170,130,8,22,,
T,2021-11-17 17:17:34,40.76020450,-73.98754694,17,29.000,,1.140,135,8,22,,
T,2021-11-17 17:17:35,40.76019814,-73.98753329,20,28.000,,1.130,115,8,22,,
