type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-15 21:46:20,40.71756706,-73.99927930,11,-21.000,,0.000,,9,22,,
T,2021-09-15 21:46:21,40.71756626,-73.99928042,9,-21.000,,0.000,,9,22,,
T,2021-09-15 21:46:22,40.71757975,-73.99928567,9,-21.000,,0.640,340,10,22,,
T,2021-09-15 21:46:23,40.71758410,-73.99929505,9,-21.000,,0.000,,10,22,,
T,2021-09-15 21:46:24,40.71758428,-73.99930187,9,-21.000,,0.000,,10,22,,
T,2021-09-15 21:46:25,40.71758045,-73.99931354,9,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:26,40.71757555,-73.99931609,9,-20.000,,0.000,,8,22,,
T,2021-09-15 21:46:27,40.71757522,-73.99931935,9,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:28,40.71757188,-73.99932264,10,-20.000,,0.000,,9,22,,
T,2021-09-15 21:46:29,40.71757013,-73.99932549,10,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:30,40.71757038,-73.99932590,10,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:31,40.71756540,-73.99932566,10,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:32,40.71756326,-73.99933225,11,-20.000,,0.000,,10,22,,
T,2021-09-15 21:46:33,40.71756241,-73.99933682,10,-19.000,,0.000,,9,22,,
T,2021-09-15 21:46:34,40.71756204,-73.99934414,10,-20.000,,0.000,,9,22,,
T,2021-09-15 21:46:35,40.71756219,-73.99934488,9,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:36,40.71756200,-73.99934529,9,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:37,40.71756198,-73.99934550,9,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:38,40.71756192,-73.99934555,8,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:39,40.71756195,-73.99934557,8,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:40,40.71756192,-73.99934560,7,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:41,40.71756192,-73.99934566,8,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:42,40.71756192,-73.99934565,11,-19.000,,0.000,,9,22,,
T,2021-09-15 21:46:43,40.71756178,-73.99934574,11,-19.000,,0.000,,8,22,,
T,2021-09-15 21:46:44,40.71756185,-73.99934574,11,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:45,40.71756195,-73.99934567,11,-19.000,,0.000,,9,22,,
T,2021-09-15 21:46:46,40.71756191,-73.99934568,11,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:47,40.71756190,-73.99934562,11,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:48,40.71756195,-73.99934561,11,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:49,40.71756197,-73.99934563,11,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:50,40.71756198,-73.99934564,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:46:51,40.71756201,-73.99934558,12,-19.000,,0.000,,10,22,,
T,2021-09-15 21:46:52,40.71756205,-73.99934552,12,-19.000,,0.000,,9,22,,
T,2021-09-15 21:46:53,40.71756212,-73.99934543,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:46:54,40.71756217,-73.99934538,12,-19.000,,0.000,,8,21,,
T,2021-09-15 21:46:55,40.71756230,-73.99934529,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:46:56,40.71756238,-73.99934520,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:46:57,40.71756255,-73.99934511,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:46:58,40.71756272,-73.99934494,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:46:59,40.71756284,-73.99934479,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:47:00,40.71756286,-73.99934474,12,-19.000,,0.000,,9,21,,
T,2021-09-15 21:47:01,40.71756289,-73.99934474,12,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:02,40.71756293,-73.99934468,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:03,40.71756309,-73.99934440,11,-19.000,,0.000,,9,21,,
T,2021-09-15 21:47:04,40.71756331,-73.99934415,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:05,40.71756351,-73.99934397,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:06,40.71756369,-73.99934384,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:07,40.71756379,-73.99934381,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:08,40.71756389,-73.99934377,11,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:09,40.71756388,-73.99934385,12,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:10,40.71756381,-73.99934394,12,-19.000,,0.000,,10,21,,
T,2021-09-15 21:47:11,40.71757881,-73.99932941,12,-19.000,,0.440,353,10,21,,
T,2021-09-15 21:47:12,40.71760349,-73.99930811,11,-18.000,,0.460,1,10,21,,
T,2021-09-15 21:47:13,40.71760124,-73.99929953,12,-21.000,,0.000,,10,21,,
T,2021-09-15 21:47:14,40.71759882,-73.99930240,12,-21.000,,0.000,,9,21,,
T,2021-09-15 21:47:15,40.71759686,-73.99930242,12,-22.000,,0.000,,8,21,,
T,2021-09-15 21:47:16,40.71758989,-73.99929961,12,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:17,40.71758713,-73.99929644,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:18,40.71758574,-73.99929837,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:19,40.71758252,-73.99929914,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:20,40.71758053,-73.99929762,12,-23.000,,0.000,,7,21,,
T,2021-09-15 21:47:21,40.71758658,-73.99929103,12,-23.000,,0.000,,7,21,,
T,2021-09-15 21:47:22,40.71758740,-73.99928631,12,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:23,40.71758756,-73.99928572,12,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:24,40.71758794,-73.99928541,12,-23.000,,0.000,,7,21,,
T,2021-09-15 21:47:25,40.71758820,-73.99928510,12,-23.000,,0.000,,6,21,,
T,2021-09-15 21:47:26,40.71758829,-73.99928482,12,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:27,40.71758871,-73.99928431,12,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:28,40.71758757,-73.99928441,11,-23.000,,0.000,,7,21,,
T,2021-09-15 21:47:29,40.71758769,-73.99928261,12,-23.000,,0.000,,10,21,,
T,2021-09-15 21:47:30,40.71758820,-73.99928137,11,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:31,40.71758863,-73.99928026,11,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:32,40.71758900,-73.99927726,11,-22.000,,0.000,,8,21,,
T,2021-09-15 21:47:33,40.71758697,-73.99927489,11,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:34,40.71758548,-73.99927356,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:35,40.71758529,-73.99927395,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:36,40.71758475,-73.99927387,12,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:37,40.71758445,-73.99927414,13,-23.000,,0.000,,9,21,,
T,2021-09-15 21:47:38,40.71758418,-73.99927437,13,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:39,40.71758405,-73.99927439,14,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:40,40.71758387,-73.99927458,14,-23.000,,0.000,,8,21,,
T,2021-09-15 21:47:41,40.71758375,-73.99927476,15,-23.000,,0.000,,7,21,,
T,2021-09-15 21:47:42,40.71762221,-73.99929569,14,-20.000,,0.370,345,8,21,,
T,2021-09-15 21:47:43,40.71761809,-73.99925376,13,-17.000,,0.410,348,6,21,,
T,2021-09-15 21:47:44,40.71762743,-73.99927862,12,-18.000,,0.000,,10,21,,
T,2021-09-15 21:47:45,40.71762983,-73.99928804,12,-18.000,,0.000,,10,21,,
T,2021-09-15 21:47:46,40.71764369,-73.99927951,12,-17.000,,0.000,,10,21,,
T,2021-09-15 21:47:47,40.71765544,-73.99926922,12,-16.000,,0.000,,10,21,,
T,2021-09-15 21:47:48,40.71766984,-73.99926047,12,-15.000,,0.460,7,9,21,,
T,2021-09-15 21:47:49,40.71767500,-73.99928490,12,-17.000,,0.320,340,9,21,,
T,2021-09-15 21:47:50,40.71770381,-73.99926875,12,-13.000,,0.620,354,10,21,,
T,2021-09-15 21:47:51,40.71768976,-73.99930582,12,-15.000,,0.530,302,9,21,,
T,2021-09-15 21:47:52,40.71769147,-73.99931321,12,-14.000,,0.280,310,10,21,,
T,2021-09-15 21:47:53,40.71769088,-73.99931081,12,-17.000,,0.270,333,10,21,,
T,2021-09-15 21:47:54,40.71768490,-73.99930459,12,-16.000,,0.160,262,10,21,,
T,2021-09-15 21:47:55,40.71769760,-73.99929448,13,-13.000,,0.000,,10,21,,
T,2021-09-15 21:47:56,40.71769864,-73.99929263,13,-12.000,,0.000,,9,21,,
T,2021-09-15 21:47:57,40.71771172,-73.99928651,13,-10.000,,0.000,,9,21,,
T,2021-09-15 21:47:58,40.71771570,-73.99928322,13,-10.000,,0.000,,9,21,,
T,2021-09-15 21:47:59,40.71771543,-73.99928922,13,-10.000,,0.000,,9,21,,
T,2021-09-15 21:48:00,40.71771483,-73.99928360,13,-9.000,,0.000,,9,21,,
T,2021-09-15 21:48:01,40.71771763,-73.99928007,13,-8.000,,0.000,,8,21,,
T,2021-09-15 21:48:02,40.71771108,-73.99928416,12,-9.000,,0.000,,8,21,,
T,2021-09-15 21:48:03,40.71771314,-73.99928931,12,-9.000,,0.000,,10,20,,
T,2021-09-15 21:48:04,40.71771483,-73.99929741,12,-9.000,,0.440,322,9,21,,
T,2021-09-15 21:48:05,40.71772311,-73.99933102,12,-10.000,,1.070,313,10,21,,
T,2021-09-15 21:48:06,40.71772496,-73.99936820,12,-12.000,,1.270,303,10,21,,
T,2021-09-15 21:48:07,40.71773601,-73.99942800,13,-15.000,,1.940,294,10,21,,
T,2021-09-15 21:48:08,40.71775470,-73.99944963,12,-15.000,,1.410,324,10,21,,
T,2021-09-15 21:48:09,40.71776247,-73.99948354,12,-16.000,,1.710,314,10,21,,
T,2021-09-15 21:48:10,40.71777399,-73.99950449,12,-15.000,,2.130,322,8,21,,
T,2021-09-15 21:48:11,40.71778630,-73.99954189,12,-15.000,,2.260,317,10,21,,
T,2021-09-15 21:48:12,40.71778323,-73.99957264,13,-16.000,,2.040,309,10,21,,
T,2021-09-15 21:48:13,40.71776536,-73.99957617,13,-17.000,,0.960,310,10,21,,
T,2021-09-15 21:48:14,40.71777824,-73.99960041,13,-16.000,,1.660,314,9,21,,
T,2021-09-15 21:48:15,40.71778006,-73.99962987,13,-16.000,,1.950,309,9,21,,
T,2021-09-15 21:48:16,40.71777709,-73.99965686,14,-16.000,,1.940,304,9,21,,
T,2021-09-15 21:48:17,40.71776247,-73.99970112,15,-16.000,,2.070,288,10,21,,
T,2021-09-15 21:48:18,40.71771130,-73.99968197,18,-16.000,,0.910,227,10,22,,
T,2021-09-15 21:48:19,40.71769759,-73.99968213,19,-16.000,,0.740,245,10,22,,
T,2021-09-15 21:48:20,40.71772380,-73.99966659,17,-15.000,,0.190,258,10,22,,
T,2021-09-15 21:48:21,40.71774158,-73.99963975,18,-16.000,,0.350,46,10,22,,
T,2021-09-15 21:48:22,40.71774731,-73.99963963,18,-15.000,,0.400,8,10,22,,
T,2021-09-15 21:48:23,40.71772942,-73.99967221,19,-15.000,,0.430,276,7,22,,
T,2021-09-15 21:48:24,40.71770492,-73.99972038,20,-15.000,,1.160,252,7,22,,
T,2021-09-15 21:48:25,40.71770691,-73.99975059,21,-14.000,,1.410,258,7,22,,
T,2021-09-15 21:48:26,40.71774826,-73.99970471,21,-13.000,,0.400,315,6,22,,
T,2021-09-15 21:48:27,40.71770175,-73.99975337,24,-12.000,,0.960,232,7,22,,
T,2021-09-15 21:48:28,40.71770076,-73.99978632,23,-11.000,,1.250,250,7,22,,
T,2021-09-15 21:48:29,40.71764440,-73.99983342,25,-11.000,,1.970,228,6,22,,
T,2021-09-15 21:48:30,40.71760862,-73.99988254,27,-11.000,,2.520,229,8,22,,
T,2021-09-15 21:48:31,40.71759361,-73.99996593,27,-11.000,,3.230,243,5,22,,
T,2021-09-15 21:48:32,40.71761153,-74.00000923,28,-11.000,,3.260,254,5,22,,
T,2021-09-15 21:48:33,40.71757735,-74.00001634,27,-11.000,,2.290,230,5,22,,
T,2021-09-15 21:48:34,40.71756840,-74.00002596,26,-8.000,,2.050,221,8,22,,
T,2021-09-15 21:48:35,40.71759140,-74.00004828,21,-8.000,,0.740,220,8,22,,
T,2021-09-15 21:48:36,40.71753854,-74.00007182,20,-9.000,,1.070,198,8,22,,
T,2021-09-15 21:48:37,40.71751179,-74.00008733,19,-8.000,,1.110,197,9,22,,
T,2021-09-15 21:48:38,40.71746790,-74.00011440,19,-8.000,,1.510,199,9,22,,
T,2021-09-15 21:48:39,40.71736475,-74.00011730,21,-8.000,,2.980,184,8,22,,
T,2021-09-15 21:48:40,40.71724326,-74.00015389,22,-8.000,,4.490,188,9,22,,
T,2021-09-15 21:48:41,40.71721400,-74.00012561,24,-10.000,,3.890,181,9,22,,
T,2021-09-15 21:48:42,40.71717388,-74.00007745,25,-10.000,,3.920,169,9,22,,
T,2021-09-15 21:48:43,40.71715508,-74.00004268,28,-10.000,,3.730,163,7,22,,
T,2021-09-15 21:48:44,40.71719266,-73.99998656,28,-9.000,,2.440,144,7,22,,
T,2021-09-15 21:48:45,40.71721965,-74.00002046,25,-9.000,,0.340,186,5,22,,
T,2021-09-15 21:48:46,40.71724273,-74.00001723,22,-9.000,,0.000,,9,22,,
T,2021-09-15 21:48:47,40.71725680,-74.00001212,21,-8.000,,0.000,,9,22,,
T,2021-09-15 21:48:48,40.71726983,-74.00001529,20,-8.000,,0.000,,8,22,,
T,2021-09-15 21:48:49,40.71727604,-74.00002521,19,-8.000,,0.000,,9,22,,
T,2021-09-15 21:48:50,40.71728555,-74.00002891,18,-8.000,,0.000,,9,22,,
T,2021-09-15 21:48:51,40.71728511,-74.00003876,16,-8.000,,0.000,,9,22,,
T,2021-09-15 21:48:52,40.71728781,-74.00004229,15,-9.000,,0.000,,8,22,,
T,2021-09-15 21:48:53,40.71729355,-74.00004874,15,-9.000,,0.000,,8,22,,
T,2021-09-15 21:48:54,40.71729990,-74.00005427,14,-9.000,,0.000,,8,22,,
T,2021-09-15 21:48:55,40.71729770,-74.00005894,14,-8.000,,0.000,,8,22,,
T,2021-09-15 21:48:56,40.71730546,-74.00005395,13,-8.000,,0.000,,10,22,,
T,2021-09-15 21:48:57,40.71731862,-74.00004415,13,-7.000,,0.000,,9,22,,
T,2021-09-15 21:48:58,40.71731738,-74.00004480,14,-7.000,,0.000,,9,22,,
T,2021-09-15 21:48:59,40.71731736,-74.00004501,15,-7.000,,0.000,,7,22,,
T,2021-09-15 21:49:00,40.71731722,-74.00004503,15,-7.000,,0.000,,7,22,,
T,2021-09-15 21:49:01,40.71731771,-74.00004295,16,-7.000,,0.000,,7,22,,
T,2021-09-15 21:49:02,40.71731630,-74.00004382,15,-7.000,,0.000,,10,22,,
T,2021-09-15 21:49:03,40.71731540,-74.00004440,15,-7.000,,0.000,,10,22,,
T,2021-09-15 21:49:04,40.71731443,-74.00004282,16,-7.000,,0.000,,8,22,,
T,2021-09-15 21:49:05,40.71731545,-74.00004434,14,-7.000,,0.000,,8,22,,
T,2021-09-15 21:49:06,40.71731578,-74.00004581,14,-7.000,,0.000,,10,22,,
T,2021-09-15 21:49:07,40.71731573,-74.00004612,13,-7.000,,0.000,,10,22,,
T,2021-09-15 21:49:08,40.71731589,-74.00004599,13,-7.000,,0.000,,10,22,,
T,2021-09-15 21:49:09,40.71731604,-74.00004700,13,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:10,40.71731625,-74.00004796,14,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:11,40.71731650,-74.00004818,14,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:12,40.71731683,-74.00004858,14,-7.000,,0.000,,6,22,,
T,2021-09-15 21:49:13,40.71731704,-74.00004891,14,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:14,40.71731721,-74.00004885,14,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:15,40.71731727,-74.00004913,13,-7.000,,0.000,,9,22,,
T,2021-09-15 21:49:16,40.71752804,-73.99993580,14,-5.000,,3.250,8,7,22,,
T,2021-09-15 21:49:17,40.71772770,-73.99978726,13,-2.000,,4.080,21,10,22,,
T,2021-09-15 21:49:18,40.71783731,-73.99975082,12,-10.000,,3.480,17,10,22,,
T,2021-09-15 21:49:19,40.71787928,-73.99974344,12,-11.000,,1.980,2,10,21,,
T,2021-09-15 21:49:20,40.71791244,-73.99973782,13,-11.000,,1.800,2,10,22,,
T,2021-09-15 21:49:21,40.71792869,-73.99974819,13,-10.000,,1.160,351,10,22,,
T,2021-09-15 21:49:22,40.71796302,-73.99974778,12,-11.000,,1.120,357,10,22,,
T,2021-09-15 21:49:23,40.71800897,-73.99973461,12,-11.000,,1.330,4,10,22,,
T,2021-09-15 21:49:24,40.71802253,-73.99976224,12,-12.000,,1.060,1,10,22,,
T,2021-09-15 21:49:25,40.71804556,-73.99978434,12,-17.000,,1.340,8,10,22,,
T,2021-09-15 21:49:26,40.71805739,-73.99978265,12,-17.000,,1.210,34,10,22,,
T,2021-09-15 21:49:27,40.71806181,-73.99979799,12,-21.000,,1.760,39,10,22,,
T,2021-09-15 21:49:28,40.71811068,-73.99974837,12,-21.000,,2.870,40,10,22,,
T,2021-09-15 21:49:29,40.71817655,-73.99970544,13,-21.000,,4.190,34,10,22,,
T,2021-09-15 21:49:30,40.71823723,-73.99967587,13,-20.000,,4.900,29,10,22,,
T,2021-09-15 21:49:31,40.71831332,-73.99961899,13,-19.000,,5.690,34,10,22,,
T,2021-09-15 21:49:32,40.71839466,-73.99957913,13,-17.000,,5.810,31,10,22,,
T,2021-09-15 21:49:33,40.71842307,-73.99956320,13,-17.000,,4.950,19,10,22,,
T,2021-09-15 21:49:34,40.71842079,-73.99957215,13,-17.000,,3.040,15,10,22,,
T,2021-09-15 21:49:35,40.71846213,-73.99956514,14,-18.000,,3.220,14,10,22,,
T,2021-09-15 21:49:36,40.71846399,-73.99953181,14,-18.000,,2.430,30,8,22,,
T,2021-09-15 21:49:37,40.71846796,-73.99952359,13,-18.000,,1.830,34,8,22,,
T,2021-09-15 21:49:38,40.71845272,-73.99951775,13,-18.000,,1.290,44,10,22,,
T,2021-09-15 21:49:39,40.71846391,-73.99950970,13,-17.000,,0.980,47,9,22,,
T,2021-09-15 21:49:40,40.71845552,-73.99948784,14,-18.000,,0.860,69,10,22,,
T,2021-09-15 21:49:41,40.71846724,-73.99949311,14,-19.000,,0.720,54,10,22,,
T,2021-09-15 21:49:42,40.71847826,-73.99955022,16,-19.000,,0.900,325,8,22,,
T,2021-09-15 21:49:43,40.71851460,-73.99957594,18,-18.000,,1.790,331,9,22,,
T,2021-09-15 21:49:44,40.71853324,-73.99961528,21,-17.000,,2.160,318,9,22,,
T,2021-09-15 21:49:45,40.71854682,-73.99964488,24,-17.000,,2.340,313,10,22,,
T,2021-09-15 21:49:46,40.71858185,-73.99967385,25,-17.000,,2.580,319,7,22,,
T,2021-09-15 21:49:47,40.71855693,-73.99965665,30,-17.000,,1.260,311,7,22,,
T,2021-09-15 21:49:48,40.71852908,-73.99961681,29,-16.000,,0.000,,9,22,,
T,2021-09-15 21:49:49,40.71848473,-73.99959897,30,-15.000,,1.020,172,9,22,,
T,2021-09-15 21:49:50,40.71850780,-73.99952178,27,-14.000,,1.070,107,9,22,,
T,2021-09-15 21:49:51,40.71849775,-73.99952827,24,-15.000,,0.150,101,10,22,,
T,2021-09-15 21:49:52,40.71850059,-73.99954064,24,-14.000,,0.000,,10,22,,
T,2021-09-15 21:49:53,40.71849850,-73.99953562,22,-13.000,,0.000,,10,22,,
T,2021-09-15 21:49:54,40.71850557,-73.99952576,21,-13.000,,0.000,,10,22,,
T,2021-09-15 21:49:55,40.71850418,-73.99951722,18,-12.000,,0.000,,10,22,,
T,2021-09-15 21:49:56,40.71848783,-73.99952618,16,-13.000,,0.000,,9,22,,
T,2021-09-15 21:49:57,40.71848190,-73.99954115,15,-14.000,,0.000,,9,22,,
T,2021-09-15 21:49:58,40.71850030,-73.99953191,14,-15.000,,1.950,29,9,22,,
T,2021-09-15 21:49:59,40.71853006,-73.99949987,14,-17.000,,2.260,32,10,22,,
T,2021-09-15 21:50:00,40.71855539,-73.99947172,15,-14.000,,2.620,26,10,22,,
T,2021-09-15 21:50:01,40.71859705,-73.99944493,16,-12.000,,3.170,23,9,22,,
T,2021-09-15 21:50:02,40.71868621,-73.99936080,17,-10.000,,4.960,28,9,22,,
T,2021-09-15 21:50:03,40.71879176,-73.99927919,20,-9.000,,6.930,29,7,22,,
T,2021-09-15 21:50:04,40.71886318,-73.99919524,24,-6.000,,7.540,32,7,22,,
T,2021-09-15 21:50:05,40.71888717,-73.99925395,26,-15.000,,6.350,26,8,22,,
T,2021-09-15 21:50:06,40.71900786,-73.99915478,25,-15.000,,8.360,28,8,22,,
T,2021-09-15 21:50:07,40.71909074,-73.99915896,27,-16.000,,8.320,20,8,22,,
T,2021-09-15 21:50:08,40.71918994,-73.99912033,32,-15.000,,8.880,19,10,22,,
T,2021-09-15 21:50:09,40.71916749,-73.99906530,27,-16.000,,6.880,30,9,22,,
T,2021-09-15 21:50:10,40.71934785,-73.99891159,24,-18.000,,9.950,32,7,22,,
T,2021-09-15 21:50:11,40.71943030,-73.99886027,24,-17.000,,9.820,30,8,22,,
T,2021-09-15 21:50:12,40.71952399,-73.99881302,29,-17.000,,9.930,27,8,22,,
T,2021-09-15 21:50:13,40.71962801,-73.99877031,25,-17.000,,9.070,23,8,22,,
T,2021-09-15 21:50:14,40.71964585,-73.99873515,21,-16.000,,7.220,34,6,22,,
T,2021-09-15 21:50:15,40.71969971,-73.99870177,20,-15.000,,7.110,33,8,22,,
T,2021-09-15 21:50:16,40.71980010,-73.99865722,19,-14.000,,7.750,29,8,22,,
T,2021-09-15 21:50:17,40.71987487,-73.99857976,17,-13.000,,9.640,28,8,22,,
T,2021-09-15 21:50:18,40.71992775,-73.99853785,15,-11.000,,9.040,26,7,22,,
T,2021-09-15 21:50:19,40.71995410,-73.99848127,14,-15.000,,8.820,30,8,22,,
T,2021-09-15 21:50:20,40.71998443,-73.99845628,14,-21.000,,9.180,34,8,22,,
T,2021-09-15 21:50:21,40.72005531,-73.99838552,13,-21.000,,10.700,36,8,22,,
T,2021-09-15 21:50:22,40.72012477,-73.99831036,14,-19.000,,10.570,36,6,22,,
T,2021-09-15 21:50:23,40.72020702,-73.99821786,17,-16.000,,10.930,38,6,22,,
T,2021-09-15 21:50:24,40.72029993,-73.99813568,19,-16.000,,11.060,37,6,22,,
T,2021-09-15 21:50:25,40.72039331,-73.99809764,17,-15.000,,10.900,29,6,22,,
T,2021-09-15 21:50:26,40.72049448,-73.99805345,19,-15.000,,10.680,25,6,22,,
T,2021-09-15 21:50:27,40.72058093,-73.99800665,18,-15.000,,9.840,26,6,22,,
T,2021-09-15 21:50:28,40.72064605,-73.99794093,17,-16.000,,8.570,33,6,21,,
T,2021-09-15 21:50:29,40.72069448,-73.99785001,17,-16.000,,8.580,34,6,21,,
T,2021-09-15 21:50:30,40.72073148,-73.99782628,19,-16.000,,6.440,30,8,21,,
T,2021-09-15 21:50:31,40.72072691,-73.99778466,18,-17.000,,4.880,37,5,21,,
T,2021-09-15 21:50:32,40.72074749,-73.99773831,19,-18.000,,4.420,42,5,21,,
T,2021-09-15 21:50:33,40.72076802,-73.99770483,21,-19.000,,4.070,41,5,21,,
T,2021-09-15 21:50:34,40.72078450,-73.99772156,19,-20.000,,2.640,26,5,21,,
T,2021-09-15 21:50:35,40.72078893,-73.99769456,19,-21.000,,2.280,36,5,21,,
T,2021-09-15 21:50:36,40.72077752,-73.99768688,18,-22.000,,2.040,30,7,21,,
T,2021-09-15 21:50:37,40.72079155,-73.99767703,16,-24.000,,2.130,32,8,21,,
T,2021-09-15 21:50:38,40.72078348,-73.99765485,15,-23.000,,1.680,29,8,21,,
T,2021-09-15 21:50:39,40.72078656,-73.99768758,15,-23.000,,1.440,6,8,21,,
T,2021-09-15 21:50:40,40.72080748,-73.99778029,17,-29.000,,2.090,326,8,21,,
T,2021-09-15 21:50:41,40.72080980,-73.99775256,20,-28.000,,1.380,351,7,21,,
T,2021-09-15 21:50:42,40.72081241,-73.99771284,24,-28.000,,1.180,36,7,21,,
T,2021-09-15 21:50:43,40.72079195,-73.99768080,28,-29.000,,1.280,79,6,21,,
T,2021-09-15 21:50:44,40.72082755,-73.99765666,29,-28.000,,1.510,36,6,21,,
