type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-16 17:06:51,40.72547567,-73.99679857,16,-12.000,,1.140,257,5,19,,
T,2021-10-16 17:06:52,40.72546294,-73.99687730,18,-12.000,,1.390,246,6,19,,
T,2021-10-16 17:06:53,40.72547408,-73.99693558,17,-11.000,,1.440,253,6,19,,
T,2021-10-16 17:06:54,40.72548273,-73.99689469,17,-11.000,,0.780,254,6,19,,
T,2021-10-16 17:06:56,40.72552345,-73.99690977,15,-13.000,,0.470,245,6,19,,
T,2021-10-16 17:06:57,40.72551611,-73.99685445,15,-11.000,,0.450,176,6,19,,
T,2021-10-16 17:06:58,40.72552468,-73.99684923,15,-12.000,,0.540,176,6,19,,
T,2021-10-16 17:07:00,40.72551273,-73.99680538,14,-16.000,,0.410,150,5,19,,
T,2021-10-16 17:07:01,40.72550802,-73.99682825,14,-17.000,,0.770,226,7,19,,
T,2021-10-16 17:07:02,40.72550108,-73.99684420,13,-15.000,,0.830,246,7,19,,
T,2021-10-16 17:07:03,40.72551880,-73.99684242,13,-16.000,,0.820,311,5,19,,
T,2021-10-16 17:07:04,40.72553271,-73.99683759,13,-18.000,,0.890,338,7,19,,
T,2021-10-16 17:07:05,40.72551899,-73.99687472,13,-18.000,,1.020,281,6,19,,
T,2021-10-16 17:07:06,40.72551157,-73.99688601,14,-17.000,,0.880,272,6,19,,
T,2021-10-16 17:07:07,40.72552523,-73.99686256,14,-19.000,,0.730,302,5,19,,
T,2021-10-16 17:07:08,40.72553610,-73.99686803,14,-18.000,,0.810,338,4,19,,
T,2021-10-16 17:07:09,40.72556241,-73.99685199,15,-20.000,,1.160,337,4,19,,
T,2021-10-16 17:07:10,40.72556445,-73.99686812,16,-20.000,,0.960,318,6,19,,
T,2021-10-16 17:07:11,40.72555072,-73.99686949,16,-20.000,,0.420,272,6,19,,
T,2021-10-16 17:07:12,40.72559082,-73.99681813,18,-23.000,,0.640,5,5,19,,
T,2021-10-16 17:07:13,40.72560844,-73.99683689,20,-22.000,,0.830,353,4,19,,
T,2021-10-16 17:07:14,40.72559952,-73.99681456,21,-23.000,,0.360,250,3,19,,
T,2021-10-16 17:07:15,40.72558060,-73.99680963,22,-22.000,,0.760,218,5,19,,
T,2021-10-16 17:07:16,40.72556010,-73.99680158,25,-22.000,,0.840,198,4,19,,
T,2021-10-16 17:07:19,40.72555447,-73.99687797,37,-24.000,,1.550,226,1,19,,
T,2021-10-16 17:07:20,40.72551660,-73.99685635,40,-22.000,,1.960,201,,19,,
T,2021-10-16 17:07:22,40.72559407,-73.99691603,36,-24.000,,0.380,156,3,19,,
T,2021-10-16 17:07:23,40.72564485,-73.99692644,37,-25.000,,0.350,338,3,19,,
T,2021-10-16 17:07:24,40.72567229,-73.99695252,39,-24.000,,0.700,326,3,19,,
T,2021-10-16 17:07:26,40.72568823,-73.99696567,48,-24.000,,0.560,333,3,19,,
T,2021-10-16 17:07:27,40.72566569,-73.99697902,46,-24.000,,0.480,274,1,19,,
T,2021-10-16 17:07:28,40.72565657,-73.99700222,47,-24.000,,0.760,203,3,19,,
T,2021-10-16 17:07:29,40.72567560,-73.99702645,51,-25.000,,0.770,213,3,19,,
T,2021-10-16 17:07:30,40.72567889,-73.99704045,56,-25.000,,1.260,264,3,19,,
T,2021-10-16 17:07:31,40.72571267,-73.99707420,62,-26.000,,1.560,278,3,19,,
T,2021-10-16 17:07:32,40.72572741,-73.99709941,69,-27.000,,1.750,283,2,19,,
T,2021-10-16 17:07:33,40.72569863,-73.99711933,73,-27.000,,1.380,256,2,19,,
T,2021-10-16 17:07:34,40.72570547,-73.99714697,78,-27.000,,1.690,267,2,19,,
T,2021-10-16 17:07:35,40.72570922,-73.99715829,87,-27.000,,1.110,246,3,19,,
T,2021-10-16 17:07:36,40.72570826,-73.99719334,86,-28.000,,1.260,243,2,19,,
T,2021-10-16 17:07:37,40.72571473,-73.99722080,89,-28.000,,1.320,248,2,19,,
T,2021-10-16 17:07:38,40.72576259,-73.99725624,87,-28.000,,1.420,265,3,19,,
T,2021-10-16 17:07:39,40.72570483,-73.99731526,80,-29.000,,1.850,246,1,19,,
T,2021-10-16 17:07:40,40.72574954,-73.99729172,72,-30.000,,1.380,260,2,18,,
T,2021-10-16 17:07:41,40.72573165,-73.99728526,70,-29.000,,1.030,239,2,18,,
T,2021-10-16 17:07:42,40.72568616,-73.99734830,63,-31.000,,1.620,234,2,19,,
T,2021-10-16 17:07:43,40.72573620,-73.99739133,55,-29.000,,1.340,304,2,19,,
T,2021-10-16 17:07:44,40.72575110,-73.99739024,55,-30.000,,1.120,301,3,19,,
T,2021-10-16 17:07:45,40.72573160,-73.99741454,57,-30.000,,1.490,288,3,19,,
T,2021-10-16 17:07:46,40.72572041,-73.99741356,58,-30.000,,0.770,263,3,19,,
T,2021-10-16 17:07:48,40.72560263,-73.99747215,50,-30.000,,1.370,224,2,19,,
T,2021-10-16 17:07:49,40.72556946,-73.99757965,49,-30.000,,2.120,237,4,19,,
T,2021-10-16 17:07:50,40.72577694,-73.99742340,36,-31.000,,0.860,327,3,19,,
T,2021-10-16 17:07:51,40.72576509,-73.99747100,32,-30.000,,1.000,319,3,19,,
T,2021-10-16 17:07:52,40.72575052,-73.99749319,30,-31.000,,0.900,318,4,19,,
T,2021-10-16 17:07:53,40.72573652,-73.99749481,30,-31.000,,0.700,316,3,19,,
T,2021-10-16 17:07:54,40.72575428,-73.99750019,33,-31.000,,0.960,316,3,19,,
T,2021-10-16 17:07:55,40.72572822,-73.99748800,36,-31.000,,0.450,317,2,19,,
T,2021-10-16 17:07:57,40.72581458,-73.99752711,43,-30.000,,1.430,321,2,19,,
T,2021-10-16 17:07:58,40.72584807,-73.99755435,49,-30.000,,1.790,322,3,18,,
T,2021-10-16 17:07:59,40.72577135,-73.99759752,53,-29.000,,1.380,289,3,19,,
T,2021-10-16 17:08:00,40.72579692,-73.99764252,57,-30.000,,1.780,293,2,19,,
T,2021-10-16 17:08:01,40.72571143,-73.99768110,54,-30.000,,1.630,258,3,19,,
T,2021-10-16 17:08:02,40.72562942,-73.99779505,48,-29.000,,2.740,248,4,18,,
T,2021-10-16 17:08:03,40.72553799,-73.99780883,44,-28.000,,1.610,211,4,18,,
T,2021-10-16 17:08:04,40.72551030,-73.99780284,45,-29.000,,1.520,195,2,18,,
T,2021-10-16 17:08:05,40.72546994,-73.99780266,53,-29.000,,1.760,195,3,18,,
T,2021-10-16 17:08:06,40.72540921,-73.99781067,41,-25.000,,2.240,193,2,18,,
T,2021-10-16 17:08:07,40.72550852,-73.99777257,29,-17.000,,1.230,172,2,18,,
T,2021-10-16 17:08:08,40.72551102,-73.99773776,27,-20.000,,0.000,,6,18,,
T,2021-10-16 17:08:09,40.72549729,-73.99770536,26,-26.000,,0.000,,6,18,,
T,2021-10-16 17:08:10,40.72551044,-73.99769421,26,-27.000,,0.000,,7,18,,
T,2021-10-16 17:08:11,40.72552069,-73.99770054,28,-25.000,,0.000,,7,18,,
T,2021-10-16 17:08:12,40.72549726,-73.99768873,30,-29.000,,0.000,,7,18,,
T,2021-10-16 17:08:13,40.72547457,-73.99767980,29,-32.000,,0.000,,7,18,,
T,2021-10-16 17:08:14,40.72546314,-73.99766646,26,-36.000,,0.000,,7,19,,
T,2021-10-16 17:08:17,40.72544294,-73.99764673,25,-42.000,,0.000,,6,19,,
T,2021-10-16 17:08:18,40.72542963,-73.99763653,25,-45.000,,0.000,,6,19,,
T,2021-10-16 17:08:21,40.72544217,-73.99764000,22,-45.000,,0.000,,7,19,,
T,2021-10-16 17:08:28,40.72545149,-73.99764205,19,-44.000,,0.000,,6,19,,
T,2021-10-16 17:08:38,40.72546703,-73.99764731,25,-41.000,,0.000,,7,19,,
T,2021-10-16 17:08:39,40.72546059,-73.99765702,27,-40.000,,0.310,272,7,19,,
T,2021-10-16 17:08:40,40.72544240,-73.99765113,28,-42.000,,0.380,262,6,19,,
T,2021-10-16 17:08:41,40.72544200,-73.99762431,28,-44.000,,0.300,324,6,19,,
T,2021-10-16 17:08:42,40.72545348,-73.99763362,26,-43.000,,0.380,309,6,19,,
T,2021-10-16 17:08:43,40.72546690,-73.99764657,27,-42.000,,0.580,316,5,19,,
T,2021-10-16 17:08:44,40.72545253,-73.99764435,26,-46.000,,0.550,311,6,19,,
T,2021-10-16 17:08:45,40.72547567,-73.99765635,26,-43.000,,0.610,316,6,19,,
T,2021-10-16 17:08:47,40.72545573,-73.99766104,24,-43.000,,0.510,286,7,20,,
T,2021-10-16 17:08:48,40.72549362,-73.99767338,21,-40.000,,0.710,317,7,20,,
T,2021-10-16 17:08:49,40.72550612,-73.99767420,22,-40.000,,0.680,330,8,20,,
T,2021-10-16 17:08:50,40.72552273,-73.99769013,22,-37.000,,0.640,316,7,20,,
T,2021-10-16 17:08:51,40.72553368,-73.99769756,23,-36.000,,0.680,334,8,20,,
T,2021-10-16 17:08:52,40.72556513,-73.99771546,22,-33.000,,0.990,323,8,20,,
T,2021-10-16 17:08:53,40.72556272,-73.99773076,20,-34.000,,0.760,303,7,20,,
T,2021-10-16 17:08:54,40.72557777,-73.99773354,20,-32.000,,0.610,318,7,20,,
T,2021-10-16 17:08:55,40.72556849,-73.99774696,20,-31.000,,0.360,270,8,20,,
T,2021-10-16 17:08:56,40.72559176,-73.99773303,18,-29.000,,0.000,,8,20,,
T,2021-10-16 17:08:59,40.72558237,-73.99773263,18,-30.000,,0.000,,7,20,,
T,2021-10-16 17:09:00,40.72559636,-73.99774003,18,-28.000,,0.000,,9,20,,
T,2021-10-16 17:09:01,40.72560671,-73.99774345,20,-27.000,,0.000,,8,20,,
T,2021-10-16 17:09:02,40.72561905,-73.99775218,22,-26.000,,0.000,,8,20,,
T,2021-10-16 17:09:04,40.72563390,-73.99773587,24,-26.000,,0.000,,8,20,,
T,2021-10-16 17:09:09,40.72564012,-73.99772612,23,-26.000,,0.000,,7,20,,
T,2021-10-16 17:09:24,40.72564109,-73.99772301,13,-26.000,,0.000,,9,20,,
T,2021-10-16 17:09:25,40.72564106,-73.99771925,13,-25.000,,1.140,129,9,20,,
T,2021-10-16 17:09:26,40.72563191,-73.99772021,12,-23.000,,1.140,140,9,20,,
T,2021-10-16 17:09:27,40.72563431,-73.99773301,11,-22.000,,0.790,131,9,20,,
T,2021-10-16 17:09:28,40.72561389,-73.99774616,12,-25.000,,0.430,163,9,20,,
T,2021-10-16 17:09:30,40.72561962,-73.99776698,11,-23.000,,0.400,192,9,20,,
T,2021-10-16 17:09:32,40.72560078,-73.99775349,11,-20.000,,0.620,179,10,21,,
T,2021-10-16 17:09:33,40.72558923,-73.99774457,11,-19.000,,0.750,185,11,21,,
T,2021-10-16 17:09:35,40.72557899,-73.99773241,11,-17.000,,0.700,180,11,21,,
T,2021-10-16 17:09:36,40.72558160,-73.99773099,11,-16.000,,0.480,171,9,21,,
T,2021-10-16 17:09:37,40.72558179,-73.99771784,10,-15.000,,0.000,,10,21,,
T,2021-10-16 17:09:38,40.72557772,-73.99771968,9,-15.000,,0.000,,8,21,,
T,2021-10-16 17:09:39,40.72559176,-73.99771478,10,-15.000,,0.560,295,9,21,,
T,2021-10-16 17:09:41,40.72559596,-73.99773300,9,-15.000,,0.870,277,9,21,,
T,2021-10-16 17:09:43,40.72561507,-73.99774559,9,-14.000,,1.030,298,8,21,,
T,2021-10-16 17:09:44,40.72562434,-73.99775827,8,-14.000,,0.900,307,10,21,,
T,2021-10-16 17:09:45,40.72562433,-73.99777052,8,-13.000,,0.940,307,10,21,,
T,2021-10-16 17:09:47,40.72563435,-73.99778137,9,-12.000,,0.930,307,10,21,,
T,2021-10-16 17:09:48,40.72564257,-73.99779141,10,-12.000,,1.000,307,10,21,,
T,2021-10-16 17:09:49,40.72564701,-73.99780454,10,-11.000,,0.930,307,10,21,,
T,2021-10-16 17:09:51,40.72565502,-73.99781679,9,-10.000,,0.690,308,8,22,,
T,2021-10-16 17:09:53,40.72564180,-73.99783653,9,-10.000,,0.930,308,8,22,,
T,2021-10-16 17:09:55,40.72563117,-73.99783549,11,-4.000,,0.500,308,9,22,,
T,2021-10-16 17:09:56,40.72562558,-73.99782444,11,-2.000,,0.610,309,9,22,,
T,2021-10-16 17:09:57,40.72561292,-73.99782593,14,1.000,,0.740,309,10,22,,
T,2021-10-16 17:09:58,40.72559263,-73.99783625,18,4.000,,1.100,309,9,22,,
T,2021-10-16 17:09:59,40.72557563,-73.99784794,18,6.000,,0.880,309,9,22,,
T,2021-10-16 17:10:00,40.72557322,-73.99782975,15,7.000,,0.520,310,9,22,,
T,2021-10-16 17:10:01,40.72556282,-73.99782169,14,9.000,,0.610,310,8,22,,
T,2021-10-16 17:10:02,40.72554315,-73.99782398,13,10.000,,0.930,175,8,22,,
T,2021-10-16 17:10:03,40.72552405,-73.99782697,13,11.000,,1.220,194,10,22,,
T,2021-10-16 17:10:04,40.72551169,-73.99781596,13,11.000,,1.200,199,9,22,,
T,2021-10-16 17:10:05,40.72549807,-73.99781270,12,11.000,,1.050,213,9,22,,
T,2021-10-16 17:10:06,40.72548730,-73.99778426,11,13.000,,1.020,204,8,22,,
T,2021-10-16 17:10:07,40.72547074,-73.99777891,10,13.000,,0.950,188,8,22,,
T,2021-10-16 17:10:08,40.72547264,-73.99779860,9,14.000,,0.880,202,10,22,,
T,2021-10-16 17:10:10,40.72546555,-73.99781801,7,14.000,,1.040,217,9,22,,
T,2021-10-16 17:10:11,40.72545636,-73.99781058,7,13.000,,1.060,216,10,22,,
T,2021-10-16 17:10:12,40.72545263,-73.99783022,7,11.000,,1.000,217,10,22,,
T,2021-10-16 17:10:13,40.72544736,-73.99784363,6,9.000,,1.060,217,9,22,,
T,2021-10-16 17:10:14,40.72544197,-73.99786832,6,1.000,,1.040,218,10,22,,
T,2021-10-16 17:10:16,40.72542266,-73.99787180,6,-1.000,,1.150,219,9,21,,
T,2021-10-16 17:10:18,40.72540515,-73.99788546,6,-2.000,,1.640,209,10,21,,
T,2021-10-16 17:10:20,40.72539434,-73.99789343,6,-4.000,,1.080,209,10,21,,
T,2021-10-16 17:10:21,40.72537935,-73.99789187,7,-5.000,,1.440,209,10,21,,
T,2021-10-16 17:10:23,40.72536806,-73.99790468,8,-6.000,,1.080,217,10,21,,
T,2021-10-16 17:10:25,40.72535388,-73.99791019,8,-8.000,,1.080,217,10,21,,
T,2021-10-16 17:10:27,40.72533416,-73.99791034,7,-6.000,,1.060,216,9,21,,
T,2021-10-16 17:10:29,40.72530337,-73.99789630,8,-7.000,,1.020,216,10,21,,
T,2021-10-16 17:10:30,40.72529703,-73.99791129,10,-8.000,,0.920,216,10,21,,
T,2021-10-16 17:10:31,40.72527615,-73.99790001,10,-8.000,,0.920,216,9,21,,
T,2021-10-16 17:10:32,40.72526743,-73.99792641,10,-9.000,,1.000,216,9,21,,
T,2021-10-16 17:10:33,40.72525447,-73.99793960,9,-8.000,,1.040,209,10,21,,
T,2021-10-16 17:10:34,40.72525097,-73.99796773,7,-8.000,,1.040,204,10,21,,
T,2021-10-16 17:10:35,40.72523664,-73.99798114,7,-9.000,,1.090,212,11,21,,
T,2021-10-16 17:10:36,40.72522412,-73.99799376,7,-9.000,,1.190,210,11,21,,
T,2021-10-16 17:10:37,40.72521613,-73.99800151,6,-9.000,,1.240,209,11,21,,
T,2021-10-16 17:10:38,40.72520835,-73.99800958,6,-10.000,,1.130,222,9,21,,
T,2021-10-16 17:10:39,40.72519944,-73.99801976,6,-8.000,,0.940,215,10,21,,
T,2021-10-16 17:10:40,40.72517910,-73.99802472,6,-11.000,,1.040,211,10,21,,
T,2021-10-16 17:10:41,40.72516415,-73.99802087,6,-11.000,,0.960,193,11,21,,
T,2021-10-16 17:10:43,40.72515084,-73.99801480,8,-8.000,,0.870,172,10,21,,
T,2021-10-16 17:10:44,40.72513617,-73.99801468,10,-7.000,,1.000,176,9,21,,
T,2021-10-16 17:10:45,40.72512722,-73.99801315,11,-6.000,,1.020,176,9,21,,
T,2021-10-16 17:10:46,40.72510182,-73.99802639,12,-7.000,,1.130,190,10,21,,
T,2021-10-16 17:10:47,40.72508110,-73.99804500,12,-6.000,,1.260,193,10,21,,
T,2021-10-16 17:10:48,40.72507314,-73.99803098,10,-6.000,,1.200,195,8,21,,
T,2021-10-16 17:10:49,40.72506223,-73.99803513,9,-5.000,,0.830,202,5,21,,
T,2021-10-16 17:10:50,40.72506058,-73.99804710,9,-4.000,,0.800,185,5,21,,
T,2021-10-16 17:10:51,40.72504621,-73.99803886,9,-5.000,,0.770,183,5,21,,
T,2021-10-16 17:10:52,40.72504252,-73.99805900,9,-5.000,,1.080,208,6,21,,
T,2021-10-16 17:10:53,40.72502669,-73.99807733,9,-7.000,,1.550,240,6,21,,
T,2021-10-16 17:10:55,40.72501757,-73.99807733,7,-6.000,,1.090,214,9,20,,
T,2021-10-16 17:10:56,40.72500787,-73.99807294,7,-7.000,,1.090,215,7,20,,
T,2021-10-16 17:10:58,40.72499850,-73.99808593,6,-8.000,,1.130,209,7,20,,
T,2021-10-16 17:11:01,40.72498736,-73.99809717,5,-8.000,,1.070,211,9,20,,
T,2021-10-16 17:11:03,40.72497321,-73.99811499,4,-9.000,,1.050,211,7,20,,
T,2021-10-16 17:11:05,40.72496184,-73.99812353,4,-9.000,,1.030,219,8,20,,
T,2021-10-16 17:11:06,40.72495540,-73.99813271,4,-9.000,,0.980,219,9,20,,
T,2021-10-16 17:11:08,40.72494957,-73.99815915,4,-9.000,,1.020,227,7,20,,
T,2021-10-16 17:11:10,40.72493975,-73.99817775,3,-9.000,,1.090,217,8,20,,
T,2021-10-16 17:11:11,40.72492944,-73.99818343,3,-9.000,,0.940,217,9,20,,
T,2021-10-16 17:11:13,40.72491704,-73.99820066,4,-9.000,,1.010,206,10,20,,
T,2021-10-16 17:11:15,40.72490406,-73.99820570,4,-9.000,,1.030,207,8,20,,
T,2021-10-16 17:11:16,40.72490142,-73.99822772,4,-12.000,,0.990,225,9,20,,
T,2021-10-16 17:11:18,40.72489315,-73.99824343,10,-11.000,,1.060,225,12,19,,
T,2021-10-16 17:11:19,40.72487782,-73.99823746,10,-10.000,,1.150,225,12,19,,
T,2021-10-16 17:11:20,40.72486794,-73.99824452,10,-9.000,,1.080,225,7,19,,
T,2021-10-16 17:11:21,40.72485518,-73.99824447,10,-9.000,,1.120,225,10,19,,
T,2021-10-16 17:11:22,40.72484596,-73.99824885,11,-8.000,,0.880,224,10,19,,
T,2021-10-16 17:11:23,40.72484004,-73.99828377,11,-14.000,,1.020,225,10,19,,
T,2021-10-16 17:11:24,40.72483690,-73.99831193,12,-16.000,,1.440,239,11,19,,
T,2021-10-16 17:11:25,40.72483590,-73.99832572,12,-15.000,,1.390,242,11,19,,
T,2021-10-16 17:11:26,40.72482735,-73.99836853,14,-16.000,,1.880,248,11,19,,
T,2021-10-16 17:11:27,40.72480911,-73.99838421,14,-15.000,,1.780,236,7,19,,
T,2021-10-16 17:11:28,40.72479524,-73.99840255,16,-14.000,,1.770,232,10,19,,
T,2021-10-16 17:11:29,40.72479247,-73.99838122,16,-14.000,,1.130,218,10,19,,
T,2021-10-16 17:11:30,40.72476984,-73.99837712,16,-12.000,,1.070,207,10,18,,
T,2021-10-16 17:11:31,40.72476476,-73.99839311,17,-12.000,,1.140,218,11,18,,
T,2021-10-16 17:11:32,40.72473974,-73.99837700,19,-10.000,,1.330,201,11,18,,
T,2021-10-16 17:11:33,40.72470970,-73.99837383,20,-9.000,,1.720,195,6,18,,
T,2021-10-16 17:11:34,40.72471206,-73.99838937,19,-6.000,,1.100,201,7,18,,
T,2021-10-16 17:11:35,40.72470647,-73.99835921,17,-7.000,,0.730,182,6,18,,
T,2021-10-16 17:11:36,40.72469813,-73.99839095,16,-6.000,,0.750,196,10,18,,
T,2021-10-16 17:11:37,40.72467869,-73.99841764,16,-5.000,,0.800,177,9,17,,
T,2021-10-16 17:11:39,40.72466569,-73.99843437,15,-2.000,,1.170,214,10,18,,
T,2021-10-16 17:11:40,40.72465825,-73.99845490,14,-1.000,,1.050,221,11,18,,
T,2021-10-16 17:11:41,40.72465354,-73.99847226,14,-1.000,,0.900,231,11,18,,
T,2021-10-16 17:11:42,40.72464130,-73.99850682,14,-1.000,,0.560,218,10,18,,
T,2021-10-16 17:11:43,40.72463243,-73.99853741,14,-2.000,,0.810,221,9,18,,
T,2021-10-16 17:11:44,40.72463710,-73.99855027,13,-3.000,,0.910,202,8,18,,
T,2021-10-16 17:11:46,40.72463991,-73.99856839,11,-5.000,,1.030,222,7,18,,
T,2021-10-16 17:11:48,40.72464645,-73.99858710,11,-6.000,,0.870,222,8,18,,
T,2021-10-16 17:11:49,40.72465663,-73.99859087,11,-7.000,,1.210,222,9,18,,
T,2021-10-16 17:11:51,40.72464218,-73.99860736,7,-8.000,,1.040,221,9,18,,
T,2021-10-16 17:11:53,40.72463757,-73.99862239,6,-8.000,,0.880,221,7,18,,
T,2021-10-16 17:11:54,40.72463777,-73.99865304,6,-10.000,,0.650,221,6,18,,
T,2021-10-16 17:11:55,40.72464158,-73.99868768,6,-15.000,,0.790,222,7,18,,
T,2021-10-16 17:11:57,40.72463761,-73.99870180,5,-15.000,,0.740,221,8,18,,
T,2021-10-16 17:11:59,40.72463181,-73.99871700,5,-16.000,,0.820,300,8,18,,
T,2021-10-16 17:12:01,40.72463510,-73.99873665,5,-17.000,,1.160,305,9,18,,
T,2021-10-16 17:12:03,40.72464017,-73.99875958,5,-22.000,,1.080,304,10,18,,
T,2021-10-16 17:12:04,40.72464643,-73.99876983,5,-22.000,,1.150,304,10,18,,
T,2021-10-16 17:12:07,40.72465615,-73.99879796,5,-23.000,,1.160,304,10,18,,
T,2021-10-16 17:12:09,40.72466667,-73.99881963,4,-23.000,,1.070,304,9,18,,
T,2021-10-16 17:12:11,40.72466730,-73.99883769,4,-21.000,,1.060,304,11,18,,
T,2021-10-16 17:12:12,40.72467354,-73.99884873,4,-21.000,,1.080,304,11,18,,
T,2021-10-16 17:12:13,40.72467169,-73.99886079,3,-22.000,,0.960,298,9,18,,
T,2021-10-16 17:12:14,40.72466424,-73.99886903,3,-23.000,,0.830,298,8,18,,
T,2021-10-16 17:12:15,40.72466933,-73.99888293,3,-23.000,,1.010,299,9,18,,
T,2021-10-16 17:12:17,40.72467719,-73.99890300,3,-23.000,,0.980,299,11,18,,
T,2021-10-16 17:12:18,40.72468146,-73.99892020,3,-23.000,,1.190,301,11,18,,
T,2021-10-16 17:12:19,40.72468940,-73.99896869,3,-32.000,,1.120,300,9,18,,
T,2021-10-16 17:12:20,40.72469529,-73.99899467,3,-35.000,,1.060,300,11,18,,
T,2021-10-16 17:12:21,40.72470180,-73.99901886,3,-39.000,,1.030,301,12,18,,
T,2021-10-16 17:12:22,40.72470880,-73.99904175,3,-40.000,,1.130,301,11,18,,
T,2021-10-16 17:12:23,40.72471501,-73.99905992,3,-42.000,,1.170,301,11,18,,
T,2021-10-16 17:12:24,40.72472144,-73.99907294,3,-42.000,,0.980,301,11,18,,
T,2021-10-16 17:12:25,40.72473195,-73.99908724,3,-42.000,,1.230,312,11,18,,
T,2021-10-16 17:12:26,40.72473948,-73.99910306,3,-42.000,,1.220,312,11,18,,
T,2021-10-16 17:12:28,40.72474398,-73.99912906,3,-44.000,,1.030,295,11,18,,
T,2021-10-16 17:12:29,40.72475110,-73.99914304,3,-45.000,,1.200,295,10,18,,
T,2021-10-16 17:12:30,40.72476263,-73.99915197,3,-43.000,,1.170,296,12,18,,
T,2021-10-16 17:12:32,40.72477062,-73.99917135,3,-43.000,,0.890,296,10,18,,
T,2021-10-16 17:12:34,40.72478486,-73.99919013,3,-41.000,,1.060,296,12,18,,
T,2021-10-16 17:12:35,40.72479589,-73.99920351,3,-40.000,,1.210,303,12,18,,
T,2021-10-16 17:12:36,40.72480754,-73.99921268,3,-40.000,,1.080,303,12,18,,
T,2021-10-16 17:12:37,40.72481468,-73.99922245,3,-40.000,,1.150,308,12,18,,
T,2021-10-16 17:12:38,40.72482481,-73.99923608,3,-39.000,,1.160,308,11,18,,
T,2021-10-16 17:12:39,40.72483308,-73.99924368,3,-39.000,,1.100,308,11,18,,
T,2021-10-16 17:12:40,40.72484169,-73.99925275,3,-39.000,,1.090,308,12,18,,
