type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-14 22:55:39,40.71698084,-73.95881192,4,-14.000,,0.860,223,7,19,,
T,2021-10-14 22:55:40,40.71696745,-73.95881345,4,-14.000,,0.990,216,7,19,,
T,2021-10-14 22:55:41,40.71695562,-73.95881163,4,-14.000,,0.870,198,8,19,,
T,2021-10-14 22:55:42,40.71693995,-73.95881002,4,-14.000,,0.990,208,8,19,,
T,2021-10-14 22:55:43,40.71692701,-73.95881362,3,-13.000,,1.040,218,8,19,,
T,2021-10-14 22:55:44,40.71691682,-73.95882438,3,-13.000,,1.020,221,8,19,,
T,2021-10-14 22:55:45,40.71690050,-73.95882839,3,-12.000,,0.990,208,8,19,,
T,2021-10-14 22:55:46,40.71688771,-73.95883876,3,-11.000,,1.070,216,8,19,,
T,2021-10-14 22:55:47,40.71687791,-73.95885359,3,-11.000,,1.120,229,8,19,,
T,2021-10-14 22:55:48,40.71686639,-73.95886203,3,-10.000,,1.040,206,8,19,,
T,2021-10-14 22:55:49,40.71685682,-73.95886903,3,-10.000,,0.890,203,8,19,,
T,2021-10-14 22:55:50,40.71684798,-73.95888409,3,-10.000,,0.990,223,8,19,,
T,2021-10-14 22:55:51,40.71683269,-73.95888604,3,-9.000,,0.950,211,8,19,,
T,2021-10-14 22:55:55,40.71682491,-73.95890257,3,-13.000,,0.810,236,8,19,,
T,2021-10-14 22:55:57,40.71681713,-73.95891631,3,-13.000,,0.660,217,9,19,,
T,2021-10-14 22:55:59,40.71681527,-73.95892954,3,-12.000,,0.360,236,9,19,,
T,2021-10-14 22:56:01,40.71680752,-73.95894820,4,-12.000,,0.660,218,9,19,,
T,2021-10-14 22:56:02,40.71680006,-73.95895951,3,-11.000,,0.830,228,9,19,,
T,2021-10-14 22:56:03,40.71679513,-73.95897521,3,-11.000,,0.800,231,9,19,,
T,2021-10-14 22:56:04,40.71679301,-73.95899194,4,-10.000,,0.830,229,9,19,,
T,2021-10-14 22:56:05,40.71679221,-73.95900562,4,-11.000,,0.600,246,9,19,,
T,2021-10-14 22:56:07,40.71679317,-73.95901815,3,-10.000,,0.300,230,9,19,,
T,2021-10-14 22:56:08,40.71679336,-73.95901698,3,-10.000,,0.000,,9,19,,
T,2021-10-14 22:56:09,40.71679131,-73.95901870,3,-10.000,,0.220,229,9,19,,
T,2021-10-14 22:56:10,40.71678801,-73.95903527,3,-11.000,,0.750,229,9,19,,
T,2021-10-14 22:56:11,40.71678650,-73.95903898,3,-12.000,,0.410,229,9,19,,
T,2021-10-14 22:56:12,40.71678814,-73.95903826,3,-12.000,,0.000,,9,19,,
T,2021-10-14 22:56:15,40.71678512,-73.95902411,3,-12.000,,0.000,,7,19,,
T,2021-10-14 22:56:19,40.71678979,-73.95902311,4,-13.000,,0.000,,9,19,,
T,2021-10-14 22:56:20,40.71678587,-73.95901942,4,-12.000,,0.180,229,8,19,,
T,2021-10-14 22:56:21,40.71678520,-73.95901984,4,-12.000,,0.000,,8,19,,
T,2021-10-14 22:56:23,40.71678003,-73.95900897,4,-13.000,,0.000,,8,19,,
T,2021-10-14 22:56:25,40.71677948,-73.95900676,5,-13.000,,0.000,,8,19,,
T,2021-10-14 22:56:26,40.71678018,-73.95901535,5,-13.000,,0.610,229,8,19,,
T,2021-10-14 22:56:27,40.71677418,-73.95903117,4,-15.000,,0.990,229,9,19,,
T,2021-10-14 22:56:28,40.71676847,-73.95904208,4,-16.000,,1.040,229,9,19,,
T,2021-10-14 22:56:31,40.71675047,-73.95906325,3,-15.000,,1.000,229,8,19,,
T,2021-10-14 22:56:32,40.71675021,-73.95907677,3,-14.000,,1.020,229,8,19,,
T,2021-10-14 22:56:34,40.71675766,-73.95910025,3,-15.000,,1.180,292,9,19,,
T,2021-10-14 22:56:35,40.71677726,-73.95914036,3,-19.000,,1.250,289,10,19,,
T,2021-10-14 22:56:37,40.71679307,-73.95915925,4,-21.000,,1.000,316,10,19,,
T,2021-10-14 22:56:39,40.71680764,-73.95917416,5,-23.000,,0.150,229,9,19,,
T,2021-10-14 22:56:40,40.71681461,-73.95918290,6,-22.000,,0.530,229,10,19,,
T,2021-10-14 22:56:41,40.71682678,-73.95919589,6,-23.000,,0.960,315,9,19,,
T,2021-10-14 22:56:43,40.71683419,-73.95920823,7,-23.000,,0.950,306,10,19,,
T,2021-10-14 22:56:44,40.71684096,-73.95922014,7,-23.000,,1.050,306,10,19,,
T,2021-10-14 22:56:45,40.71684649,-73.95923389,6,-22.000,,1.100,308,9,19,,
T,2021-10-14 22:56:46,40.71684984,-73.95924498,6,-21.000,,0.750,308,9,19,,
T,2021-10-14 22:56:47,40.71684914,-73.95926397,6,-21.000,,0.850,308,8,19,,
T,2021-10-14 22:56:49,40.71685978,-73.95927112,7,-21.000,,1.060,308,7,19,,
T,2021-10-14 22:56:50,40.71685286,-73.95929388,8,-22.000,,0.590,308,10,19,,
T,2021-10-14 22:56:52,40.71686137,-73.95930971,8,-22.000,,0.720,308,9,19,,
T,2021-10-14 22:56:53,40.71686030,-73.95932548,8,-21.000,,0.460,308,9,19,,
T,2021-10-14 22:56:54,40.71686751,-73.95933597,7,-21.000,,0.530,308,9,19,,
T,2021-10-14 22:56:55,40.71687964,-73.95933290,7,-21.000,,0.710,308,10,19,,
T,2021-10-14 22:56:56,40.71687631,-73.95936228,7,-21.000,,0.620,308,9,19,,
T,2021-10-14 22:56:57,40.71688610,-73.95940236,7,-23.000,,1.470,309,10,19,,
T,2021-10-14 22:56:58,40.71689960,-73.95940778,7,-23.000,,0.850,307,10,19,,
T,2021-10-14 22:56:59,40.71690624,-73.95942935,7,-23.000,,0.950,307,8,19,,
T,2021-10-14 22:57:01,40.71692060,-73.95943141,9,-23.000,,0.750,307,8,19,,
T,2021-10-14 22:57:02,40.71692336,-73.95945221,9,-23.000,,1.010,310,8,19,,
T,2021-10-14 22:57:03,40.71691275,-73.95949281,10,-23.000,,1.300,282,8,19,,
T,2021-10-14 22:57:04,40.71692289,-73.95948976,10,-22.000,,0.940,302,8,19,,
T,2021-10-14 22:57:06,40.71693266,-73.95949092,8,-20.000,,0.780,300,9,19,,
T,2021-10-14 22:57:07,40.71693753,-73.95950195,8,-20.000,,0.640,288,9,19,,
T,2021-10-14 22:57:08,40.71694918,-73.95951390,9,-22.000,,0.900,308,10,19,,
T,2021-10-14 22:57:09,40.71696118,-73.95951407,10,-21.000,,1.670,318,9,19,,
T,2021-10-14 22:57:10,40.71697121,-73.95954849,10,-22.000,,1.700,306,9,19,,
T,2021-10-14 22:57:11,40.71697196,-73.95956155,9,-21.000,,1.090,304,9,19,,
T,2021-10-14 22:57:12,40.71698474,-73.95956998,8,-20.000,,0.700,294,8,19,,
T,2021-10-14 22:57:13,40.71699781,-73.95957261,8,-19.000,,0.760,304,9,19,,
T,2021-10-14 22:57:14,40.71700336,-73.95956658,7,-19.000,,0.000,,10,19,,
T,2021-10-14 22:57:15,40.71700842,-73.95956617,6,-20.000,,0.410,359,10,19,,
T,2021-10-14 22:57:17,40.71701630,-73.95956036,6,-19.000,,0.380,54,9,18,,
T,2021-10-14 22:57:19,40.71703397,-73.95957816,6,-19.000,,1.050,324,9,18,,
T,2021-10-14 22:57:20,40.71705066,-73.95958168,6,-19.000,,0.720,306,8,18,,
T,2021-10-14 22:57:21,40.71704554,-73.95960127,6,-18.000,,0.760,313,8,18,,
T,2021-10-14 22:57:22,40.71705518,-73.95960817,6,-17.000,,0.860,314,9,18,,
T,2021-10-14 22:57:24,40.71707214,-73.95963231,7,-17.000,,1.080,313,9,18,,
T,2021-10-14 22:57:25,40.71707951,-73.95964750,7,-17.000,,1.160,311,9,18,,
T,2021-10-14 22:57:27,40.71709513,-73.95965484,5,-18.000,,0.520,358,8,18,,
T,2021-10-14 22:57:29,40.71710506,-73.95965684,5,-19.000,,0.620,8,8,18,,
T,2021-10-14 22:57:30,40.71711260,-73.95966681,5,-19.000,,0.680,344,8,18,,
T,2021-10-14 22:57:32,40.71712724,-73.95967857,5,-19.000,,0.840,319,10,18,,
T,2021-10-14 22:57:33,40.71713682,-73.95969698,5,-19.000,,1.020,307,9,18,,
T,2021-10-14 22:57:34,40.71714446,-73.95971411,5,-19.000,,1.100,308,10,18,,
T,2021-10-14 22:57:36,40.71715623,-73.95971993,4,-20.000,,0.890,322,9,18,,
T,2021-10-14 22:57:37,40.71716756,-73.95974090,4,-20.000,,0.930,341,9,18,,
T,2021-10-14 22:57:38,40.71717159,-73.95976031,4,-20.000,,0.920,326,9,18,,
T,2021-10-14 22:57:39,40.71717718,-73.95977666,4,-19.000,,1.020,319,8,18,,
T,2021-10-14 22:57:40,40.71718282,-73.95980260,4,-19.000,,0.630,333,9,18,,
T,2021-10-14 22:57:41,40.71719018,-73.95981519,3,-19.000,,0.750,317,8,18,,
T,2021-10-14 22:57:42,40.71719938,-73.95983175,4,-19.000,,0.960,319,8,18,,
T,2021-10-14 22:57:43,40.71721351,-73.95985502,4,-19.000,,1.240,310,8,18,,
T,2021-10-14 22:57:44,40.71722707,-73.95988361,4,-19.000,,1.510,309,8,18,,
T,2021-10-14 22:57:46,40.71723952,-73.95986749,4,-17.000,,0.870,319,8,18,,
T,2021-10-14 22:57:49,40.71724854,-73.95986472,4,-16.000,,0.900,309,8,18,,
T,2021-10-14 22:57:50,40.71725556,-73.95987581,4,-16.000,,0.990,306,8,18,,
T,2021-10-14 22:57:51,40.71726503,-73.95988336,4,-16.000,,0.880,312,8,18,,
T,2021-10-14 22:57:52,40.71727392,-73.95988670,4,-16.000,,0.790,340,8,18,,
T,2021-10-14 22:57:53,40.71728412,-73.95989504,4,-16.000,,1.050,327,8,18,,
T,2021-10-14 22:57:54,40.71729016,-73.95990620,4,-16.000,,1.060,314,9,18,,
T,2021-10-14 22:57:55,40.71728211,-73.95991763,4,-15.000,,0.700,297,9,18,,
T,2021-10-14 22:57:56,40.71728581,-73.95993242,5,-16.000,,0.530,334,9,18,,
T,2021-10-14 22:57:57,40.71729086,-73.95994480,6,-17.000,,0.610,337,9,18,,
T,2021-10-14 22:57:58,40.71729855,-73.95996704,5,-17.000,,1.290,312,8,18,,
T,2021-10-14 22:57:59,40.71731230,-73.95997813,5,-18.000,,0.850,347,9,18,,
T,2021-10-14 22:58:01,40.71732102,-73.95999273,5,-17.000,,0.990,320,9,18,,
T,2021-10-14 22:58:02,40.71733813,-73.95999412,5,-16.000,,1.100,335,9,18,,
T,2021-10-14 22:58:03,40.71734951,-73.96000809,5,-15.000,,1.100,322,9,18,,
T,2021-10-14 22:58:04,40.71735482,-73.96002427,6,-14.000,,1.010,325,9,18,,
T,2021-10-14 22:58:05,40.71737043,-73.96002825,7,-16.000,,1.040,332,9,18,,
T,2021-10-14 22:58:07,40.71737210,-73.96004211,7,-16.000,,0.520,255,9,18,,
T,2021-10-14 22:58:08,40.71737068,-73.96003401,7,-15.000,,0.390,211,9,18,,
T,2021-10-14 22:58:09,40.71737388,-73.96004292,7,-15.000,,0.000,,10,18,,
T,2021-10-14 22:58:11,40.71738403,-73.96005404,6,-14.000,,0.000,,9,18,,
T,2021-10-14 22:58:12,40.71738609,-73.96005558,5,-14.000,,0.000,,10,18,,
T,2021-10-14 22:58:13,40.71739945,-73.96007635,5,-13.000,,1.190,308,10,18,,
T,2021-10-14 22:58:14,40.71740825,-73.96009438,5,-13.000,,1.150,315,10,18,,
T,2021-10-14 22:58:15,40.71741531,-73.96011359,5,-13.000,,0.430,326,10,19,,
T,2021-10-14 22:58:16,40.71742793,-73.96012921,5,-12.000,,1.700,303,10,19,,
T,2021-10-14 22:58:17,40.71744259,-73.96016453,5,-12.000,,1.670,299,10,19,,
T,2021-10-14 22:58:19,40.71745236,-73.96017157,5,-13.000,,0.860,315,10,19,,
T,2021-10-14 22:58:21,40.71747419,-73.96018708,4,-16.000,,0.970,305,10,19,,
T,2021-10-14 22:58:22,40.71748286,-73.96020174,4,-15.000,,0.980,304,10,19,,
T,2021-10-14 22:58:23,40.71749130,-73.96021568,4,-15.000,,1.090,297,9,19,,
T,2021-10-14 22:58:24,40.71749872,-73.96022425,4,-14.000,,1.090,301,9,19,,
T,2021-10-14 22:58:25,40.71750151,-73.96024244,4,-16.000,,1.160,299,10,19,,
T,2021-10-14 22:58:26,40.71751299,-73.96026188,5,-16.000,,1.460,301,10,19,,
T,2021-10-14 22:58:27,40.71752307,-73.96027488,5,-16.000,,1.430,305,9,19,,
T,2021-10-14 22:58:30,40.71751772,-73.96031118,4,-17.000,,1.230,260,10,19,,
T,2021-10-14 22:58:31,40.71751079,-73.96032186,4,-17.000,,1.150,260,10,19,,
T,2021-10-14 22:58:32,40.71750431,-73.96033346,3,-18.000,,1.080,260,9,19,,
T,2021-10-14 22:58:33,40.71749986,-73.96035111,3,-19.000,,0.950,260,9,19,,
T,2021-10-14 22:58:34,40.71749123,-73.96036406,3,-19.000,,1.090,260,9,19,,
T,2021-10-14 22:58:36,40.71748783,-73.96039131,3,-22.000,,0.870,260,9,19,,
T,2021-10-14 22:58:37,40.71747555,-73.96040244,3,-22.000,,1.020,260,9,19,,
T,2021-10-14 22:58:38,40.71746742,-73.96041725,3,-23.000,,1.090,260,9,19,,
T,2021-10-14 22:58:40,40.71745353,-73.96043834,3,-23.000,,0.930,260,9,19,,
T,2021-10-14 22:58:41,40.71744810,-73.96045189,3,-23.000,,1.080,260,9,19,,
T,2021-10-14 22:58:43,40.71743960,-73.96045936,3,-23.000,,0.840,218,9,19,,
T,2021-10-14 22:58:44,40.71743223,-73.96047241,3,-23.000,,1.090,218,8,19,,
T,2021-10-14 22:58:46,40.71741214,-73.96048205,4,-23.000,,0.740,218,8,19,,
T,2021-10-14 22:58:47,40.71740045,-73.96049963,4,-24.000,,1.310,218,9,19,,
T,2021-10-14 22:58:49,40.71739086,-73.96050520,4,-24.000,,0.860,218,7,19,,
T,2021-10-14 22:58:50,40.71738255,-73.96051212,5,-24.000,,0.840,218,9,19,,
T,2021-10-14 22:58:51,40.71737563,-73.96052188,5,-24.000,,0.870,218,9,19,,
T,2021-10-14 22:58:52,40.71736576,-73.96052738,5,-25.000,,0.870,218,9,19,,
T,2021-10-14 22:58:53,40.71735040,-73.96053305,6,-25.000,,0.850,218,9,19,,
T,2021-10-14 22:58:54,40.71732895,-73.96053001,6,-25.000,,1.020,218,9,19,,
T,2021-10-14 22:58:55,40.71731643,-73.96053702,7,-25.000,,1.230,218,9,19,,
T,2021-10-14 22:58:56,40.71729494,-73.96053986,8,-26.000,,1.660,203,9,19,,
T,2021-10-14 22:58:57,40.71729279,-73.96055183,7,-26.000,,1.310,209,9,19,,
T,2021-10-14 22:58:58,40.71729001,-73.96056452,6,-27.000,,1.130,217,7,19,,
T,2021-10-14 22:58:59,40.71728892,-73.96057766,5,-27.000,,1.110,224,7,19,,
T,2021-10-14 22:59:00,40.71728248,-73.96059059,4,-27.000,,1.060,221,7,19,,
T,2021-10-14 22:59:01,40.71727112,-73.96060212,4,-27.000,,1.160,221,8,19,,
T,2021-10-14 22:59:03,40.71726087,-73.96062264,3,-27.000,,1.160,220,7,19,,
T,2021-10-14 22:59:04,40.71725465,-73.96063301,3,-27.000,,1.090,232,7,19,,
T,2021-10-14 22:59:05,40.71723958,-73.96063893,3,-27.000,,1.120,211,8,19,,
T,2021-10-14 22:59:06,40.71723373,-73.96065082,3,-27.000,,0.970,221,7,19,,
T,2021-10-14 22:59:08,40.71722242,-73.96067066,3,-28.000,,1.100,221,9,19,,
T,2021-10-14 22:59:09,40.71720985,-73.96068060,3,-28.000,,1.140,219,9,19,,
T,2021-10-14 22:59:10,40.71719933,-73.96068794,3,-28.000,,1.190,217,8,19,,
T,2021-10-14 22:59:11,40.71719216,-73.96070085,3,-28.000,,1.120,211,8,19,,
T,2021-10-14 22:59:12,40.71718437,-73.96070787,3,-29.000,,1.140,219,9,19,,
T,2021-10-14 22:59:13,40.71717789,-73.96072433,3,-29.000,,1.220,220,9,19,,
T,2021-10-14 22:59:14,40.71716480,-73.96073029,3,-29.000,,1.180,220,9,19,,
T,2021-10-14 22:59:15,40.71716219,-73.96074638,3,-29.000,,1.060,226,9,18,,
T,2021-10-14 22:59:16,40.71715708,-73.96076452,3,-28.000,,1.130,228,9,19,,
T,2021-10-14 22:59:17,40.71714402,-73.96076926,3,-28.000,,1.050,214,9,19,,
T,2021-10-14 22:59:18,40.71714682,-73.96079101,3,-29.000,,1.110,236,9,19,,
T,2021-10-14 22:59:19,40.71713916,-73.96080571,3,-28.000,,1.110,224,9,19,,
T,2021-10-14 22:59:21,40.71712197,-73.96081951,3,-29.000,,1.000,210,9,19,,
T,2021-10-14 22:59:23,40.71710919,-73.96083818,3,-28.000,,1.050,252,9,19,,
T,2021-10-14 22:59:25,40.71709320,-73.96084373,3,-27.000,,0.660,196,9,19,,
T,2021-10-14 22:59:27,40.71707827,-73.96085254,4,-26.000,,0.440,196,9,19,,
T,2021-10-14 22:59:28,40.71705984,-73.96086134,3,-24.000,,1.350,203,9,19,,
T,2021-10-14 22:59:29,40.71704561,-73.96086686,3,-24.000,,1.150,203,10,19,,
T,2021-10-14 22:59:30,40.71703483,-73.96087261,3,-23.000,,1.090,203,9,19,,
T,2021-10-14 22:59:31,40.71702456,-73.96088303,3,-23.000,,1.170,203,9,19,,
T,2021-10-14 22:59:32,40.71701611,-73.96089288,3,-22.000,,1.010,203,9,19,,
T,2021-10-14 22:59:33,40.71700394,-73.96089884,3,-21.000,,1.130,203,9,19,,
T,2021-10-14 22:59:34,40.71699503,-73.96090412,3,-22.000,,1.140,203,9,19,,
T,2021-10-14 22:59:35,40.71698859,-73.96091252,3,-21.000,,1.070,243,9,19,,
T,2021-10-14 22:59:36,40.71698072,-73.96092400,3,-22.000,,1.100,243,9,19,,
T,2021-10-14 22:59:38,40.71696825,-73.96094140,3,-22.000,,0.970,236,9,19,,
T,2021-10-14 22:59:39,40.71696279,-73.96095484,3,-22.000,,0.980,236,9,19,,
T,2021-10-14 22:59:40,40.71695224,-73.96096176,3,-22.000,,1.030,236,9,19,,
T,2021-10-14 22:59:41,40.71694086,-73.96096980,3,-21.000,,1.110,236,9,19,,
T,2021-10-14 22:59:43,40.71693007,-73.96098726,3,-21.000,,0.960,236,8,19,,
T,2021-10-14 22:59:44,40.71692278,-73.96099731,3,-22.000,,1.110,236,8,19,,
T,2021-10-14 22:59:45,40.71691379,-73.96100667,3,-22.000,,1.230,236,7,19,,
T,2021-10-14 22:59:46,40.71690310,-73.96101276,3,-21.000,,1.200,236,8,19,,
T,2021-10-14 22:59:47,40.71689290,-73.96102117,3,-22.000,,1.160,236,9,19,,
T,2021-10-14 22:59:48,40.71688226,-73.96102622,3,-21.000,,1.210,236,9,19,,
T,2021-10-14 22:59:49,40.71687280,-73.96102237,4,-21.000,,0.970,236,9,19,,
T,2021-10-14 22:59:50,40.71685815,-73.96102948,4,-21.000,,1.120,236,9,19,,
T,2021-10-14 22:59:51,40.71684773,-73.96103462,4,-21.000,,1.130,236,8,19,,
T,2021-10-14 22:59:52,40.71683731,-73.96104318,4,-22.000,,1.160,208,8,19,,
T,2021-10-14 22:59:54,40.71682805,-73.96106396,4,-22.000,,1.200,211,9,19,,
T,2021-10-14 22:59:56,40.71682784,-73.96108372,4,-24.000,,1.070,229,8,19,,
T,2021-10-14 22:59:57,40.71681857,-73.96109236,4,-24.000,,0.950,220,9,19,,
T,2021-10-14 22:59:58,40.71680601,-73.96109912,4,-24.000,,0.980,216,9,19,,
T,2021-10-14 23:00:00,40.71679790,-73.96111069,4,-24.000,,0.630,236,10,18,,
T,2021-10-14 23:00:01,40.71679061,-73.96111769,3,-23.000,,0.930,222,8,19,,
T,2021-10-14 23:00:02,40.71678799,-73.96113289,4,-24.000,,0.870,241,8,19,,
T,2021-10-14 23:00:03,40.71677736,-73.96113687,3,-24.000,,0.940,218,8,19,,
T,2021-10-14 23:00:04,40.71676077,-73.96114137,3,-22.000,,1.130,218,9,19,,
T,2021-10-14 23:00:05,40.71675181,-73.96114967,3,-22.000,,1.180,217,9,19,,
T,2021-10-14 23:00:06,40.71674861,-73.96116287,4,-22.000,,1.030,207,8,19,,
T,2021-10-14 23:00:07,40.71673842,-73.96116735,4,-22.000,,1.100,206,10,19,,
T,2021-10-14 23:00:08,40.71672929,-73.96117995,4,-22.000,,1.120,222,10,19,,
T,2021-10-14 23:00:10,40.71671086,-73.96119201,4,-22.000,,1.220,218,10,19,,
T,2021-10-14 23:00:11,40.71670014,-73.96118946,4,-22.000,,0.970,218,10,19,,
T,2021-10-14 23:00:12,40.71668664,-73.96120804,4,-22.000,,1.240,215,10,19,,
T,2021-10-14 23:00:14,40.71666171,-73.96120738,4,-22.000,,1.560,202,10,19,,
T,2021-10-14 23:00:15,40.71665255,-73.96121632,4,-22.000,,1.300,211,10,19,,
T,2021-10-14 23:00:16,40.71664220,-73.96121163,4,-22.000,,1.240,176,10,19,,
T,2021-10-14 23:00:18,40.71663495,-73.96123167,4,-20.000,,1.070,218,10,19,,
T,2021-10-14 23:00:19,40.71663292,-73.96125478,4,-20.000,,0.680,232,10,19,,
T,2021-10-14 23:00:20,40.71662006,-73.96125521,4,-20.000,,0.870,232,10,19,,
T,2021-10-14 23:00:21,40.71661458,-73.96127087,5,-20.000,,1.110,232,10,19,,
T,2021-10-14 23:00:23,40.71659854,-73.96130190,6,-21.000,,1.260,232,10,19,,
T,2021-10-14 23:00:24,40.71659207,-73.96131198,6,-22.000,,1.040,232,10,19,,
T,2021-10-14 23:00:25,40.71658897,-73.96132756,6,-21.000,,0.960,232,10,19,,
T,2021-10-14 23:00:27,40.71658163,-73.96135554,6,-22.000,,0.820,223,10,19,,
T,2021-10-14 23:00:28,40.71657664,-73.96136920,5,-21.000,,0.940,223,10,19,,
T,2021-10-14 23:00:29,40.71656967,-73.96138155,5,-22.000,,0.780,223,10,19,,
T,2021-10-14 23:00:30,40.71655963,-73.96138927,6,-22.000,,1.050,223,10,19,,
T,2021-10-14 23:00:31,40.71655456,-73.96139918,5,-22.000,,0.890,223,10,19,,
T,2021-10-14 23:00:32,40.71654865,-73.96141012,6,-22.000,,0.710,223,10,19,,
T,2021-10-14 23:00:33,40.71653853,-73.96142562,6,-22.000,,1.040,223,9,19,,
T,2021-10-14 23:00:34,40.71652988,-73.96143757,6,-22.000,,0.990,223,9,19,,
T,2021-10-14 23:00:35,40.71652302,-73.96145237,6,-22.000,,0.990,224,10,19,,
T,2021-10-14 23:00:36,40.71651323,-73.96145784,6,-22.000,,1.080,224,10,19,,
T,2021-10-14 23:00:37,40.71650133,-73.96146602,6,-22.000,,1.110,224,10,19,,
T,2021-10-14 23:00:38,40.71649511,-73.96147498,5,-22.000,,1.130,224,10,19,,
T,2021-10-14 23:00:39,40.71648899,-73.96148897,5,-21.000,,1.040,224,9,19,,
T,2021-10-14 23:00:40,40.71649432,-73.96150669,5,-21.000,,1.100,267,9,19,,
T,2021-10-14 23:00:41,40.71649370,-73.96151955,4,-20.000,,0.980,280,10,19,,
T,2021-10-14 23:00:43,40.71650663,-73.96152942,4,-20.000,,0.650,280,10,19,,
T,2021-10-14 23:00:46,40.71651688,-73.96154745,5,-20.000,,0.910,280,11,19,,
T,2021-10-14 23:00:48,40.71653036,-73.96156428,5,-20.000,,0.720,280,10,19,,
T,2021-10-14 23:00:50,40.71654013,-73.96157398,4,-19.000,,0.950,280,11,19,,
T,2021-10-14 23:00:53,40.71655811,-73.96158258,4,-20.000,,0.820,280,11,19,,
T,2021-10-14 23:00:54,40.71655993,-73.96159543,5,-18.000,,0.760,280,11,19,,
T,2021-10-14 23:00:55,40.71657138,-73.96161086,5,-17.000,,1.360,342,11,19,,
T,2021-10-14 23:00:56,40.71658178,-73.96161830,5,-17.000,,1.140,348,11,19,,
T,2021-10-14 23:00:57,40.71659494,-73.96162373,5,-17.000,,1.090,5,11,19,,
T,2021-10-14 23:00:58,40.71660752,-73.96163430,5,-16.000,,1.120,353,11,19,,
T,2021-10-14 23:00:59,40.71661573,-73.96164072,5,-15.000,,0.960,339,11,19,,
T,2021-10-14 23:01:00,40.71662245,-73.96164917,6,-15.000,,1.010,280,11,19,,
T,2021-10-14 23:01:01,40.71663254,-73.96165756,6,-15.000,,1.060,332,10,19,,
T,2021-10-14 23:01:02,40.71663976,-73.96166541,6,-14.000,,0.890,331,10,19,,
T,2021-10-14 23:01:03,40.71665211,-73.96166848,8,-14.000,,1.100,356,9,19,,
T,2021-10-14 23:01:04,40.71665845,-73.96168277,8,-14.000,,1.050,321,9,19,,
T,2021-10-14 23:01:05,40.71666736,-73.96169871,9,-14.000,,1.140,315,10,19,,
T,2021-10-14 23:01:07,40.71668231,-73.96171891,10,-14.000,,1.220,339,9,18,,
T,2021-10-14 23:01:08,40.71669426,-73.96173051,10,-13.000,,1.190,331,9,18,,
T,2021-10-14 23:01:09,40.71669649,-73.96174597,10,-14.000,,1.040,315,10,18,,
T,2021-10-14 23:01:11,40.71670014,-73.96175933,8,-13.000,,1.100,306,10,18,,
T,2021-10-14 23:01:13,40.71671798,-73.96177567,7,-12.000,,1.080,322,9,18,,
