type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-28 19:43:14,40.75357044,-73.98084909,32,-1.000,,7.570,207,8,23,,
T,2021-09-28 19:43:15,40.75345439,-73.98095730,34,-2.000,,,,4,23,,
T,2021-09-28 19:43:16,40.75337163,-73.98103617,39,-5.000,,,,4,23,,
T,2021-09-28 19:43:17,40.75327986,-73.98110170,45,-6.000,,,,4,23,,
T,2021-09-28 19:43:18,40.75331063,-73.98111608,47,-13.000,,6.880,214,6,23,,
T,2021-09-28 19:43:19,40.75334669,-73.98111266,46,-13.000,,3.690,213,3,23,,
T,2021-09-28 19:43:21,40.75331239,-73.98111150,50,-15.000,,2.660,204,4,23,,
T,2021-09-28 19:43:22,40.75333862,-73.98120076,48,-14.000,,2.890,222,5,23,,
T,2021-09-28 19:43:23,40.75328821,-73.98121694,49,-12.000,,3.510,212,5,23,,
T,2021-09-28 19:43:24,40.75325029,-73.98125034,49,-12.000,,4.430,213,6,23,,
T,2021-09-28 19:43:25,40.75321123,-73.98132603,42,-11.000,,5.530,216,6,23,,
T,2021-09-28 19:43:26,40.75307199,-73.98126860,29,-14.000,,6.620,214,5,23,,
T,2021-09-28 19:43:27,40.75296277,-73.98128455,25,-14.000,,7.780,213,5,23,,
T,2021-09-28 19:43:28,40.75289319,-73.98135448,23,-14.000,,8.930,212,4,23,,
T,2021-09-28 19:43:29,40.75279248,-73.98143128,22,-14.000,,10.160,211,4,23,,
T,2021-09-28 19:43:30,40.75268906,-73.98147835,25,-14.000,,10.370,209,4,22,,
T,2021-09-28 19:43:31,40.75257975,-73.98152597,28,-13.000,,10.420,208,5,22,,
T,2021-09-28 19:43:32,40.75249598,-73.98159046,32,-12.000,,10.090,208,5,22,,
T,2021-09-28 19:43:33,40.75241361,-73.98166545,40,-10.000,,10.260,209,5,23,,
T,2021-09-28 19:43:34,40.75229332,-73.98173866,45,-8.000,,10.910,208,5,23,,
T,2021-09-28 19:43:35,40.75218968,-73.98179906,47,-7.000,,10.790,206,6,23,,
T,2021-09-28 19:43:36,40.75210343,-73.98188391,44,-5.000,,10.710,209,6,23,,
T,2021-09-28 19:43:37,40.75201571,-73.98194661,48,-3.000,,10.840,208,6,23,,
T,2021-09-28 19:43:38,40.75195321,-73.98198191,42,-1.000,,10.480,207,6,23,,
T,2021-09-28 19:43:39,40.75189190,-73.98199425,40,2.000,,10.390,205,7,23,,
T,2021-09-28 19:43:40,40.75177863,-73.98206572,35,1.000,,11.090,206,7,23,,
T,2021-09-28 19:43:41,40.75166209,-73.98223640,26,-1.000,,12.090,214,7,23,,
T,2021-09-28 19:43:42,40.75153645,-73.98233507,23,-2.000,,12.580,212,8,23,,
T,2021-09-28 19:43:43,40.75147175,-73.98242299,26,-1.000,,12.070,213,6,23,,
T,2021-09-28 19:43:44,40.75135068,-73.98254465,29,-2.000,,13.080,215,6,23,,
T,2021-09-28 19:43:45,40.75130090,-73.98260725,33,-4.000,,11.710,215,8,23,,
T,2021-09-28 19:43:46,40.75119187,-73.98262124,34,-5.000,,11.120,208,8,23,,
T,2021-09-28 19:43:47,40.75114349,-73.98267445,36,-7.000,,10.260,210,7,23,,
T,2021-09-28 19:43:48,40.75110131,-73.98265281,35,-8.000,,8.280,204,7,23,,
T,2021-09-28 19:43:49,40.75106332,-73.98269258,38,-8.000,,7.750,207,7,23,,
T,2021-09-28 19:43:50,40.75099067,-73.98268957,32,-8.000,,7.570,205,5,23,,
T,2021-09-28 19:43:51,40.75095251,-73.98271854,28,-6.000,,6.990,206,4,23,,
T,2021-09-28 19:43:52,40.75094215,-73.98271506,27,-7.000,,6.000,206,5,23,,
T,2021-09-28 19:43:53,40.75089190,-73.98274955,30,-6.000,,6.230,204,6,23,,
T,2021-09-28 19:43:54,40.75078943,-73.98280844,27,-6.000,,7.280,205,5,23,,
T,2021-09-28 19:43:55,40.75063338,-73.98296446,21,-9.000,,9.280,219,6,23,,
T,2021-09-28 19:43:56,40.75054984,-73.98305146,22,-10.000,,9.430,219,8,23,,
T,2021-09-28 19:43:57,40.75045867,-73.98312760,24,-12.000,,9.750,218,6,23,,
T,2021-09-28 19:43:58,40.75038918,-73.98319592,27,-12.000,,9.740,219,6,23,,
T,2021-09-28 19:43:59,40.75038047,-73.98321129,23,-13.000,,6.710,216,6,23,,
T,2021-09-28 19:44:00,40.75035087,-73.98328294,23,-13.000,,6.620,220,3,23,,
T,2021-09-28 19:44:01,40.75028568,-73.98332379,23,-14.000,,6.560,217,7,23,,
T,2021-09-28 19:44:02,40.75026606,-73.98333572,26,-14.000,,5.170,217,7,23,,
T,2021-09-28 19:44:03,40.75026778,-73.98332142,29,-14.000,,3.940,216,6,23,,
T,2021-09-28 19:44:04,40.75026401,-73.98335546,30,-14.000,,3.380,215,6,23,,
T,2021-09-28 19:44:05,40.75030258,-73.98331124,24,-14.000,,1.150,202,7,23,,
T,2021-09-28 19:44:06,40.75029249,-73.98331160,25,-13.000,,1.120,209,5,23,,
T,2021-09-28 19:44:07,40.75028538,-73.98333120,26,-11.000,,1.120,209,5,23,,
T,2021-09-28 19:44:08,40.75024909,-73.98333770,21,-7.000,,2.170,199,5,22,,
T,2021-09-28 19:44:10,40.75021785,-73.98333443,20,-8.000,,3.390,204,8,22,,
T,2021-09-28 19:44:11,40.75017341,-73.98335796,22,-6.000,,3.650,205,7,22,,
T,2021-09-28 19:44:12,40.75015121,-73.98337132,25,-6.000,,3.490,205,6,22,,
T,2021-09-28 19:44:13,40.75016367,-73.98333376,29,-8.000,,2.390,197,6,22,,
T,2021-09-28 19:44:14,40.75016210,-73.98335954,24,-8.000,,1.480,223,5,22,,
T,2021-09-28 19:44:15,40.75013869,-73.98337403,25,-6.000,,1.610,217,6,22,,
T,2021-09-28 19:44:16,40.75016672,-73.98335172,25,-6.000,,0.870,212,8,22,,
T,2021-09-28 19:44:17,40.75015510,-73.98336199,26,-6.000,,0.880,214,8,22,,
T,2021-09-28 19:44:18,40.75015664,-73.98334539,26,-5.000,,0.370,190,6,22,,
T,2021-09-28 19:44:19,40.75014761,-73.98332976,27,-4.000,,0.790,151,5,22,,
T,2021-09-28 19:44:20,40.75012953,-73.98334632,28,-4.000,,0.820,176,5,22,,
T,2021-09-28 19:44:21,40.75013715,-73.98333836,30,-3.000,,0.430,171,4,22,,
T,2021-09-28 19:44:22,40.75014137,-73.98334911,30,-3.000,,0.310,237,4,22,,
T,2021-09-28 19:44:23,40.75014737,-73.98330944,29,-2.000,,0.330,166,3,22,,
T,2021-09-28 19:44:26,40.75014924,-73.98329015,33,-2.000,,0.290,148,4,22,,
T,2021-09-28 19:44:27,40.75014528,-73.98326516,32,-2.000,,0.250,149,4,22,,
T,2021-09-28 19:44:28,40.75013874,-73.98327671,32,-2.000,,0.000,,4,22,,
T,2021-09-28 19:44:29,40.75013361,-73.98329122,33,-3.000,,0.000,,4,22,,
T,2021-09-28 19:44:30,40.75012578,-73.98327693,34,-3.000,,0.000,,4,22,,
T,2021-09-28 19:44:31,40.75011666,-73.98327004,35,-2.000,,0.000,,5,22,,
T,2021-09-28 19:44:32,40.75011212,-73.98325637,34,-3.000,,0.000,,4,22,,
T,2021-09-28 19:44:35,40.75010100,-73.98324723,38,-4.000,,0.000,,6,22,,
T,2021-09-28 19:44:36,40.75008954,-73.98325649,37,-5.000,,0.000,,6,22,,
T,2021-09-28 19:44:37,40.75007682,-73.98324830,37,-4.000,,0.000,,5,22,,
T,2021-09-28 19:44:39,40.75006833,-73.98324393,33,-3.000,,0.000,,6,22,,
T,2021-09-28 19:44:41,40.75008725,-73.98324668,30,-3.000,,0.000,,6,22,,
T,2021-09-28 19:44:43,40.75009883,-73.98325187,31,-2.000,,0.000,,6,22,,
T,2021-09-28 19:44:52,40.75011725,-73.98325141,24,0.000,,0.000,,6,22,,
T,2021-09-28 19:44:54,40.75013254,-73.98324924,22,2.000,,0.000,,7,22,,
T,2021-09-28 19:44:58,40.75012189,-73.98324915,26,1.000,,0.000,,8,22,,
T,2021-09-28 19:45:00,40.75010446,-73.98325115,31,-1.000,,0.000,,7,22,,
T,2021-09-28 19:45:06,40.75012664,-73.98326440,22,1.000,,0.000,,4,22,,
T,2021-09-28 19:45:07,40.75014945,-73.98327684,21,2.000,,0.000,,5,22,,
T,2021-09-28 19:45:08,40.75014938,-73.98327732,20,2.000,,0.000,,6,22,,
T,2021-09-28 19:45:09,40.75005867,-73.98332677,20,-2.000,,2.350,206,6,22,,
T,2021-09-28 19:45:10,40.74987009,-73.98341412,21,-7.000,,4.600,202,6,22,,
T,2021-09-28 19:45:11,40.74983351,-73.98343161,19,-8.000,,3.560,190,6,22,,
T,2021-09-28 19:45:12,40.74979194,-73.98346519,21,-8.000,,3.750,192,6,22,,
T,2021-09-28 19:45:13,40.74975305,-73.98349023,21,-12.000,,3.960,194,6,22,,
T,2021-09-28 19:45:15,40.74970267,-73.98352305,20,-17.000,,2.770,199,7,22,,
T,2021-09-28 19:45:16,40.74963420,-73.98359548,20,-15.000,,3.530,204,6,22,,
T,2021-09-28 19:45:17,40.74958683,-73.98361170,19,-16.000,,3.800,200,6,22,,
T,2021-09-28 19:45:18,40.74953624,-73.98366103,19,-16.000,,4.060,204,8,22,,
T,2021-09-28 19:45:19,40.74951233,-73.98369507,18,-16.000,,4.070,217,7,22,,
T,2021-09-28 19:45:20,40.74948573,-73.98372169,19,-17.000,,4.020,217,6,21,,
T,2021-09-28 19:45:21,40.74944899,-73.98375888,22,-16.000,,4.120,217,6,21,,
T,2021-09-28 19:45:22,40.74938633,-73.98379700,26,-16.000,,4.790,213,5,22,,
T,2021-09-28 19:45:23,40.74930044,-73.98389010,27,-19.000,,6.520,213,4,22,,
T,2021-09-28 19:45:24,40.74915255,-73.98401763,25,-21.000,,9.520,209,5,22,,
T,2021-09-28 19:45:25,40.74901032,-73.98413948,23,-25.000,,11.510,209,6,22,,
T,2021-09-28 19:45:26,40.74894995,-73.98418948,27,-28.000,,11.010,209,4,22,,
T,2021-09-28 19:45:27,40.74887510,-73.98423277,25,-28.000,,10.740,210,6,22,,
T,2021-09-28 19:45:28,40.74877755,-73.98430639,23,-30.000,,10.880,210,5,22,,
T,2021-09-28 19:45:29,40.74868743,-73.98439422,27,-30.000,,11.210,211,5,22,,
T,2021-09-28 19:45:30,40.74860062,-73.98447843,34,-30.000,,11.130,212,5,22,,
T,2021-09-28 19:45:31,40.74850508,-73.98458937,30,-32.000,,10.660,216,5,22,,
T,2021-09-28 19:45:32,40.74842192,-73.98462105,25,-31.000,,10.110,212,6,22,,
T,2021-09-28 19:45:33,40.74835016,-73.98466888,27,-30.000,,9.760,212,6,22,,
T,2021-09-28 19:45:34,40.74830852,-73.98472569,29,-32.000,,9.220,209,8,23,,
T,2021-09-28 19:45:35,40.74823559,-73.98478686,30,-33.000,,9.450,206,5,23,,
T,2021-09-28 19:45:36,40.74809982,-73.98489644,25,-35.000,,11.010,206,5,23,,
T,2021-09-28 19:45:37,40.74802332,-73.98493636,30,-35.000,,10.650,206,5,23,,
T,2021-09-28 19:45:38,40.74802481,-73.98488815,29,-37.000,,8.400,203,6,23,,
T,2021-09-28 19:45:39,40.74790690,-73.98498714,28,-37.000,,9.520,204,6,23,,
T,2021-09-28 19:45:40,40.74786255,-73.98499344,28,-37.000,,8.080,202,7,23,,
T,2021-09-28 19:45:41,40.74783108,-73.98501441,24,-36.000,,6.450,204,6,23,,
T,2021-09-28 19:45:42,40.74776552,-73.98501860,24,-35.000,,6.380,200,6,23,,
T,2021-09-28 19:45:43,40.74761081,-73.98503541,24,-36.000,,6.950,196,6,23,,
T,2021-09-28 19:45:44,40.74753125,-73.98502633,25,-35.000,,6.410,189,6,23,,
T,2021-09-28 19:45:45,40.74746105,-73.98501044,27,-34.000,,5.950,186,8,23,,
T,2021-09-28 19:45:46,40.74739851,-73.98499926,28,-33.000,,5.510,180,7,23,,
T,2021-09-28 19:45:47,40.74745464,-73.98510072,25,-29.000,,3.640,203,5,23,,
T,2021-09-28 19:45:48,40.74747428,-73.98508498,26,-31.000,,2.610,200,8,23,,
T,2021-09-28 19:45:49,40.74734643,-73.98518371,25,-33.000,,5.670,207,8,23,,
T,2021-09-28 19:45:50,40.74731311,-73.98523572,28,-34.000,,5.740,212,8,23,,
T,2021-09-28 19:45:51,40.74725305,-73.98531417,26,-33.000,,6.700,214,7,23,,
T,2021-09-28 19:45:52,40.74717308,-73.98523052,29,-33.000,,6.320,192,6,23,,
T,2021-09-28 19:45:53,40.74713645,-73.98527202,33,-34.000,,5.950,197,5,23,,
T,2021-09-28 19:45:54,40.74706472,-73.98535798,25,-34.000,,6.000,213,6,23,,
T,2021-09-28 19:45:55,40.74699029,-73.98540864,22,-34.000,,5.710,220,6,23,,
T,2021-09-28 19:45:56,40.74698247,-73.98543798,22,-35.000,,4.010,218,5,23,,
T,2021-09-28 19:45:57,40.74697490,-73.98547755,22,-36.000,,3.950,223,5,23,,
T,2021-09-28 19:45:58,40.74695899,-73.98550602,23,-37.000,,3.730,208,5,23,,
T,2021-09-28 19:45:59,40.74695197,-73.98554036,27,-38.000,,3.580,207,5,22,,
T,2021-09-28 19:46:00,40.74693444,-73.98556138,32,-38.000,,3.330,210,4,22,,
T,2021-09-28 19:46:01,40.74694090,-73.98555264,39,-37.000,,2.360,211,5,23,,
T,2021-09-28 19:46:02,40.74694856,-73.98554114,46,-37.000,,1.640,210,4,23,,
T,2021-09-28 19:46:03,40.74696298,-73.98551962,55,-36.000,,0.920,203,5,22,,
T,2021-09-28 19:46:04,40.74697937,-73.98553580,66,-34.000,,0.640,239,4,23,,
T,2021-09-28 19:46:05,40.74705267,-73.98548553,73,-30.000,,1.070,8,4,23,,
T,2021-09-28 19:46:06,40.74718348,-73.98538616,73,-23.000,,3.250,24,4,23,,
T,2021-09-28 19:46:07,40.74746737,-73.98542809,78,-30.000,,7.040,2,5,22,,
T,2021-09-28 19:46:08,40.74751673,-73.98549279,82,-43.000,,6.710,354,6,22,,
T,2021-09-28 19:46:09,40.74770600,-73.98562771,77,-61.000,,8.830,344,5,22,,
T,2021-09-28 19:46:10,40.74788361,-73.98556008,80,-83.000,,9.920,351,5,23,,
T,2021-09-28 19:46:11,40.74790826,-73.98560051,83,-115.000,,8.560,344,6,22,,
T,2021-09-28 19:46:12,40.74780483,-73.98554625,83,-117.000,,5.390,349,6,22,,
T,2021-09-28 19:46:13,40.74781101,-73.98529889,87,-120.000,,5.020,30,5,22,,
T,2021-09-28 19:46:14,40.74768987,-73.98516768,87,-97.000,,4.460,65,6,22,,
T,2021-09-28 19:46:15,40.74765765,-73.98505191,94,-90.000,,4.600,72,6,23,,
T,2021-09-28 19:46:16,40.74757784,-73.98517217,57,-78.000,,0.000,,5,23,,
T,2021-09-28 19:46:17,40.74751864,-73.98525331,54,-78.000,,0.000,,5,23,,
T,2021-09-28 19:46:18,40.74746960,-73.98530381,55,-86.000,,0.000,,5,23,,
T,2021-09-28 19:46:19,40.74744369,-73.98534328,55,-85.000,,0.000,,6,23,,
T,2021-09-28 19:46:20,40.74741631,-73.98537119,56,-85.000,,0.000,,6,23,,
T,2021-09-28 19:46:22,40.74735860,-73.98541653,51,-86.000,,0.000,,3,23,,
T,2021-09-28 19:46:23,40.74733221,-73.98547623,49,-84.000,,0.000,,5,23,,
T,2021-09-28 19:46:24,40.74728423,-73.98549432,48,-85.000,,0.000,,5,23,,
T,2021-09-28 19:46:25,40.74722035,-73.98553934,49,-86.000,,0.000,,6,23,,
T,2021-09-28 19:46:26,40.74720318,-73.98554776,50,-84.000,,0.000,,6,23,,
T,2021-09-28 19:46:28,40.74718974,-73.98556237,53,-80.000,,0.000,,6,23,,
T,2021-09-28 19:46:30,40.74716957,-73.98557424,55,-79.000,,0.000,,4,23,,
T,2021-09-28 19:46:47,40.74715969,-73.98557790,46,-77.000,,0.000,,6,23,,
T,2021-09-28 19:46:49,40.74715755,-73.98557962,35,-77.000,,0.000,,8,23,,
T,2021-09-28 19:46:50,40.74702578,-73.98563079,32,-85.000,,6.870,201,7,23,,
T,2021-09-28 19:46:51,40.74682722,-73.98570629,28,-86.000,,9.660,205,7,23,,
T,2021-09-28 19:46:52,40.74677656,-73.98575377,29,-85.000,,8.520,212,6,23,,
T,2021-09-28 19:46:53,40.74666588,-73.98584003,28,-85.000,,8.940,212,5,23,,
T,2021-09-28 19:46:54,40.74659263,-73.98591589,29,-84.000,,8.970,213,7,23,,
T,2021-09-28 19:46:55,40.74653964,-73.98593062,31,-83.000,,7.120,208,7,23,,
T,2021-09-28 19:46:56,40.74638221,-73.98599893,33,-83.000,,9.190,204,7,23,,
T,2021-09-28 19:46:57,40.74623802,-73.98608515,36,-82.000,,10.620,204,7,23,,
T,2021-09-28 19:46:58,40.74607229,-73.98617320,41,-82.000,,12.650,204,8,23,,
T,2021-09-28 19:46:59,40.74600458,-73.98617780,37,-79.000,,10.010,199,8,23,,
T,2021-09-28 19:47:00,40.74593220,-73.98619817,39,-78.000,,9.500,198,5,23,,
T,2021-09-28 19:47:01,40.74588113,-73.98622494,38,-76.000,,7.800,198,6,23,,
T,2021-09-28 19:47:02,40.74592954,-73.98636255,36,-83.000,,6.930,218,6,23,,
T,2021-09-28 19:47:03,40.74588783,-73.98635206,37,-90.000,,7.080,209,6,23,,
T,2021-09-28 19:47:04,40.74586842,-73.98636268,38,-93.000,,6.340,206,5,23,,
T,2021-09-28 19:47:05,40.74584174,-73.98639280,45,-92.000,,5.760,208,6,23,,
T,2021-09-28 19:47:06,40.74582523,-73.98640706,48,-91.000,,4.900,209,5,23,,
T,2021-09-28 19:47:07,40.74578539,-73.98642385,47,-91.000,,4.870,207,6,23,,
T,2021-09-28 19:47:08,40.74566276,-73.98651852,37,-90.000,,6.680,208,5,23,,
T,2021-09-28 19:47:09,40.74561354,-73.98659624,30,-93.000,,7.910,212,5,23,,
T,2021-09-28 19:47:10,40.74554154,-73.98664995,31,-92.000,,7.970,212,5,23,,
T,2021-09-28 19:47:11,40.74550729,-73.98666841,31,-95.000,,7.620,213,5,22,,
T,2021-09-28 19:47:12,40.74547723,-73.98671849,32,-96.000,,7.110,214,5,23,,
T,2021-09-28 19:47:13,40.74545718,-73.98674385,36,-99.000,,6.660,214,5,23,,
T,2021-09-28 19:47:14,40.74543127,-73.98676670,41,-102.000,,6.240,213,4,23,,
T,2021-09-28 19:47:15,40.74543374,-73.98675268,45,-104.000,,5.080,212,4,23,,
T,2021-09-28 19:47:16,40.74546695,-73.98671754,42,-106.000,,3.540,211,3,23,,
T,2021-09-28 19:47:17,40.74542377,-73.98675398,38,-106.000,,3.730,211,5,23,,
T,2021-09-28 19:47:18,40.74540433,-73.98676825,43,-106.000,,3.560,211,4,22,,
T,2021-09-28 19:47:19,40.74546338,-73.98672600,42,-107.000,,2.140,215,4,22,,
T,2021-09-28 19:47:21,40.74543538,-73.98673502,33,-108.000,,2.080,208,4,22,,
T,2021-09-28 19:47:22,40.74538619,-73.98679111,32,-107.000,,2.600,213,4,23,,
T,2021-09-28 19:47:23,40.74539457,-73.98680063,38,-106.000,,2.180,218,5,23,,
T,2021-09-28 19:47:24,40.74539013,-73.98677088,34,-107.000,,1.520,204,4,23,,
T,2021-09-28 19:47:25,40.74538384,-73.98679147,30,-108.000,,1.690,222,4,23,,
T,2021-09-28 19:47:27,40.74538199,-73.98680837,28,-106.000,,1.430,222,6,23,,
T,2021-09-28 19:47:28,40.74534851,-73.98677448,30,-106.000,,1.480,196,5,23,,
T,2021-09-28 19:47:29,40.74524071,-73.98685810,30,-105.000,,3.090,202,5,23,,
T,2021-09-28 19:47:30,40.74522577,-73.98683614,23,-106.000,,3.330,208,5,23,,
T,2021-09-28 19:47:31,40.74520475,-73.98685270,23,-105.000,,3.240,209,6,23,,
T,2021-09-28 19:47:32,40.74506792,-73.98697244,22,-104.000,,5.510,210,5,23,,
T,2021-09-28 19:47:33,40.74498192,-73.98704799,22,-103.000,,6.660,212,5,23,,
T,2021-09-28 19:47:34,40.74495277,-73.98708701,25,-104.000,,6.440,213,6,23,,
T,2021-09-28 19:47:35,40.74490957,-73.98707039,26,-103.000,,5.880,202,6,22,,
T,2021-09-28 19:47:36,40.74492855,-73.98705623,32,-104.000,,3.960,207,5,23,,
T,2021-09-28 19:47:37,40.74484907,-73.98712182,28,-107.000,,5.400,210,6,23,,
T,2021-09-28 19:47:38,40.74483335,-73.98712953,28,-106.000,,4.720,209,6,23,,
T,2021-09-28 19:47:39,40.74477816,-73.98717392,32,-106.000,,5.070,210,5,23,,
T,2021-09-28 19:47:40,40.74474311,-73.98717840,25,-106.000,,4.460,202,5,23,,
T,2021-09-28 19:47:41,40.74471779,-73.98720058,23,-104.000,,4.300,205,7,23,,
T,2021-09-28 19:47:42,40.74466975,-73.98723547,24,-104.000,,4.350,207,5,23,,
T,2021-09-28 19:47:43,40.74463415,-73.98726607,25,-104.000,,4.360,208,5,23,,
T,2021-09-28 19:47:44,40.74453424,-73.98730369,27,-104.000,,5.660,204,5,22,,
T,2021-09-28 19:47:45,40.74443572,-73.98735880,24,-104.000,,6.300,209,5,23,,
T,2021-09-28 19:47:46,40.74437233,-73.98741996,24,-102.000,,6.700,210,6,23,,
T,2021-09-28 19:47:47,40.74429476,-73.98746237,23,-102.000,,7.070,210,6,23,,
T,2021-09-28 19:47:48,40.74423262,-73.98751444,24,-102.000,,7.350,209,6,22,,
T,2021-09-28 19:47:49,40.74420230,-73.98755942,25,-105.000,,7.210,210,6,22,,
T,2021-09-28 19:47:50,40.74414413,-73.98760214,31,-106.000,,7.260,210,6,23,,
T,2021-09-28 19:47:51,40.74410500,-73.98767611,36,-106.000,,7.190,222,6,23,,
T,2021-09-28 19:47:52,40.74405515,-73.98772213,43,-106.000,,7.080,219,3,23,,
T,2021-09-28 19:47:53,40.74400635,-73.98777992,52,-106.000,,7.100,219,3,23,,
T,2021-09-28 19:47:54,40.74397413,-73.98783419,62,-106.000,,6.830,221,2,23,,
T,2021-09-28 19:47:55,40.74377549,-73.98797536,61,-107.000,,10.350,213,3,23,,
T,2021-09-28 19:47:56,40.74370774,-73.98805102,67,-107.000,,10.320,214,3,23,,
T,2021-09-28 19:47:57,40.74357720,-73.98813094,69,-108.000,,11.030,212,4,23,,
T,2021-09-28 19:47:58,40.74356737,-73.98816378,72,-107.000,,9.450,219,3,23,,
T,2021-09-28 19:47:59,40.74355849,-73.98814858,75,-107.000,,8.190,217,4,23,,
T,2021-09-28 19:48:00,40.74355790,-73.98811455,69,-107.000,,7.000,214,2,23,,
T,2021-09-28 19:48:01,40.74352740,-73.98813123,68,-107.000,,6.560,212,3,23,,
T,2021-09-28 19:48:02,40.74340169,-73.98823132,48,-105.000,,7.730,210,5,22,,
T,2021-09-28 19:48:03,40.74335462,-73.98827840,36,-105.000,,7.420,212,4,24,,
T,2021-09-28 19:48:04,40.74326297,-73.98836908,30,-104.000,,8.190,213,5,24,,
T,2021-09-28 19:48:05,40.74315006,-73.98846551,22,-101.000,,8.950,214,5,24,,
T,2021-09-28 19:48:06,40.74313472,-73.98849527,22,-102.000,,7.550,215,6,24,,
T,2021-09-28 19:48:07,40.74309527,-73.98857651,24,-103.000,,7.440,218,6,24,,
T,2021-09-28 19:48:08,40.74308436,-73.98853163,30,-103.000,,5.550,207,6,24,,
T,2021-09-28 19:48:09,40.74314301,-73.98848118,29,-103.000,,2.000,209,5,24,,
T,2021-09-28 19:48:10,40.74319326,-73.98844487,29,-105.000,,0.360,214,5,24,,
T,2021-09-28 19:48:11,40.74324385,-73.98840559,29,-107.000,,0.000,,5,24,,
T,2021-09-28 19:48:12,40.74325163,-73.98839270,29,-107.000,,0.000,,6,23,,
T,2021-09-28 19:48:14,40.74326351,-73.98840004,32,-107.000,,0.000,,6,24,,
T,2021-09-28 19:48:16,40.74326775,-73.98838234,24,-106.000,,0.000,,6,24,,
T,2021-09-28 19:48:19,40.74327900,-73.98836753,18,-107.000,,0.000,,6,24,,
T,2021-09-28 19:48:22,40.74328790,-73.98833581,17,-110.000,,0.000,,6,24,,
