type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-15 01:19:31,40.74411128,-73.99952805,3,-35.000,,0.000,,10,19,,
T,2021-10-15 01:19:32,40.74411122,-73.99952813,3,-35.000,,0.000,,12,19,,
T,2021-10-15 01:19:33,40.74411111,-73.99952838,3,-35.000,,0.000,,12,19,,
T,2021-10-15 01:19:34,40.74411103,-73.99952859,3,-35.000,,0.000,,13,19,,
T,2021-10-15 01:19:35,40.74411094,-73.99952879,3,-35.000,,0.000,,12,19,,
T,2021-10-15 01:19:36,40.74410419,-73.99952953,3,-36.000,,0.000,,11,19,,
T,2021-10-15 01:19:37,40.74409818,-73.99953258,3,-36.000,,0.000,,12,19,,
T,2021-10-15 01:19:38,40.74409286,-73.99954003,3,-35.000,,0.000,,13,19,,
T,2021-10-15 01:19:39,40.74409030,-73.99954586,3,-34.000,,0.000,,14,19,,
T,2021-10-15 01:19:40,40.74409283,-73.99954182,3,-34.000,,0.290,52,14,19,,
T,2021-10-15 01:19:41,40.74409218,-73.99955777,3,-33.000,,0.000,,13,19,,
T,2021-10-15 01:19:42,40.74409220,-73.99956066,3,-33.000,,0.000,,14,19,,
T,2021-10-15 01:19:43,40.74408881,-73.99956184,3,-33.000,,0.000,,13,19,,
T,2021-10-15 01:19:44,40.74408734,-73.99956211,3,-32.000,,0.260,94,13,19,,
T,2021-10-15 01:19:45,40.74408324,-73.99956851,3,-30.000,,0.000,,14,19,,
T,2021-10-15 01:19:46,40.74408113,-73.99956619,9,-30.000,,0.000,,13,19,,
T,2021-10-15 01:19:47,40.74408190,-73.99955654,9,-30.000,,0.000,,13,19,,
T,2021-10-15 01:19:48,40.74408185,-73.99955942,9,-30.000,,0.000,,11,19,,
T,2021-10-15 01:19:49,40.74408219,-73.99956670,9,-30.000,,0.000,,15,19,,
T,2021-10-15 01:19:50,40.74408355,-73.99956936,9,-30.000,,0.000,,12,19,,
T,2021-10-15 01:19:51,40.74408522,-73.99957273,9,-30.000,,0.000,,11,19,,
T,2021-10-15 01:19:52,40.74408663,-73.99957300,9,-30.000,,0.000,,12,19,,
T,2021-10-15 01:19:53,40.74408395,-73.99957059,9,-30.000,,0.230,106,11,19,,
T,2021-10-15 01:19:54,40.74408890,-73.99957306,9,-30.000,,0.270,266,10,19,,
T,2021-10-15 01:19:55,40.74408458,-73.99957345,9,-30.000,,0.000,,12,19,,
T,2021-10-15 01:19:56,40.74407795,-73.99957220,9,-30.000,,0.000,,13,19,,
T,2021-10-15 01:19:57,40.74407870,-73.99957439,9,-30.000,,0.000,,13,19,,
T,2021-10-15 01:19:58,40.74407721,-73.99957678,9,-29.000,,0.000,,13,19,,
T,2021-10-15 01:19:59,40.74408424,-73.99958058,4,-29.000,,0.350,6,12,19,,
T,2021-10-15 01:20:00,40.74409594,-73.99957859,4,-27.000,,0.670,19,12,19,,
T,2021-10-15 01:20:01,40.74410782,-73.99957865,3,-26.000,,0.980,24,12,19,,
T,2021-10-15 01:20:02,40.74411043,-73.99957396,3,-26.000,,0.930,37,12,19,,
T,2021-10-15 01:20:03,40.74411636,-73.99956689,3,-27.000,,0.950,36,12,19,,
T,2021-10-15 01:20:04,40.74412415,-73.99955860,3,-26.000,,0.840,51,13,19,,
T,2021-10-15 01:20:05,40.74412947,-73.99955211,3,-27.000,,0.870,51,13,19,,
T,2021-10-15 01:20:06,40.74413719,-73.99955301,3,-27.000,,0.760,51,12,19,,
T,2021-10-15 01:20:07,40.74413984,-73.99954063,3,-26.000,,1.010,51,12,19,,
T,2021-10-15 01:20:08,40.74414738,-73.99953629,3,-27.000,,0.950,51,12,19,,
T,2021-10-15 01:20:09,40.74415211,-73.99952649,3,-28.000,,0.670,51,12,19,,
T,2021-10-15 01:20:10,40.74415357,-73.99952447,3,-28.000,,0.520,51,14,19,,
T,2021-10-15 01:20:11,40.74415616,-73.99953020,3,-28.000,,0.460,51,15,19,,
T,2021-10-15 01:20:12,40.74416129,-73.99953314,4,-27.000,,0.740,51,14,19,,
T,2021-10-15 01:20:13,40.74416694,-73.99952748,4,-27.000,,0.440,51,12,19,,
T,2021-10-15 01:20:14,40.74417634,-73.99952525,4,-28.000,,0.790,51,12,19,,
T,2021-10-15 01:20:15,40.74418386,-73.99951713,4,-28.000,,0.860,51,12,19,,
T,2021-10-15 01:20:16,40.74419514,-73.99951020,4,-28.000,,0.800,51,13,19,,
T,2021-10-15 01:20:17,40.74419981,-73.99949511,5,-28.000,,1.090,51,11,19,,
T,2021-10-15 01:20:18,40.74420992,-73.99949239,5,-28.000,,0.850,51,10,19,,
T,2021-10-15 01:20:19,40.74421706,-73.99949061,5,-29.000,,0.840,51,13,19,,
T,2021-10-15 01:20:20,40.74422663,-73.99948484,5,-29.000,,1.070,23,10,18,,
T,2021-10-15 01:20:21,40.74423583,-73.99947299,5,-30.000,,0.960,51,10,18,,
T,2021-10-15 01:20:22,40.74424654,-73.99946721,5,-29.000,,1.040,32,10,19,,
T,2021-10-15 01:20:23,40.74425532,-73.99945613,5,-30.000,,1.040,25,9,19,,
T,2021-10-15 01:20:24,40.74426575,-73.99946624,5,-30.000,,0.840,51,10,19,,
T,2021-10-15 01:20:25,40.74426841,-73.99946428,6,-31.000,,0.650,51,11,19,,
T,2021-10-15 01:20:26,40.74427132,-73.99943708,8,-30.000,,0.790,0,9,19,,
T,2021-10-15 01:20:27,40.74427801,-73.99941716,8,-31.000,,0.630,51,13,19,,
T,2021-10-15 01:20:28,40.74427835,-73.99939040,8,-31.000,,0.630,40,14,19,,
T,2021-10-15 01:20:29,40.74428840,-73.99938259,9,-31.000,,0.800,42,14,19,,
T,2021-10-15 01:20:30,40.74429259,-73.99936419,9,-31.000,,0.750,74,14,19,,
T,2021-10-15 01:20:31,40.74429636,-73.99934600,9,-31.000,,0.740,51,12,19,,
T,2021-10-15 01:20:32,40.74430354,-73.99932859,10,-31.000,,0.940,54,14,19,,
T,2021-10-15 01:20:33,40.74431412,-73.99932951,9,-30.000,,1.160,34,15,18,,
T,2021-10-15 01:20:34,40.74432967,-73.99933969,9,-31.000,,1.020,13,9,19,,
T,2021-10-15 01:20:35,40.74434441,-73.99933804,9,-31.000,,1.180,14,8,19,,
T,2021-10-15 01:20:36,40.74435706,-73.99934266,9,-32.000,,1.200,346,8,19,,
T,2021-10-15 01:20:37,40.74437251,-73.99933638,9,-32.000,,1.190,358,10,19,,
T,2021-10-15 01:20:38,40.74438335,-73.99931825,9,-33.000,,1.040,21,8,19,,
T,2021-10-15 01:20:39,40.74438799,-73.99929493,8,-31.000,,1.040,42,12,19,,
T,2021-10-15 01:20:40,40.74439783,-73.99929522,8,-31.000,,1.040,32,11,19,,
T,2021-10-15 01:20:41,40.74439963,-73.99928055,8,-29.000,,1.010,46,12,19,,
T,2021-10-15 01:20:42,40.74440046,-73.99925193,8,-29.000,,0.980,62,11,19,,
T,2021-10-15 01:20:43,40.74440834,-73.99924684,8,-29.000,,0.770,51,12,19,,
T,2021-10-15 01:20:44,40.74441618,-73.99924734,8,-28.000,,0.940,16,13,19,,
T,2021-10-15 01:20:45,40.74442624,-73.99923848,8,-28.000,,1.140,16,11,19,,
T,2021-10-15 01:20:46,40.74443135,-73.99922524,8,-28.000,,1.060,29,11,19,,
T,2021-10-15 01:20:47,40.74443560,-73.99920229,9,-27.000,,1.020,47,10,19,,
T,2021-10-15 01:20:48,40.74445190,-73.99920509,9,-27.000,,1.100,34,12,19,,
T,2021-10-15 01:20:49,40.74445371,-73.99919251,9,-27.000,,0.880,73,10,19,,
T,2021-10-15 01:20:50,40.74446727,-73.99918635,9,-26.000,,0.910,30,13,19,,
T,2021-10-15 01:20:51,40.74447539,-73.99917011,9,-26.000,,0.670,39,13,19,,
T,2021-10-15 01:20:52,40.74448868,-73.99916433,9,-27.000,,0.920,9,14,19,,
T,2021-10-15 01:20:53,40.74449722,-73.99914383,8,-25.000,,1.280,60,12,19,,
T,2021-10-15 01:20:54,40.74450557,-73.99913562,8,-24.000,,1.480,70,12,19,,
T,2021-10-15 01:20:55,40.74450039,-73.99911713,8,-23.000,,1.200,81,12,19,,
T,2021-10-15 01:20:56,40.74451256,-73.99913616,8,-24.000,,0.940,39,13,19,,
T,2021-10-15 01:20:57,40.74452873,-73.99913896,8,-25.000,,1.070,22,12,19,,
T,2021-10-15 01:20:58,40.74454192,-73.99913007,7,-25.000,,1.310,35,9,19,,
T,2021-10-15 01:20:59,40.74455712,-73.99911602,7,-25.000,,1.390,46,12,19,,
T,2021-10-15 01:21:00,40.74457398,-73.99911224,7,-26.000,,1.170,48,11,19,,
T,2021-10-15 01:21:01,40.74458418,-73.99912531,7,-26.000,,0.700,352,13,19,,
T,2021-10-15 01:21:02,40.74459489,-73.99912724,7,-26.000,,0.940,4,10,19,,
T,2021-10-15 01:21:03,40.74461147,-73.99912450,7,-27.000,,1.020,10,8,19,,
T,2021-10-15 01:21:04,40.74462879,-73.99914378,5,-28.000,,1.030,27,11,19,,
T,2021-10-15 01:21:05,40.74464438,-73.99914246,4,-30.000,,1.070,36,12,19,,
T,2021-10-15 01:21:06,40.74465041,-73.99913192,4,-30.000,,1.010,40,12,19,,
T,2021-10-15 01:21:07,40.74466452,-73.99912770,4,-30.000,,1.200,47,13,19,,
T,2021-10-15 01:21:08,40.74467240,-73.99912309,4,-29.000,,1.220,42,13,19,,
T,2021-10-15 01:21:09,40.74467783,-73.99911409,3,-30.000,,0.870,58,15,19,,
T,2021-10-15 01:21:10,40.74469340,-73.99910620,3,-30.000,,1.280,36,14,19,,
T,2021-10-15 01:21:11,40.74471272,-73.99909892,3,-29.000,,1.120,37,13,19,,
T,2021-10-15 01:21:12,40.74472208,-73.99909415,3,-29.000,,1.030,37,13,19,,
T,2021-10-15 01:21:13,40.74473989,-73.99908327,3,-29.000,,1.050,36,14,19,,
T,2021-10-15 01:21:14,40.74474990,-73.99908052,3,-29.000,,0.950,36,14,19,,
T,2021-10-15 01:21:15,40.74474953,-73.99907037,3,-28.000,,0.820,57,14,19,,
T,2021-10-15 01:21:16,40.74476372,-73.99906621,3,-29.000,,0.950,57,13,19,,
T,2021-10-15 01:21:17,40.74476987,-73.99904793,3,-30.000,,0.900,57,13,19,,
T,2021-10-15 01:21:18,40.74477742,-73.99904826,3,-30.000,,0.760,57,15,19,,
T,2021-10-15 01:21:19,40.74478571,-73.99904962,3,-30.000,,1.020,57,13,19,,
T,2021-10-15 01:21:20,40.74478631,-73.99903910,3,-28.000,,0.910,83,12,19,,
T,2021-10-15 01:21:21,40.74479533,-73.99903202,3,-28.000,,0.910,82,14,19,,
T,2021-10-15 01:21:22,40.74479841,-73.99903026,3,-27.000,,0.540,82,13,19,,
T,2021-10-15 01:21:23,40.74480590,-73.99902332,3,-27.000,,0.950,82,12,19,,
T,2021-10-15 01:21:24,40.74481863,-73.99901346,4,-27.000,,0.690,82,13,19,,
T,2021-10-15 01:21:25,40.74481857,-73.99900267,4,-27.000,,0.810,82,14,19,,
T,2021-10-15 01:21:26,40.74481899,-73.99901370,5,-26.000,,0.580,82,15,19,,
T,2021-10-15 01:21:27,40.74482090,-73.99900740,5,-26.000,,0.370,82,10,19,,
T,2021-10-15 01:21:28,40.74482771,-73.99900539,5,-26.000,,0.250,82,15,19,,
T,2021-10-15 01:21:29,40.74483265,-73.99900394,5,-27.000,,0.000,,11,19,,
T,2021-10-15 01:21:30,40.74483277,-73.99900160,5,-26.000,,0.000,,11,19,,
T,2021-10-15 01:21:31,40.74484660,-73.99900029,6,-26.000,,0.980,82,13,19,,
T,2021-10-15 01:21:32,40.74485221,-73.99897973,6,-25.000,,0.820,82,13,19,,
T,2021-10-15 01:21:33,40.74485902,-73.99897651,6,-26.000,,0.570,82,11,19,,
T,2021-10-15 01:21:34,40.74486575,-73.99897445,7,-27.000,,0.650,82,14,19,,
T,2021-10-15 01:21:35,40.74487023,-73.99896760,6,-27.000,,0.660,82,15,19,,
T,2021-10-15 01:21:36,40.74487543,-73.99896261,7,-27.000,,0.530,82,12,19,,
T,2021-10-15 01:21:37,40.74488656,-73.99895876,7,-27.000,,1.030,82,14,19,,
T,2021-10-15 01:21:38,40.74489697,-73.99895558,7,-28.000,,0.960,82,12,19,,
T,2021-10-15 01:21:39,40.74491089,-73.99895719,8,-29.000,,1.030,331,15,19,,
T,2021-10-15 01:21:40,40.74492513,-73.99896332,10,-29.000,,1.040,341,15,19,,
T,2021-10-15 01:21:41,40.74493004,-73.99894430,9,-31.000,,0.870,354,14,19,,
T,2021-10-15 01:21:42,40.74494012,-73.99892737,10,-30.000,,0.640,82,14,19,,
T,2021-10-15 01:21:43,40.74494408,-73.99889490,10,-30.000,,0.730,25,14,19,,
T,2021-10-15 01:21:44,40.74494553,-73.99887967,10,-29.000,,0.630,30,15,19,,
T,2021-10-15 01:21:45,40.74495429,-73.99886804,11,-29.000,,0.970,30,16,18,,
T,2021-10-15 01:21:46,40.74495778,-73.99884542,10,-28.000,,0.760,58,11,19,,
T,2021-10-15 01:21:47,40.74496405,-73.99883965,11,-28.000,,0.710,55,11,19,,
T,2021-10-15 01:21:48,40.74497148,-73.99881654,12,-27.000,,1.270,81,13,19,,
T,2021-10-15 01:21:49,40.74498020,-73.99881206,12,-28.000,,0.950,87,10,19,,
T,2021-10-15 01:21:50,40.74499000,-73.99880615,12,-28.000,,0.720,72,14,19,,
T,2021-10-15 01:21:51,40.74499539,-73.99880204,13,-29.000,,0.590,92,11,19,,
T,2021-10-15 01:21:52,40.74500650,-73.99881275,14,-29.000,,0.320,82,11,19,,
T,2021-10-15 01:21:53,40.74502443,-73.99881481,14,-30.000,,0.650,348,12,19,,
T,2021-10-15 01:21:54,40.74503610,-73.99882038,15,-30.000,,0.710,346,12,19,,
T,2021-10-15 01:21:55,40.74505455,-73.99882065,14,-31.000,,0.910,329,11,19,,
T,2021-10-15 01:21:56,40.74505789,-73.99881311,14,-31.000,,0.510,3,11,19,,
T,2021-10-15 01:21:57,40.74505697,-73.99877049,14,-30.000,,0.560,30,11,19,,
T,2021-10-15 01:21:58,40.74506733,-73.99878114,15,-30.000,,0.860,319,9,19,,
T,2021-10-15 01:21:59,40.74506388,-73.99875218,15,-30.000,,0.430,103,15,19,,
T,2021-10-15 01:22:00,40.74506706,-73.99872017,14,-31.000,,0.370,44,15,19,,
T,2021-10-15 01:22:01,40.74507135,-73.99869351,15,-31.000,,0.440,35,13,19,,
T,2021-10-15 01:22:02,40.74507803,-73.99870486,17,-32.000,,0.330,20,15,19,,
T,2021-10-15 01:22:03,40.74509353,-73.99871809,16,-32.000,,0.570,25,14,19,,
T,2021-10-15 01:22:04,40.74510109,-73.99870361,14,-31.000,,0.660,14,11,19,,
T,2021-10-15 01:22:05,40.74514309,-73.99874752,13,-33.000,,1.420,329,16,19,,
T,2021-10-15 01:22:06,40.74516958,-73.99876808,13,-33.000,,1.560,332,13,19,,
T,2021-10-15 01:22:07,40.74516601,-73.99874850,11,-33.000,,0.560,22,13,19,,
T,2021-10-15 01:22:08,40.74518381,-73.99874029,11,-33.000,,1.050,14,15,19,,
T,2021-10-15 01:22:09,40.74518933,-73.99873642,11,-33.000,,0.570,351,12,19,,
T,2021-10-15 01:22:10,40.74521239,-73.99874659,11,-33.000,,0.970,2,13,19,,
T,2021-10-15 01:22:11,40.74521613,-73.99873273,11,-32.000,,0.770,18,12,19,,
T,2021-10-15 01:22:12,40.74521044,-73.99870583,10,-32.000,,0.590,34,10,19,,
T,2021-10-15 01:22:13,40.74521343,-73.99870076,8,-30.000,,0.350,289,13,19,,
T,2021-10-15 01:22:14,40.74522389,-73.99869647,7,-31.000,,0.770,295,14,19,,
T,2021-10-15 01:22:15,40.74523048,-73.99869207,7,-32.000,,0.500,339,15,19,,
T,2021-10-15 01:22:16,40.74522776,-73.99868166,7,-32.000,,0.000,,15,19,,
T,2021-10-15 01:22:17,40.74522805,-73.99867455,11,-32.000,,0.000,,9,19,,
T,2021-10-15 01:22:18,40.74522326,-73.99866928,11,-32.000,,0.000,,13,19,,
T,2021-10-15 01:22:19,40.74522101,-73.99865778,11,-32.000,,0.000,,9,19,,
T,2021-10-15 01:22:20,40.74522963,-73.99866940,11,-33.000,,0.000,,9,19,,
T,2021-10-15 01:22:21,40.74522807,-73.99866279,11,-33.000,,0.000,,14,19,,
T,2021-10-15 01:22:22,40.74523070,-73.99865948,11,-32.000,,0.000,,16,19,,
T,2021-10-15 01:22:23,40.74522720,-73.99865193,11,-33.000,,0.000,,14,19,,
T,2021-10-15 01:22:24,40.74522446,-73.99864546,11,-33.000,,0.000,,13,19,,
T,2021-10-15 01:22:25,40.74522126,-73.99863736,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:26,40.74522110,-73.99863668,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:27,40.74522138,-73.99863576,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:28,40.74522155,-73.99863527,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:29,40.74522128,-73.99863425,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:30,40.74522116,-73.99863360,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:31,40.74522119,-73.99863395,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:32,40.74522123,-73.99863362,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:33,40.74522114,-73.99863235,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:34,40.74522125,-73.99863205,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:35,40.74522121,-73.99863197,11,-34.000,,0.000,,14,19,,
T,2021-10-15 01:22:36,40.74522116,-73.99863174,11,-34.000,,0.000,,13,19,,
T,2021-10-15 01:22:37,40.74522118,-73.99863162,11,-34.000,,0.000,,10,19,,
T,2021-10-15 01:22:38,40.74522220,-73.99863324,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:39,40.74522219,-73.99863303,11,-34.000,,0.000,,12,19,,
T,2021-10-15 01:22:40,40.74522573,-73.99861735,10,-34.000,,0.210,51,12,19,,
T,2021-10-15 01:22:41,40.74521564,-73.99860332,10,-30.000,,0.000,,12,19,,
T,2021-10-15 01:22:42,40.74522091,-73.99860570,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:22:43,40.74522212,-73.99860570,11,-30.000,,0.210,145,10,19,,
T,2021-10-15 01:22:44,40.74522145,-73.99861020,11,-29.000,,0.000,,12,19,,
T,2021-10-15 01:22:45,40.74521873,-73.99860496,11,-27.000,,0.000,,12,19,,
T,2021-10-15 01:22:46,40.74521937,-73.99858956,10,-25.000,,0.000,,14,19,,
T,2021-10-15 01:22:47,40.74522092,-73.99859965,10,-25.000,,0.000,,14,19,,
T,2021-10-15 01:22:48,40.74522505,-73.99861240,10,-27.000,,0.000,,15,19,,
T,2021-10-15 01:22:49,40.74523172,-73.99861891,10,-27.000,,0.000,,12,19,,
T,2021-10-15 01:22:50,40.74523820,-73.99861712,10,-28.000,,0.000,,12,19,,
T,2021-10-15 01:22:51,40.74524261,-73.99861634,10,-28.000,,0.200,19,11,19,,
T,2021-10-15 01:22:52,40.74524393,-73.99863165,10,-30.000,,0.000,,13,19,,
T,2021-10-15 01:22:53,40.74524039,-73.99862176,10,-29.000,,0.000,,12,19,,
T,2021-10-15 01:22:54,40.74523865,-73.99861539,10,-29.000,,0.000,,12,19,,
T,2021-10-15 01:22:55,40.74524010,-73.99860696,10,-30.000,,0.000,,11,19,,
T,2021-10-15 01:22:56,40.74524310,-73.99861295,10,-31.000,,0.000,,10,19,,
T,2021-10-15 01:22:57,40.74524709,-73.99860786,10,-31.000,,0.160,180,12,19,,
T,2021-10-15 01:22:58,40.74524634,-73.99860247,10,-31.000,,0.190,159,13,19,,
T,2021-10-15 01:22:59,40.74525444,-73.99860151,10,-31.000,,0.000,,12,19,,
T,2021-10-15 01:23:00,40.74525548,-73.99860158,10,-30.000,,0.170,81,13,19,,
T,2021-10-15 01:23:01,40.74525569,-73.99860033,10,-31.000,,0.000,,13,19,,
T,2021-10-15 01:23:02,40.74525597,-73.99859451,10,-31.000,,0.000,,11,19,,
T,2021-10-15 01:23:03,40.74526067,-73.99860042,10,-31.000,,0.000,,10,19,,
T,2021-10-15 01:23:04,40.74526160,-73.99860285,10,-31.000,,0.000,,13,19,,
T,2021-10-15 01:23:05,40.74526324,-73.99860203,10,-30.000,,0.000,,11,19,,
T,2021-10-15 01:23:06,40.74526573,-73.99860151,10,-30.000,,0.000,,12,19,,
T,2021-10-15 01:23:07,40.74526942,-73.99860650,10,-30.000,,0.000,,12,19,,
T,2021-10-15 01:23:08,40.74527145,-73.99860897,10,-30.000,,0.000,,11,19,,
T,2021-10-15 01:23:09,40.74527463,-73.99861237,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:10,40.74527327,-73.99861115,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:11,40.74527477,-73.99861334,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:12,40.74527530,-73.99861441,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:13,40.74527544,-73.99861555,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:14,40.74527556,-73.99861606,10,-30.000,,0.000,,10,19,,
T,2021-10-15 01:23:15,40.74527343,-73.99861627,10,-30.000,,0.200,155,10,19,,
T,2021-10-15 01:23:16,40.74527227,-73.99861612,10,-31.000,,0.280,120,10,19,,
T,2021-10-15 01:23:17,40.74527663,-73.99861397,10,-30.000,,0.000,,12,19,,
T,2021-10-15 01:23:18,40.74526939,-73.99860484,10,-29.000,,0.640,120,12,19,,
T,2021-10-15 01:23:19,40.74527436,-73.99859326,10,-30.000,,1.160,87,15,19,,
T,2021-10-15 01:23:20,40.74526529,-73.99858081,10,-29.000,,1.240,124,14,19,,
T,2021-10-15 01:23:21,40.74525968,-73.99857754,5,-29.000,,1.120,115,13,19,,
T,2021-10-15 01:23:22,40.74525745,-73.99856647,5,-28.000,,0.880,103,11,19,,
T,2021-10-15 01:23:23,40.74525205,-73.99856330,5,-29.000,,0.800,124,13,19,,
T,2021-10-15 01:23:24,40.74525438,-73.99856375,5,-30.000,,0.880,118,13,19,,
T,2021-10-15 01:23:25,40.74524813,-73.99854942,4,-29.000,,0.990,118,12,19,,
T,2021-10-15 01:23:26,40.74523841,-73.99852854,4,-28.000,,1.160,121,13,19,,
T,2021-10-15 01:23:27,40.74523365,-73.99850990,4,-26.000,,1.040,120,12,19,,
T,2021-10-15 01:23:28,40.74523165,-73.99849315,4,-26.000,,1.040,120,13,19,,
T,2021-10-15 01:23:29,40.74523034,-73.99847943,3,-26.000,,1.210,120,13,20,,
T,2021-10-15 01:23:30,40.74522862,-73.99845757,3,-25.000,,1.160,120,13,20,,
T,2021-10-15 01:23:31,40.74523033,-73.99845643,3,-25.000,,1.010,121,14,20,,
