type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-15 00:34:26,40.74058778,-74.00458104,59,-55.000,,0.000,,5,21,20211014-203426,GPS Logger: 20211014-203426 - Chelsea 1
T,2021-10-15 00:34:27,40.74058896,-74.00457617,55,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:28,40.74058907,-74.00457544,56,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:29,40.74058701,-74.00458433,56,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:30,40.74058741,-74.00458278,57,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:31,40.74058755,-74.00458236,56,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:32,40.74058903,-74.00457633,53,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:33,40.74059206,-74.00456418,54,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:34,40.74059594,-74.00454823,53,-56.000,,0.000,,5,21,,
T,2021-10-15 00:34:35,40.74059572,-74.00454974,53,-56.000,,0.000,,5,21,,
T,2021-10-15 00:34:36,40.74059543,-74.00455098,50,-56.000,,0.000,,5,21,,
T,2021-10-15 00:34:37,40.74059528,-74.00455229,52,-56.000,,0.000,,5,21,,
T,2021-10-15 00:34:38,40.74059484,-74.00455472,53,-56.000,,0.000,,5,21,,
T,2021-10-15 00:34:39,40.74059312,-74.00456255,54,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:40,40.74059164,-74.00456905,54,-55.000,,0.000,,5,21,,
T,2021-10-15 00:34:41,40.74059023,-74.00457521,52,-54.000,,0.000,,5,21,,
T,2021-10-15 00:34:42,40.74058898,-74.00458088,50,-54.000,,0.000,,5,21,,
T,2021-10-15 00:34:43,40.74058877,-74.00458217,51,-54.000,,0.000,,5,21,,
T,2021-10-15 00:34:44,40.74058707,-74.00458930,53,-54.000,,0.000,,5,21,,
T,2021-10-15 00:34:45,40.74058542,-74.00459628,53,-53.000,,0.000,,5,21,,
T,2021-10-15 00:34:46,40.74058360,-74.00460373,57,-53.000,,0.000,,5,21,,
T,2021-10-15 00:34:47,40.74058274,-74.00460738,57,-53.000,,0.000,,5,21,,
T,2021-10-15 00:34:48,40.74058185,-74.00461138,56,-53.000,,0.000,,5,21,,
T,2021-10-15 00:34:49,40.74058078,-74.00461624,57,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:50,40.74057937,-74.00462271,59,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:51,40.74057936,-74.00462275,61,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:52,40.74057983,-74.00462081,60,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:53,40.74057941,-74.00462286,56,-52.000,,0.000,,3,21,,
T,2021-10-15 00:34:54,40.74057877,-74.00462605,55,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:55,40.74057871,-74.00462677,54,-52.000,,0.000,,5,21,,
T,2021-10-15 00:34:56,40.74057733,-74.00463294,54,-51.000,,0.000,,5,21,,
T,2021-10-15 00:34:57,40.74057501,-74.00464290,56,-51.000,,0.000,,5,21,,
T,2021-10-15 00:34:58,40.74057398,-74.00464704,56,-50.000,,0.000,,5,21,,
T,2021-10-15 00:34:59,40.74057257,-74.00465311,56,-50.000,,0.000,,5,21,,
T,2021-10-15 00:35:00,40.74057249,-74.00465331,57,-50.000,,0.000,,5,21,,
T,2021-10-15 00:35:01,40.74057420,-74.00464631,58,-51.000,,0.000,,5,21,,
T,2021-10-15 00:35:02,40.74057535,-74.00464134,59,-51.000,,0.000,,5,21,,
T,2021-10-15 00:35:03,40.74057408,-74.00464675,58,-51.000,,0.000,,5,21,,
T,2021-10-15 00:35:04,40.74057087,-74.00465993,62,-50.000,,0.000,,5,21,,
T,2021-10-15 00:35:05,40.74056972,-74.00466501,65,-50.000,,0.000,,5,21,,
T,2021-10-15 00:35:06,40.74056730,-74.00467497,66,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:07,40.74056585,-74.00468106,65,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:08,40.74056573,-74.00468141,61,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:09,40.74056666,-74.00467714,63,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:10,40.74056762,-74.00467244,68,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:11,40.74056806,-74.00467097,66,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:12,40.74056707,-74.00467525,61,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:13,40.74056663,-74.00467725,57,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:14,40.74056723,-74.00467442,57,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:15,40.74056770,-74.00467229,56,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:16,40.74056736,-74.00467365,57,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:17,40.74056749,-74.00467335,55,-49.000,,0.000,,4,21,,
T,2021-10-15 00:35:18,40.74056652,-74.00467754,55,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:19,40.74056427,-74.00468681,57,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:20,40.74056337,-74.00469039,55,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:21,40.74056332,-74.00469034,56,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:22,40.74056374,-74.00468846,58,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:23,40.74056317,-74.00469125,54,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:24,40.74056152,-74.00469877,58,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:25,40.74056150,-74.00469951,56,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:26,40.74056239,-74.00469642,56,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:27,40.74056182,-74.00469905,51,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:28,40.74056251,-74.00469617,51,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:29,40.74056311,-74.00469358,51,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:30,40.74056265,-74.00469537,49,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:31,40.74056433,-74.00468848,51,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:32,40.74056474,-74.00468690,50,-48.000,,0.000,,5,21,,
T,2021-10-15 00:35:33,40.74056601,-74.00468185,50,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:34,40.74056696,-74.00467826,49,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:35,40.74056792,-74.00467435,49,-49.000,,0.000,,5,21,,
T,2021-10-15 00:35:36,40.74056722,-74.00467677,50,-49.000,,0.000,,2,21,,
