type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-10 00:28:48,40.74148453,-73.98927047,15,-7.000,,0.880,0,11,22,,
T,2021-10-10 00:28:49,40.74146757,-73.98924923,15,-8.000,,0.630,53,13,22,,
T,2021-10-10 00:28:50,40.74146115,-73.98923805,16,-8.000,,0.320,43,11,22,,
T,2021-10-10 00:28:51,40.74143944,-73.98922242,18,-8.000,,0.390,123,11,22,,
T,2021-10-10 00:28:52,40.74142511,-73.98921511,22,-8.000,,0.580,155,12,22,,
T,2021-10-10 00:28:53,40.74141070,-73.98923070,27,-7.000,,0.870,197,13,22,,
T,2021-10-10 00:28:54,40.74142281,-73.98924167,24,-6.000,,0.160,232,12,22,,
T,2021-10-10 00:28:55,40.74141346,-73.98925151,20,-8.000,,0.540,138,12,22,,
T,2021-10-10 00:28:56,40.74143157,-73.98927408,20,-7.000,,0.580,123,12,22,,
T,2021-10-10 00:28:57,40.74142534,-73.98927862,21,-7.000,,0.720,113,12,22,,
T,2021-10-10 00:28:58,40.74141232,-73.98928076,24,-7.000,,0.790,126,12,22,,
T,2021-10-10 00:28:59,40.74139987,-73.98928189,27,-7.000,,0.960,126,12,22,,
T,2021-10-10 00:29:00,40.74142462,-73.98929565,30,-7.000,,0.490,91,12,22,,
T,2021-10-10 00:29:01,40.74136823,-73.98927217,32,-5.000,,1.390,140,10,22,,
T,2021-10-10 00:29:02,40.74134980,-73.98926988,33,-5.000,,1.480,145,13,22,,
T,2021-10-10 00:29:03,40.74130112,-73.98925548,34,-5.000,,2.130,156,9,22,,
T,2021-10-10 00:29:04,40.74143848,-73.98933105,31,-3.000,,0.730,357,9,22,,
T,2021-10-10 00:29:05,40.74140332,-73.98929660,23,-1.000,,0.000,,9,22,,
T,2021-10-10 00:29:06,40.74145666,-73.98933666,21,1.000,,0.000,,9,22,,
T,2021-10-10 00:29:07,40.74150495,-73.98936957,20,3.000,,0.000,,8,22,,
T,2021-10-10 00:29:08,40.74154651,-73.98939914,19,5.000,,0.000,,9,22,,
T,2021-10-10 00:29:09,40.74159038,-73.98942795,18,7.000,,0.000,,11,22,,
T,2021-10-10 00:29:10,40.74162858,-73.98945529,19,8.000,,0.000,,10,22,,
T,2021-10-10 00:29:11,40.74165462,-73.98947391,19,9.000,,0.000,,9,22,,
T,2021-10-10 00:29:12,40.74166290,-73.98948239,20,9.000,,0.000,,7,21,,
T,2021-10-10 00:29:13,40.74166734,-73.98948616,21,9.000,,0.000,,7,21,,
T,2021-10-10 00:29:14,40.74167650,-73.98948947,22,9.000,,0.000,,9,22,,
T,2021-10-10 00:29:15,40.74168635,-73.98948733,24,10.000,,0.750,5,10,22,,
T,2021-10-10 00:29:16,40.74168569,-73.98949651,24,11.000,,0.750,9,10,22,,
T,2021-10-10 00:29:17,40.74167300,-73.98947590,24,11.000,,0.590,23,10,22,,
T,2021-10-10 00:29:18,40.74166617,-73.98946417,25,10.000,,0.400,48,10,22,,
T,2021-10-10 00:29:19,40.74170237,-73.98950244,22,15.000,,0.000,,14,22,,
T,2021-10-10 00:29:20,40.74172334,-73.98951675,23,17.000,,0.000,,9,22,,
T,2021-10-10 00:29:21,40.74172756,-73.98952080,21,17.000,,0.000,,12,22,,
T,2021-10-10 00:29:22,40.74172744,-73.98952592,20,17.000,,0.000,,11,22,,
T,2021-10-10 00:29:23,40.74170216,-73.98952511,18,19.000,,0.000,,8,22,,
T,2021-10-10 00:29:24,40.74169113,-73.98951597,18,17.000,,0.000,,11,22,,
T,2021-10-10 00:29:25,40.74168102,-73.98949873,19,15.000,,0.000,,10,22,,
T,2021-10-10 00:29:26,40.74166694,-73.98948574,20,13.000,,0.370,259,10,22,,
T,2021-10-10 00:29:27,40.74167776,-73.98947870,21,12.000,,0.310,289,9,22,,
T,2021-10-10 00:29:28,40.74166978,-73.98946979,20,11.000,,0.000,,10,22,,
T,2021-10-10 00:29:29,40.74168834,-73.98947442,21,10.000,,0.000,,9,22,,
T,2021-10-10 00:29:30,40.74170453,-73.98947897,20,10.000,,0.000,,9,22,,
T,2021-10-10 00:29:31,40.74170996,-73.98947717,21,9.000,,0.290,279,10,22,,
T,2021-10-10 00:29:32,40.74170286,-73.98948060,21,9.000,,0.240,241,12,22,,
T,2021-10-10 00:29:33,40.74170628,-73.98947596,19,10.000,,0.000,,9,22,,
T,2021-10-10 00:29:34,40.74170571,-73.98947212,20,11.000,,0.000,,9,22,,
T,2021-10-10 00:29:35,40.74170562,-73.98947406,20,12.000,,0.000,,9,22,,
T,2021-10-10 00:29:36,40.74169257,-73.98946264,21,14.000,,0.000,,11,22,,
T,2021-10-10 00:29:37,40.74169476,-73.98945266,21,14.000,,0.000,,11,22,,
T,2021-10-10 00:29:38,40.74168356,-73.98944849,20,16.000,,0.000,,12,22,,
T,2021-10-10 00:29:39,40.74167797,-73.98944632,19,16.000,,0.000,,9,22,,
T,2021-10-10 00:29:40,40.74167581,-73.98944590,19,17.000,,0.000,,11,21,,
T,2021-10-10 00:29:41,40.74166039,-73.98943873,19,16.000,,0.740,172,9,22,,
T,2021-10-10 00:29:42,40.74168695,-73.98941540,17,14.000,,0.000,,9,22,,
T,2021-10-10 00:29:43,40.74167824,-73.98941259,17,15.000,,0.000,,9,22,,
T,2021-10-10 00:29:44,40.74165837,-73.98940109,18,16.000,,0.000,,8,22,,
T,2021-10-10 00:29:45,40.74164829,-73.98940040,17,17.000,,0.000,,10,22,,
T,2021-10-10 00:29:46,40.74164037,-73.98939691,16,16.000,,0.000,,12,22,,
T,2021-10-10 00:29:47,40.74164897,-73.98939256,17,16.000,,0.000,,9,22,,
T,2021-10-10 00:29:48,40.74165507,-73.98938973,17,18.000,,0.000,,10,22,,
T,2021-10-10 00:29:49,40.74167837,-73.98939101,17,18.000,,0.000,,14,22,,
T,2021-10-10 00:29:50,40.74170374,-73.98940153,18,20.000,,0.000,,11,22,,
T,2021-10-10 00:29:51,40.74172924,-73.98940955,18,21.000,,0.000,,10,22,,
T,2021-10-10 00:29:52,40.74174314,-73.98941411,18,21.000,,0.000,,10,22,,
T,2021-10-10 00:29:53,40.74174887,-73.98941806,19,22.000,,0.000,,9,22,,
T,2021-10-10 00:29:54,40.74175436,-73.98942048,19,22.000,,0.000,,10,22,,
T,2021-10-10 00:29:55,40.74175625,-73.98942181,19,22.000,,0.000,,10,22,,
T,2021-10-10 00:29:56,40.74175721,-73.98942231,18,22.000,,0.000,,10,22,,
T,2021-10-10 00:29:57,40.74175712,-73.98942228,18,22.000,,0.000,,9,22,,
T,2021-10-10 00:29:58,40.74175691,-73.98942224,17,22.000,,0.000,,9,22,,
T,2021-10-10 00:29:59,40.74175674,-73.98942233,17,22.000,,0.000,,12,22,,
T,2021-10-10 00:30:00,40.74175646,-73.98942222,17,22.000,,0.000,,10,22,,
T,2021-10-10 00:30:01,40.74175434,-73.98942182,18,22.000,,0.000,,10,22,,
T,2021-10-10 00:30:02,40.74175251,-73.98942129,19,22.000,,0.000,,13,21,,
T,2021-10-10 00:30:03,40.74175254,-73.98942122,19,22.000,,0.000,,13,21,,
T,2021-10-10 00:30:04,40.74175156,-73.98942085,20,22.000,,0.000,,13,21,,
T,2021-10-10 00:30:05,40.74175001,-73.98942097,22,22.000,,0.000,,12,21,,
T,2021-10-10 00:30:06,40.74174976,-73.98942077,25,22.000,,0.000,,13,21,,
T,2021-10-10 00:30:07,40.74174884,-73.98942034,28,22.000,,0.000,,14,21,,
T,2021-10-10 00:30:08,40.74174826,-73.98942008,26,22.000,,0.000,,12,21,,
T,2021-10-10 00:30:09,40.74174829,-73.98942008,22,22.000,,0.000,,13,21,,
T,2021-10-10 00:30:10,40.74174825,-73.98942006,21,22.000,,0.000,,12,21,,
T,2021-10-10 00:30:11,40.74174823,-73.98942011,21,22.000,,0.000,,9,21,,
T,2021-10-10 00:30:12,40.74174860,-73.98942032,20,22.000,,0.000,,9,21,,
T,2021-10-10 00:30:13,40.74174771,-73.98942017,21,22.000,,0.000,,9,21,,
T,2021-10-10 00:30:14,40.74174737,-73.98941987,21,22.000,,0.000,,12,21,,
T,2021-10-10 00:30:15,40.74174734,-73.98941970,22,22.000,,0.000,,12,21,,
T,2021-10-10 00:30:16,40.74174689,-73.98941938,22,22.000,,0.000,,11,21,,
T,2021-10-10 00:30:17,40.74174634,-73.98941905,22,22.000,,0.000,,11,21,,
T,2021-10-10 00:30:18,40.74176075,-73.98943002,22,22.000,,0.640,325,11,21,,
T,2021-10-10 00:30:19,40.74173633,-73.98942685,23,24.000,,0.000,,12,21,,
T,2021-10-10 00:30:20,40.74170726,-73.98941217,25,25.000,,0.740,95,11,21,,
T,2021-10-10 00:30:21,40.74168587,-73.98939756,26,26.000,,1.110,90,12,21,,
T,2021-10-10 00:30:22,40.74164932,-73.98938164,27,27.000,,0.840,99,11,21,,
T,2021-10-10 00:30:23,40.74163713,-73.98937371,25,29.000,,0.850,108,14,21,,
T,2021-10-10 00:30:24,40.74161298,-73.98935674,25,30.000,,1.020,139,12,21,,
T,2021-10-10 00:30:25,40.74161953,-73.98935506,21,30.000,,0.950,132,12,21,,
T,2021-10-10 00:30:26,40.74160275,-73.98933724,20,30.000,,0.890,119,13,21,,
T,2021-10-10 00:30:27,40.74158085,-73.98931671,18,29.000,,1.030,122,12,21,,
T,2021-10-10 00:30:28,40.74156639,-73.98929925,19,29.000,,0.990,119,13,21,,
T,2021-10-10 00:30:29,40.74153468,-73.98930540,16,31.000,,0.730,145,11,21,,
T,2021-10-10 00:30:30,40.74151531,-73.98929035,17,31.000,,1.030,135,12,21,,
T,2021-10-10 00:30:31,40.74149614,-73.98929000,15,31.000,,0.950,130,12,21,,
T,2021-10-10 00:30:32,40.74148990,-73.98929025,13,33.000,,1.140,138,12,21,,
T,2021-10-10 00:30:33,40.74148114,-73.98929540,12,35.000,,0.950,151,12,21,,
T,2021-10-10 00:30:34,40.74148663,-73.98929722,12,35.000,,0.940,151,12,20,,
T,2021-10-10 00:30:35,40.74148549,-73.98930302,10,37.000,,0.970,151,12,20,,
T,2021-10-10 00:30:36,40.74147754,-73.98929673,10,37.000,,1.030,151,13,20,,
T,2021-10-10 00:30:37,40.74147260,-73.98929672,10,38.000,,0.950,151,12,20,,
T,2021-10-10 00:30:38,40.74146073,-73.98928638,9,38.000,,1.000,129,13,20,,
T,2021-10-10 00:30:39,40.74145761,-73.98927712,9,38.000,,1.160,129,13,20,,
T,2021-10-10 00:30:40,40.74145142,-73.98926941,9,38.000,,1.110,129,13,20,,
T,2021-10-10 00:30:41,40.74144922,-73.98923452,7,34.000,,1.100,129,13,20,,
T,2021-10-10 00:30:42,40.74144578,-73.98923310,7,36.000,,1.000,129,13,20,,
T,2021-10-10 00:30:43,40.74144879,-73.98921584,6,35.000,,0.810,129,12,20,,
T,2021-10-10 00:30:44,40.74144627,-73.98921636,6,35.000,,0.510,129,13,21,,
T,2021-10-10 00:30:45,40.74144280,-73.98922273,7,36.000,,0.000,,13,21,,
T,2021-10-10 00:30:46,40.74144420,-73.98922576,7,36.000,,0.000,,13,21,,
T,2021-10-10 00:30:47,40.74144604,-73.98921686,8,35.000,,0.000,,12,21,,
T,2021-10-10 00:30:48,40.74144724,-73.98921497,9,34.000,,0.000,,10,21,,
T,2021-10-10 00:30:49,40.74144639,-73.98921054,8,33.000,,0.000,,10,21,,
T,2021-10-10 00:30:50,40.74144653,-73.98920707,8,34.000,,0.000,,11,20,,
T,2021-10-10 00:30:51,40.74144457,-73.98921142,8,34.000,,0.000,,9,21,,
T,2021-10-10 00:30:52,40.74142794,-73.98916416,9,36.000,,1.260,129,11,21,,
T,2021-10-10 00:30:53,40.74141723,-73.98912404,10,37.000,,1.100,129,11,21,,
T,2021-10-10 00:30:54,40.74141588,-73.98911194,9,37.000,,0.250,129,11,21,,
T,2021-10-10 00:30:55,40.74141694,-73.98909584,10,37.000,,0.460,129,12,21,,
T,2021-10-10 00:30:56,40.74141966,-73.98909542,11,37.000,,0.460,129,12,21,,
T,2021-10-10 00:30:57,40.74142426,-73.98910619,11,37.000,,0.770,129,13,21,,
T,2021-10-10 00:30:58,40.74142702,-73.98909119,10,39.000,,0.290,129,14,21,,
T,2021-10-10 00:30:59,40.74141994,-73.98907992,11,40.000,,0.150,129,13,21,,
T,2021-10-10 00:31:00,40.74141483,-73.98904196,12,41.000,,0.380,129,13,20,,
T,2021-10-10 00:31:01,40.74140799,-73.98901281,13,42.000,,0.500,129,12,21,,
T,2021-10-10 00:31:02,40.74140714,-73.98900425,14,42.000,,0.270,129,12,21,,
T,2021-10-10 00:31:03,40.74141081,-73.98900650,14,42.000,,0.310,129,11,21,,
T,2021-10-10 00:31:04,40.74141111,-73.98900119,15,43.000,,0.000,,13,21,,
T,2021-10-10 00:31:05,40.74142098,-73.98899510,14,45.000,,0.290,129,12,21,,
T,2021-10-10 00:31:06,40.74141637,-73.98897036,13,46.000,,0.000,,11,21,,
T,2021-10-10 00:31:07,40.74140106,-73.98892398,14,46.000,,0.690,100,14,21,,
T,2021-10-10 00:31:08,40.74139709,-73.98890652,15,45.000,,0.520,129,14,21,,
T,2021-10-10 00:31:09,40.74141551,-73.98889521,16,41.000,,0.370,129,10,21,,
T,2021-10-10 00:31:10,40.74141156,-73.98887847,17,41.000,,0.480,129,10,21,,
T,2021-10-10 00:31:11,40.74140971,-73.98887081,18,41.000,,0.000,,10,21,,
T,2021-10-10 00:31:12,40.74140590,-73.98886889,18,40.000,,0.000,,11,21,,
T,2021-10-10 00:31:13,40.74140562,-73.98886113,17,40.000,,0.000,,11,21,,
T,2021-10-10 00:31:14,40.74140403,-73.98885564,17,39.000,,0.000,,10,21,,
T,2021-10-10 00:31:15,40.74140084,-73.98885225,18,39.000,,0.000,,12,21,,
T,2021-10-10 00:31:16,40.74140347,-73.98885378,20,39.000,,0.000,,12,21,,
T,2021-10-10 00:31:17,40.74140004,-73.98884733,20,40.000,,0.000,,10,21,,
T,2021-10-10 00:31:18,40.74139535,-73.98884215,22,39.000,,0.000,,10,21,,
T,2021-10-10 00:31:19,40.74140285,-73.98884503,25,38.000,,0.000,,10,21,,
T,2021-10-10 00:31:20,40.74140761,-73.98884207,22,37.000,,0.000,,9,21,,
T,2021-10-10 00:31:21,40.74141556,-73.98884201,21,37.000,,0.000,,12,21,,
T,2021-10-10 00:31:22,40.74141801,-73.98884282,21,37.000,,0.000,,8,21,,
T,2021-10-10 00:31:23,40.74141879,-73.98884348,22,37.000,,0.000,,8,21,,
T,2021-10-10 00:31:24,40.74141999,-73.98884280,21,37.000,,0.000,,11,21,,
T,2021-10-10 00:31:25,40.74142203,-73.98884120,20,37.000,,0.000,,9,21,,
T,2021-10-10 00:31:26,40.74142132,-73.98884142,19,37.000,,0.000,,11,21,,
T,2021-10-10 00:31:27,40.74142310,-73.98884039,18,38.000,,0.000,,13,21,,
T,2021-10-10 00:31:28,40.74143129,-73.98881758,17,37.000,,0.620,39,13,21,,
T,2021-10-10 00:31:29,40.74144398,-73.98879169,17,37.000,,0.690,35,13,21,,
T,2021-10-10 00:31:30,40.74144769,-73.98877330,16,36.000,,0.300,37,13,21,,
T,2021-10-10 00:31:31,40.74145031,-73.98875190,15,33.000,,0.650,33,10,21,,
T,2021-10-10 00:31:32,40.74145635,-73.98871687,15,34.000,,0.650,45,10,21,,
T,2021-10-10 00:31:33,40.74145901,-73.98870858,15,35.000,,0.380,39,10,21,,
T,2021-10-10 00:31:34,40.74145653,-73.98869148,15,35.000,,0.390,24,12,21,,
T,2021-10-10 00:31:35,40.74145921,-73.98869118,16,35.000,,0.400,37,13,21,,
T,2021-10-10 00:31:36,40.74145541,-73.98866987,15,34.000,,0.980,70,13,21,,
T,2021-10-10 00:31:37,40.74144602,-73.98863536,14,35.000,,0.550,54,11,21,,
T,2021-10-10 00:31:38,40.74145461,-73.98866435,13,29.000,,0.950,32,11,21,,
T,2021-10-10 00:31:39,40.74146002,-73.98866180,12,30.000,,0.740,30,11,21,,
T,2021-10-10 00:31:40,40.74146830,-73.98866308,11,30.000,,0.520,30,10,21,,
T,2021-10-10 00:31:41,40.74149660,-73.98867865,10,30.000,,0.870,29,11,21,,
