type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-24 23:28:29,40.67233814,-73.97041151,30,21.000,,0.000,,5,22,20210924-192829,GPS Logger: 20210924-192829
T,2021-09-24 23:28:30,40.67234032,-73.97041746,26,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:31,40.67234077,-73.97041794,23,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:32,40.67234072,-73.97041859,23,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:33,40.67234094,-73.97041987,23,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:34,40.67234088,-73.97041978,21,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:35,40.67234081,-73.97041984,19,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:36,40.67233489,-73.97042180,18,22.000,,0.000,,5,22,,
T,2021-09-24 23:28:37,40.67233670,-73.97042126,15,22.000,,0.000,,5,21,,
T,2021-09-24 23:28:38,40.67236891,-73.97023944,10,8.000,,0.000,,6,21,,
T,2021-09-24 23:28:39,40.67236846,-73.97024194,10,7.000,,0.000,,8,21,,
T,2021-09-24 23:28:40,40.67236301,-73.97026985,10,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:41,40.67236305,-73.97028084,8,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:42,40.67236265,-73.97028677,8,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:43,40.67236341,-73.97029133,7,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:44,40.67236333,-73.97029317,7,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:45,40.67236323,-73.97029773,8,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:46,40.67236294,-73.97029696,8,9.000,,0.000,,8,21,,
T,2021-09-24 23:28:47,40.67236277,-73.97029658,9,9.000,,0.000,,8,22,,
T,2021-09-24 23:28:48,40.67235841,-73.97032359,9,10.000,,0.270,277,8,22,,
T,2021-09-24 23:28:49,40.67235646,-73.97033453,9,11.000,,0.260,222,8,22,,
T,2021-09-24 23:28:50,40.67235705,-73.97032304,9,10.000,,0.000,,8,22,,
T,2021-09-24 23:28:51,40.67235505,-73.97032002,9,11.000,,0.000,,9,22,,
T,2021-09-24 23:28:52,40.67235375,-73.97032113,9,12.000,,0.000,,9,22,,
T,2021-09-24 23:28:53,40.67235502,-73.97032215,9,12.000,,0.000,,9,22,,
T,2021-09-24 23:28:54,40.67235389,-73.97032445,9,12.000,,0.000,,9,22,,
T,2021-09-24 23:28:55,40.67235563,-73.97030772,9,10.000,,0.000,,9,22,,
T,2021-09-24 23:28:56,40.67235829,-73.97028474,7,9.000,,0.000,,8,22,,
T,2021-09-24 23:28:57,40.67235481,-73.97029205,6,9.000,,0.000,,10,22,,
T,2021-09-24 23:28:58,40.67234889,-73.97030472,5,11.000,,0.000,,10,22,,
T,2021-09-24 23:28:59,40.67234993,-73.97029252,5,11.000,,0.000,,10,22,,
T,2021-09-24 23:29:00,40.67235235,-73.97027789,5,10.000,,0.000,,10,22,,
T,2021-09-24 23:29:01,40.67235102,-73.97028209,6,11.000,,0.000,,10,22,,
